% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7633 +3.926763352e+02 +3.926763352e+02 +4.703363352e+02 +4.703363352e+02 -2.5168e+00 +1.1166e+00 -1.3837e+00 +1.9673e+00 +8.8077e-01 +8.3165e-01 -1.5335e+00 -9.5281e-01 +1.5488e-01 +2.3249e-01 +7.8130e-01 +1.1653e+00 -1.0018e+00 +1.6397e+00 +1.5881e+00 +2.3125e+00 -1.4746e+00 -8.9418e-01 +2.4081e+00 -6.7611e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.101088127e+03 +3.101088127e+03 +3.216768127e+03 +3.216768127e+03 -2.0678e+00 +2.0937e+00 +2.8046e+00 +8.5638e-01 -3.3355e+00 +3.6588e+00 +3.8832e+00 -4.3217e-02 +3.4905e+00 -3.6661e+00 -1.1827e+00 -3.2875e+00 -3.1614e+00 +5.8940e-01 +3.6400e+00 -3.0214e+00 +8.5717e-01 +1.1393e+00 -3.5746e-01 -3.0814e-01
2 +2.162020381e+03 +2.162020381e+03 +2.277700381e+03 +2.277700381e+03 +2.4849e+00 -2.9340e+00 -3.3728e+00 +1.8933e-01 -7.1342e-01 -3.9762e+00 +3.0106e+00 +9.7771e-02 +1.5962e+00 +3.3749e+00 -2.3437e+00 -2.1970e+00 -2.9493e-02 +1.3921e+00 +3.5547e+00 -1.7136e+00 -1.5750e+00 +2.6384e+00 -3.4049e+00 -3.6980e+00
4 +1.268195400e+03 +1.268195400e+03 +1.383875400e+03 +1.383875400e+03 +2.1812e+00 +1.3839e+00 +6.4669e-01 -3.7782e+00 +1.6415e+00 -3.5394e-01 +3.9142e+00 -3.3948e+00 -1.6817e+00 -2.6590e+00 -2.0234e+00 +3.8282e+00 -2.3823e+00 +3.0143e+00 +2.4036e+00 -1.2535e-01 -2.0155e+00 -3.7361e-01 +2.9503e+00 +2.7317e+00
26 +8.588408115e+02 +8.588408115e+02 +9.745208115e+02 +9.745208115e+02 -1.0223e+00 -1.7938e+00 -9.1563e-01 -1.7896e+00 +2.6349e+00 +1.5986e-01 -7.8778e-01 +7.6285e-01 -2.4662e+00 -2.7561e-02 -7.7161e-01 -2.0279e+00 +3.6304e+00 +3.5970e+00 +1.8139e+00 +1.0973e+00 -3.2867e+00 +9.1329e-01 +5.5705e-01 +5.1183e-01
353 +6.044940212e+02 +6.044940212e+02 +7.201740212e+02 +7.201740212e+02 -9.3531e-01 +2.0196e+00 -2.7106e+00 +1.6048e+00 +4.6159e-01 +1.7072e-01 +1.6866e+00 -2.1189e-01 -5.8301e-01 -2.8412e+00 +2.8554e-01 -1.7955e-01 +1.4283e+00 +2.9603e-01 +1.4886e+00 -2.2496e+00 -1.7880e+00 +1.6148e+00 -2.3349e-01 -2.7140e+00
25881 +3.808392991e+02 +3.808392991e+02 +4.965192991e+02 +4.965192991e+02 -9.2373e-01 +1.8409e+00 -2.3327e+00 +1.5229e+00 +3.8363e-01 +5.0430e-01 +1.4727e+00 -3.5659e-01 -4.0504e-01 -3.0539e+00 +1.1465e+00 -6.5028e-01 +1.5064e+00 +1.8134e-01 +1.6067e+00 -2.3754e+00 -1.8607e+00 +1.8016e+00 +9.7360e-01 -2.0797e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.656896029e+02 +8.656896029e+02 +8.619796029e+02 +8.619796029e+02 +3.7965e+00 -6.7889e-01 -1.7296e+00 +1.0927e-01 -5.6951e-01 +3.4980e+00 -1.8693e+00 -2.4046e+00 -3.3758e+00 -3.2477e+00 +7.7055e-01 +2.6513e+00 +1.2411e+00 -2.3022e+00 +1.0535e+00 -1.7397e-01 -5.6243e-01 +1.5209e+00 +3.4012e+00 -2.2739e-01
23 +5.635250661e+02 +5.635250661e+02 +5.598150661e+02 +5.598150661e+02 +2.3485e+00 +4.3435e-01 +4.0606e-01 +1.7326e+00 +2.4698e+00 -2.9781e+00 +2.8040e-01 +1.5632e+00 +2.0242e+00 -3.2082e+00 +1.5891e+00 +3.2176e+00 +1.7288e+00 -9.4735e-01 -2.9333e+00 -3.2844e+00 +5.8617e-01 +1.6443e+00 +8.1513e-01 -1.6706e+00
5220 +3.939928135e+02 +3.939928135e+02 +3.902828135e+02 +3.902828135e+02 +2.0999e+00 +4.6587e-01 +1.1024e-01 +1.3311e+00 +2.3572e+00 -2.4786e+00 +1.6443e-01 +1.3011e+00 +2.3247e+00 -3.2270e+00 +1.5867e+00 +3.1041e+00 +1.7740e+00 -7.8884e-01 -2.7089e+00 -3.1989e+00 +6.5765e-01 +1.8903e+00 +1.2527e+00 -1.4907e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.952322524e+03 +3.952322524e+03 +4.084502524e+03 +4.084502524e+03 +3.8891e+00 +4.8211e-01 +3.8474e-01 +2.4811e+00 -3.6701e+00 +2.3592e+00 -1.7186e+00 -1.2170e+00 +3.3607e+00 -1.7720e+00 -2.2253e+00 +1.7426e+00 +2.6326e+00 +1.3262e+00 -7.4913e-01 -3.8983e+00 -3.8240e+00 -1.7138e-01 +1.2614e+00 -2.4697e+00
2 +2.135348435e+03 +2.135348435e+03 +2.267528435e+03 +2.267528435e+03 -3.8389e-01 -1.3423e+00 +3.4471e+00 +1.5409e+00 -3.2606e+00 +2.5546e+00 +2.1943e+00 -2.9579e+00 -6.7446e-01 +1.1715e+00 +1.8758e+00 -8.4938e-01 +2.5850e+00 +3.0136e+00 -2.3249e-01 +4.0329e-01 +1.9302e+00 -8.9392e-01 -9.2378e-01 -8.0520e-01
6 +1.232330480e+03 +1.232330480e+03 +1.364510480e+03 +1.364510480e+03 +2.5167e+00 -2.7982e+00 +1.6443e-01 -2.7301e+00 -3.2994e+00 +1.3112e+00 -2.8960e+00 -5.7703e-01 -1.5550e+00 +5.1864e-01 -3.7671e+00 -1.9835e-01 -3.1078e+00 +3.5259e+00 +7.7318e-01 -2.1584e+00 -3.7027e+00 -4.5529e-01 -2.7782e+00 +2.3978e+00
37 +8.800175235e+02 +8.800175235e+02 +1.012197524e+03 +1.012197524e+03 -1.3764e+00 +3.7630e+00 -1.5735e+00 +1.6103e+00 +1.6958e+00 +1.2787e+00 +2.2127e+00 +2.2468e+00 +1.0042e+00 +2.8679e+00 -4.5129e-01 +1.8133e+00 -1.3528e+00 +1.7326e+00 -2.6281e+00 +2.3999e-01 -1.3182e+00 -1.0246e+00 -5.4316e-01 +1.7368e+00
229 +6.046607538e+02 +6.046607538e+02 +7.368407538e+02 +7.368407538e+02 -7.4406e-01 -3.5330e+00 +1.1346e+00 -1.2987e+00 +1.0454e-01 -2.4246e+00 +1.5542e+00 +1.4838e+00 -9.2440e-01 +1.5747e+00 -5.5468e-02 +1.8135e+00 -1.0721e+00 -1.2310e+00 -1.1693e+00 -4.7980e-01 -1.0514e+00 +2.6727e+00 +2.0286e-01 +6.9637e-01
22206 +3.913245317e+02 +3.913245317e+02 +5.235045317e+02 +5.235045317e+02 -1.5217e+00 +3.5113e+00 +2.5463e+00 +3.0790e+00 +1.1065e+00 +1.0341e+00 +2.1953e+00 +2.6900e+00 +8.5309e-01 +2.2913e+00 -2.0155e+00 +1.6400e+00 +3.8017e-02 +1.7053e+00 +9.2349e-01 +1.9269e+00 -6.6638e-01 +1.2549e+00 -1.9340e-01 -1.2549e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.358658101e+03 +7.358658101e+03 +7.316918101e+03 +7.316918101e+03 -2.9398e+00 +1.3352e+00 -4.9663e-01 -2.5848e+00 -2.1813e+00 +2.4015e-02 -1.0702e+00 +1.8036e+00 +3.0841e+00 -4.7688e-01 +1.3821e-02 -1.7762e+00 +1.3539e+00 -1.7238e+00 -3.1530e+00 +2.1241e+00 +3.5159e+00 -1.8027e+00 -3.7563e+00 -2.9686e+00
2 +3.485515769e+03 +3.485515769e+03 +3.443775769e+03 +3.443775769e+03 -2.1823e+00 +3.5030e+00 -1.8617e-01 +2.4275e+00 +2.1447e+00 +2.5011e+00 -3.3130e+00 +2.1309e+00 +1.8056e+00 +3.5424e+00 +4.4501e-01 -3.2913e+00 -6.3991e-01 -3.2561e-01 +1.4188e+00 -2.8787e+00 +1.5603e+00 -6.3716e-01 +3.6370e+00 +6.5186e-02
3 +8.725468782e+02 +8.725468782e+02 +8.308068782e+02 +8.308068782e+02 -3.1456e-02 -2.7768e+00 -3.6807e+00 +2.9990e+00 +7.7862e-01 -6.0859e-01 -1.0224e+00 -2.1012e+00 -1.0140e+00 +4.4005e-01 -3.9389e+00 +3.9695e+00 -1.3010e+00 -3.3183e+00 +1.7589e+00 -1.6973e+00 -3.7264e+00 -5.9319e-01 +2.1676e+00 +1.1575e+00
541 +6.232303459e+02 +6.232303459e+02 +5.814903459e+02 +5.814903459e+02 +2.8367e-02 -2.7454e+00 -2.7801e+00 +2.8969e+00 +4.7010e-01 -6.6740e-01 -5.2497e-01 -1.9950e+00 -1.1821e+00 +3.4061e-01 -3.1617e+00 +2.4773e+00 -1.3496e+00 -3.4473e+00 +1.5242e+00 +5.8666e-01 -1.5974e+00 -6.6281e-01 +1.9469e+00 +1.4078e+00
20058 +3.915935979e+02 +3.915935979e+02 +3.498535979e+02 +3.498535979e+02 +4.6837e-02 -2.7584e+00 -2.6455e+00 +2.7658e+00 +7.5416e-01 -7.4811e-01 -5.2946e-01 -1.7007e+00 -1.1746e+00 +5.7729e-01 -1.6341e+00 +2.6424e+00 -1.3089e+00 -3.3366e+00 +1.6158e+00 +5.5501e-01 -1.3297e+00 -2.2227e-01 +1.8367e+00 +2.4510e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.288041544e+03 +4.288041544e+03 +3.793181544e+03 +3.793181544e+03 -3.3972e+00 -2.1130e+00 -5.7603e-02 -3.0721e+00 -3.8979e+00 -1.1473e+00 -2.4608e+00 +2.4991e+00 +1.2576e+00 -2.9777e+00 +2.1107e+00 +9.5443e-01 -3.6005e+00 +2.9224e+00 -1.5676e+00 -3.0300e+00 +3.4992e+00 +1.8463e+00 +2.0151e+00 -1.0782e-02
2 +9.202693431e+02 +9.202693431e+02 +4.254093431e+02 +4.254093431e+02 +2.2554e+00 +1.2102e+00 -2.4623e+00 -2.4929e-01 +1.2147e+00 -2.6076e+00 -1.6734e-01 -3.1506e+00 -5.0921e-01 +2.4894e+00 +3.3700e+00 -1.8145e+00 +1.6050e-01 -2.5204e+00 +7.2368e-01 -8.0146e-01 +8.5742e-01 +3.3782e+00 +2.6595e-01 -3.5506e+00
94 +5.923153604e+02 +5.923153604e+02 +9.745536036e+01 +9.745536036e+01 -2.0775e+00 -1.6363e+00 -1.1314e+00 +3.0216e-01 +8.0647e-01 -2.0460e+00 +2.2608e+00 +1.3770e+00 +4.9447e-01 -6.1688e-01 +9.9952e-01 +2.3355e+00 +9.3952e-01 -3.9050e+00 +8.2254e-01 -2.0672e+00 -1.8642e+00 +1.3572e+00 -2.9846e-01 +1.1641e-02
985 +3.961618483e+02 +3.961618483e+02 -9.869815166e+01 -9.869815166e+01 -2.8060e+00 -1.4934e+00 -5.2660e-01 +1.9158e-01 +1.6652e+00 -1.2083e+00 +9.5513e-01 +9.8379e-01 -8.2083e-02 -4.5650e-02 +1.0521e+00 +2.2119e+00 +4.5183e-01 -3.8233e+00 +8.7334e-01 -5.6460e-01 -1.3950e+00 +1.4446e+00 -2.2558e-02 +1.6479e+00
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.239309796e+03 +1.239309796e+03 +1.587709796e+03 +1.587709796e+03 +2.0937e+00 +3.2654e-02 +2.6559e+00 -9.4355e-01 -3.4715e+00 -3.2940e+00 -1.9497e-01 +1.6548e+00 +1.1905e+00 +3.5277e-01 +1.9665e+00 +3.6811e+00 -2.9184e-01 +2.8823e+00 +7.5242e-01 -3.3360e+00 +8.6304e-01 -3.3862e+00 -6.7724e-02 +3.6469e+00
4 +5.603829433e+02 +5.603829433e+02 +9.087829433e+02 +9.087829433e+02 -3.2624e-01 +1.9673e+00 -2.4730e+00 -3.7120e+00 -3.1430e+00 +5.6807e-01 +2.7000e+00 +1.4177e-01 +2.8839e+00 -2.4683e+00 +2.4635e+00 -8.8986e-02 +2.5643e-02 +2.5637e+00 +2.0917e+00 +1.2406e+00 +9.2174e-01 +2.2071e+00 +2.9616e+00 +2.7919e+00
159 +3.896497003e+02 +3.896497003e+02 +7.380497003e+02 +7.380497003e+02 -2.6422e-01 -2.2534e-01 -2.4147e+00 -2.5068e+00 -1.2331e+00 +5.0097e-01 +2.2852e+00 -1.8142e-01 +1.7923e+00 -1.0202e+00 +2.4655e+00 +2.3379e-01 +5.1026e-02 +2.7676e+00 +1.9039e+00 +7.0629e-01 +1.0007e+00 +2.7414e+00 +2.8827e+00 +2.7990e+00
3177 +2.506672974e+02 +2.506672974e+02 +5.990672974e+02 +5.990672974e+02 -3.5067e-02 -3.0186e-01 -2.2705e+00 -2.6912e+00 -1.1037e+00 +5.8958e-01 +2.1450e+00 -3.3078e-01 +2.0476e+00 -8.5289e-01 +2.6020e+00 +2.7748e-01 -1.7671e-01 +2.9162e+00 +1.9999e+00 +6.8523e-01 +1.0857e+00 +2.4843e+00 +3.5227e+00 +2.7482e+00
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.158168492e+03 +1.158168492e+03 +1.161938492e+03 +1.161938492e+03 +1.0454e+00 -3.5025e+00 +2.2373e+00 -3.3385e+00 +2.6303e+00 +2.7161e+00 -2.1024e+00 -3.0846e+00 +1.6881e+00 -2.9743e+00 -2.5402e+00 +3.3736e+00 -7.6671e-01 +3.6167e+00 +3.7427e+00 -1.3088e+00 +5.4788e-01 -1.0449e+00 +2.0943e+00 +2.9864e-01
30 +6.652310215e+02 +6.652310215e+02 +6.690010215e+02 +6.690010215e+02 +2.3967e+00 -3.4773e+00 -8.7901e-01 -2.4127e+00 -1.4199e-01 +1.5776e+00 -6.1571e-01 +2.8199e-01 +8.8768e-01 -1.1557e+00 -2.6416e+00 +3.3951e+00 -1.1449e+00 -3.1849e+00 -8.7317e-01 +4.3715e-01 +3.2753e-01 +7.6630e-01 +1.8476e+00 +1.5638e-01
101 +5.201651802e+02 +5.201651802e+02 +5.239351802e+02 +5.239351802e+02 -3.2765e+00 -1.7293e+00 +8.2906e-01 +3.5065e-01 -3.0226e+00 -1.1689e+00 -7.9706e-01 +3.3170e+00 +3.6896e+00 -1.2878e+00 +1.1872e+00 -1.8992e+00 -2.0736e-01 -1.8785e+00 +2.9808e+00 +3.1224e+00 -1.2155e+00 -7.3490e-02 +3.9394e-01 +2.0395e+00
5171 +3.954048092e+02 +3.954048092e+02 +3.991748092e+02 +3.991748092e+02 -3.4622e+00 -2.0018e+00 +3.7261e-01 +6.8622e-01 -3.2818e+00 -7.2352e-01 -7.0620e-01 +3.3837e+00 +3.6842e+00 -1.1969e+00 +1.5437e+00 -1.9322e+00 -2.1515e-01 -1.8997e+00 +3.0500e+00 +3.0017e+00 -7.7925e-01 -4.9822e-01 +3.6123e-01 +1.5698e+00
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.225931226e+03 +2.225931226e+03 +2.263631226e+03 +2.263631226e+03 +1.4828e+00 +2.5800e+00 -2.2882e+00 -3.1432e-01 +1.5104e+00 -3.5133e+00 -2.1606e+00 +2.6939e+00 -1.8471e+00 -2.7081e+00 -1.7564e+00 -1.5760e-01 -1.5147e+00 +3.5930e+00 +3.6296e+00 +3.6869e+00 +7.8525e-01 +9.4681e-02 -2.9362e+00 +6.7309e-01
5 +1.162898506e+03 +1.162898506e+03 +1.200598506e+03 +1.200598506e+03 +3.6841e-01 +5.1363e-01 +5.0801e-02 +1.1477e+00 -1.3093e+00 +1.1449e+00 +3.2080e+00 -4.0456e-01 -1.0931e+00 -1.7885e+00 -1.4140e+00 +1.7496e+00 -1.6646e+00 -7.6733e-01 -2.4616e+00 -2.3290e+00 -2.7326e+00 -8.4031e-01 -1.1626e+00 -2.6409e+00
33 +8.216082365e+02 +8.216082365e+02 +8.593082365e+02 +8.593082365e+02 -4.9019e-01 +2.4026e+00 +1.1055e+00 -7.6061e-01 +1.2339e+00 -1.9801e-01 +2.0773e+00 -1.3646e+00 -2.1728e+00 +8.7797e-01 -2.8125e-02 -1.5062e+00 +7.7924e-01 +1.9914e+00 -2.7356e+00 +4.3087e-01 -4.2830e-01 -8.5520e-02 -5.2662e-01 +2.5102e+00
210 +6.292127623e+02 +6.292127623e+02 +6.669127623e+02 +6.669127623e+02 -2.5643e+00 -1.3837e+00 +8.4735e-01 +1.0575e-01 -8.9700e-01 -2.5059e+00 -1.9161e-02 +8.2933e-01 +1.9948e+00 -1.7691e+00 -6.5918e-01 -1.5767e+00 +6.3467e-01 +2.2724e+00 -1.9048e-01 +2.7235e+00 -1.0579e+00 +1.9219e-01 +1.0444e+00 -1.3491e+00
3359 +3.886433787e+02 +3.886433787e+02 +4.263433787e+02 +4.263433787e+02 -1.0055e+00 +2.1587e+00 -8.5972e-01 +3.6128e+00 +2.2759e+00 +9.6702e-01 +1.1814e+00 +6.9897e-01 +8.8909e-01 -1.1720e+00 -2.5799e+00 -3.4538e-01 -1.3264e+00 +2.1952e-01 +4.7745e-02 +1.0117e+00 +2.1856e-01 -4.4825e-01 +2.9490e+00 +1.4677e+00
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.781557288e+03 +3.781557288e+03 +4.477247288e+03 +4.477247288e+03 +8.8016e-01 -2.4498e+00 +3.9941e+00 -2.3873e+00 -3.6147e+00 -3.3869e+00 +3.8822e+00 +2.8249e-01 -3.0213e+00 -2.9683e+00 -3.8562e+00 +3.3099e+00 -6.0089e-01 -2.1194e+00 +3.0495e+00 -3.1269e+00 +3.8788e+00 +3.0420e+00 -3.3060e-02 -3.4189e-01
3 +9.276249948e+02 +9.276249948e+02 +1.623314995e+03 +1.623314995e+03 +1.6186e+00 -5.8908e-01 +2.6413e+00 +1.8336e+00 -2.8044e+00 -1.0136e+00 -2.8799e+00 -1.2451e+00 +5.7182e-02 -2.3165e+00 -1.3582e+00 -3.6707e+00 +3.9539e+00 -1.4511e+00 +2.4685e+00 -3.3771e+00 +9.8314e-01 +1.9823e+00 +3.4555e+00 -3.7605e+00
117 +5.829819104e+02 +5.829819104e+02 +1.278671910e+03 +1.278671910e+03 +8.8191e-01 -1.2187e+00 -1.6581e+00 -3.5588e-01 -2.0362e+00 -3.9979e-01 -1.3108e+00 -9.9261e-02 -4.1684e-01 -1.3981e+00 -1.6889e-01 -5.9683e-01 -1.7954e+00 +2.3815e+00 -1.6664e-01 -1.0986e+00 +1.0027e+00 +2.1746e+00 +3.2661e+00 -5.5232e-01
3311 +3.810253875e+02 +3.810253875e+02 +1.076715387e+03 +1.076715387e+03 -7.5345e-01 -3.0881e+00 -3.0918e+00 -1.6417e+00 -5.7054e-01 +1.3983e+00 +2.3695e+00 +1.7263e+00 -2.1422e+00 +1.0565e+00 -1.2554e+00 -1.1339e+00 +3.0276e+00 +1.3881e+00 -1.1241e+00 -1.0323e+00 -5.0121e-01 +1.0324e+00 +3.5465e+00 -9.4720e-01
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.103026169e+03 +3.103026169e+03 +2.984996169e+03 +2.984996169e+03 -1.2662e+00 -1.5398e+00 -2.9677e-01 +6.3051e-01 -3.2889e+00 +2.4602e-01 -2.9027e+00 +1.2465e+00 -9.5685e-03 -4.2012e-01 +1.4889e+00 -2.7046e+00 -1.6356e+00 -2.8697e+00 -3.5207e+00 -1.8694e+00 -1.8730e+00 +3.8747e+00 +3.9431e+00 +5.1613e-01
2 +2.240135951e+03 +2.240135951e+03 +2.122105951e+03 +2.122105951e+03 +3.7493e+00 +5.0182e-01 -2.1566e+00 -1.5790e+00 +6.1073e-01 -1.8750e+00 -3.5361e+00 -1.6941e+00 -2.1326e+00 +5.0053e-01 +2.3004e+00 -5.4611e-01 +2.2154e+00 +3.1706e+00 +1.3535e+00 +3.0568e+00 -1.5113e+00 +1.3100e+00 +9.3618e-01 -1.6763e+00
9 +8.703430878e+02 +8.703430878e+02 +7.523130878e+02 +7.523130878e+02 -2.4214e-01 -1.2378e+00 -2.4462e+00 -8.3940e-01 +3.5614e+00 +2.8120e+00 +3.5928e+00 -1.1673e-01 -3.4396e+00 +2.3983e+00 -2.6694e+00 +2.5828e+00 +2.8818e+00 -2.3845e+00 -8.3741e-01 +1.4460e+00 +1.5248e-01 +3.0970e+00 -1.7043e+00 +5.0653e-01
88 +5.672907525e+02 +5.672907525e+02 +4.492607525e+02 +4.492607525e+02 -2.7032e+00 +2.6394e+00 -9.7718e-01 -2.1774e+00 -2.1596e+00 +2.8700e-01 +6.4830e-01 +6.2931e-01 -8.5468e-01 -2.2092e+00 +2.4951e+00 +1.6141e+00 +8.2065e-01 -5.2963e-01 -6.3093e-01 -4.1527e-01 -5.8193e-01 +3.6281e-01 -1.1146e+00 -2.2959e+00
2759 +3.837409220e+02 +3.837409220e+02 +2.657109220e+02 +2.657109220e+02 -2.1700e+00 +2.6724e+00 -1.4218e+00 -2.3773e+00 -2.0615e+00 +2.8984e-01 +4.5157e-01 +6.6938e-01 -9.9855e-01 -1.8731e+00 +2.0255e+00 +1.5582e+00 +9.5656e-01 -4.4914e-01 -5.7253e-01 -4.4455e-01 +2.0791e-01 +4.6949e-01 -4.3205e-01 -2.3976e+00
18668 +2.457667452e+02 +2.457667452e+02 +1.277367452e+02 +1.277367452e+02 +8.9104e-01 -1.0669e+00 -1.4738e+00 +2.9367e-01 +2.9347e+00 -1.8298e+00 +3.8325e+00 +5.5847e-01 +4.4431e-01 +1.6955e+00 +4.5074e-01 +3.0925e+00 +2.7545e+00 -2.4336e+00 -1.3117e-01 +2.4715e-02 +9.4261e-01 +1.8700e+00 +1.0088e+00 -1.2221e+00
% function evaluation | noise-free fitness - Fopt (4.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.561052823e+03 +3.561052823e+03 +3.609212823e+03 +3.609212823e+03 -6.2930e-02 +1.9656e+00 -2.5181e+00 -1.1348e+00 -3.6796e+00 +5.4942e-01 +3.6568e+00 +2.5657e+00 +3.6825e+00 +1.7980e+00 +4.1598e-01 +2.1448e+00 -2.5613e-01 -2.2155e+00 +3.5307e+00 -2.7812e+00 -2.7002e+00 +3.1941e+00 -2.3115e+00 +3.0291e+00
