% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7172 +9.521913663e+00 +9.521913663e+00 +1.086919137e+02 +1.086919137e+02 +3.3470e+00 -9.4583e-01 +7.0686e-02 -1.2472e+00 -1.3982e+00 -4.9687e-01 +2.2759e+00 +2.9503e+00 +6.5913e-01 -2.2039e+00 -2.8807e+00 -1.6062e+00 -8.6337e-01 -3.2714e+00 -3.0711e+00 -2.5717e+00 -1.3959e+00 +1.4569e+00 -7.3571e-01 +3.2191e+00
12152 +4.768229130e+00 +4.768229130e+00 +1.039382291e+02 +1.039382291e+02 +3.4331e+00 -5.9635e-01 +1.6092e-01 -9.0066e-01 -1.4967e+00 -2.2884e-01 +2.2199e+00 +2.8728e+00 +5.4886e-01 -2.2751e+00 -2.2833e+00 -1.4957e+00 -1.0226e+00 -3.1480e+00 -2.9558e+00 -2.7808e+00 -1.2043e+00 +1.5209e+00 -9.6654e-01 +3.4367e+00
19058 +3.655490393e+00 +3.655490393e+00 +1.028254904e+02 +1.028254904e+02 +1.8259e+00 -1.8962e+00 -2.9836e+00 -3.5384e+00 +3.0438e+00 -3.0348e+00 +3.4369e+00 -6.6605e-01 +2.2706e+00 +1.6311e+00 +1.6971e+00 -3.1950e+00 -2.0415e+00 -3.6029e+00 +3.4622e+00 -2.0008e+00 +1.8389e+00 -1.6625e+00 -3.0993e+00 +5.9991e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.992357538e+01 +7.992357538e+01 -4.379864246e+02 -4.379864246e+02 +3.0744e+00 -8.3461e-01 -1.1716e+00 -1.5505e+00 -1.8779e+00 -2.2826e+00 -1.9710e+00 -3.1089e-01 -2.7471e+00 +3.0785e+00 -2.8113e+00 -3.7423e+00 +2.4067e+00 +3.8867e-01 +3.8197e+00 -3.1430e+00 -3.0770e+00 -1.7997e+00 -2.9178e+00 +3.1603e+00
8 +5.749149644e+01 +5.749149644e+01 -4.604185036e+02 -4.604185036e+02 -1.0607e+00 -3.0272e+00 -5.9688e-01 -2.6041e+00 +3.8216e+00 +1.5269e+00 -3.2604e+00 -3.8310e+00 -2.6332e+00 +3.8442e+00 +2.9427e+00 +3.6372e+00 -2.5545e+00 -2.8917e+00 -3.9431e+00 +2.3572e+00 +4.1359e-01 +2.0064e+00 +3.0661e+00 +1.8068e+00
46 +3.757551815e+01 +3.757551815e+01 -4.803344819e+02 -4.803344819e+02 +2.9502e+00 -1.7579e-01 -1.5336e+00 -1.5269e+00 -3.0079e+00 -2.0700e+00 -3.5484e+00 -3.3178e+00 -1.3515e+00 +2.6342e+00 -2.4429e+00 -1.4106e+00 +1.7837e+00 +3.4545e-01 +5.0657e-01 -8.5494e-02 -3.2668e+00 -3.2555e+00 +6.4901e-01 -1.6209e+00
478 +2.361635775e+01 +2.361635775e+01 -4.942936423e+02 -4.942936423e+02 +2.8287e+00 -2.4573e-01 -1.4763e+00 -1.5222e+00 -2.9144e+00 -1.9464e+00 -3.5828e+00 -3.4894e+00 -1.2451e+00 +2.5696e+00 -2.7327e+00 -1.2381e+00 +1.9506e+00 +1.9774e-01 +4.7111e-01 +1.5277e-01 -3.2192e+00 -3.2711e+00 +7.1244e-01 -1.7513e+00
3407 +1.583396900e+01 +1.583396900e+01 -5.020760310e+02 -5.020760310e+02 -2.8279e+00 -2.6434e+00 +1.5481e+00 -6.5442e-02 -9.1656e-02 -1.2618e+00 -3.2494e+00 +9.6321e-02 +1.9734e+00 +3.5502e+00 +1.1602e+00 -6.5644e-01 +1.0595e+00 +2.2732e+00 -1.0423e+00 -2.4184e+00 -1.5152e+00 +2.4541e+00 +1.3176e+00 -2.0277e+00
5568 +9.694033546e+00 +9.694033546e+00 -5.082159665e+02 -5.082159665e+02 -2.4253e+00 -2.6526e+00 +1.5289e+00 -6.6037e-02 -3.3063e-01 -1.2084e+00 -3.1668e+00 +6.8064e-01 +2.0786e+00 +3.7868e+00 +1.2471e+00 -8.9156e-01 +8.2223e-01 +2.3028e+00 -6.9847e-01 -2.5673e+00 -1.4018e+00 +2.4804e+00 +1.3167e+00 -2.0368e+00
10221 +6.102179494e+00 +6.102179494e+00 -5.118078205e+02 -5.118078205e+02 -2.3889e+00 -2.6834e+00 +1.5318e+00 -9.1732e-02 -2.3545e-01 -1.4926e+00 -3.3328e+00 +8.7324e-01 +2.3422e+00 +3.6844e+00 +1.1711e+00 -4.6968e-01 +6.1307e-01 +2.4527e+00 -9.0269e-01 -2.3783e+00 -1.4402e+00 +2.7984e+00 +1.5619e+00 -2.0942e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.479827210e+01 +5.479827210e+01 -2.411727897e+00 -2.411727897e+00 -2.8332e+00 +2.6300e+00 -2.0823e+00 -3.5113e+00 +3.4990e+00 +5.3846e-02 -2.7894e+00 -9.8991e-01 -1.6697e+00 +1.1899e+00 +3.1903e+00 -3.2621e+00 -1.4846e+00 -1.0668e+00 +2.4798e+00 +7.9905e-01 -3.1204e+00 -3.4948e+00 -3.8776e+00 +3.8406e+00
13 +3.680847808e+01 +3.680847808e+01 -2.040152192e+01 -2.040152192e+01 +1.0118e+00 +2.5884e-01 -3.3406e+00 +3.5898e+00 -3.8101e+00 +3.2666e+00 -1.8624e+00 +3.2638e+00 -1.4026e+00 +1.0814e+00 +4.8361e-01 +8.7868e-01 +1.8258e+00 +2.9923e+00 +5.6399e-01 -3.2756e+00 +2.9059e+00 +1.3331e+00 -1.6703e+00 -9.7112e-01
804 +2.431164685e+01 +2.431164685e+01 -3.289835315e+01 -3.289835315e+01 +1.0534e+00 +3.6989e-01 -3.3491e+00 +3.7387e+00 -3.4542e+00 +3.5485e+00 -1.8595e+00 +3.0411e+00 -1.5149e+00 +1.2031e+00 +1.9630e-01 +9.3812e-01 +1.8322e+00 +2.8803e+00 +4.7646e-01 -3.2210e+00 +3.0450e+00 +1.1888e+00 -1.6513e+00 -1.0289e+00
3664 +1.563327150e+01 +1.563327150e+01 -4.157672850e+01 -4.157672850e+01 +2.4673e+00 -2.4898e+00 +1.1712e+00 +3.1728e+00 -1.6370e+00 +3.2454e+00 -4.0971e-01 +2.5830e+00 -1.1908e+00 -8.6231e-01 -1.8535e+00 -2.0873e+00 +3.2442e+00 +2.0596e+00 -1.8853e+00 +4.6568e+00 +3.5527e+00 -1.3066e+00 +3.6389e+00 -1.8053e+00
7025 +9.583043064e+00 +9.583043064e+00 -4.762695694e+01 -4.762695694e+01 -3.5771e+00 +1.9905e+00 +2.8078e+00 -2.2675e+00 -3.1039e+00 -2.2041e+00 +3.4970e+00 -3.8417e+00 -2.1662e-01 -3.2847e-01 -3.7863e+00 +3.6404e-01 +2.9925e+00 -1.8328e+00 -8.9602e-01 +1.6691e+00 +1.9162e+00 -1.3713e+00 -1.3652e+00 -3.5162e+00
14594 +5.979800501e+00 +5.979800501e+00 -5.123019950e+01 -5.123019950e+01 -3.2199e+00 +1.4111e+00 +2.8636e+00 -1.8032e+00 -3.1434e+00 -2.0362e+00 +3.5682e+00 -3.5786e+00 -6.9835e-02 -4.1599e-01 -3.4576e+00 +4.0783e-01 +3.1950e+00 -1.7881e+00 -6.2787e-01 +1.2685e+00 +1.9339e+00 -1.6261e+00 -1.4416e+00 -3.6309e+00
29723 +3.818444541e+00 +3.818444541e+00 -5.339155546e+01 -5.339155546e+01 +2.0246e+00 -2.1209e+00 +8.4283e-01 +2.5364e+00 -9.7324e-01 +2.8693e+00 +1.0271e+00 +1.7162e+00 +2.0848e-01 -1.7536e-01 -1.3334e+00 -1.5755e+00 +2.2299e+00 +1.4870e+00 -1.6770e+00 +5.3571e+00 +3.7161e+00 -1.6511e+00 +3.9142e+00 -1.8046e+00
% function evaluation | noise-free fitness - Fopt (6.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.392230156e+01 +6.392230156e+01 +7.069230156e+01 +7.069230156e+01 +1.1915e+00 +3.8659e+00 -3.2254e+00 -3.8205e+00 -2.0498e+00 +5.7706e-01 +2.9667e+00 +3.1136e+00 -3.7499e+00 +6.6666e-01 -6.8178e-01 -2.9607e+00 +1.6313e+00 -3.9619e+00 -1.7553e+00 -3.7006e-01 -2.1164e+00 +1.5366e+00 -1.6464e+00 -3.3433e+00
8 +5.574491035e+01 +5.574491035e+01 +6.251491035e+01 +6.251491035e+01 -2.5471e+00 -2.8732e+00 -8.7727e-01 -1.6003e+00 -2.8162e+00 -2.9723e+00 -2.9290e+00 -1.0540e+00 -1.1493e+00 -3.7216e+00 -2.6792e+00 -2.6877e+00 +2.4204e+00 +2.8154e+00 +8.7017e-01 -2.2327e-01 -3.7564e+00 +1.6668e+00 -4.8532e-01 +2.0002e+00
57 +3.566600384e+01 +3.566600384e+01 +4.243600384e+01 +4.243600384e+01 -1.0770e+00 +7.6262e-01 -1.2147e+00 +2.0391e-01 +1.7015e+00 +2.1818e+00 +1.8541e+00 -2.2816e+00 +2.2034e-02 -2.5645e+00 +3.7899e-01 -2.7809e+00 +1.5285e-01 +3.3020e+00 +2.3414e+00 -2.4835e+00 +2.5020e+00 -3.9248e+00 +9.8506e-01 +2.4914e-01
478 +2.416772535e+01 +2.416772535e+01 +3.093772535e+01 +3.093772535e+01 -9.0406e-01 +5.3990e-01 -1.2984e+00 +2.4658e-01 +1.6232e+00 +2.0956e+00 +1.9937e+00 -2.1923e+00 -1.3341e-01 -2.4802e+00 +3.8544e-01 -2.9668e+00 +1.1674e-01 +3.4479e+00 +2.4255e+00 -2.4081e+00 +2.7131e+00 -3.8971e+00 +9.8636e-01 +3.1779e-01
859 +1.370090550e+01 +1.370090550e+01 +2.047090550e+01 +2.047090550e+01 -1.2708e+00 +6.1803e-01 -1.1805e+00 +3.3316e-01 +1.8504e+00 +2.3279e+00 +1.8547e+00 -2.3231e+00 +4.8403e-03 -2.3287e+00 +3.9966e-01 -2.9860e+00 +4.5788e-02 +3.3666e+00 +2.5911e+00 -2.3102e+00 +2.4145e+00 -3.9578e+00 +1.2384e+00 +5.9619e-01
1140 +9.713795342e+00 +9.713795342e+00 +1.648379534e+01 +1.648379534e+01 -1.2424e+00 +5.5377e-01 -1.1496e+00 +4.2249e-01 +1.8724e+00 +2.4026e+00 +1.8468e+00 -2.2721e+00 +6.0102e-02 -2.2256e+00 +2.9084e-01 -3.0256e+00 -8.6163e-03 +3.4467e+00 +2.6595e+00 -2.3977e+00 +2.4797e+00 -3.9553e+00 +1.2914e+00 +5.1836e-01
16230 +5.996079937e+00 +5.996079937e+00 +1.276607994e+01 +1.276607994e+01 -1.4094e+00 -5.6176e-01 -7.0845e-01 -6.7467e-02 +2.0792e+00 +2.1310e+00 +2.5738e+00 -1.8186e+00 +1.7962e-01 -3.0055e+00 +6.5035e-01 -2.5189e+00 -3.9404e-01 +2.9725e+00 +3.4093e+00 -1.8622e+00 +2.6049e+00 -3.5708e+00 +1.3119e+00 +8.4784e-01
% function evaluation | noise-free fitness - Fopt (-1.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.959716787e+01 +4.959716787e+01 +3.881716787e+01 +3.881716787e+01 +2.5351e+00 +2.2320e+00 -2.5469e+00 -6.0579e-01 +6.4259e-02 -1.2770e+00 -1.0773e+00 -2.0994e+00 -2.6026e+00 -8.6995e-01 -3.0022e+00 -2.7040e+00 -1.2630e+00 -1.6159e-01 -2.6433e+00 +1.7091e+00 -2.3617e+00 -3.4204e+00 -2.9902e+00 -3.7942e+00
84 +3.538739105e+01 +3.538739105e+01 +2.460739105e+01 +2.460739105e+01 +3.6908e+00 -1.1094e+00 +3.0380e+00 +6.4800e-01 -2.4015e+00 +1.9661e-01 +1.4142e+00 +1.7037e+00 +1.7380e+00 +4.5888e-01 +3.2881e-01 +2.8340e+00 -1.7271e+00 +1.9204e+00 -2.5563e+00 +3.3976e+00 +7.1456e-01 -1.2156e-01 +3.4367e+00 +2.0467e+00
347 +2.444559139e+01 +2.444559139e+01 +1.366559139e+01 +1.366559139e+01 +3.7527e+00 -1.0771e+00 +2.9616e+00 +7.7114e-01 -2.4845e+00 -3.6341e-02 +1.1548e+00 +1.6557e+00 +1.9097e+00 +4.5404e-01 +3.3818e-01 +2.6909e+00 -1.6954e+00 +1.8060e+00 -2.4666e+00 +3.4837e+00 +6.8950e-01 -2.2928e-01 +3.5118e+00 +2.0456e+00
1992 +1.579193195e+01 +1.579193195e+01 +5.011931949e+00 +5.011931949e+00 +3.9874e+00 -9.7587e-01 +3.1114e+00 +9.7579e-01 -2.2089e+00 +8.4234e-02 +1.0948e+00 +1.6297e+00 +1.8682e+00 +5.4429e-01 +4.8300e-01 +2.8567e+00 -1.7058e+00 +1.7695e+00 -2.5859e+00 +3.4088e+00 +8.5039e-01 -3.7892e-01 +3.3169e+00 +2.3671e+00
4873 +9.828639385e+00 +9.828639385e+00 -9.513606148e-01 -9.513606148e-01 +4.3488e+00 -8.5559e-01 +3.5510e+00 +8.8023e-01 -2.1616e+00 -9.1992e-03 +1.0318e+00 +1.4685e+00 +2.2136e+00 +8.6078e-01 +4.3522e-01 +2.7954e+00 -1.7343e+00 +1.8458e+00 -2.4682e+00 +3.6060e+00 +1.3157e+00 -6.7474e-01 +3.2302e+00 +2.4920e+00
11250 +5.993089374e+00 +5.993089374e+00 -4.786910626e+00 -4.786910626e+00 -3.3816e+00 +1.8542e+00 +2.0376e+00 +2.8157e+00 -6.5118e-01 -2.0165e+00 -3.7095e+00 -4.1679e+00 +3.0875e+00 +6.5031e-01 +2.5241e+00 -3.6504e+00 +1.9971e+00 +2.2052e+00 +1.0235e+00 +1.6482e+00 +2.5981e+00 +4.2100e+00 +2.7009e+00 +1.5829e-01
18271 +3.781065748e+00 +3.781065748e+00 -6.998934252e+00 -6.998934252e+00 -3.3517e+00 +2.0930e+00 +2.3712e+00 +2.9779e+00 -9.4406e-01 -2.2211e+00 -3.9741e+00 -4.4228e+00 +3.8411e+00 +4.6053e-01 +2.6828e+00 -3.7505e+00 +1.8757e+00 +2.5509e+00 +6.5440e-01 +1.7338e+00 +2.6851e+00 +3.9993e+00 +2.4888e+00 +5.5941e-01
% function evaluation | noise-free fitness - Fopt (-1.645900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.995370140e+01 +6.995370140e+01 -9.463629860e+01 -9.463629860e+01 +1.7358e+00 -3.9147e+00 +7.3774e-01 -2.8558e+00 -2.4462e+00 -2.1546e+00 +2.4413e+00 +5.9643e-01 +7.0823e-01 +3.6400e+00 -2.3897e+00 -1.2530e+00 +3.9264e+00 +2.7081e+00 +9.3147e-01 -2.4112e+00 -1.0080e+00 +2.5260e+00 -1.7429e-01 +7.5286e-01
7 +6.024277363e+01 +6.024277363e+01 -1.043472264e+02 -1.043472264e+02 +2.2420e+00 -3.3285e-01 -2.6487e+00 -1.1583e+00 -1.6189e+00 +3.2753e+00 +1.6034e+00 +1.1218e+00 -2.0091e+00 +3.9860e+00 +5.4254e-01 +1.1290e+00 +3.9893e+00 -6.7770e-01 -8.5107e-01 +3.8164e+00 +1.9419e+00 +2.2725e+00 +2.0886e+00 +3.4036e+00
14 +3.420575984e+01 +3.420575984e+01 -1.303842402e+02 -1.303842402e+02 +3.5596e+00 +1.6406e+00 +2.0227e+00 -2.7620e+00 -3.0472e-01 +3.4328e-01 +2.2015e+00 -2.9950e+00 +8.9121e-01 +2.6666e+00 -6.6647e-01 -2.7677e+00 +2.7172e+00 -3.2807e+00 +2.4312e+00 +7.5551e-01 -1.4244e-01 -3.8941e+00 +3.7896e+00 +3.3146e+00
295 +2.422863807e+01 +2.422863807e+01 -1.403613619e+02 -1.403613619e+02 +3.4612e+00 +1.6793e+00 +2.1004e+00 -2.7307e+00 -1.8515e-01 +3.1317e-01 +2.2672e+00 -3.0309e+00 +8.6091e-01 +2.6764e+00 -6.0182e-01 -2.7371e+00 +2.7360e+00 -3.3329e+00 +2.5584e+00 +5.4615e-01 -9.3847e-02 -3.9562e+00 +3.8806e+00 +3.3121e+00
944 +1.324241136e+01 +1.324241136e+01 -1.513475886e+02 -1.513475886e+02 +3.1512e+00 +1.9082e+00 +2.2596e+00 -2.8179e+00 -2.5835e-01 +2.8641e-01 +2.1782e+00 -2.9614e+00 +8.7203e-01 +2.8107e+00 -7.0674e-01 -2.8221e+00 +2.7890e+00 -3.3656e+00 +2.6360e+00 +3.1309e-01 -4.0091e-02 -3.8696e+00 +3.9456e+00 +3.3366e+00
