% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.174192220e+06 +1.174192220e+06 +1.174324140e+06 +1.174324140e+06 +1.9360e+00 -1.4292e+00 -4.6706e+00 +3.0475e+00 +3.0509e+00 +4.7723e-01 -2.8284e+00 -3.5770e+00 +5.9969e-01 +3.1390e+00 -3.8959e+00 -3.4510e+00 -3.2290e+00 +3.1932e+00 -3.5130e+00 -3.7870e+00 -3.7316e+00 +2.7595e+00 -8.8541e-01 -2.5813e+00
6 +9.959124379e+05 +9.959124379e+05 +9.960443579e+05 +9.960443579e+05 +4.3785e+00 +4.7062e+00 -4.2437e+00 -2.8300e+00 -9.3068e-01 +6.0353e-01 +2.4737e-01 -3.7830e+00 -4.7112e+00 +2.3776e+00 -3.5849e+00 +4.6566e+00 -4.7128e+00 -3.3498e+00 +1.8093e+00 -1.0554e+00 +6.9781e-01 -1.4871e+00 +1.0625e-01 -4.6564e-01
12 +5.942376065e+05 +5.942376065e+05 +5.943695265e+05 +5.943695265e+05 -6.7698e-01 +2.9403e+00 -3.8338e+00 -5.0456e-01 -3.6286e+00 -3.2776e+00 -2.6423e+00 -1.1245e+00 -4.9456e+00 -1.0657e+00 -4.6278e+00 +4.8197e+00 -5.7912e-01 -4.7315e+00 +8.9938e-01 -3.3462e+00 +3.9253e+00 +4.8119e+00 -1.2801e+00 -2.4188e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.316292120e+05 +5.316292120e+05 +5.322200520e+05 +5.322200520e+05 -1.6718e+00 +4.2413e+00 +3.4278e+00 +1.6184e+00 +3.3564e+00 +2.3933e+00 +4.3435e+00 +1.8044e+00 +4.2833e+00 -6.1493e-03 -1.2100e+00 +4.9862e+00 -1.7713e+00 +2.2489e+00 -3.3852e+00 +3.4313e+00 +2.3764e+00 +2.3506e+00 -1.6247e+00 +5.9319e-01
6 +2.884103710e+05 +2.884103710e+05 +2.890012110e+05 +2.890012110e+05 -1.6511e+00 +2.9726e+00 +3.8433e+00 -2.1608e+00 +1.4200e+00 +2.0147e+00 -2.6027e+00 -7.2251e-01 +3.7800e+00 +2.4321e+00 +1.3523e-02 +1.9208e+00 -1.7824e+00 +3.5589e+00 -3.0258e+00 +2.8302e+00 -1.7987e+00 -8.8970e-01 +2.1081e+00 -7.2466e-01
25 +1.302211430e+04 +1.302211430e+04 +1.361295430e+04 +1.361295430e+04 -2.1686e+00 +2.4488e+00 +2.0761e-01 -1.3850e+00 +2.2276e+00 +3.5369e+00 -1.8127e+00 -8.7329e-01 +4.3806e+00 -5.8437e-01 -3.6356e-01 -4.0681e+00 +2.8173e+00 +1.2047e+00 +4.4113e+00 +3.3153e+00 -3.7751e+00 -4.0846e+00 +3.1241e+00 -2.5752e+00
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.496046325e+06 +1.496046325e+06 +1.496033525e+06 +1.496033525e+06 -4.7972e+00 -4.8441e+00 +3.5979e+00 +8.6165e-01 +3.3555e+00 -1.1946e+00 -6.4606e-01 -6.8963e-01 +4.9923e-01 +4.3592e+00 +4.2876e-01 +3.8900e+00 -2.6873e+00 +3.2889e+00 -5.5144e-01 +3.6229e+00 +4.3256e+00 -4.4325e+00 -1.0404e+00 -5.2509e-01
4 +6.753498699e+05 +6.753498699e+05 +6.753370699e+05 +6.753370699e+05 +1.0558e-02 -1.8907e-01 -3.1557e+00 +4.9349e+00 -3.9573e+00 +3.7321e+00 +4.7571e+00 +2.4837e+00 +3.3719e+00 -2.7542e+00 -2.8763e+00 -4.9639e+00 -2.9497e+00 +3.1559e+00 +6.8218e-01 +4.5049e-01 +2.3948e+00 +1.3452e+00 +3.3716e+00 +1.3567e+00
6 +4.545868037e+05 +4.545868037e+05 +4.545740037e+05 +4.545740037e+05 +3.7864e+00 +2.3147e+00 +1.9026e+00 +2.0728e+00 -3.6753e+00 +2.7008e+00 -2.1358e+00 -4.9280e+00 -3.8954e+00 -1.0979e+00 +1.5053e+00 -4.8634e+00 +1.7416e+00 +1.4363e+00 -2.8147e+00 -3.1698e+00 +6.8300e-01 -1.6344e-01 -3.5408e+00 +4.5773e+00
107 +2.623076665e+05 +2.623076665e+05 +2.622948665e+05 +2.622948665e+05 +2.1149e+00 +3.1958e+00 -1.1861e-01 -1.1861e+00 -1.7851e+00 +2.3893e+00 -4.2576e+00 -4.4366e+00 -4.7650e-01 -1.6476e+00 -1.4941e+00 -4.1619e+00 +2.7171e+00 +3.4074e+00 +3.7172e+00 -3.0739e+00 -1.8117e+00 +2.1947e+00 -2.7220e+00 -3.5831e-01
184 +1.824307013e+05 +1.824307013e+05 +1.824179013e+05 +1.824179013e+05 +1.7249e+00 -2.7885e+00 +1.8836e+00 -3.0001e+00 -2.4591e+00 +3.7896e+00 +1.2369e+00 +1.4356e+00 -4.5962e+00 -4.7576e+00 -3.2967e-01 -4.9144e+00 -2.1068e+00 +4.6979e+00 -1.6261e+00 +2.5733e+00 +1.9673e+00 +8.1521e-01 +1.1186e+00 +2.7021e+00
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.645403267e+05 +5.645403267e+05 +5.645297167e+05 +5.645297167e+05 -4.4557e+00 -2.5764e+00 +2.2953e+00 +2.0682e+00 -8.4006e-01 -1.7333e+00 +3.7785e+00 -3.1477e+00 -1.7526e+00 +3.7673e+00 -4.9805e+00 +1.5732e+00 +5.5352e-01 +1.7010e-01 -1.4371e-03 +2.4386e+00 +1.0151e+00 +1.1889e+00 +1.3698e+00 +2.6451e+00
9 +3.162719540e+05 +3.162719540e+05 +3.162613440e+05 +3.162613440e+05 -3.7919e+00 +9.1212e-01 +7.7402e-01 -6.2899e-02 +2.6312e+00 -1.5388e+00 +2.6594e+00 +2.5783e+00 +2.2286e+00 +4.2272e+00 +4.6982e-01 -1.3246e+00 +2.0461e+00 -1.1107e+00 -8.6333e-01 -1.9479e+00 -2.8762e+00 -4.6065e+00 +2.1264e+00 +1.2249e+00
142 +1.501667715e+05 +1.501667715e+05 +1.501561615e+05 +1.501561615e+05 -4.7287e-01 -3.7263e+00 -5.0593e-01 -1.4792e+00 +3.5869e+00 +1.5702e+00 +3.9702e-01 +1.3632e+00 -5.8153e-02 +2.6377e+00 +2.6613e-01 -4.3143e+00 -1.8430e+00 +8.4519e-01 -2.7843e+00 +3.3246e-01 -3.1612e+00 +1.5249e+00 +2.1327e+00 +1.6348e+00
% function evaluation | noise-free fitness - Fopt (-1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.582725534e+06 +1.582725534e+06 +1.582541134e+06 +1.582541134e+06 -4.0685e+00 +1.1129e-01 +1.3805e+00 +8.7948e-01 -4.5031e+00 +1.0160e-01 -4.9923e+00 -2.9979e+00 +1.5565e+00 -2.4525e+00 -2.9036e+00 +1.2224e+00 -3.2829e+00 +4.8032e+00 -1.9005e+00 -2.6850e-01 +3.7432e+00 -3.2138e+00 -2.9675e+00 -3.7312e+00
19 +3.192726071e+05 +3.192726071e+05 +3.190882071e+05 +3.190882071e+05 +4.6688e+00 -2.2429e+00 +3.0229e+00 +2.0127e+00 -2.9755e+00 -3.3679e+00 +4.4330e+00 +2.8580e+00 -4.3073e+00 -2.2781e+00 -1.3617e+00 +4.8843e+00 +4.9664e+00 -3.5084e+00 +3.3568e+00 +2.9966e+00 +4.5242e+00 -1.8678e+00 +4.8189e+00 +4.8786e-01
% function evaluation | noise-free fitness - Fopt (-5.188000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.159623423e+06 +1.159623423e+06 +1.159571543e+06 +1.159571543e+06 +3.2784e-01 -2.3101e+00 +1.6970e+00 +4.1228e+00 -6.6787e-02 -1.9405e+00 +4.7734e-01 +1.3632e+00 +3.8577e+00 +3.9469e+00 -1.7065e+00 +2.6555e+00 -6.8028e-01 -6.1901e-01 +3.0735e+00 -2.7976e+00 +4.1661e-01 +2.8492e+00 -4.3372e+00 -1.5240e+00
23 +5.882419492e+05 +5.882419492e+05 +5.881900692e+05 +5.881900692e+05 -4.2358e+00 -3.2596e+00 -3.0355e+00 +3.4562e+00 +2.9009e+00 +6.3997e-01 +4.1424e+00 +2.9352e+00 +4.5947e+00 -4.7955e+00 +1.1349e+00 -1.3845e+00 +1.3037e+00 +1.9365e+00 -2.8781e+00 -1.1426e+00 -3.1310e+00 +1.5044e+00 -4.8804e+00 +3.5561e+00
% function evaluation | noise-free fitness - Fopt (6.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.102374246e+06 +1.102374246e+06 +1.102444046e+06 +1.102444046e+06 -4.0039e+00 +4.4460e-02 -4.3095e+00 +3.9902e+00 -1.4107e+00 -4.8917e+00 -3.5486e+00 +4.7224e+00 -2.6535e+00 -8.3988e-01 -6.1563e-01 +2.8843e+00 +3.6148e+00 -2.0769e+00 -2.2030e-01 +2.8184e+00 +2.5421e+00 +1.3893e+00 -3.1799e+00 -2.3680e+00
12 +9.567923544e+05 +9.567923544e+05 +9.568621544e+05 +9.568621544e+05 +4.2468e+00 +4.1734e+00 -2.5018e+00 +4.0357e+00 +9.2763e-01 -2.8766e+00 -1.4128e+00 -3.3321e+00 +4.1945e+00 -2.7440e+00 -2.7517e+00 +4.5711e+00 +2.0008e+00 +4.0259e+00 +4.5034e+00 +2.1196e+00 -2.0375e+00 -2.3179e+00 -1.2027e+00 +4.4986e-01
45 +5.820019613e+05 +5.820019613e+05 +5.820717613e+05 +5.820717613e+05 -1.6393e+00 +1.7171e+00 +9.7151e-01 -7.7621e-01 -4.3553e+00 +4.3813e+00 -1.5499e-01 -1.9419e+00 +4.5627e+00 -1.5560e+00 -2.6821e+00 -3.7508e+00 +2.0271e-01 +3.6022e+00 +2.6407e-01 +1.8894e+00 +1.9993e+00 -3.1827e+00 +1.4342e-02 -3.3566e+00
137 +3.465752532e+05 +3.465752532e+05 +3.466450532e+05 +3.466450532e+05 -4.2468e+00 -1.9135e+00 +6.6256e-03 -3.6745e+00 -4.5647e+00 +4.8932e+00 +2.5621e+00 -2.2628e+00 +3.9989e+00 -9.8827e-01 -4.6522e+00 -3.3119e-02 +4.2218e+00 -1.7494e+00 -4.9816e-01 -4.9926e+00 +4.6470e+00 -2.0382e+00 -6.6135e-01 -4.1670e+00
% function evaluation | noise-free fitness - Fopt (1.105400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.962889378e+06 +1.962889378e+06 +1.962999918e+06 +1.962999918e+06 +8.0894e-01 -3.3794e+00 +1.0975e+00 -3.6712e+00 -1.7742e+00 -3.0979e+00 -4.2359e+00 -4.8561e+00 -2.2004e+00 +2.8371e+00 +3.8618e+00 +4.6918e+00 -9.6855e-02 -6.3585e-01 +4.8417e+00 -3.4857e+00 -4.2579e-01 +1.2928e+00 -4.3988e-01 +1.5832e+00
3 +5.967779854e+05 +5.967779854e+05 +5.968885254e+05 +5.968885254e+05 -1.6357e+00 +1.8231e+00 +3.3142e+00 +5.8304e-01 -1.2846e+00 +4.8317e+00 +4.1687e+00 +1.9160e+00 +7.6403e-01 +4.7910e+00 +4.5146e+00 -1.7635e+00 +3.1714e+00 -5.6505e-01 -4.9597e-02 -1.3019e+00 -9.2118e-01 +2.2043e-01 +1.5581e+00 -3.1635e+00
40 +2.651087312e+05 +2.651087312e+05 +2.652192712e+05 +2.652192712e+05 +1.9929e+00 +2.7940e+00 +2.1669e-01 +4.0650e+00 -3.9564e+00 -3.7263e+00 -2.5633e-01 -3.8914e+00 +3.9291e+00 +4.6627e+00 -2.2340e-01 -3.7621e+00 -4.7458e+00 -3.5377e+00 -3.7205e+00 +1.4415e-01 +1.4918e+00 +4.0190e+00 +2.7624e+00 +2.9872e+00
67 +2.458984910e+05 +2.458984910e+05 +2.460090310e+05 +2.460090310e+05 -4.6601e-01 +5.6542e-01 +1.4522e+00 +2.4158e+00 -8.6177e-01 -2.1054e-01 -2.6975e-01 -2.9995e+00 -3.8594e+00 +7.3342e-01 +3.9772e+00 -3.9414e+00 +1.1302e+00 +2.1177e+00 -3.8456e+00 +4.7075e+00 -2.3877e-02 +4.4836e+00 -1.8636e+00 -2.7601e+00
% function evaluation | noise-free fitness - Fopt (6.121000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.162925409e+05 +8.162925409e+05 +8.169046409e+05 +8.169046409e+05 -2.1212e+00 +4.8226e+00 +1.5641e-01 +1.2428e+00 -3.5517e+00 -3.2651e+00 -8.3054e-01 -1.7168e+00 -2.4316e+00 +7.5519e-01 -1.5518e+00 +3.8742e+00 +3.8741e+00 +5.3017e-01 +3.5272e+00 -3.8420e+00 -3.9863e+00 -2.7592e+00 -2.8384e+00 -9.8798e-04
7 +6.045203853e+05 +6.045203853e+05 +6.051324853e+05 +6.051324853e+05 +1.7060e+00 -1.6644e+00 +1.9720e+00 +4.6057e+00 -3.2575e-01 +3.1947e+00 -1.7146e-01 +2.9405e+00 -2.0137e+00 -1.1043e+00 +2.7262e+00 -2.1001e+00 +4.2106e+00 +1.8275e+00 +4.0182e+00 -1.0308e+00 -1.8506e+00 +1.0456e+00 -4.0131e-02 -4.8803e+00
147 +3.458136302e+05 +3.458136302e+05 +3.464257302e+05 +3.464257302e+05 -4.7505e+00 +4.9373e+00 +2.9253e-01 +4.3478e+00 +3.5718e-02 -5.4111e-01 +4.4185e+00 +1.6552e+00 +1.8273e-01 -4.8272e+00 +1.5210e+00 +4.2848e-01 +3.2828e+00 -3.8019e+00 +1.9624e+00 -1.8730e+00 +3.0576e+00 +9.2473e-01 +4.2826e+00 +1.8176e+00
% function evaluation | noise-free fitness - Fopt (-4.657200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.187174040e+06 +2.187174040e+06 +2.186708320e+06 +2.186708320e+06 -2.4838e+00 +4.6513e+00 -3.3718e+00 -4.1063e-01 -1.5341e+00 -3.5388e+00 +3.3251e-01 +4.9196e+00 +2.4518e+00 +1.0902e+00 -1.1913e+00 -2.0749e+00 +1.4093e+00 -3.2641e+00 -1.4855e+00 -1.3451e+00 -3.5055e+00 -2.9705e+00 +3.2158e+00 +1.3785e+00
2 +1.091560849e+06 +1.091560849e+06 +1.091095129e+06 +1.091095129e+06 -1.8735e+00 -8.4495e-01 +2.9259e+00 +1.9910e+00 +3.6793e-01 +7.3508e-01 -4.6838e+00 +1.8606e+00 -9.1006e-01 -2.4740e-01 -4.9385e+00 -8.3983e-01 +2.6101e+00 -3.7467e+00 -3.3699e-01 +1.8979e+00 -3.5885e+00 -1.7386e+00 -2.5306e+00 -3.4757e+00
3 +6.766690575e+05 +6.766690575e+05 +6.762033375e+05 +6.762033375e+05 -3.5081e+00 -1.0409e-01 -1.4603e+00 -1.8056e-01 +2.0963e+00 +3.3399e+00 +1.0776e+00 +3.8334e+00 -1.6440e+00 -3.6814e+00 +4.8383e+00 +3.1511e+00 +1.3873e+00 -1.6719e-01 -1.6564e+00 -1.8545e+00 +2.5129e+00 -3.0993e+00 +4.4147e+00 -4.0429e+00
7 +5.843164755e+05 +5.843164755e+05 +5.838507555e+05 +5.838507555e+05 -3.3708e+00 -7.7568e-01 -4.3588e+00 +4.1921e+00 +5.5872e-01 -3.7102e+00 +3.4692e+00 -4.8459e+00 +1.5930e+00 +2.1394e+00 +2.4383e+00 +2.9589e+00 +1.2770e+00 -1.7806e+00 +2.2540e+00 -1.8091e+00 +4.2817e+00 +7.5246e-01 +1.6188e+00 -3.5794e+00
25 +1.606196952e+05 +1.606196952e+05 +1.601539752e+05 +1.601539752e+05 -2.9912e+00 +2.2620e+00 +3.6492e+00 +1.5441e+00 +1.8524e+00 -2.2893e+00 -9.0171e-01 -3.4432e+00 -1.6331e+00 -5.8186e-01 +7.1675e-01 +2.0768e+00 -1.0921e+00 -1.1622e+00 +5.9233e-02 +4.7019e+00 +2.2724e+00 +1.9696e+00 +1.7609e+00 -4.4823e-01
% function evaluation | noise-free fitness - Fopt (1.306000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.402284150e+05 +6.402284150e+05 +6.402414750e+05 +6.402414750e+05 -2.6412e+00 +1.7297e+00 +4.6418e-01 -1.3930e+00 -3.2911e+00 -3.8389e+00 -1.3335e-01 +3.8025e+00 -3.6094e+00 -4.8222e-01 +4.7238e+00 +8.9074e-01 -9.5678e-02 +3.6102e+00 +3.3548e+00 -1.8061e+00 -6.3092e-01 +1.3447e+00 -6.0885e-01 -4.1422e+00
3 +6.245899875e+05 +6.245899875e+05 +6.246030475e+05 +6.246030475e+05 -2.4977e+00 +3.7025e+00 -3.6711e+00 +9.0416e-01 +2.3045e+00 -8.2153e-01 -1.3785e+00 +3.7560e+00 -4.5907e+00 +1.3636e+00 -3.9867e+00 -3.2304e+00 -1.1256e+00 +4.2188e+00 -5.8625e-01 +2.0720e+00 -1.8237e+00 -2.3277e+00 +4.8391e+00 +1.7434e+00
20 +1.783160699e+05 +1.783160699e+05 +1.783291299e+05 +1.783291299e+05 +4.5728e+00 -2.7781e+00 -1.4690e+00 -4.1167e+00 -1.0398e+00 +4.7124e+00 -3.1026e-01 -4.9254e+00 -3.9630e+00 +2.3208e+00 +5.3046e-01 -2.1302e+00 +2.4134e+00 +2.9561e+00 +1.4796e+00 -2.7513e+00 -2.7765e+00 +2.0465e+00 -5.9332e-01 -1.4756e+00
% function evaluation | noise-free fitness - Fopt (2.655000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.020960679e+06 +2.020960679e+06 +2.020987229e+06 +2.020987229e+06 +1.4703e+00 -3.4223e+00 +1.2167e+00 +3.4647e+00 -5.9271e-01 +3.9678e+00 -2.2703e-01 +4.3669e-03 -7.8234e-01 +4.8609e+00 +5.7087e-01 -4.4128e+00 +4.0841e+00 +3.7635e+00 +2.9947e+00 -4.0707e+00 +1.7658e+00 +4.1839e+00 -1.7332e+00 -3.9348e+00
3 +8.214849839e+05 +8.214849839e+05 +8.215115339e+05 +8.215115339e+05 +4.7870e+00 -2.9033e+00 -4.8263e+00 +1.4682e+00 -3.3452e+00 -6.1031e-01 -3.0556e+00 -1.3444e+00 +2.4136e+00 +3.8644e+00 -1.4443e+00 +2.3576e+00 -1.9234e+00 +3.8198e+00 -4.7414e-01 +2.1964e+00 -4.7714e+00 +2.1801e+00 -2.9611e-01 +2.6514e-01
6 +3.903760038e+05 +3.903760038e+05 +3.904025538e+05 +3.904025538e+05 +3.5241e+00 +3.8936e-01 -2.6204e+00 +2.2794e+00 +4.4883e+00 -4.1702e-03 -3.9991e+00 -2.9413e+00 -2.8960e+00 +1.2488e-01 -3.3120e+00 +1.8218e+00 +3.2136e+00 -3.9842e+00 -2.6775e+00 +5.0871e-01 -3.4390e+00 -3.8033e+00 +2.5027e+00 +3.5662e+00
77 +2.318194104e+05 +2.318194104e+05 +2.318459604e+05 +2.318459604e+05 +2.4518e-01 -2.2603e+00 +1.7683e+00 +1.9669e+00 -9.4072e-01 -3.9386e-01 -5.8067e-02 +7.3894e-01 -2.5523e+00 +2.0837e+00 +2.3455e+00 +1.4353e+00 -8.0141e-01 -4.6940e+00 -2.7921e+00 +3.2349e+00 -6.9465e-01 -4.2001e-01 +4.5118e+00 +1.0236e+00
