% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.073591029e+06 +1.073591029e+06 +1.073491159e+06 +1.073491159e+06 +3.6337e+00 +3.9735e+00 -3.6679e+00 -2.1358e-01 +8.9191e-01 +1.3583e+00 +3.4208e-01 -4.0943e+00 +3.3530e+00 +4.2783e+00 -4.8032e+00 -1.9129e-01 -3.6167e+00 +3.7876e+00 +2.8140e+00 +2.4813e+00 +4.6541e+00 -1.8812e+00 +3.7526e+00 -4.5086e+00
2 +4.590664839e+05 +4.590664839e+05 +4.589666139e+05 +4.589666139e+05 -1.2687e+00 -3.4596e+00 -2.7248e+00 +3.1929e+00 +2.6111e+00 -3.9444e+00 -1.4165e+00 +4.6085e+00 -4.2244e+00 -2.5940e+00 +9.4297e-01 -1.4183e-02 +4.7322e-01 +3.4320e+00 +2.8041e+00 +2.9931e+00 -5.9882e-01 -4.1448e+00 -7.8566e-01 +1.6739e+00
5 +2.932570070e+05 +2.932570070e+05 +2.931571370e+05 +2.931571370e+05 +3.3332e+00 -2.5543e+00 -1.9839e+00 +1.8773e-01 -1.8488e+00 +6.4074e-01 +8.4992e-01 -6.7731e-01 +1.3019e+00 +3.5815e+00 -1.8663e+00 -2.6201e+00 -1.1602e-01 +3.5801e+00 +9.7344e-02 +3.9781e+00 -1.0448e+00 -1.1999e+00 -3.4571e+00 -3.7945e+00
7 +1.580582868e+05 +1.580582868e+05 +1.579584168e+05 +1.579584168e+05 -1.9599e+00 -4.1025e+00 +2.3455e-01 -3.3380e+00 -4.4067e+00 -4.9251e+00 -3.5612e+00 +1.1388e-01 +2.8550e+00 -3.5496e+00 +2.0824e+00 -1.3809e+00 +1.1815e+00 +8.8143e-01 -3.8228e+00 +4.6112e+00 -2.1439e+00 -1.2132e+00 +1.6965e+00 +4.3986e+00
16 +7.304045654e+04 +7.304045654e+04 +7.294058654e+04 +7.294058654e+04 -5.5298e-01 -3.0690e+00 -3.5271e+00 +7.3532e-01 -3.3329e+00 -3.8182e+00 -1.8211e+00 -1.7835e+00 -1.1181e+00 -3.3601e+00 +3.7249e+00 -1.2539e+00 -3.2787e+00 -2.2221e+00 -8.6413e-01 +2.5176e+00 +1.6329e+00 +4.6020e+00 -3.8690e+00 -4.6063e+00
% function evaluation | noise-free fitness - Fopt (7.680000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.023725188e+05 +7.023725188e+05 +7.023801988e+05 +7.023801988e+05 -1.5902e+00 -3.9153e+00 -1.0008e+00 -3.3892e+00 -3.5351e+00 -4.0353e+00 -4.7328e+00 +4.1025e+00 +2.7679e+00 +3.5356e+00 -4.1103e+00 -3.8986e+00 -1.2745e+00 -1.4145e-02 +3.8975e+00 -2.0990e+00 -3.5465e+00 +2.1806e+00 -3.5178e+00 -2.9152e+00
7 +4.523207898e+05 +4.523207898e+05 +4.523284698e+05 +4.523284698e+05 +1.8985e+00 -1.9761e-01 -2.6613e-01 +3.9652e+00 +3.2602e+00 +2.1980e+00 +3.1860e+00 -3.6801e+00 -4.9351e+00 -3.7308e+00 -1.5109e+00 -4.2631e+00 -2.0182e+00 +2.0446e+00 +3.4784e-02 -2.7930e+00 +3.3437e-01 -1.2970e+00 -1.7943e+00 -1.3763e-02
13 +3.200684650e+05 +3.200684650e+05 +3.200761450e+05 +3.200761450e+05 +1.9051e+00 -4.9033e-01 -4.6160e+00 +3.7748e-02 -3.3686e+00 -2.8235e+00 -3.7589e-01 -3.0237e+00 +2.6014e-01 -1.4594e+00 +1.6046e-01 -1.5797e+00 +1.9892e+00 +9.0563e-01 +1.9716e+00 -2.0156e+00 +1.4902e+00 -2.3986e+00 -3.4829e+00 -4.5483e+00
26 +2.341005268e+05 +2.341005268e+05 +2.341082068e+05 +2.341082068e+05 -2.8317e+00 +3.0856e+00 -4.8207e+00 -5.7833e-01 +1.7737e-03 -2.5459e+00 +2.9268e+00 -3.3779e+00 -2.2939e+00 -3.0926e+00 -3.7605e-01 +3.8625e+00 -4.2786e+00 +3.9526e+00 -1.6007e+00 -2.1762e+00 +7.4032e-01 -9.0307e-01 -3.8838e+00 +4.4098e+00
98 +1.413739430e+05 +1.413739430e+05 +1.413816230e+05 +1.413816230e+05 -3.6284e+00 +5.0607e-01 -3.9050e+00 -1.7583e+00 +3.7766e+00 -3.8563e+00 -4.7870e+00 +1.7273e+00 -3.3076e+00 -4.1572e+00 -1.3772e+00 -6.3214e-01 -5.8082e-02 +1.4860e+00 -1.3680e+00 -3.6503e+00 -7.5106e-02 -1.5148e+00 +1.5255e-01 +2.8191e+00
% function evaluation | noise-free fitness - Fopt (-1.809300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.939681306e+05 +3.939681306e+05 +3.937872006e+05 +3.937872006e+05 -2.0623e+00 -2.4578e+00 +1.8305e+00 -2.5834e+00 +1.9451e+00 -2.7395e+00 -4.0921e+00 -4.2634e+00 -1.8408e+00 -4.6961e+00 +4.6925e+00 +1.6125e+00 +1.0156e+00 -4.2254e+00 +6.8297e-01 -4.9333e+00 +2.5248e+00 +3.3003e+00 +1.6786e+00 +1.8539e-01
14 +2.107662087e+05 +2.107662087e+05 +2.105852787e+05 +2.105852787e+05 -3.9696e+00 -1.5395e+00 +1.0893e+00 +4.4251e+00 -1.4723e+00 -4.9443e+00 +2.6475e+00 +1.6884e+00 -1.8440e+00 -3.3096e+00 +4.9947e-01 +4.4593e+00 -2.2893e+00 +3.8182e+00 +1.1307e+00 -1.1064e+00 +3.1623e+00 +1.6269e-01 -3.0046e+00 +2.7725e+00
82 +1.169127981e+05 +1.169127981e+05 +1.167318681e+05 +1.167318681e+05 -1.8397e-01 +2.5926e-01 -3.0164e+00 -1.6351e-02 -2.9329e-01 +1.8384e-01 +1.2865e+00 -4.1129e+00 -1.2801e+00 -2.0683e+00 -2.4935e-01 -4.4073e-01 -1.7020e+00 -1.6210e+00 +1.1690e+00 -9.0111e-01 -2.9307e+00 -3.3629e+00 -4.0628e+00 -2.2040e+00
% function evaluation | noise-free fitness - Fopt (-3.674000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.523015895e+06 +1.523015895e+06 +1.522979155e+06 +1.522979155e+06 +3.3490e-01 -2.0039e+00 +2.6344e+00 -6.7593e-01 +2.8722e+00 -2.9824e+00 +4.8078e+00 -3.8819e+00 +1.7417e+00 +3.8499e+00 +1.6054e+00 -1.0366e+00 +2.7653e+00 +9.5550e-01 +3.2435e+00 -3.5817e-01 +3.5685e+00 -1.9859e+00 +4.6470e+00 +2.4911e+00
3 +6.119352340e+05 +6.119352340e+05 +6.118984940e+05 +6.118984940e+05 -4.7438e+00 +7.8985e-01 -4.7534e-03 -3.9388e+00 -4.8240e+00 -1.0587e+00 -7.0104e-01 -1.3197e+00 +4.0380e+00 +2.9468e+00 -1.0586e+00 +1.2176e+00 +1.8952e+00 +1.9228e+00 -4.8523e-02 -2.6906e+00 +3.4592e+00 -4.5045e+00 -2.0907e+00 +2.4533e+00
15 +2.567558223e+05 +2.567558223e+05 +2.567190823e+05 +2.567190823e+05 -2.9562e+00 +1.9667e+00 +1.4117e-01 -7.8938e-01 -3.4097e+00 -2.5224e+00 -3.3707e+00 +8.6517e-01 -6.7762e-01 +1.0176e+00 -5.0493e-01 -2.8519e+00 -5.5217e-01 -6.8344e-01 -4.2292e+00 +2.4984e+00 +4.4549e+00 +5.2779e-01 -4.7342e+00 +3.6936e+00
81 +2.354228859e+05 +2.354228859e+05 +2.353861459e+05 +2.353861459e+05 +3.4164e+00 -1.4039e+00 -1.6913e+00 -2.1774e+00 -7.2101e-01 -2.5256e+00 -3.7917e+00 -4.7466e+00 -1.3686e+00 -1.9682e+00 -8.7649e-01 -4.6501e+00 +4.7882e+00 -2.0002e-01 -9.1585e-01 +2.1596e+00 +1.4020e+00 +9.7193e-01 -6.4034e-01 -2.7126e+00
106 +1.405142357e+05 +1.405142357e+05 +1.404774957e+05 +1.404774957e+05 -3.5306e+00 -1.2823e+00 +1.5880e+00 -4.1986e-01 +1.2927e+00 +6.4557e-01 -2.5219e+00 -4.0190e+00 +1.1440e+00 -2.6405e+00 -4.1692e-01 +9.6494e-01 +2.4491e-01 +1.9144e-01 +2.0994e+00 +1.7314e+00 +4.8254e-02 -7.1697e-02 -1.2808e+00 -2.0190e+00
% function evaluation | noise-free fitness - Fopt (1.151100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.637135761e+06 +1.637135761e+06 +1.637250871e+06 +1.637250871e+06 +4.1356e+00 +4.0724e+00 +9.4842e-02 +3.6738e+00 +9.4981e-01 -2.7361e+00 +1.1598e+00 +4.7454e+00 +3.1144e+00 -8.3339e-01 +2.2279e+00 +1.1403e-01 -4.5701e+00 -2.8989e+00 -3.7309e+00 +4.8903e+00 -3.7948e+00 -3.4257e+00 -2.3541e+00 +5.4094e-01
2 +5.185715773e+05 +5.185715773e+05 +5.186866873e+05 +5.186866873e+05 -3.9796e+00 -1.6251e+00 +2.5983e+00 +2.6123e+00 -1.9273e-01 -1.2103e+00 -2.8995e+00 -3.8042e+00 -3.4677e+00 +1.6301e+00 +4.7343e+00 -4.1440e+00 +1.2407e+00 +5.1959e-01 -4.4402e+00 -2.9939e+00 +4.5936e+00 -2.6203e+00 +3.8136e+00 +3.7145e+00
9 +3.644540488e+05 +3.644540488e+05 +3.645691588e+05 +3.645691588e+05 -4.0566e+00 -3.7129e+00 +1.6170e+00 -4.5853e+00 -3.2745e+00 -3.4853e+00 -2.7712e+00 -2.7903e+00 +2.8484e-01 +1.4118e+00 +3.4025e+00 -2.0616e+00 -2.8170e+00 -2.9236e+00 -2.7805e-01 +4.6493e-01 -1.4347e+00 -5.8203e-01 -4.0531e+00 -4.2529e+00
39 +2.467739693e+05 +2.467739693e+05 +2.468890793e+05 +2.468890793e+05 +5.6362e-01 -4.3747e+00 +2.3685e+00 +2.0894e+00 +1.0526e+00 -1.4447e+00 -4.3115e-01 -7.0924e-01 -4.8135e+00 +2.6421e+00 -1.5579e+00 -2.3746e+00 -3.2279e+00 -4.4106e+00 -2.1565e+00 -2.8398e+00 -4.6799e+00 +3.5578e+00 +2.8926e+00 +3.8406e+00
179 +1.359257599e+05 +1.359257599e+05 +1.360408699e+05 +1.360408699e+05 -1.7031e+00 -2.5750e+00 -4.1428e+00 -1.7369e+00 -1.5262e+00 -4.1962e+00 -2.3266e-01 -9.5009e-03 -7.9686e-01 +3.5936e+00 -2.4935e+00 +1.2198e-01 -3.3245e+00 -3.1816e+00 -2.9401e+00 -4.0560e+00 +8.0581e-01 +1.4837e+00 -1.4890e+00 +6.2177e-02
% function evaluation | noise-free fitness - Fopt (1.759000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.878049303e+05 +2.878049303e+05 +2.878225203e+05 +2.878225203e+05 +4.4228e+00 +9.7218e-01 -2.7110e+00 -4.2052e+00 +6.0640e-01 +1.2277e+00 -2.7106e+00 +4.1385e+00 -2.5722e+00 -4.8090e+00 +4.4849e-01 -6.1779e-01 -2.4328e+00 +3.8660e+00 +6.3065e-01 +1.3908e+00 -4.0545e+00 +3.9067e+00 -1.7283e+00 -1.9074e+00
79 +2.257808060e+05 +2.257808060e+05 +2.257983960e+05 +2.257983960e+05 -2.3073e+00 +1.5141e+00 +2.9542e+00 -2.7074e+00 -2.7259e+00 -1.7670e+00 +3.2090e+00 +2.3583e+00 +8.5907e-01 -3.0419e+00 -2.6179e+00 -2.8173e+00 +4.9480e+00 +1.4375e+00 -3.6985e+00 -4.1185e+00 -2.5527e+00 +2.7134e+00 -1.7078e+00 +1.8030e+00
120 +1.551719017e+05 +1.551719017e+05 +1.551894917e+05 +1.551894917e+05 +2.1591e+00 -3.9017e+00 -1.8219e-01 -2.8113e+00 +3.4149e-01 +1.5696e+00 +2.6187e+00 -2.2876e+00 +1.9247e+00 -4.7552e-01 -4.4555e-01 -4.7229e+00 -4.1894e+00 -2.9815e+00 +2.2066e+00 -2.8965e+00 -2.1488e-01 -2.1178e+00 -3.1400e+00 -5.7067e-02
169 +8.841064390e+04 +8.841064390e+04 +8.842823390e+04 +8.842823390e+04 +7.0880e-01 +1.5459e+00 +3.0134e+00 -3.4539e+00 +4.7923e+00 +3.1829e+00 -4.4816e+00 -8.0876e-01 -3.9131e+00 -2.9519e-01 +2.2596e+00 -2.3956e+00 +5.9742e-01 -1.5954e+00 -1.9703e+00 -2.8197e+00 -4.5172e+00 +3.9922e+00 -2.4473e+00 +9.2369e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.354190797e+06 +1.354190797e+06 +1.355190797e+06 +1.355190797e+06 +5.1271e-01 -1.8068e-01 +1.6616e+00 -3.5491e+00 +2.8672e+00 -8.5437e-01 +1.2886e+00 +2.8044e+00 -2.4375e+00 -4.0301e+00 +4.6704e+00 -2.8041e+00 -3.8254e+00 +4.5838e+00 -2.7066e-01 -3.2096e+00 +2.1063e+00 -1.3326e-02 +3.1139e+00 +4.3409e+00
4 +8.163258472e+05 +8.163258472e+05 +8.173258472e+05 +8.173258472e+05 +3.7813e-01 +4.7042e+00 +5.9161e-01 +3.7087e+00 -3.6109e+00 -4.0115e+00 +4.1747e-01 -3.8270e+00 -4.2436e+00 +4.9315e-01 +3.0002e+00 +4.7896e+00 -5.6724e-01 -3.4457e+00 +1.7407e+00 +2.6179e+00 -8.8712e-01 +2.7645e+00 +4.2330e+00 -8.9164e-01
8 +5.470691429e+05 +5.470691429e+05 +5.480691429e+05 +5.480691429e+05 -3.6740e+00 -4.2564e+00 -1.8051e+00 -6.8265e-01 +1.1436e+00 -1.6343e+00 +4.6318e+00 -3.6684e+00 +9.7520e-01 -2.0873e+00 -7.0351e-01 +3.6080e+00 +2.5002e+00 +4.8995e+00 -2.3916e+00 +7.2362e-01 -4.1183e+00 -1.0923e+00 -2.1880e-01 -3.3903e+00
18 +3.896811427e+05 +3.896811427e+05 +3.906811427e+05 +3.906811427e+05 -4.7365e+00 -8.6352e-01 -3.4090e+00 -5.6911e-01 -1.0187e+00 +1.2922e+00 +1.8563e+00 -1.7877e+00 +1.7416e+00 +1.2495e+00 -3.2777e+00 +4.4089e+00 -4.5904e+00 +1.9960e+00 +9.1756e-01 -9.2388e-01 -4.3605e+00 -8.1093e-01 -9.9638e-01 +3.2806e+00
21 +1.983032272e+05 +1.983032272e+05 +1.993032272e+05 +1.993032272e+05 -3.7614e+00 -2.2720e+00 -4.2455e+00 +2.2527e+00 -4.0215e-01 -3.4692e+00 -4.6458e+00 +2.4543e+00 +3.5290e+00 -1.1964e+00 -2.6285e+00 +1.5595e+00 -5.1789e-01 -9.0498e-01 +3.8696e+00 +2.0813e+00 -1.5431e+00 -1.3088e+00 -2.4168e-01 +2.6608e+00
