% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3432 +9.846974918e+00 +9.846974918e+00 -1.696930251e+02 -1.696930251e+02 +8.3779e-01 -6.5855e-02 -2.5408e+00 +3.1564e+00 +3.0632e+00 -2.9601e+00 +4.3036e+00 +3.6209e+00 +3.0219e-01 +2.1337e+00 +1.9722e+00 +1.3826e-01 +1.6753e+00 +1.3479e+00 +1.4220e+00 -2.6504e-01 -2.1217e-01 +4.7231e+00 -1.2315e+00 -3.3567e+00
5728 +6.298381198e+00 +6.298381198e+00 -1.732416188e+02 -1.732416188e+02 +4.2114e-01 -2.4571e-01 -2.5032e+00 +2.7947e+00 +3.2564e+00 -2.8609e+00 +4.4076e+00 +3.3353e+00 +6.7931e-01 +2.2663e+00 +1.1776e+00 +2.5471e-01 +1.4049e+00 +1.0940e+00 +1.9369e+00 -1.4380e-01 -6.9748e-01 +4.6519e+00 -3.7838e-01 -2.9066e+00
8619 +3.953673832e+00 +3.953673832e+00 -1.755863262e+02 -1.755863262e+02 +5.7743e-01 +1.7947e-01 -2.9591e+00 +2.6854e+00 +3.3519e+00 -2.3010e+00 +4.0025e+00 +3.5812e+00 +5.1734e-01 +2.5767e+00 +5.0912e-01 +1.6378e-01 +7.5027e-01 +9.3838e-01 +2.3773e+00 +1.3243e-01 -1.0936e+00 +4.7592e+00 -2.6280e-01 -2.3544e+00
11113 +2.482603400e+00 +2.482603400e+00 -1.770573966e+02 -1.770573966e+02 +8.4830e-01 +4.6212e-01 -3.1422e+00 +2.6429e+00 +3.3465e+00 -1.8985e+00 +4.0914e+00 +3.3493e+00 +2.2066e-01 +2.4836e+00 +3.0374e-01 +4.0299e-01 -1.2520e-02 +9.5353e-01 +2.1004e+00 +6.4703e-01 -1.0491e+00 +4.7070e+00 +5.8873e-01 -1.9830e+00
12886 +1.584656807e+00 +1.584656807e+00 -1.779553432e+02 -1.779553432e+02 +9.6333e-01 +3.2957e-01 -3.1485e+00 +2.7649e+00 +3.1997e+00 -1.3804e+00 +3.7626e+00 +3.5689e+00 +2.6625e-01 +2.4466e+00 -1.8701e-01 +5.5502e-01 -3.9425e-01 +1.0774e+00 +2.2215e+00 +7.8952e-01 -1.1794e+00 +4.2752e+00 +1.1066e+00 -1.6375e+00
14007 +9.680225041e-01 +9.680225041e-01 -1.785719775e+02 -1.785719775e+02 +9.0010e-01 +4.5626e-01 -3.3473e+00 +2.6393e+00 +3.5367e+00 -1.3558e+00 +3.8678e+00 +3.3827e+00 +1.2624e-01 +2.2897e+00 -4.6745e-01 +6.7703e-01 -7.4626e-01 +1.0614e+00 +2.1418e+00 +9.0914e-01 -1.1216e+00 +3.9398e+00 +1.0292e+00 -1.3797e+00
14784 +5.930087835e-01 +5.930087835e-01 -1.789469912e+02 -1.789469912e+02 +8.2474e-01 +5.3694e-01 -3.5627e+00 +2.5906e+00 +3.8448e+00 -1.1060e+00 +3.7466e+00 +3.2506e+00 +3.6117e-01 +2.3282e+00 -5.6469e-01 +8.7357e-01 -1.0663e+00 +1.3077e+00 +1.9526e+00 +7.7977e-01 -1.1726e+00 +3.9321e+00 +1.0214e+00 -1.2795e+00
15398 +3.698290498e-01 +3.698290498e-01 -1.791701710e+02 -1.791701710e+02 +9.7819e-01 +3.8878e-01 -3.6322e+00 +2.5061e+00 +3.9271e+00 -1.0501e+00 +3.6537e+00 +3.3020e+00 +2.0160e-01 +2.3152e+00 -6.1911e-01 +7.3429e-01 -9.8327e-01 +1.3316e+00 +2.0032e+00 +9.7139e-01 -1.2836e+00 +3.8719e+00 +1.2086e+00 -1.2279e+00
15781 +2.207591470e-01 +2.207591470e-01 -1.793192409e+02 -1.793192409e+02 +1.0187e+00 +4.6963e-01 -3.5013e+00 +2.3368e+00 +3.9674e+00 -9.2742e-01 +3.6592e+00 +3.2769e+00 +5.6120e-02 +2.2981e+00 -5.7075e-01 +6.0520e-01 -1.1473e+00 +1.2075e+00 +2.0784e+00 +9.4748e-01 -1.3700e+00 +3.7851e+00 +1.3441e+00 -1.2945e+00
16763 +1.443282161e-01 +1.443282161e-01 -1.793956718e+02 -1.793956718e+02 +1.0275e+00 +5.3916e-01 -3.4115e+00 +2.3019e+00 +3.9286e+00 -7.8377e-01 +3.4893e+00 +3.3090e+00 -1.8866e-02 +2.2206e+00 -5.8335e-01 +7.5673e-01 -1.1658e+00 +1.1529e+00 +2.0881e+00 +1.0296e+00 -1.4001e+00 +3.8350e+00 +1.4933e+00 -1.1310e+00
17818 +9.314798817e-02 +9.314798817e-02 -1.794468520e+02 -1.794468520e+02 +9.2066e-01 +3.1544e-01 -3.4141e+00 +2.2242e+00 +3.9133e+00 -6.6843e-01 +3.6702e+00 +3.5105e+00 +1.4085e-01 +2.2545e+00 -6.3263e-01 +6.7376e-01 -1.3143e+00 +1.1800e+00 +2.1656e+00 +1.0943e+00 -1.1479e+00 +3.8297e+00 +1.7226e+00 -1.0818e+00
19658 +5.770143333e-02 +5.770143333e-02 -1.794822986e+02 -1.794822986e+02 +8.6168e-01 +3.6051e-01 -3.4959e+00 +2.3069e+00 +3.6972e+00 -4.7996e-01 +3.6269e+00 +3.4526e+00 +1.1421e-01 +2.1555e+00 -7.3932e-01 +6.4235e-01 -1.3130e+00 +1.1903e+00 +2.2625e+00 +1.0440e+00 -1.2266e+00 +3.9490e+00 +1.7516e+00 -8.8054e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.539570124e+01 +4.539570124e+01 +1.227057012e+02 +1.227057012e+02 -1.4248e+00 +2.8770e+00 -2.0706e+00 -3.5713e+00 -2.5722e+00 -3.5951e+00 -1.6822e+00 +1.1288e+00 +9.2049e-01 -2.2099e+00 +3.4659e+00 +3.7489e+00 +2.2085e+00 -1.4960e-01 +1.1295e+00 +2.7144e+00 +4.2543e-01 -3.3318e+00 -1.1121e+00 -1.3334e+00
22 +3.374208654e+01 +3.374208654e+01 +1.110520865e+02 +1.110520865e+02 -9.8014e-01 -2.5142e+00 -2.0071e+00 -2.9855e+00 -1.0875e+00 -1.0516e+00 -1.9320e+00 +6.7873e-01 +1.1728e+00 -2.7752e+00 +3.0694e+00 +3.6971e+00 +2.4627e+00 -9.5440e-01 -7.8162e-02 +2.5736e+00 -8.7133e-01 -1.5851e+00 +2.1677e-01 +8.6379e-01
77 +2.492385857e+01 +2.492385857e+01 +1.022338586e+02 +1.022338586e+02 +4.0105e+00 +1.6230e+00 +1.9553e+00 +4.6462e-01 +2.3725e+00 +1.0258e+00 +2.1679e+00 +9.1365e-01 +1.3679e+00 +1.4290e+00 +2.6200e+00 +1.1872e+00 -1.9700e+00 +1.7744e-01 -4.3787e-01 +3.9355e+00 +1.9706e+00 +6.1369e-01 -1.5624e-01 +2.4785e-01
94 +1.106220063e+01 +1.106220063e+01 +8.837220063e+01 +8.837220063e+01 +2.6359e+00 -8.3245e-01 -1.5762e+00 -1.0358e+00 -2.0584e-01 -2.1507e+00 -1.6082e+00 -2.4411e-01 -8.5031e-02 +1.7291e+00 +2.6947e+00 +2.9473e+00 -8.6957e-01 +1.6148e-01 +5.9386e-02 +1.5183e+00 +1.2030e+00 +2.2288e-01 +2.6070e+00 -4.4679e-01
592 +9.776056023e+00 +9.776056023e+00 +8.708605602e+01 +8.708605602e+01 +2.3735e+00 -8.5803e-01 -1.4797e+00 -1.1317e+00 +1.2393e-01 -2.1311e+00 -1.6719e+00 -1.0133e-01 +9.0092e-03 +1.6936e+00 +2.5800e+00 +2.9077e+00 -8.5549e-01 +1.9173e-01 +1.2106e-01 +1.5851e+00 +8.8902e-01 +2.5886e-01 +2.6338e+00 -4.3353e-01
3221 +6.267653114e+00 +6.267653114e+00 +8.357765311e+01 +8.357765311e+01 +2.2332e+00 -8.5463e-01 -1.3496e+00 -8.4551e-01 +1.8164e-01 -2.9395e+00 -1.0588e+00 -6.2687e-01 +4.7458e-01 +1.6121e+00 +2.4019e+00 +2.3555e+00 -3.6497e-02 +7.2578e-01 +3.0355e-02 +2.0926e+00 +4.1900e-01 +3.9011e-01 +3.2300e+00 +8.9641e-02
5261 +3.960606202e+00 +3.960606202e+00 +8.127060620e+01 +8.127060620e+01 +1.9205e+00 -7.7629e-01 -1.9973e+00 -1.4940e+00 +6.1578e-01 -2.8044e+00 -6.0084e-01 -1.1784e+00 +7.3432e-01 +2.0031e+00 +1.9250e+00 +2.0076e+00 +3.8781e-01 +5.5487e-01 -2.9367e-02 +2.5681e+00 +3.4417e-01 +6.7822e-01 +3.3365e+00 +2.7804e-01
7044 +2.505996768e+00 +2.505996768e+00 +7.981599677e+01 +7.981599677e+01 +1.5624e+00 -5.7094e-01 -1.9995e+00 -1.6107e+00 +7.7572e-01 -2.5678e+00 -1.3957e-01 -1.2119e+00 +9.0311e-01 +2.4882e+00 +1.8811e+00 +1.8599e+00 +4.6920e-01 +8.5338e-01 +1.8962e-01 +2.6843e+00 -2.6658e-01 +9.1729e-01 +3.2664e+00 +6.2478e-01
8531 +1.582317583e+00 +1.582317583e+00 +7.889231758e+01 +7.889231758e+01 +1.3485e+00 -6.5130e-01 -2.2673e+00 -1.5107e+00 +7.9115e-01 -2.4519e+00 +5.7546e-02 -1.4190e+00 +1.1268e+00 +2.7843e+00 +1.6639e+00 +1.4022e+00 +2.9726e-01 +1.1957e+00 +2.1887e-01 +2.9736e+00 -3.4619e-01 +1.1536e+00 +3.1324e+00 +1.0259e+00
9537 +9.980737657e-01 +9.980737657e-01 +7.830807377e+01 +7.830807377e+01 +1.2266e+00 -7.2176e-01 -2.2754e+00 -1.7911e+00 +8.2302e-01 -2.2232e+00 +3.8497e-01 -1.5181e+00 +1.1978e+00 +2.5390e+00 +1.2720e+00 +1.1366e+00 +1.5284e-01 +9.5098e-01 +9.0563e-02 +3.0326e+00 -7.8093e-01 +1.3898e+00 +3.2001e+00 +1.2248e+00
10195 +5.936521932e-01 +5.936521932e-01 +7.790365219e+01 +7.790365219e+01 +9.9098e-01 -3.0452e-01 -2.3295e+00 -1.7007e+00 +9.6345e-01 -2.3737e+00 +4.3933e-01 -1.6012e+00 +1.3028e+00 +2.6683e+00 +1.5181e+00 +1.0597e+00 +1.6426e-01 +8.1736e-01 +1.6845e-01 +3.2684e+00 -6.6486e-01 +1.5094e+00 +3.2745e+00 +1.4636e+00
10902 +3.576466323e-01 +3.576466323e-01 +7.766764663e+01 +7.766764663e+01 +9.1409e-01 -3.1487e-01 -2.2429e+00 -1.9651e+00 +1.0694e+00 -2.2765e+00 +6.2665e-01 -1.7454e+00 +1.3645e+00 +2.6569e+00 +1.3816e+00 +1.0392e+00 +2.0639e-01 +6.9299e-01 +2.5028e-02 +3.3722e+00 -7.2310e-01 +1.5643e+00 +3.1684e+00 +1.5879e+00
11553 +2.271665901e-01 +2.271665901e-01 +7.753716659e+01 +7.753716659e+01 +7.8421e-01 -3.9214e-01 -2.3848e+00 -1.7544e+00 +1.0727e+00 -2.2534e+00 +5.7506e-01 -1.7253e+00 +1.1577e+00 +2.9198e+00 +1.3237e+00 +8.3030e-01 +3.7179e-01 +6.4583e-01 +2.8880e-01 +3.4131e+00 -7.8871e-01 +1.8540e+00 +2.9201e+00 +1.6731e+00
12416 +1.527798084e-01 +1.527798084e-01 +7.746277981e+01 +7.746277981e+01 +8.9753e-01 -5.5530e-01 -2.3002e+00 -1.8762e+00 +1.1632e+00 -2.2109e+00 +6.8459e-01 -1.7602e+00 +1.1685e+00 +2.7993e+00 +1.2626e+00 +9.0903e-01 +5.3480e-01 +6.9341e-01 +2.4646e-01 +3.6646e+00 -6.9260e-01 +2.0155e+00 +2.8253e+00 +1.8334e+00
13084 +8.919982780e-02 +8.919982780e-02 +7.739919983e+01 +7.739919983e+01 +8.9427e-01 -4.5178e-01 -2.3790e+00 -2.0533e+00 +1.0234e+00 -2.3067e+00 +8.0097e-01 -1.8193e+00 +1.1974e+00 +2.7167e+00 +1.2499e+00 +7.3700e-01 +4.0491e-01 +6.7414e-01 +2.5102e-01 +3.7151e+00 -8.4272e-01 +1.8044e+00 +3.0805e+00 +1.8475e+00
13931 +4.599846600e-02 +4.599846600e-02 +7.735599847e+01 +7.735599847e+01 +8.4697e-01 -6.4741e-01 -2.2621e+00 -1.8146e+00 +9.6640e-01 -2.3843e+00 +8.1343e-01 -1.7775e+00 +1.4057e+00 +2.9377e+00 +1.1810e+00 +8.3870e-01 +6.2038e-01 +4.8661e-01 +3.4458e-01 +3.7640e+00 -8.8351e-01 +1.8905e+00 +2.9663e+00 +1.9827e+00
16688 +3.588845535e-02 +3.588845535e-02 +7.734588846e+01 +7.734588846e+01 +9.2702e-01 -5.7854e-01 -2.0746e+00 -1.7286e+00 +1.0213e+00 -2.4614e+00 +8.4622e-01 -1.8539e+00 +1.3992e+00 +2.6796e+00 +1.0769e+00 +7.8060e-01 +8.0015e-01 +5.8194e-01 +1.7764e-01 +3.7692e+00 -7.8913e-01 +1.8059e+00 +3.1069e+00 +2.1055e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.008367993e+02 +2.008367993e+02 +2.407567993e+02 +2.407567993e+02 -2.7954e+00 -2.1498e+00 +8.9488e-02 +3.2048e+00 -5.0552e-02 +3.4640e+00 +1.7997e+00 +3.7650e+00 -1.3884e+00 +5.7387e-01 -2.4584e+00 -3.4877e+00 -1.3311e+00 +1.4069e+00 +3.0502e+00 -1.0373e+00 -1.2176e-01 +1.0192e+00 -3.9227e+00 -3.8691e+00
2 +1.043464704e+02 +1.043464704e+02 +1.442664704e+02 +1.442664704e+02 +5.7794e-01 -1.0136e+00 -2.7022e+00 -3.5131e+00 +7.9622e-01 -3.0803e+00 -7.5959e-01 +7.3491e-01 +2.9530e+00 -1.2906e+00 -2.1146e+00 +7.1823e-01 +1.3775e-01 -1.2018e-01 -1.7585e+00 -3.8076e+00 -1.9361e+00 +1.8324e+00 -3.3401e+00 +3.6853e+00
4 +7.041933807e+01 +7.041933807e+01 +1.103393381e+02 +1.103393381e+02 +2.8418e+00 -1.4840e+00 -8.9802e-01 -3.4688e+00 +2.7365e+00 +1.3415e+00 -1.9943e-01 +2.8269e+00 +3.3630e+00 -3.8781e+00 +3.2453e+00 -1.5841e+00 -3.2995e+00 -1.4198e+00 -3.1443e+00 -3.6977e+00 -2.6015e+00 +9.8124e-01 -2.0126e+00 +2.6202e+00
8 +4.767608139e+01 +4.767608139e+01 +8.759608139e+01 +8.759608139e+01 +1.1358e+00 +3.6855e+00 -1.9372e+00 +4.8005e-01 -6.6032e-01 -2.2272e+00 -2.4928e+00 +4.5733e-01 +3.0229e+00 +3.5992e+00 +3.7488e+00 +2.3368e-01 -2.1735e+00 -2.4817e+00 +1.3531e+00 -2.8058e+00 -1.3606e+00 -2.8211e+00 -1.3268e+00 -3.8373e+00
10 +3.976321683e+01 +3.976321683e+01 +7.968321683e+01 +7.968321683e+01 -4.4686e-01 -2.7499e+00 +1.9841e+00 +5.8416e-01 -1.4704e+00 -1.7256e+00 +2.1980e-01 +8.5589e-01 -1.2657e+00 +3.5592e+00 +3.4609e+00 +2.8003e+00 +2.9760e+00 -1.6499e-01 -3.7178e+00 +1.6158e+00 +4.2004e-01 -1.6928e+00 -1.3048e+00 -1.0921e+00
249 +2.483430849e+01 +2.483430849e+01 +6.475430849e+01 +6.475430849e+01 +3.6736e+00 -2.9836e+00 -1.6035e-01 -8.9365e-01 -7.8118e-01 -8.1356e-02 -5.3920e-01 +1.4674e+00 -8.6475e-01 +9.0634e-01 +3.2859e+00 -2.3897e+00 -1.2305e+00 +3.7280e+00 -2.4618e+00 -1.0491e+00 -1.6850e+00 +2.4581e+00 +2.6352e+00 -1.3576e+00
2806 +1.584110342e+01 +1.584110342e+01 +5.576110342e+01 +5.576110342e+01 +4.0780e+00 -3.1565e+00 +4.3127e-01 -1.8851e+00 -4.8870e-01 +1.6750e-01 -2.1491e-01 +7.6765e-01 -4.9414e-01 +8.0664e-01 +2.8960e+00 -1.7509e+00 -1.6814e+00 +3.0815e+00 -2.5316e+00 -1.0733e+00 -1.7154e+00 +2.0916e+00 +2.6793e+00 -1.7394e+00
