% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
21 +9.150575470e+04 +9.150575470e+04 +9.136079470e+04 +9.136079470e+04 +3.3234e+00 +5.1060e-01 +1.4006e+00 -3.3329e+00 +3.8633e+00 -1.8208e+00 +2.6259e+00 +1.1123e+00 +2.7972e+00 +2.9715e+00 -3.1623e+00 -3.7228e-01 +1.8955e+00 +4.3222e+00 -1.7439e+00 -2.8279e-01 -1.5140e-01 -5.4076e-01 -2.0602e+00 +9.6811e-03
25 +4.528847377e+04 +4.528847377e+04 +4.514351377e+04 +4.514351377e+04 -3.7337e+00 -3.5188e+00 +4.4618e+00 +2.3385e+00 +2.0590e-01 +3.4109e+00 +1.5012e+00 -2.7823e-01 -3.3015e+00 +2.5957e+00 -3.8710e+00 +2.6249e+00 +3.8468e+00 -2.6715e+00 +4.3783e+00 +2.2845e+00 +1.2242e-01 +2.2782e-01 +3.0096e+00 -1.6578e+00
45 +3.378237267e+04 +3.378237267e+04 +3.363741267e+04 +3.363741267e+04 -2.7540e+00 -1.9787e-01 -1.5903e+00 +1.0821e+00 -2.8895e+00 -1.3780e+00 +1.1631e+00 -4.9092e-01 +2.6625e+00 +3.2746e+00 -1.1311e+00 -1.7674e+00 +7.1995e-01 +8.7364e-01 +3.9389e+00 -6.4331e-01 -3.4453e+00 -8.8747e-01 +4.4010e+00 -6.3487e-01
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.835713920e+05 +4.835713920e+05 +4.835650920e+05 +4.835650920e+05 -4.7675e+00 +3.4488e-01 +1.7811e+00 -4.2783e+00 +2.4260e-02 +1.9142e+00 +8.8640e-01 -1.6022e+00 +3.3764e+00 +3.9612e+00 -1.3498e+00 +3.0686e+00 +3.4866e+00 -4.6352e+00 +3.4506e+00 +1.7045e+00 -3.8472e+00 +4.7715e+00 +3.8365e+00 +3.0793e+00
2 +3.705489342e+05 +3.705489342e+05 +3.705426342e+05 +3.705426342e+05 -4.3216e+00 -2.3793e+00 +3.4075e+00 -1.0816e+00 -4.6941e+00 +3.7770e+00 -4.9193e+00 +1.1808e-01 +3.7160e+00 -3.9312e+00 +1.8250e+00 +2.2590e+00 +6.1012e-01 -3.6094e+00 +4.0755e+00 -5.5222e-01 +4.0174e+00 -3.8008e+00 -4.8331e+00 +4.9175e+00
3 +1.343466237e+05 +1.343466237e+05 +1.343403237e+05 +1.343403237e+05 -3.3556e+00 -1.3604e+00 +2.7978e+00 +4.2120e+00 -7.5820e-01 +2.0589e+00 -4.3434e+00 +3.7265e+00 -9.1758e-01 -1.7152e-01 -2.6493e+00 +3.2378e+00 +1.8333e+00 +1.2255e+00 +3.4814e+00 -2.3422e+00 -3.0255e+00 +2.2561e+00 -1.8513e+00 -1.6239e+00
5 +8.791204337e+04 +8.791204337e+04 +8.790574337e+04 +8.790574337e+04 +3.8628e+00 +2.2772e+00 -8.3182e-01 +1.9541e+00 -4.2604e+00 -1.8429e+00 +2.3509e+00 +3.9141e+00 +1.1401e+00 +3.0035e+00 -3.0139e+00 -3.2788e+00 -1.9479e+00 +3.5036e+00 -3.1209e+00 +3.2893e+00 +2.2826e-01 +3.0911e+00 -3.2677e+00 -1.1333e+00
11 +3.073579653e+04 +3.073579653e+04 +3.072949653e+04 +3.072949653e+04 -4.7550e+00 +9.1135e-01 +3.5368e+00 -1.1489e+00 -3.6337e+00 -4.7321e+00 -4.1171e+00 +3.3509e-01 -1.9857e-01 +3.7270e+00 +2.1969e+00 -1.1260e+00 -2.6826e+00 -5.6209e-01 +3.1018e-01 +3.7766e+00 -9.4082e-01 -5.4440e-01 -7.4822e-01 -1.8900e+00
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.338053310e+05 +2.338053310e+05 +2.338015410e+05 +2.338015410e+05 -3.1526e+00 -3.9304e+00 -8.0451e-02 -2.5709e+00 +3.2909e+00 -2.9578e+00 -3.5009e-01 +8.5228e-02 +4.0074e+00 -2.2400e+00 -1.8222e+00 +3.1049e+00 -4.2373e+00 +3.6369e+00 +4.8658e-01 +2.8542e+00 +4.7747e+00 -4.1069e+00 +4.2076e+00 -1.2470e+00
5 +1.496297181e+05 +1.496297181e+05 +1.496259281e+05 +1.496259281e+05 -3.0242e+00 +1.5207e+00 -4.1187e+00 -1.4313e+00 +3.8861e+00 -6.9700e-01 +1.9476e+00 +2.7963e+00 +1.9342e+00 +3.7845e+00 +4.3713e+00 +1.2027e+00 -8.2235e-01 -2.6764e+00 +4.9613e+00 -3.5008e+00 +1.5931e+00 -2.2475e+00 -4.7709e+00 -2.4802e+00
21 +5.912812690e+04 +5.912812690e+04 +5.912433690e+04 +5.912433690e+04 +1.5308e+00 +2.6174e+00 +4.1800e+00 +2.0089e+00 +3.0396e+00 -3.4489e+00 -8.2983e-01 -1.6859e+00 +1.7417e+00 -3.5632e+00 -3.9107e-01 -2.8764e+00 -4.3223e+00 -9.5672e-01 +7.8734e-02 -1.8198e+00 -1.1072e+00 +1.1407e+00 -5.4979e-01 -4.4315e-01
% function evaluation | noise-free fitness - Fopt (-5.675000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.927642763e+05 +1.927642763e+05 +1.927075263e+05 +1.927075263e+05 -1.1582e+00 -3.4236e+00 +3.5955e+00 +6.4241e-02 -3.6746e+00 +8.0158e-01 -2.0235e+00 -8.2781e-01 -4.1775e+00 +5.7362e-01 +1.9837e+00 -1.6584e+00 -4.4670e+00 -3.0425e+00 +1.8491e+00 -2.4943e+00 -2.9735e+00 +2.4300e-01 -2.1768e+00 -4.6420e+00
3 +1.193261103e+05 +1.193261103e+05 +1.192693603e+05 +1.192693603e+05 -4.4490e+00 +3.1407e+00 -3.9165e+00 +2.2488e+00 -2.1652e+00 -3.4139e-01 -4.8415e+00 -2.2960e-01 -3.7057e-01 -3.6596e+00 -4.2594e+00 -3.2754e-01 +1.3766e+00 +3.6036e+00 -5.6986e-01 +1.4409e+00 +1.6809e+00 -4.8128e+00 +3.4454e+00 -3.7891e+00
18 +8.068935134e+04 +8.068935134e+04 +8.063260134e+04 +8.063260134e+04 +1.5039e+00 -2.8730e+00 -1.4367e+00 -5.5452e-01 -2.5245e+00 +1.8724e+00 -2.1279e+00 +1.9428e+00 +2.4545e+00 -3.2240e+00 +4.1645e+00 +3.3944e+00 -9.5756e-01 +4.7236e+00 -1.4600e+00 -4.0904e+00 +4.0033e+00 -2.6621e+00 -3.5146e+00 -2.3379e+00
94 +4.880147513e+04 +4.880147513e+04 +4.874472513e+04 +4.874472513e+04 -2.7285e+00 -4.9927e+00 +2.7758e+00 -1.2132e+00 +4.7272e+00 -3.3805e+00 +7.7332e-01 -3.0258e+00 +4.4304e+00 -1.6631e+00 -1.3978e-01 +2.6054e+00 -1.4319e-01 -7.2703e-04 +1.1728e+00 -7.2452e-01 +4.1442e+00 -3.1072e+00 +1.8967e+00 -4.0314e+00
188 +3.784997761e+04 +3.784997761e+04 +3.779322761e+04 +3.779322761e+04 -2.2621e+00 +2.9944e+00 -1.5921e-01 +3.5424e-01 -2.3477e+00 +6.8118e-01 +4.7442e+00 -3.4078e+00 +3.3216e+00 +1.5972e-01 -4.0855e+00 +3.3528e+00 +3.7920e+00 +1.7335e+00 -1.3999e+00 -4.9740e+00 +6.5020e-01 +4.6641e-01 -2.2572e+00 -2.3801e+00
% function evaluation | noise-free fitness - Fopt (-5.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.244778064e+05 +2.244778064e+05 +2.244180064e+05 +2.244180064e+05 -4.4617e+00 -2.4283e+00 -3.1136e+00 +2.8542e+00 -9.4889e-01 -3.6185e+00 -3.4409e+00 +4.1314e+00 -3.6759e+00 +3.1761e-01 +2.7101e+00 -1.9688e+00 +4.1019e+00 +1.6969e+00 -1.0030e-02 -7.8026e-01 +4.0226e+00 +2.5253e+00 +4.4978e+00 -9.4729e-02
2 +1.000766693e+05 +1.000766693e+05 +1.000168693e+05 +1.000168693e+05 -1.7906e-01 -2.6261e+00 +1.2230e+00 +4.9315e+00 +1.0859e+00 -4.8390e-01 -1.8945e+00 -2.3287e+00 -1.0052e+00 -3.1231e+00 +4.9815e+00 -1.5750e+00 -1.3203e+00 +2.3690e+00 -1.4340e+00 -5.6451e-02 -7.5865e-01 +2.1305e+00 -3.7332e+00 +4.0723e+00
3 +7.549620135e+04 +7.549620135e+04 +7.543640135e+04 +7.543640135e+04 -2.9564e+00 +3.9452e-01 -4.1966e+00 +4.0500e+00 +3.8034e+00 +2.7402e+00 +1.2021e+00 -1.1540e+00 -4.6016e+00 +1.3881e+00 +3.3637e+00 +2.3242e+00 -2.8285e+00 -2.2002e-01 -4.5001e+00 -2.5579e+00 -3.9678e+00 +3.5594e+00 -4.1697e+00 +1.0062e+00
61 +2.530082646e+04 +2.530082646e+04 +2.524102646e+04 +2.524102646e+04 +1.6747e+00 +3.7843e+00 +8.8408e-01 +6.8234e-01 -1.7540e+00 -2.0169e+00 +1.3412e+00 -2.8504e+00 -3.8038e+00 +1.2508e+00 +2.4647e+00 +7.1515e-02 -1.2718e+00 +1.4859e+00 +4.4077e-01 -1.0097e+00 +3.5101e-01 +3.2303e+00 -1.2590e+00 -9.2751e-01
% function evaluation | noise-free fitness - Fopt (1.155700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.609687242e+04 +6.609687242e+04 +6.621244242e+04 +6.621244242e+04 +2.8516e+00 +3.9780e-01 +2.2710e+00 -1.1869e-01 +3.7548e+00 -7.3913e-01 -3.5686e-01 -2.5043e+00 +2.4299e-01 -1.9879e+00 +1.9246e+00 +1.3944e+00 -8.8580e-01 -9.5731e-01 -2.8096e-01 +1.0988e+00 +3.8726e+00 -3.3726e+00 -1.9824e+00 +2.7080e+00
6 +3.778745155e+04 +3.778745155e+04 +3.790302155e+04 +3.790302155e+04 -3.0643e+00 -2.8427e+00 +4.1923e+00 -4.8041e-02 +6.0752e-01 +5.6744e-01 +3.2010e+00 -2.4819e+00 +9.7337e-01 +1.6053e+00 -2.7291e+00 +7.9848e-01 -5.2731e-01 -3.8024e-01 -5.8995e-01 +4.7601e+00 -3.6076e+00 -1.0254e-01 -3.0360e-01 +4.2009e-01
% function evaluation | noise-free fitness - Fopt (-3.912000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.522813437e+05 +3.522813437e+05 +3.522422237e+05 +3.522422237e+05 +5.0541e-01 +1.9233e+00 +3.8816e-01 -3.7592e+00 -4.1290e+00 +3.5709e+00 -3.1607e+00 +3.4018e+00 -3.5723e-01 +3.3151e+00 +2.9369e+00 +3.4481e+00 -2.6310e+00 +4.9712e+00 -2.8179e+00 -2.1933e+00 +5.2703e-01 +2.9746e+00 +2.7472e+00 +1.9301e+00
2 +1.986766608e+05 +1.986766608e+05 +1.986375408e+05 +1.986375408e+05 +3.6956e+00 -4.2195e+00 +3.7502e+00 +1.7681e+00 -3.1891e+00 -1.4520e+00 +2.2716e+00 -3.6124e+00 +1.9113e+00 +1.7376e+00 +2.6842e+00 -4.7081e+00 +1.5003e+00 +4.5806e+00 +1.0300e-01 -1.6212e+00 +1.7117e+00 -2.7410e+00 +2.5742e+00 -2.6096e+00
3 +1.122724357e+05 +1.122724357e+05 +1.122333157e+05 +1.122333157e+05 +2.8687e+00 -1.0643e+00 -2.1513e+00 +1.4519e+00 -3.1516e+00 -3.6200e+00 -1.0064e+00 +5.1884e-01 -2.3956e+00 +1.6400e+00 +1.8417e+00 -3.9550e+00 -3.0602e+00 -2.3280e+00 -3.1603e+00 -1.7771e+00 +3.1990e+00 -4.3492e+00 -1.6658e-01 -9.9586e-01
13 +7.940763473e+04 +7.940763473e+04 +7.936851473e+04 +7.936851473e+04 +2.4386e+00 -4.2283e+00 +1.3499e+00 -4.7642e+00 -1.7172e+00 +3.8872e+00 -2.6612e+00 -1.5537e+00 +1.1394e+00 +3.1661e+00 +1.6399e+00 -8.7166e-01 +3.9560e+00 +1.0839e+00 +3.3195e+00 -2.6988e+00 -3.8628e+00 -3.0934e+00 -4.7090e+00 +1.3991e+00
59 +3.725718157e+04 +3.725718157e+04 +3.721806157e+04 +3.721806157e+04 -4.1713e+00 -2.0470e+00 +1.5013e+00 -1.8674e+00 +1.9407e+00 +2.7324e+00 +9.5384e-02 -2.7719e+00 +3.0760e+00 -1.6558e+00 +2.3135e+00 -2.8848e+00 -7.1694e-01 +1.3064e+00 +1.9565e-01 -3.7890e+00 -4.9115e-02 -1.9493e+00 -1.7270e+00 +4.0403e+00
% function evaluation | noise-free fitness - Fopt (-8.801000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.051157868e+05 +1.051157868e+05 +1.050277768e+05 +1.050277768e+05 +4.9655e+00 +2.9476e+00 +2.1803e+00 -2.8917e+00 -1.8752e+00 -1.2880e+00 -8.6301e-01 +3.6345e+00 +4.3627e+00 -1.4573e+00 -1.9720e+00 -1.5454e+00 -1.9319e+00 -1.5910e+00 +4.7247e+00 +1.7023e-01 +8.5653e-02 +4.5466e+00 -1.3293e+00 +3.8425e+00
22 +7.873894531e+04 +7.873894531e+04 +7.865093531e+04 +7.865093531e+04 -5.0527e-01 +3.9870e+00 -1.8112e+00 -1.1511e+00 -1.3055e+00 +2.9450e-01 -4.0875e+00 +3.4084e+00 -4.2524e+00 -1.0307e-01 +8.1464e-01 +1.0479e-01 +1.8642e+00 +4.2989e+00 -1.5191e+00 +3.7298e+00 -7.1335e-01 +4.1159e+00 -4.7843e+00 +1.8256e+00
81 +4.603578985e+04 +4.603578985e+04 +4.594777985e+04 +4.594777985e+04 -3.9763e+00 -2.2819e+00 -3.7998e+00 +8.0905e-02 +3.1635e-01 +3.4494e+00 +4.1951e+00 +4.2288e+00 +1.0723e+00 +2.0770e+00 -1.4655e+00 -3.4246e+00 +1.8711e+00 +4.1303e+00 -3.0914e-01 -4.5553e-01 -2.7070e+00 +1.9618e+00 -1.9992e+00 -1.5650e-01
% function evaluation | noise-free fitness - Fopt (7.934000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.596996358e+05 +1.596996358e+05 +1.597789758e+05 +1.597789758e+05 -4.8145e+00 +4.7560e+00 -1.0786e+00 -2.3801e+00 -7.7849e-02 +2.2285e+00 +1.1732e+00 +5.9901e-01 -2.6942e+00 -1.6392e+00 +2.1385e+00 -2.8989e+00 -1.8355e+00 +4.6425e+00 +3.0774e+00 +3.1756e+00 +5.8808e-02 +3.6302e+00 +1.4388e+00 -4.2528e+00
3 +6.905365205e+04 +6.905365205e+04 +6.913299205e+04 +6.913299205e+04 +3.9750e+00 +3.2200e+00 +3.6630e+00 +2.2118e+00 +1.5908e+00 -4.8727e+00 -4.2269e+00 +3.2068e+00 -3.2494e+00 +1.8904e+00 +8.1176e-01 +4.6710e+00 -2.0793e+00 +3.0859e+00 -4.9780e+00 -5.5556e-01 -4.4878e+00 +1.4880e+00 -6.1818e-02 +2.5100e+00
48 +4.708475880e+04 +4.708475880e+04 +4.716409880e+04 +4.716409880e+04 -4.6892e+00 -3.8537e+00 -1.9702e+00 -2.6038e+00 +2.0493e+00 -2.1367e+00 -2.6244e+00 -4.6272e+00 +4.5847e+00 -2.4436e+00 +2.3151e+00 +2.5765e+00 -8.9036e-01 +3.6634e+00 -2.5205e+00 -2.0451e+00 -3.6367e+00 +7.6368e-02 +3.6929e+00 +5.2915e-01
93 +3.378656786e+04 +3.378656786e+04 +3.386590786e+04 +3.386590786e+04 -3.6602e+00 +1.2903e+00 +2.3440e+00 -1.9090e-01 +5.0410e-01 -8.1089e-01 +3.3486e+00 +2.4212e+00 +3.1587e+00 +1.9021e+00 -4.9048e-01 +4.6275e+00 -1.2003e+00 +1.4768e+00 -3.0396e-01 +4.9321e+00 +2.1272e+00 +2.6757e+00 +2.9728e+00 +6.0415e-01
% function evaluation | noise-free fitness - Fopt (1.721800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.521324075e+05 +3.521324075e+05 +3.523045875e+05 +3.523045875e+05 +8.2028e-01 -1.5862e+00 -3.4404e+00 +3.5147e+00 -9.5946e-01 +3.7290e+00 -3.9687e+00 +3.6374e+00 -1.7924e+00 +5.2471e-01 +2.2361e+00 -4.5712e+00 -1.3065e+00 -4.8179e+00 -1.4373e+00 +4.6225e+00 +4.3684e+00 -1.6333e+00 +5.4321e-01 -3.9063e+00
2 +1.233166109e+05 +1.233166109e+05 +1.234887909e+05 +1.234887909e+05 +2.6068e+00 -6.9484e-02 -1.8043e+00 +2.3174e+00 +3.3520e+00 +2.3822e+00 +4.8763e-01 +3.8315e+00 -4.9117e+00 -2.3853e-01 -2.2083e-01 +7.3575e-01 -7.5824e-02 -4.6045e+00 +2.4386e+00 -2.9927e+00 -1.9039e+00 +2.9803e-02 +8.6261e-01 +1.2036e+00
10 +7.292108357e+04 +7.292108357e+04 +7.309326357e+04 +7.309326357e+04 +4.0679e+00 +3.8558e+00 +1.7502e+00 +6.6752e-01 -2.0131e+00 -2.5935e-01 -1.5651e+00 +4.4171e+00 -2.1191e+00 +3.2645e+00 -2.4873e+00 -3.1861e+00 -1.1788e+00 +3.0460e+00 +1.8647e+00 -9.9831e-01 -4.3322e+00 +2.5782e+00 +4.6761e+00 -3.2400e+00
18 +5.136454095e+04 +5.136454095e+04 +5.153672095e+04 +5.153672095e+04 -3.2310e+00 +3.9195e+00 +1.9261e+00 -2.9420e+00 -4.3273e+00 -8.6486e-01 -5.6141e-01 -1.8063e+00 -2.9329e+00 -9.1663e-01 +2.7358e+00 +4.7003e-01 -4.0377e+00 +9.7533e-01 +4.1150e+00 -7.5138e-01 +8.2677e-01 +7.8306e-01 +4.5226e-01 -1.6635e+00
180 +2.345112141e+04 +2.345112141e+04 +2.362330141e+04 +2.362330141e+04 +4.4941e+00 +2.6683e+00 -3.0881e+00 -1.3223e+00 +4.9146e+00 -3.9274e+00 +2.1279e+00 -4.4203e+00 -1.0248e+00 +4.2564e+00 +1.8962e+00 +6.3026e-01 -6.3608e-01 +3.9005e+00 -6.4730e-01 -2.0274e+00 -1.1858e+00 +2.1086e+00 +3.4429e+00 -1.3906e+00
% function evaluation | noise-free fitness - Fopt (-3.181900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.844784581e+05 +1.844784581e+05 +1.841602681e+05 +1.841602681e+05 +6.7967e-02 +2.4537e+00 +2.7238e+00 -3.8104e+00 -2.7861e+00 +4.5379e+00 -4.3126e+00 -4.0422e+00 +2.3153e+00 -1.9263e+00 -1.9702e+00 +3.0863e+00 +2.7692e+00 +3.2259e+00 +3.8815e+00 -3.1054e+00 -4.6962e+00 -3.0097e+00 -1.4124e+00 -2.7009e+00
3 +1.261058276e+05 +1.261058276e+05 +1.257876376e+05 +1.257876376e+05 +2.5277e-01 +3.1307e+00 -3.6594e+00 -2.0959e+00 -3.6257e+00 -3.2681e+00 -1.7074e+00 +1.8241e+00 +4.6842e+00 -1.3781e+00 -2.3325e+00 -7.5238e-01 -1.4795e+00 +1.0405e+00 -3.9444e+00 +3.1679e+00 +8.5648e-01 +1.6053e+00 +3.3052e+00 +2.6765e+00
5 +5.461595244e+04 +5.461595244e+04 +5.429776244e+04 +5.429776244e+04 -4.7533e+00 +3.6878e+00 -1.8831e+00 -4.9457e+00 -2.1717e+00 -2.1254e+00 +1.1660e+00 +4.3160e+00 +6.1543e-01 -2.7871e+00 +1.9311e-01 +8.8977e-01 -1.1231e+00 +2.4841e+00 +9.6095e-02 +4.3777e-01 -1.5569e+00 +1.2813e-01 +1.3560e+00 +1.2992e+00
186 +1.602067406e+04 +1.602067406e+04 +1.570248406e+04 +1.570248406e+04 -1.5710e+00 +3.4145e+00 +2.1079e-01 -3.2558e+00 +4.1435e-01 +1.1320e-01 -1.1036e+00 +2.4358e+00 -8.4550e-01 +1.0966e-01 +1.3239e-01 +3.5990e+00 -1.3338e+00 -3.5029e+00 -5.3737e-01 +1.8786e+00 -1.7476e+00 -1.0685e+00 -1.5006e-01 +1.2746e-02
% function evaluation | noise-free fitness - Fopt (-5.276000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.161413374e+05 +2.161413374e+05 +2.160885774e+05 +2.160885774e+05 -2.0110e+00 -7.8795e-01 -5.0337e-01 +4.1853e+00 -1.7487e+00 +2.7802e+00 -3.9538e+00 +1.8125e+00 +4.2108e+00 +2.1004e+00 +3.5258e-01 +1.0498e+00 -3.4684e+00 -1.0316e+00 +3.4974e+00 +3.7070e+00 -1.1046e+00 -4.3733e+00 +2.2069e+00 -4.8577e+00
2 +1.173337784e+05 +1.173337784e+05 +1.172810184e+05 +1.172810184e+05 +4.4993e+00 -3.2361e+00 +2.5944e+00 +1.4632e+00 +4.3525e+00 -4.2899e+00 +4.1928e+00 -2.2064e+00 +1.4640e-01 +1.0882e+00 +3.9249e+00 -1.4223e+00 +3.8592e+00 +1.9676e+00 -3.2688e+00 -2.4907e+00 +2.3612e+00 +1.7422e+00 +4.4582e+00 +1.5401e+00
7 +4.593659399e+04 +4.593659399e+04 +4.588383399e+04 +4.588383399e+04 -1.6394e+00 +2.0926e+00 -4.9345e+00 -1.5796e+00 -4.7986e+00 +6.2041e-01 +6.8354e-01 +1.3361e+00 -1.2042e+00 +4.6120e+00 +1.9108e+00 +8.8828e-01 +3.7650e+00 +2.6623e+00 -2.9833e-01 +7.4133e-01 -2.0502e+00 +4.0127e+00 -8.2227e-01 -3.2033e-01
