% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.460923619e+01 +8.460923619e+01 +8.300923619e+01 +8.300923619e+01 +3.8903e+00 -1.5060e+00 -2.2342e+00 -2.8229e+00 +3.4034e+00 -2.8754e+00 -2.4480e+00 -2.6324e+00 -1.9910e+00 -4.5833e-01 +7.3763e-01 -2.4657e+00 -1.7589e+00 +3.3317e+00 +3.3011e+00 +2.8032e+00 +2.9667e+00 +2.9166e+00 -2.3782e+00 -3.4580e+00
723 +6.239584046e+01 +6.239584046e+01 +6.079584046e+01 +6.079584046e+01 +1.8097e+00 -4.0329e-01 -3.7869e-01 -2.6777e+00 +9.6369e-01 +6.4582e-01 +6.9231e-02 -1.2981e-01 +1.3382e+00 +6.9851e-01 -2.9456e+00 +1.8776e-01 -2.5259e+00 +6.7999e-01 -6.2505e-01 +1.5682e+00 -9.0845e-01 +1.6744e+00 -2.2906e+00 -4.2541e-01
2638 +3.880641513e+01 +3.880641513e+01 +3.720641513e+01 +3.720641513e+01 +1.9345e+00 -4.9559e-02 -3.7022e-01 -2.7988e+00 +1.5708e+00 +8.6053e-01 +3.3860e-01 -6.0064e-01 +8.2903e-01 +2.8513e-01 -2.9065e+00 +6.9954e-01 -2.6510e+00 +8.3242e-01 -9.3174e-01 +1.0097e+00 -1.1069e+00 +1.9309e+00 -1.6251e+00 -3.5185e-01
4139 +2.509170011e+01 +2.509170011e+01 +2.349170011e+01 +2.349170011e+01 +2.3425e+00 -3.7625e-01 -2.1919e-01 -2.6909e+00 +1.9403e+00 +1.1556e+00 +5.9489e-01 -1.0196e+00 +4.7753e-01 +3.3543e-01 -2.9130e+00 +8.4229e-01 -2.9881e+00 +1.0383e+00 -1.4156e+00 +5.7016e-01 -1.4418e+00 +2.1469e+00 -1.4433e+00 -4.0852e-01
6244 +1.570089790e+01 +1.570089790e+01 +1.410089790e+01 +1.410089790e+01 +2.4752e+00 -6.2273e-02 -2.4819e-01 -2.8548e+00 +2.2039e+00 +1.2993e+00 +7.7229e-01 -1.4981e+00 +5.9046e-01 +7.8309e-02 -3.0638e+00 +1.1526e+00 -3.2216e+00 +1.0529e+00 -1.5476e+00 +1.7036e-02 -1.4764e+00 +2.5976e+00 -9.1256e-01 -7.0396e-01
7758 +9.790183461e+00 +9.790183461e+00 +8.190183461e+00 +8.190183461e+00 +2.7845e+00 +2.3976e-01 -2.6804e-01 -2.7096e+00 +2.5108e+00 +1.5257e+00 +1.3002e+00 -1.9982e+00 +5.6040e-01 -1.7403e-02 -2.8921e+00 +1.5202e+00 -3.3513e+00 +1.1925e+00 -1.8622e+00 -1.5876e-01 -1.5510e+00 +3.0385e+00 -4.2309e-01 -8.3990e-01
11292 +6.308573807e+00 +6.308573807e+00 +4.708573807e+00 +4.708573807e+00 +2.6804e+00 +4.4035e-01 -9.3358e-01 -2.3577e+00 +3.2180e+00 +2.0253e+00 +1.1805e+00 -3.1625e+00 +4.6474e-01 -5.4855e-01 -3.8395e+00 +2.1443e+00 -3.6052e+00 +8.8601e-01 -1.7628e+00 -5.6161e-01 -1.8476e+00 +3.0405e+00 +2.6104e-01 -7.8272e-01
14752 +3.978557541e+00 +3.978557541e+00 +2.378557541e+00 +2.378557541e+00 +1.1650e+00 +5.9287e-01 +2.3687e-01 +8.9996e-01 +7.2851e-01 +2.7587e+00 -4.0948e+00 +1.4036e+00 +2.0552e+00 -4.0202e+00 +1.1738e+00 +4.5032e+00 +4.2994e+00 -1.0855e-01 +2.0646e+00 -3.1294e+00 -1.5755e+00 +3.9851e+00 +3.1047e+00 +3.6467e+00
17642 +2.510368637e+00 +2.510368637e+00 +9.103686374e-01 +9.103686374e-01 +1.6417e+00 +9.4851e-01 +6.2474e-01 +7.6586e-01 +3.0099e-01 +3.3976e+00 -4.1519e+00 +1.8451e+00 +2.3143e+00 -4.1510e+00 +1.1566e+00 +4.5796e+00 +4.6131e+00 +1.8235e-02 +2.2290e+00 -3.6091e+00 -1.6989e+00 +3.7541e+00 +2.9790e+00 +3.9919e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.252593416e+01 +8.252593416e+01 -2.883140658e+02 -2.883140658e+02 -1.0141e+00 -7.3740e-01 +5.1854e-01 -2.9614e+00 -3.5552e-01 +1.8807e+00 -9.5636e-01 +1.2311e+00 +1.1948e+00 -3.5241e-01 -3.9662e+00 +1.8296e+00 +1.0072e+00 +8.8204e-02 +3.6767e+00 -3.4699e+00 -1.4966e+00 +3.5549e+00 -3.0567e+00 +1.9052e+00
2502 +6.302103508e+01 +6.302103508e+01 -3.078189649e+02 -3.078189649e+02 +1.9305e+00 +1.4619e+00 +7.8168e-01 -9.7507e-01 -9.8050e-01 +1.2988e+00 +1.0819e-01 +1.8854e+00 -1.1939e-01 -1.2405e+00 -1.8125e+00 +7.3286e-01 -4.6152e-01 -9.7318e-02 -3.1029e+00 -3.0267e-01 -7.1950e-01 -2.2658e+00 -1.0815e+00 +1.3842e+00
6375 +3.898930005e+01 +3.898930005e+01 -3.318506999e+02 -3.318506999e+02 +2.3139e+00 +1.3785e+00 +6.7418e-01 -1.5945e+00 -1.0467e+00 +4.4931e-01 -1.7676e-01 +1.7712e+00 -1.0264e+00 -8.7695e-01 -2.1321e+00 +1.5387e-01 +7.7292e-01 -2.4227e-01 -3.0672e+00 +8.7484e-02 +3.8066e-01 -3.4044e+00 -4.3150e-01 +1.2958e+00
9833 +2.501891244e+01 +2.501891244e+01 -3.458210876e+02 -3.458210876e+02 +4.2942e+00 -2.8051e+00 -8.9002e-01 -1.5187e+00 -2.5749e+00 +2.7504e+00 -1.3395e+00 -2.4945e+00 +1.3337e+00 -2.3083e+00 +4.0939e+00 +4.4777e-02 +2.0636e+00 -4.0617e+00 -2.7166e+00 -2.3114e+00 +3.6795e+00 +3.8407e-01 -1.0938e+00 +1.7139e+00
12207 +1.555682622e+01 +1.555682622e+01 -3.552831738e+02 -3.552831738e+02 +4.1798e+00 -3.0475e+00 -4.2139e-01 -1.4127e+00 -2.4343e+00 +2.8331e+00 -1.1497e+00 -1.9207e+00 +6.8624e-01 -3.0743e+00 +4.0579e+00 +5.7492e-01 +2.0988e+00 -4.4814e+00 -3.0455e+00 -2.1429e+00 +3.7996e+00 +6.2852e-01 -7.2281e-01 +1.5157e+00
14098 +9.910253560e+00 +9.910253560e+00 -3.609297464e+02 -3.609297464e+02 +4.3330e+00 -3.1226e+00 +5.7867e-02 -1.1428e+00 -2.4347e+00 +2.9431e+00 -1.0457e+00 -1.6431e+00 +3.7872e-01 -3.1170e+00 +3.9601e+00 +1.1659e+00 +2.1971e+00 -4.3446e+00 -2.8673e+00 -1.9842e+00 +4.3147e+00 +3.6351e-01 -1.2958e-01 +1.4908e+00
17897 +6.286706071e+00 +6.286706071e+00 -3.645532939e+02 -3.645532939e+02 +4.3673e+00 -3.1981e+00 +5.1518e-01 -1.4095e+00 -2.3006e+00 +2.4357e+00 -1.3460e+00 -1.0235e+00 -2.3819e-01 -3.6430e+00 +3.9597e+00 +2.0463e+00 +2.3049e+00 -4.8255e+00 -2.6171e+00 -2.0700e+00 +4.4960e+00 +5.2514e-01 +4.1237e-01 +1.3098e+00
21389 +3.920354624e+00 +3.920354624e+00 -3.669196454e+02 -3.669196454e+02 +4.2986e+00 -3.3003e+00 +7.2176e-01 -1.4404e+00 -2.5061e+00 +2.3678e+00 -1.5000e+00 -5.6113e-01 -6.3960e-01 -3.6427e+00 +4.1605e+00 +3.1709e+00 +2.2513e+00 -4.6383e+00 -2.7968e+00 -2.3531e+00 +4.8708e+00 +3.4449e-01 +7.4922e-01 +1.0051e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.451952130e+01 +8.451952130e+01 +5.195952130e+01 +5.195952130e+01 -1.3318e+00 -3.0107e+00 +3.3557e+00 +1.8430e+00 +5.6933e-01 +1.4286e+00 +3.9135e-01 -1.7729e+00 +1.0121e+00 +1.8374e+00 +2.8555e+00 -4.1434e-01 +5.0816e-01 -1.1913e+00 -1.4576e+00 -6.0873e-01 +3.2500e+00 +3.4131e+00 +6.4660e-01 -2.1108e+00
3872 +6.277331640e+01 +6.277331640e+01 +3.021331640e+01 +3.021331640e+01 -2.4181e+00 +3.6356e+00 +1.1293e+00 +1.0957e+00 +2.7181e+00 +1.3325e+00 -2.1505e+00 -1.9001e-01 -1.3236e+00 -6.8552e-01 -9.7763e-01 -1.1567e+00 -3.0125e+00 -4.0217e-01 -4.2604e+00 -2.1204e+00 +2.8378e+00 +6.5364e-01 +2.8662e+00 -3.8439e+00
6375 +3.950710192e+01 +3.950710192e+01 +6.947101917e+00 +6.947101917e+00 -2.1412e+00 +3.7944e+00 +1.8817e+00 +1.0035e+00 +2.6043e+00 +1.7975e+00 -2.4266e+00 -4.9956e-01 -1.3608e+00 -2.9523e-01 -1.6451e+00 -1.2205e+00 -3.0800e+00 -8.9247e-02 -5.0019e+00 -1.5619e+00 +2.5281e+00 +1.3302e+00 +3.4315e+00 -3.4184e+00
8404 +2.503891118e+01 +2.503891118e+01 -7.521088818e+00 -7.521088818e+00 -1.7646e+00 +3.6469e+00 +1.9731e+00 +3.2862e-01 +2.6412e+00 +2.2951e+00 -2.3050e+00 -5.6334e-01 -1.1146e+00 -5.0602e-01 -2.1699e+00 -1.3083e+00 -3.2680e+00 +1.1969e-01 -4.9792e+00 -9.4545e-01 +2.4329e+00 +1.5462e+00 +3.7440e+00 -3.7438e+00
11032 +1.564769698e+01 +1.564769698e+01 -1.691230302e+01 -1.691230302e+01 -1.1695e+00 +4.2728e+00 +2.0357e+00 -5.1318e-02 +2.7816e+00 +2.6262e+00 -1.9293e+00 -8.6848e-01 -3.3106e-01 -2.3932e-01 -2.5016e+00 -1.4764e+00 -3.7157e+00 +1.8986e-01 -5.1259e+00 -2.9435e-01 +2.1051e+00 +2.0795e+00 +3.8306e+00 -3.7617e+00
12934 +9.972354084e+00 +9.972354084e+00 -2.258764592e+01 -2.258764592e+01 -7.8395e-01 +3.9651e+00 +2.3418e+00 -8.2747e-01 +2.8426e+00 +3.2114e+00 -1.8238e+00 -7.6049e-01 +8.9526e-02 -2.6475e-01 -2.7540e+00 -1.5840e+00 -3.9786e+00 +2.8593e-01 -4.8080e+00 +6.0330e-02 +2.1485e+00 +2.4019e+00 +3.6410e+00 -3.9890e+00
17517 +6.293490060e+00 +6.293490060e+00 -2.626650994e+01 -2.626650994e+01 -1.9893e-01 -4.4228e+00 -5.5453e-01 +2.3634e+00 +3.9557e+00 -4.0746e+00 +1.2030e+00 +8.4433e-01 +1.8427e+00 -3.3389e+00 -1.3639e+00 -3.7660e+00 -4.1429e+00 -4.4406e+00 +2.2086e+00 -2.5683e+00 -4.1033e+00 -3.7863e+00 -4.1239e+00 +2.3448e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.525638557e+01 +8.525638557e+01 +6.006563856e+02 +6.006563856e+02 +3.2647e+00 +2.9345e+00 -2.1400e+00 +2.4828e+00 -3.9476e+00 -3.8396e+00 +5.2876e-01 -2.4672e+00 -2.3703e-01 -3.0352e-01 -1.5504e+00 +2.0521e+00 +9.4254e-01 -3.7983e+00 +4.0956e-01 +3.3811e+00 -8.1095e-01 +2.4427e+00 +9.3498e-01 +6.2164e-01
1976 +6.306941168e+01 +6.306941168e+01 +5.784694117e+02 +5.784694117e+02 +1.8691e+00 +7.9196e-02 +4.3074e-01 -2.7836e+00 +1.5947e+00 -4.9325e-01 -2.2914e+00 +9.6168e-01 -7.8213e-01 -7.9292e-01 +1.5796e+00 +1.8854e+00 -2.5193e+00 +2.5992e+00 +1.6733e+00 +8.1688e-01 +3.2553e-02 -2.0660e+00 -1.7434e+00 +1.2399e+00
4290 +3.870178640e+01 +3.870178640e+01 +5.541017864e+02 +5.541017864e+02 +1.1458e+00 +7.9332e-01 +1.1367e-01 -2.3114e+00 +1.0608e+00 -2.6100e-01 -2.9083e+00 +1.1230e+00 -1.1146e+00 -1.0665e+00 +1.3549e+00 +2.0353e+00 -2.3290e+00 +3.0563e+00 +1.3007e+00 +3.1677e-01 +6.6810e-01 -1.8042e+00 -2.1672e+00 +1.4991e+00
5778 +2.476200726e+01 +2.476200726e+01 +5.401620073e+02 +5.401620073e+02 +8.7484e-01 +1.2220e+00 +1.6217e-01 -1.7643e+00 +8.1719e-01 -4.6477e-01 -3.0228e+00 +1.0151e+00 -1.2755e+00 -1.1525e+00 +1.3479e+00 +1.7885e+00 -2.6677e+00 +2.9560e+00 +1.4001e+00 +5.0696e-02 +7.4271e-01 -1.6962e+00 -2.5817e+00 +1.6941e+00
7281 +1.560631241e+01 +1.560631241e+01 +5.310063124e+02 +5.310063124e+02 +7.9135e-01 +1.9707e+00 +2.3477e-01 -1.5478e+00 +8.9589e-01 -5.3568e-01 -3.1374e+00 +1.1083e+00 -1.7400e+00 -9.8641e-01 +1.2791e+00 +1.8965e+00 -2.6270e+00 +2.8921e+00 +1.6607e+00 +1.0143e-01 +1.0368e+00 -1.8029e+00 -3.0200e+00 +2.0753e+00
8420 +9.821735089e+00 +9.821735089e+00 +5.252217351e+02 +5.252217351e+02 +5.4079e-01 +2.2576e+00 +8.4657e-02 -1.1187e+00 +8.1804e-01 -3.2782e-01 -3.2308e+00 +9.8567e-01 -1.9937e+00 -1.0280e+00 +1.2869e+00 +1.7525e+00 -2.6971e+00 +3.2772e+00 +1.4901e+00 -1.0164e-02 +9.1004e-01 -1.6058e+00 -3.2553e+00 +2.0914e+00
10042 +6.299394471e+00 +6.299394471e+00 +5.216993945e+02 +5.216993945e+02 +2.1880e-01 +2.6826e+00 -2.9344e-01 -9.4230e-01 +6.4448e-01 -3.4770e-01 -3.3433e+00 +1.1339e+00 -2.3382e+00 -1.1416e+00 +1.3616e+00 +1.9574e+00 -2.8174e+00 +3.3214e+00 +1.7365e+00 -1.7385e-01 +1.0827e+00 -1.4677e+00 -3.9135e+00 +2.1441e+00
11181 +3.799568405e+00 +3.799568405e+00 +5.191995684e+02 +5.191995684e+02 -7.1791e-02 +2.9822e+00 -3.0545e-01 -8.9286e-01 +5.7024e-01 -4.1940e-01 -3.0944e+00 +9.5172e-01 -2.5425e+00 -1.3324e+00 +1.3177e+00 +1.7533e+00 -2.9673e+00 +3.4780e+00 +1.7060e+00 -4.0729e-01 +1.2960e+00 -1.2845e+00 -4.1758e+00 +2.1728e+00
12153 +2.494204956e+00 +2.494204956e+00 +5.178942050e+02 +5.178942050e+02 -3.5677e-01 +3.2648e+00 -3.0383e-01 -5.8492e-01 +6.3281e-01 -5.2965e-01 -3.3841e+00 +7.2913e-01 -2.6540e+00 -1.2845e+00 +1.1829e+00 +1.7047e+00 -2.7735e+00 +3.7192e+00 +1.7972e+00 -4.4454e-01 +1.1883e+00 -9.5841e-01 -4.5110e+00 +2.1255e+00
19149 +1.570239800e+00 +1.570239800e+00 +5.169702398e+02 +5.169702398e+02 -1.5676e+00 +7.9103e-01 -2.8973e+00 -3.5237e+00 -9.4548e-01 +1.4757e+00 +1.0301e+00 -2.9401e+00 +1.6524e+00 -3.0764e+00 +3.7578e+00 +8.9936e-01 +4.5798e+00 -1.8076e+00 +3.8744e+00 +2.7530e+00 -4.2155e+00 -1.2776e+00 -1.9865e+00 -9.1885e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.422358611e+01 +7.422358611e+01 -9.257764139e+02 -9.257764139e+02 -8.2690e-01 +1.9372e+00 +3.4054e+00 -1.0348e+00 +1.9597e+00 -8.2017e-01 +1.7448e+00 -9.3774e-01 +2.0103e+00 -3.2819e+00 +1.2870e+00 +1.7671e+00 -1.8755e+00 -7.2729e-01 +5.6506e-01 -2.1307e+00 -3.8278e+00 -1.8532e+00 -1.7935e+00 -2.9920e+00
2411 +6.307526893e+01 +6.307526893e+01 -9.369247311e+02 -9.369247311e+02 -2.7094e+00 -8.9770e-01 +2.2745e+00 -2.3891e+00 +2.5493e+00 +1.0181e+00 +3.9885e-01 +2.0939e+00 +2.5961e+00 -3.1914e+00 -2.9751e+00 -1.9399e+00 -1.7670e+00 +2.4363e+00 -2.3510e+00 -3.3675e+00 +7.4416e-01 -3.4359e+00 +8.3262e-01 -1.3274e+00
4735 +3.891239428e+01 +3.891239428e+01 -9.610876057e+02 -9.610876057e+02 +1.8422e+00 +1.4288e+00 +1.4755e+00 -2.8545e+00 +7.4527e-01 +6.1922e-01 +1.9869e+00 -2.7942e+00 +8.9696e-01 +1.4326e+00 -1.8474e+00 +1.3046e+00 -9.2747e-01 -2.0099e-01 -1.3308e+00 +2.8077e+00 +1.7483e+00 +1.7415e+00 -1.0030e+00 -5.9040e-01
6243 +2.445287915e+01 +2.445287915e+01 -9.755471209e+02 -9.755471209e+02 +2.2639e+00 +1.1693e+00 +1.0600e+00 -2.6599e+00 +6.0213e-01 +8.5564e-01 +1.5408e+00 -2.6376e+00 +1.1054e+00 +1.1022e+00 -1.8119e+00 +1.4168e+00 -4.5501e-01 -3.7960e-01 -1.5109e+00 +2.8473e+00 +1.4918e+00 +1.5265e+00 -1.2870e+00 -5.4024e-01
7753 +1.564349510e+01 +1.564349510e+01 -9.843565049e+02 -9.843565049e+02 +2.7322e+00 +1.1884e+00 +6.4499e-01 -2.7968e+00 +6.7488e-01 +1.1612e+00 +1.1473e+00 -2.7326e+00 +1.4699e+00 +1.0357e+00 -1.6913e+00 +1.8015e+00 -2.7672e-01 -4.8589e-01 -1.8837e+00 +3.1821e+00 +1.4813e+00 +1.7536e+00 -1.6012e+00 -4.5476e-01
8675 +9.989508475e+00 +9.989508475e+00 -9.900104915e+02 -9.900104915e+02 +2.7234e+00 +1.0638e+00 +2.8403e-01 -3.0295e+00 +5.4655e-01 +1.3502e+00 +1.2603e+00 -2.5668e+00 +1.4233e+00 +3.9049e-01 -1.8633e+00 +2.0458e+00 -2.2126e-01 -4.8506e-01 -1.9970e+00 +3.3710e+00 +1.0656e+00 +1.7951e+00 -1.4290e+00 -7.7633e-01
10645 +6.241646410e+00 +6.241646410e+00 -9.937583536e+02 -9.937583536e+02 +2.8960e+00 +9.2961e-01 -1.8979e-01 -3.3104e+00 +5.9255e-01 +1.9547e+00 +1.1000e+00 -2.5536e+00 +1.6760e+00 +3.8512e-01 -2.1341e+00 +2.2242e+00 -3.0347e-01 -7.7931e-01 -2.1740e+00 +3.4059e+00 +6.6154e-01 +1.7215e+00 -1.7936e+00 -9.9924e-01
11319 +3.976789173e+00 +3.976789173e+00 -9.960232108e+02 -9.960232108e+02 +2.9637e+00 +6.8410e-01 -4.0698e-01 -3.3521e+00 +7.2732e-01 +2.1584e+00 +8.6700e-01 -2.3311e+00 +2.0262e+00 +2.2215e-01 -2.0481e+00 +2.4319e+00 -2.7153e-01 -7.3101e-01 -2.2399e+00 +3.5637e+00 +4.1058e-01 +2.1512e+00 -1.9307e+00 -8.0345e-01
12296 +2.393780421e+00 +2.393780421e+00 -9.976062196e+02 -9.976062196e+02 +3.0269e+00 +7.6704e-01 -5.4040e-01 -3.6164e+00 +8.1398e-01 +2.5265e+00 +6.2016e-01 -2.6561e+00 +2.0170e+00 +1.3953e-01 -2.1553e+00 +2.5526e+00 -4.3797e-01 -7.8178e-01 -2.3012e+00 +3.7144e+00 +7.8170e-02 +2.1009e+00 -1.9119e+00 -1.1270e+00
15436 +1.556334902e+00 +1.556334902e+00 -9.984436651e+02 -9.984436651e+02 +2.4463e+00 +9.3038e-01 -7.9857e-01 -4.0721e+00 +7.4241e-01 +3.2848e+00 +4.0376e-01 -2.6174e+00 +2.3386e+00 -5.8403e-02 -2.5049e+00 +3.2600e+00 -3.6154e-01 -8.3808e-01 -2.2720e+00 +3.7054e+00 -7.5670e-01 +2.2445e+00 -1.9268e+00 -7.7284e-01
22404 +9.926616857e-01 +9.926616857e-01 -9.990073383e+02 -9.990073383e+02 +2.0430e+00 +6.5729e-01 -8.1035e-01 -4.4745e+00 +7.3127e-01 +3.9610e+00 +1.8290e-01 -2.9020e+00 +2.0677e+00 -2.0711e-01 -2.6938e+00 +3.8947e+00 -2.9803e-01 -1.0168e+00 -2.5625e+00 +3.2889e+00 -1.2711e+00 +2.2059e+00 -1.8353e+00 -1.2364e+00
% function evaluation | noise-free fitness - Fopt (1.317500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.678897740e+01 +7.678897740e+01 +2.085389774e+02 +2.085389774e+02 +1.5177e+00 -1.0219e+00 -1.6925e+00 -1.6276e-01 -4.0558e-01 +1.5258e+00 +1.1007e+00 +6.2205e-01 -1.6725e+00 -3.7369e+00 -3.1897e+00 -3.9308e+00 +2.2574e+00 +2.9926e+00 +2.7738e-01 -1.6940e+00 +1.0449e+00 +4.2161e-01 -3.6857e+00 +9.5143e-01
1112 +6.257593513e+01 +6.257593513e+01 +1.943259351e+02 +1.943259351e+02 -1.1066e+00 -2.5181e-01 +6.2723e-01 +3.3356e-01 -1.5954e+00 +2.2032e+00 -1.9393e+00 -1.6016e+00 -1.2861e+00 -3.1411e+00 -3.2511e+00 -1.9922e+00 +2.2819e+00 -3.1047e+00 -1.6867e+00 -2.1050e+00 -1.8582e+00 +2.3324e-01 -2.0962e+00 -2.1251e+00
3747 +3.920300821e+01 +3.920300821e+01 +1.709530082e+02 +1.709530082e+02 -8.6431e-01 -1.7742e-01 +1.8868e-01 +1.6944e-01 -2.0306e+00 +1.4728e+00 -1.5259e+00 -1.8204e+00 -9.3972e-01 -3.5160e+00 -3.3753e+00 -1.8610e+00 +1.8847e+00 -3.0617e+00 -1.5802e+00 -1.8796e+00 -1.6745e+00 -5.3970e-01 -2.8671e+00 -1.6332e+00
5515 +2.462237979e+01 +2.462237979e+01 +1.563723798e+02 +1.563723798e+02 -6.7144e-01 -2.5088e-01 +1.5725e-02 +1.1936e-01 -2.3711e+00 +6.2510e-01 -1.2936e+00 -2.1732e+00 -3.5024e-01 -3.4832e+00 -3.4654e+00 -2.1224e+00 +1.9705e+00 -3.0560e+00 -1.3021e+00 -2.1344e+00 -1.6569e+00 -8.2877e-01 -3.2334e+00 -1.8538e+00
7046 +1.535505501e+01 +1.535505501e+01 +1.471050550e+02 +1.471050550e+02 -4.9275e-01 -4.2949e-01 -5.5778e-01 +7.8633e-02 -2.3302e+00 +2.5537e-01 -7.7176e-01 -2.3220e+00 +7.8339e-02 -3.7007e+00 -3.4434e+00 -2.0946e+00 +1.7215e+00 -2.9429e+00 -1.1239e+00 -1.9820e+00 -1.5522e+00 -1.2021e+00 -3.4507e+00 -1.7637e+00
8144 +9.507203733e+00 +9.507203733e+00 +1.412572037e+02 +1.412572037e+02 -6.2042e-01 -4.7117e-01 -7.8966e-01 +2.0455e-01 -2.4192e+00 +1.2207e-02 -5.6509e-01 -2.1535e+00 +3.4947e-01 -3.7804e+00 -3.5324e+00 -1.8989e+00 +1.4994e+00 -2.9082e+00 -8.5670e-01 -2.0053e+00 -1.3795e+00 -1.6515e+00 -3.8052e+00 -1.5562e+00
