% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.861715210e+01 +2.861715210e+01 -4.555628479e+02 -4.555628479e+02 -1.3488e-03 -7.5026e-01 +1.6064e+00 -4.9669e+00 -4.6570e-01 -4.7036e+00 -1.2913e+00 -1.7687e-01 +6.9337e-01 +1.0215e-01 -2.8955e+00 +2.6898e+00 -1.2971e+00 +2.1202e+00 +3.4724e+00 -4.6300e+00 +1.8679e+00 -1.9982e+00 +1.9029e+00 -2.5933e+00
10 +2.215131037e+01 +2.215131037e+01 -4.620286896e+02 -4.620286896e+02 -2.4772e-03 -6.0754e-01 +2.3047e+00 -3.7755e-01 -1.1653e+00 -3.0412e+00 -5.5878e-01 +2.4071e+00 +6.1546e-01 +1.1502e+00 +3.2825e+00 +2.5700e-01 -3.1367e+00 +4.1792e+00 +2.3010e+00 +1.1371e+00 +3.0904e+00 -2.8609e+00 -1.1192e+00 -1.9768e+00
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.084803432e+01 +8.084803432e+01 +5.580803432e+01 +5.580803432e+01 +3.0337e+00 +2.5810e+00 -3.0557e+00 -3.8645e+00 -3.8421e+00 -3.4046e+00 +4.1274e+00 +2.0474e+00 -3.2901e+00 +2.4014e+00 -3.8816e+00 +2.2711e+00 -4.2634e+00 -2.8775e+00 +2.7210e+00 -1.6855e-01 -3.0491e+00 -2.3164e+00 -2.0343e+00 +1.5986e+00
2 +5.398076228e+01 +5.398076228e+01 +2.894076228e+01 +2.894076228e+01 -1.5406e+00 -2.1774e+00 +4.6354e+00 +4.5483e+00 +4.6663e+00 +2.9982e+00 -1.5765e+00 +9.7019e-01 +1.1404e+00 -3.5885e+00 -4.9336e+00 -1.7012e+00 -3.5628e-01 -4.9422e+00 +1.3305e+00 -2.7114e+00 -1.5870e+00 +3.5712e+00 -3.2197e+00 +7.2465e-01
5 +3.854031607e+01 +3.854031607e+01 +1.350031607e+01 +1.350031607e+01 -4.3599e-01 -2.4651e+00 +2.3909e+00 +9.3650e-01 -1.7929e+00 -2.6496e+00 -2.5067e+00 +2.4962e+00 -2.9836e+00 -7.9996e-02 -5.8445e-02 -2.0032e+00 +2.6939e+00 +2.0672e+00 -1.5310e+00 +4.8044e+00 +4.0864e+00 +2.5679e+00 -1.1617e+00 -2.3301e-01
9 +2.355345267e+01 +2.355345267e+01 -1.486547326e+00 -1.486547326e+00 +2.5683e+00 -1.7538e+00 -4.5394e+00 -3.5342e+00 +1.4535e+00 -2.3016e+00 +4.3601e-01 +2.4078e+00 +1.6794e+00 -2.7861e+00 -3.0013e+00 -1.8727e+00 +3.1588e+00 -2.9694e+00 -1.5345e+00 +2.5313e+00 -3.5904e+00 +2.7888e-01 +2.9243e+00 +3.5388e+00
% function evaluation | noise-free fitness - Fopt (-1.411900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.635097451e+01 +3.635097451e+01 -1.048390255e+02 -1.048390255e+02 +2.2462e+00 -2.3680e+00 +1.9166e+00 -3.2719e+00 -3.6470e+00 -2.3968e+00 -8.9649e-02 +3.7956e+00 -3.3224e+00 -2.9742e+00 -3.7346e+00 +6.9601e-01 +2.1260e+00 -1.1429e+00 -2.0737e+00 -2.2834e+00 -3.7937e+00 +5.2085e-01 +2.6420e+00 -2.8983e+00
73 +2.370897357e+01 +2.370897357e+01 -1.174810264e+02 -1.174810264e+02 +2.9387e+00 +3.2658e+00 +2.9891e+00 -1.3131e+00 -1.7703e+00 +4.6072e-01 -2.6970e+00 -7.7265e-01 +2.4086e+00 -2.5753e+00 +1.6231e+00 +1.0371e+00 +7.7661e-01 +2.4986e+00 -2.9888e+00 +3.2810e-01 +4.0765e+00 -8.9403e-01 +1.9344e+00 +2.3443e+00
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.847760230e+01 +5.847760230e+01 +5.473776023e+02 +5.473776023e+02 +3.5216e+00 +1.7201e+00 +2.2622e+00 +3.9125e+00 -4.3931e+00 -1.2927e+00 +4.8239e+00 +2.5391e+00 +7.8853e-01 -4.7451e+00 -2.4946e+00 +9.2209e-01 -4.3060e+00 +1.9454e+00 -2.8322e+00 +8.4366e-01 -1.6301e+00 -1.1996e+00 +3.6966e+00 +4.2095e+00
3 +2.748083927e+01 +2.748083927e+01 +5.163808393e+02 +5.163808393e+02 -2.8863e+00 +2.8506e+00 +4.7121e-01 -3.7532e+00 +1.0274e-01 +7.3585e-01 +1.3084e-02 +4.7626e+00 +3.9328e+00 -1.0385e+00 -1.5796e+00 +2.4550e+00 -3.5148e+00 +2.2536e-01 -3.0885e+00 +1.2494e+00 +1.7389e+00 +4.1644e+00 -1.7612e+00 -1.9598e+00
26 +2.216092091e+01 +2.216092091e+01 +5.110609209e+02 +5.110609209e+02 -1.7217e+00 +1.0139e-01 -2.9702e+00 +2.3920e-01 +5.6849e-02 +4.3089e+00 +9.6325e-01 -2.5875e-01 -4.7990e+00 -5.1540e-01 -1.1665e+00 -2.4860e+00 +3.4867e+00 -5.7390e-02 +7.1913e-01 -4.8688e+00 -2.9001e+00 -3.8308e+00 -1.5656e+00 -5.1152e-01
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.867024831e+01 +6.867024831e+01 +6.986024831e+01 +6.986024831e+01 +2.3168e+00 -2.7755e+00 +3.6736e+00 +3.1829e+00 +2.4745e+00 -1.6019e+00 -4.3599e+00 -4.6670e+00 +2.2949e+00 -2.8247e+00 -7.8547e-01 +1.8886e+00 +4.6259e+00 +1.1611e+00 +1.6244e+00 +2.9031e+00 -3.6790e+00 +2.0473e+00 -3.9597e+00 -4.3105e-01
3 +4.535853906e+01 +4.535853906e+01 +4.654853906e+01 +4.654853906e+01 +1.7507e+00 +3.2486e+00 +4.8610e+00 +1.4633e+00 +1.4925e-01 +4.3607e-01 -4.6252e+00 -3.3009e+00 +1.8662e+00 +9.1260e-01 -3.1579e+00 +2.8656e+00 +3.7482e+00 -1.0023e+00 +4.1273e+00 -4.6219e+00 -1.7775e+00 +2.7739e+00 -2.1814e+00 +3.0613e+00
12 +3.416116548e+01 +3.416116548e+01 +3.535116548e+01 +3.535116548e+01 +1.4450e+00 +3.3373e+00 -3.5150e+00 +3.5553e+00 +4.3582e+00 +6.2891e-01 -1.5930e-01 -4.8588e+00 -4.3185e+00 +5.7760e-01 +3.2581e+00 +3.6549e+00 -1.5283e+00 +1.8722e+00 +2.0440e+00 -6.4428e-01 -3.2962e-01 +1.6776e+00 -1.2278e+00 +1.5307e+00
80 +2.137074578e+01 +2.137074578e+01 +2.256074578e+01 +2.256074578e+01 +3.3429e+00 +2.5232e+00 +1.9172e+00 -1.7835e+00 -3.7171e+00 +1.9705e+00 -2.4853e+00 +2.2665e-01 -3.9210e+00 -3.8632e-01 +4.0465e+00 +1.4728e+00 +2.3636e+00 +1.4032e+00 -5.8991e-01 -9.1831e-01 +1.5490e+00 +4.9232e-01 -6.3109e-01 +5.3010e-01
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.294835542e+01 +9.294835542e+01 +3.197835542e+01 +3.197835542e+01 +7.3121e-01 -1.2229e+00 +2.6413e+00 +2.9592e+00 -1.1444e+00 +3.5350e+00 +2.1880e-01 +4.7642e+00 +3.8940e+00 -1.0044e+00 -1.6173e+00 +1.3015e+00 +3.2110e+00 +3.3944e+00 +4.4437e+00 -3.9491e+00 -4.3154e+00 +4.3179e+00 +3.2254e+00 +4.3832e+00
2 +2.987405035e+01 +2.987405035e+01 -3.109594965e+01 -3.109594965e+01 +1.2671e+00 -2.7613e-01 +5.7192e-01 +3.5999e+00 +4.8152e+00 +3.9542e+00 -3.8231e+00 +5.9037e-01 -4.7786e-01 -6.8513e-01 +8.3324e-01 +1.8870e+00 -1.6664e+00 +4.3931e+00 -1.1081e+00 -2.5236e+00 +1.6108e+00 -1.1290e+00 -4.0260e+00 +2.1256e-01
11 +2.276365291e+01 +2.276365291e+01 -3.820634709e+01 -3.820634709e+01 +5.8021e-01 +9.8143e-01 +3.1495e+00 -1.4438e+00 +8.2128e-01 +1.8946e+00 +7.2467e-01 -3.7627e+00 -3.4888e+00 -4.7442e+00 +3.5381e+00 +9.0896e-01 -1.9888e+00 -1.7364e+00 +3.1251e+00 +2.9576e+00 -2.5167e-01 +2.8012e-01 +2.2951e+00 +3.3929e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.012750377e+01 +2.012750377e+01 +1.020127504e+03 +1.020127504e+03 -9.8207e-01 -4.4431e-01 -4.5219e+00 -7.0820e-01 -3.3316e+00 +2.7792e+00 -9.2655e-01 +2.9266e+00 +2.3269e+00 +5.8804e-01 -1.4838e+00 +2.2758e+00 -2.5261e-01 -1.0280e+00 +2.5789e+00 +2.6484e+00 -8.9071e-01 -2.6344e+00 -9.3367e-01 +5.0945e-01
% function evaluation | noise-free fitness - Fopt (5.100000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.530068708e+01 +5.530068708e+01 +5.581068708e+01 +5.581068708e+01 -3.3916e+00 -2.0630e+00 -2.1355e+00 +1.2456e+00 +1.5716e+00 +4.9739e+00 -9.4040e-01 +3.4804e+00 -2.8854e+00 -4.3749e+00 +1.4406e+00 +8.0518e-01 -4.8300e+00 +6.6146e-01 +1.7406e+00 -3.6325e+00 +4.2145e+00 -4.7603e+00 +4.3738e+00 -3.0965e+00
9 +3.921110593e+01 +3.921110593e+01 +3.972110593e+01 +3.972110593e+01 -2.1891e+00 +2.6071e+00 +1.5649e+00 -3.8802e+00 -1.0278e+00 -2.2140e+00 +1.0514e+00 -1.0748e+00 +4.6146e+00 +2.6817e+00 +1.2658e+00 +1.6510e-01 +1.8219e+00 +9.9886e-02 -1.7746e+00 -2.7767e+00 +2.8235e-01 -2.4011e+00 +4.6156e+00 -3.8248e+00
80 +2.457653409e+01 +2.457653409e+01 +2.508653409e+01 +2.508653409e+01 +1.3104e-01 -2.0853e+00 +8.5839e-01 -3.6857e+00 +3.8395e+00 +6.1061e-01 +3.3055e-01 -2.0567e+00 +5.4548e-01 +9.5092e-01 +1.7192e-01 +1.5879e-01 +2.0038e+00 +4.2567e+00 -4.6812e+00 -4.6387e-01 -1.8790e+00 +3.2092e+00 +3.0317e-01 -1.2227e-01
112 +1.465794458e+01 +1.465794458e+01 +1.516794458e+01 +1.516794458e+01 +9.9175e-01 +4.9272e-01 +1.9605e-01 +2.2642e+00 -9.2056e-01 +1.5871e+00 -1.4141e+00 -3.5956e+00 +1.0752e+00 -5.8973e-01 -1.9605e+00 +2.1914e+00 +8.8886e-01 -2.2056e+00 +1.4370e+00 -6.6160e-01 +2.4657e-01 -2.4046e+00 +3.0351e+00 -5.6738e-01
% function evaluation | noise-free fitness - Fopt (9.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.897825751e+01 +8.897825751e+01 +1.821582575e+02 +1.821582575e+02 +4.7180e+00 -3.8509e+00 +1.9006e+00 -4.8457e+00 -4.5423e+00 +4.6075e+00 +2.9536e+00 -2.3602e+00 +3.9510e-01 -3.8460e+00 +1.5505e+00 -4.4503e+00 -2.6098e+00 -2.1012e+00 -1.1830e+00 +8.0173e-01 +2.9707e+00 -2.3146e+00 -3.6174e+00 -2.0851e+00
2 +6.303828119e+01 +6.303828119e+01 +1.562182812e+02 +1.562182812e+02 +3.7309e+00 -3.6145e+00 -7.8178e-01 -4.5468e-01 +4.3405e-01 -2.1891e+00 -3.0959e+00 -2.7385e+00 +1.8188e+00 -3.8300e+00 -4.3930e+00 -2.6081e+00 -3.5753e+00 -1.8806e+00 -4.9763e+00 -4.1893e-01 -3.1211e+00 +4.0418e-01 +7.6412e-01 +1.3043e+00
11 +3.163018354e+01 +3.163018354e+01 +1.248101835e+02 +1.248101835e+02 -1.6942e+00 -4.3248e+00 -3.1069e+00 +3.5795e+00 +2.6295e+00 -4.0697e+00 +2.1106e+00 +2.2120e+00 +4.3018e+00 -1.0274e-01 +1.2953e+00 -4.1386e+00 -9.0281e-01 +1.1859e+00 -1.0795e+00 -2.5778e+00 +3.6179e+00 -4.1532e+00 -1.1349e+00 +2.6381e+00
68 +2.064586793e+01 +2.064586793e+01 +1.138258679e+02 +1.138258679e+02 -1.2675e+00 -1.1083e+00 -2.8790e+00 +1.2868e+00 +2.1032e+00 +1.9100e+00 -3.5185e-01 +1.4921e-01 +1.4426e+00 +4.2519e+00 +4.4388e+00 +1.8229e+00 +2.0638e+00 -9.3069e-01 -2.9289e+00 -3.5623e+00 +6.5166e-01 -1.3095e+00 +5.7246e-01 -1.9555e+00
