% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12900 +9.880475663e-01 +9.880475663e-01 -9.990119524e+02 -9.990119524e+02 +1.2540e+00 -3.4677e-03 +3.0078e+00 +1.5192e+00 +3.0793e-01 -2.8624e+00 +7.9573e-01 -4.7295e-01 +3.5169e+00 -3.0130e+00 -1.9439e+00 +2.5501e+00 -1.0653e+00 -1.1145e+00 +3.6522e+00 +1.7624e+00 +1.3767e+00 -2.4183e+00 +1.5926e+00 -8.6844e-02
13749 +6.235359341e-01 +6.235359341e-01 -9.993764641e+02 -9.993764641e+02 +1.3487e+00 -7.4391e-02 +3.0744e+00 +1.3738e+00 +6.3864e-02 -2.7737e+00 +7.9270e-01 -5.5466e-01 +3.8305e+00 -2.7769e+00 -1.8333e+00 +2.5525e+00 -9.1114e-01 -1.1237e+00 +3.5293e+00 +1.6904e+00 +1.3364e+00 -2.4114e+00 +1.6391e+00 -3.4076e-02
18534 +3.848900448e-01 +3.848900448e-01 -9.996151100e+02 -9.996151100e+02 +1.3302e+00 -4.0341e-01 +2.7214e+00 +1.2661e+00 -9.0516e-01 -2.7886e+00 +2.2615e-01 +2.2534e-01 +4.2109e+00 -2.4833e+00 -1.7405e+00 +2.6998e+00 -1.4063e+00 -5.7294e-01 +3.4793e+00 +2.1424e+00 +1.1474e+00 -2.3897e+00 +1.6444e+00 -2.9381e-02
19316 +2.390973838e-01 +2.390973838e-01 -9.997609026e+02 -9.997609026e+02 +1.1772e+00 -2.9497e-01 +2.6095e+00 +1.1073e+00 -1.0593e+00 -2.8572e+00 +1.7458e-02 +2.3549e-01 +3.9312e+00 -2.4597e+00 -1.7584e+00 +2.6327e+00 -1.2170e+00 -4.2641e-01 +3.5690e+00 +2.1210e+00 +1.2282e+00 -2.6350e+00 +1.7190e+00 +2.4807e-01
20314 +1.550919974e-01 +1.550919974e-01 -9.998449080e+02 -9.998449080e+02 +1.0900e+00 -3.1532e-01 +2.6584e+00 +7.9461e-01 -1.0183e+00 -2.7419e+00 +1.9926e-01 +2.1356e-01 +4.0823e+00 -2.6916e+00 -1.5664e+00 +2.5750e+00 -1.3958e+00 -3.2443e-01 +3.4696e+00 +2.1358e+00 +1.2686e+00 -2.7220e+00 +1.7147e+00 +3.5144e-01
22931 +9.936868886e-02 +9.936868886e-02 -9.999006313e+02 -9.999006313e+02 +9.3818e-01 -3.5021e-01 +2.4610e+00 +8.0728e-01 -9.2955e-01 -2.6541e+00 -4.7903e-02 +3.0646e-01 +4.0805e+00 -1.9476e+00 -1.3915e+00 +2.4313e+00 -1.6003e+00 -1.8379e-01 +3.5592e+00 +1.9157e+00 +1.2800e+00 -2.8816e+00 +1.8347e+00 +5.7223e-01
26611 +5.485548407e-02 +5.485548407e-02 -9.999451445e+02 -9.999451445e+02 +6.5594e-01 -2.4777e-01 +2.7410e+00 +6.0280e-01 -9.1465e-01 -2.5217e+00 -4.6318e-01 +1.3101e-01 +3.6542e+00 -1.5822e+00 -1.0843e+00 +2.4050e+00 -1.8501e+00 -4.8645e-02 +3.2181e+00 +2.1379e+00 +1.1946e+00 -3.0052e+00 +1.6893e+00 +8.1832e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.633076903e+01 +8.633076903e+01 +1.086330769e+03 +1.086330769e+03 +9.7135e-01 +2.1288e-01 +1.2961e+00 -3.2245e+00 -5.0666e-01 +2.4406e+00 +8.2230e-01 -4.6483e-01 +3.6100e+00 +4.2122e-02 +3.4117e+00 -2.5952e+00 -1.9036e+00 +3.6002e+00 +3.2010e+00 -1.0818e+00 +7.3668e-01 -1.8523e+00 -3.1735e+00 -2.7858e+00
1286 +6.236796025e+01 +6.236796025e+01 +1.062367960e+03 +1.062367960e+03 +2.9396e+00 +1.6657e+00 -2.4000e+00 +2.0538e+00 +2.7530e+00 +2.9342e+00 +1.3477e+00 +1.2251e-01 +5.4825e-01 -3.1019e+00 -2.1448e+00 +3.9461e+00 -6.5318e-01 -2.6940e-01 -1.5328e+00 -3.7730e+00 -1.0713e+00 -2.9441e+00 -2.0901e+00 +1.1287e+00
3396 +3.648597258e+01 +3.648597258e+01 +1.036485973e+03 +1.036485973e+03 +2.7776e+00 +2.3971e+00 -2.8932e+00 +1.7267e+00 +2.1481e+00 +3.3100e+00 +1.3117e+00 -5.5490e-01 +7.5150e-01 -2.9822e+00 -2.2901e+00 +3.7656e+00 -2.6497e-01 -2.7407e-01 -1.4305e+00 -4.0143e+00 -1.1880e+00 -2.9131e+00 -2.1172e+00 +1.2949e+00
4309 +2.511476592e+01 +2.511476592e+01 +1.025114766e+03 +1.025114766e+03 +2.5483e+00 +2.5048e+00 -3.2465e+00 +1.5269e+00 +1.9131e+00 +3.5265e+00 +1.2185e+00 -8.3045e-01 +8.5472e-01 -3.0334e+00 -2.3889e+00 +3.7177e+00 -1.1980e-01 -6.8899e-01 -1.4909e+00 -4.3233e+00 -1.1900e+00 -2.7848e+00 -2.0971e+00 +1.4247e+00
5695 +1.558285463e+01 +1.558285463e+01 +1.015582855e+03 +1.015582855e+03 +2.4882e+00 +2.5380e+00 -3.4093e+00 +1.2107e+00 +1.6231e+00 +4.0435e+00 +1.4799e+00 -1.4110e+00 +3.9930e-01 -2.6722e+00 -2.4108e+00 +3.8354e+00 -7.9777e-05 -1.0209e+00 -1.6853e+00 -4.0710e+00 -1.1852e+00 -2.6763e+00 -2.1115e+00 +1.7318e+00
6936 +9.871567084e+00 +9.871567084e+00 +1.009871567e+03 +1.009871567e+03 +2.2629e+00 +2.7528e+00 -3.4020e+00 +1.0204e+00 +1.6001e+00 +4.2478e+00 +1.3981e+00 -1.5742e+00 +5.2116e-01 -2.5475e+00 -2.2086e+00 +3.8758e+00 -2.3443e-02 -1.3693e+00 -2.1892e+00 -3.8522e+00 -1.2247e+00 -2.7552e+00 -1.8807e+00 +1.6601e+00
9176 +6.104397104e+00 +6.104397104e+00 +1.006104397e+03 +1.006104397e+03 +2.2037e+00 +3.1425e+00 -3.3452e+00 +3.4029e-01 +1.1522e+00 +4.4096e+00 +1.0935e+00 -1.9848e+00 +5.4963e-01 -2.6724e+00 -2.3599e+00 +3.8684e+00 +3.7004e-01 -1.6229e+00 -2.5998e+00 -3.5832e+00 -1.2743e+00 -2.8474e+00 -2.0472e+00 +1.4105e+00
10219 +3.817620553e+00 +3.817620553e+00 +1.003817621e+03 +1.003817621e+03 +2.1753e+00 +3.2167e+00 -3.3364e+00 +2.3253e-01 +1.2390e+00 +4.5864e+00 +1.1971e+00 -2.0449e+00 +8.8190e-01 -2.9021e+00 -2.1838e+00 +3.6829e+00 +7.0920e-01 -1.8436e+00 -2.8632e+00 -3.6736e+00 -1.5383e+00 -3.1329e+00 -2.2177e+00 +1.5477e+00
11598 +2.440099530e+00 +2.440099530e+00 +1.002440100e+03 +1.002440100e+03 +1.9833e+00 +3.4266e+00 -3.6206e+00 -1.3026e-01 +1.2110e+00 +4.6831e+00 +9.6638e-01 -2.0823e+00 +1.1018e+00 -3.0883e+00 -2.1442e+00 +3.8756e+00 +8.6647e-01 -1.9136e+00 -3.2384e+00 -3.5300e+00 -1.5887e+00 -2.9991e+00 -2.2982e+00 +1.5311e+00
14887 +1.495013969e+00 +1.495013969e+00 +1.001495014e+03 +1.001495014e+03 +2.0547e+00 +4.2046e+00 -3.4233e+00 -8.1165e-01 +1.1619e+00 +4.9051e+00 +9.9807e-01 -2.0663e+00 +1.6328e+00 -3.2135e+00 -2.0170e+00 +3.8048e+00 +1.2655e+00 -2.4340e+00 -3.5055e+00 -3.2326e+00 -2.1639e+00 -3.4544e+00 -2.8777e+00 +1.0825e+00
17258 +9.713305777e-01 +9.713305777e-01 +1.000971331e+03 +1.000971331e+03 +1.9553e+00 +4.6652e+00 -3.3324e+00 -8.4019e-01 +8.9145e-01 +4.6873e+00 +5.9484e-01 -1.9636e+00 +2.2360e+00 -3.6512e+00 -1.9125e+00 +3.8017e+00 +1.3198e+00 -2.5489e+00 -3.5950e+00 -3.1621e+00 -2.4730e+00 -3.0080e+00 -3.1224e+00 +1.2038e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.591203374e+01 +8.591203374e+01 +3.678203374e+01 +3.678203374e+01 -3.7668e+00 -3.4026e+00 -3.1834e+00 +1.0828e+00 +1.7803e+00 +3.6715e+00 +2.9140e+00 -2.4901e+00 -1.6693e+00 -1.8409e+00 +2.0664e+00 -1.7082e+00 -8.6277e-01 +2.1326e+00 +1.6439e+00 -1.1330e-01 -2.6215e+00 -3.2484e+00 -2.1100e+00 +1.7941e+00
3048 +6.154699503e+01 +6.154699503e+01 +1.241699503e+01 +1.241699503e+01 +3.5510e+00 +3.0376e+00 +2.7073e+00 +6.7337e-01 +3.4264e+00 -2.1718e+00 +3.3174e+00 -9.6092e-01 +2.7314e+00 +1.9748e+00 +2.2446e-02 -1.3209e+00 +1.1079e+00 +1.3469e+00 -9.0537e-01 -1.7623e+00 +4.9904e-01 +1.0435e+00 -2.8210e-02 +3.2409e+00
4812 +3.774088332e+01 +3.774088332e+01 -1.138911668e+01 -1.138911668e+01 +3.7124e+00 +3.2769e+00 +3.0776e+00 +8.9136e-01 +3.5966e+00 -1.8747e+00 +3.1781e+00 -1.0428e+00 +2.7230e+00 +1.5507e+00 -5.5557e-02 -1.4274e+00 +6.1267e-01 +1.1941e+00 -8.0775e-01 -2.1191e+00 +7.5392e-01 +7.4469e-01 -2.3712e-01 +3.1184e+00
5726 +2.505550929e+01 +2.505550929e+01 -2.407449071e+01 -2.407449071e+01 +3.7188e+00 +3.2822e+00 +3.2905e+00 +9.4857e-01 +3.5270e+00 -1.5319e+00 +3.3008e+00 -8.4361e-01 +2.5914e+00 +1.3145e+00 -2.6232e-01 -1.3465e+00 +2.8157e-01 +1.0795e+00 -6.0423e-01 -2.2251e+00 +9.6002e-01 +5.9246e-01 -1.2324e-01 +3.0672e+00
7232 +1.568531684e+01 +1.568531684e+01 -3.344468316e+01 -3.344468316e+01 +4.0933e+00 +3.5084e+00 +3.5998e+00 +1.2508e+00 +3.7017e+00 -1.3676e+00 +3.0732e+00 -6.3778e-01 +2.7146e+00 +1.1895e+00 -2.6245e-01 -1.4041e+00 -2.9315e-01 +1.0399e+00 -2.0129e-01 -2.3916e+00 +1.3888e+00 +5.3922e-01 -1.3624e-01 +2.8835e+00
8618 +9.959671938e+00 +9.959671938e+00 -3.917032806e+01 -3.917032806e+01 +4.3421e+00 +3.6585e+00 +3.6805e+00 +1.4276e+00 +3.7532e+00 -1.2067e+00 +2.7769e+00 -2.2517e-01 +2.6631e+00 +8.2639e-01 -2.1069e-01 -1.2979e+00 -8.8785e-01 +1.2830e+00 +1.6807e-01 -2.3005e+00 +1.5087e+00 +2.1353e-01 -1.0064e-01 +2.7293e+00
11504 +6.239678937e+00 +6.239678937e+00 -4.289032106e+01 -4.289032106e+01 +4.6069e+00 +3.7212e+00 +3.7432e+00 +1.0460e+00 +3.8141e+00 -7.3629e-01 +2.8413e+00 -4.3707e-02 +2.6182e+00 +6.9312e-02 -4.6718e-01 -1.2443e+00 -1.2350e+00 +1.4006e+00 -3.7100e-01 -2.3188e+00 +2.1482e+00 +3.3911e-01 +3.9376e-01 +1.9891e+00
12762 +3.966721304e+00 +3.966721304e+00 -4.516327870e+01 -4.516327870e+01 +4.5207e+00 +3.6043e+00 +3.8659e+00 +1.0570e+00 +3.7198e+00 -2.3399e-01 +2.8740e+00 +1.4774e-01 +2.8878e+00 -1.6693e-03 -5.3899e-01 -1.4445e+00 -1.0721e+00 +1.4087e+00 -6.9765e-01 -2.5511e+00 +2.2196e+00 +4.3227e-02 +1.9173e-01 +1.9462e+00
13880 +2.438153774e+00 +2.438153774e+00 -4.669184623e+01 -4.669184623e+01 +4.4748e+00 +3.5982e+00 +3.7615e+00 +9.2425e-01 +3.6383e+00 +4.5557e-02 +2.8647e+00 +5.5224e-01 +2.7751e+00 -1.1381e-01 -6.9344e-01 -1.5767e+00 -1.2881e+00 +1.5223e+00 -8.0146e-01 -2.6105e+00 +2.0987e+00 -1.5355e-01 +3.3875e-01 +1.7144e+00
16768 +1.551092558e+00 +1.551092558e+00 -4.757890744e+01 -4.757890744e+01 +4.9046e+00 +3.9823e+00 +3.6813e+00 +6.3471e-01 +3.6038e+00 +3.1588e-01 +2.2826e+00 +9.5781e-01 +3.1383e+00 -2.1242e-01 -8.0048e-01 -1.9331e+00 -1.5021e+00 +1.8211e+00 -1.1076e+00 -2.6943e+00 +2.3049e+00 -1.8438e-01 +8.5403e-02 +1.2625e+00
17804 +9.969694618e-01 +9.969694618e-01 -4.813303054e+01 -4.813303054e+01 +5.0737e+00 +3.7826e+00 +3.8855e+00 +4.8986e-01 +3.6307e+00 +4.7407e-01 +2.2216e+00 +1.2321e+00 +2.9784e+00 -7.3637e-01 -8.9612e-01 -1.7118e+00 -1.6625e+00 +1.6893e+00 -1.5560e+00 -2.5856e+00 +2.1098e+00 -5.1934e-01 -9.6840e-02 +1.1722e+00
18797 +5.919021317e-01 +5.919021317e-01 -4.853809787e+01 -4.853809787e+01 +4.8408e+00 +3.6790e+00 +3.7243e+00 +8.7977e-02 +3.6177e+00 +4.8728e-01 +2.0920e+00 +1.3655e+00 +3.0651e+00 -6.1913e-01 -1.2364e+00 -1.8966e+00 -1.4941e+00 +1.6490e+00 -1.6858e+00 -2.6755e+00 +1.9477e+00 -5.8996e-01 -5.7128e-02 +1.0388e+00
21174 +3.462874208e-01 +3.462874208e-01 -4.878371258e+01 -4.878371258e+01 +4.9162e+00 +3.3809e+00 +3.6265e+00 -1.8048e-01 +3.3209e+00 +7.8937e-01 +2.1828e+00 +1.7859e+00 +3.1097e+00 -9.6147e-01 -1.2937e+00 -2.0980e+00 -1.8950e+00 +1.5720e+00 -2.0962e+00 -2.7105e+00 +1.9783e+00 -5.9597e-01 -3.1679e-01 +7.9988e-01
21429 +2.499110780e-01 +2.499110780e-01 -4.888008892e+01 -4.888008892e+01 +4.7592e+00 +3.4394e+00 +3.7370e+00 -2.2343e-01 +3.2801e+00 +9.2750e-01 +2.1757e+00 +1.7613e+00 +3.2322e+00 -1.0313e+00 -1.3673e+00 -2.0677e+00 -1.8583e+00 +1.4085e+00 -2.1597e+00 -2.7699e+00 +2.0678e+00 -6.7203e-01 -3.4315e-01 +8.3595e-01
22818 +1.504298715e-01 +1.504298715e-01 -4.897957013e+01 -4.897957013e+01 +4.6985e+00 +3.3816e+00 +3.5740e+00 -2.7501e-01 +2.9759e+00 +9.8673e-01 +2.1561e+00 +1.8670e+00 +3.1654e+00 -1.1891e+00 -1.6220e+00 -2.0967e+00 -1.8956e+00 +1.4999e+00 -2.2405e+00 -2.7903e+00 +2.2953e+00 -5.7730e-01 -2.7904e-01 +5.7852e-01
24708 +8.842738741e-02 +8.842738741e-02 -4.904157261e+01 -4.904157261e+01 +4.4679e+00 +3.3714e+00 +3.5470e+00 -3.1925e-01 +2.7108e+00 +1.2689e+00 +2.1130e+00 +2.1130e+00 +3.1889e+00 -1.2847e+00 -1.7015e+00 -2.2113e+00 -2.0082e+00 +1.6360e+00 -2.5479e+00 -2.8469e+00 +2.5239e+00 -6.2762e-01 -4.6652e-01 +1.7476e-01
26480 +6.010462456e-02 +6.010462456e-02 -4.906989538e+01 -4.906989538e+01 +4.4934e+00 +3.2525e+00 +3.7594e+00 -1.8195e-01 +2.6362e+00 +1.3109e+00 +1.7176e+00 +2.2732e+00 +3.2530e+00 -1.4811e+00 -1.7277e+00 -2.1902e+00 -1.9558e+00 +1.6761e+00 -2.6229e+00 -3.1654e+00 +2.6259e+00 -7.5361e-01 -4.1009e-01 -1.1234e-01
28122 +3.715377356e-02 +3.715377356e-02 -4.909284623e+01 -4.909284623e+01 +4.4502e+00 +3.1816e+00 +3.4917e+00 -3.3905e-01 +2.5292e+00 +1.4281e+00 +1.6258e+00 +2.4541e+00 +3.2356e+00 -1.1984e+00 -1.4938e+00 -2.4900e+00 -1.9948e+00 +1.8509e+00 -2.6576e+00 -3.0909e+00 +2.6322e+00 -7.5917e-01 -3.3023e-01 -2.6909e-01
29247 +2.237009293e-02 +2.237009293e-02 -4.910762991e+01 -4.910762991e+01 +4.3536e+00 +3.2211e+00 +3.5574e+00 -1.3804e-01 +2.3413e+00 +1.4426e+00 +1.6346e+00 +2.6846e+00 +3.1696e+00 -1.4120e+00 -1.4878e+00 -2.5788e+00 -2.1352e+00 +1.9825e+00 -2.4978e+00 -3.0164e+00 +2.8942e+00 -8.0789e-01 -5.2399e-01 -2.2977e-01
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.506692980e+01 +8.506692980e+01 +3.827969298e+02 +3.827969298e+02 -3.0444e+00 -3.5516e-01 -1.4872e+00 -3.5233e+00 -2.3104e+00 -1.8827e+00 -1.7470e-01 +2.0422e+00 -1.1494e+00 -2.1375e+00 +1.3749e+00 -2.2775e+00 -3.9502e+00 +1.4462e+00 +2.6274e+00 -3.8080e+00 -2.7014e+00 +1.6003e+00 +8.7643e-01 +6.5865e-01
334 +6.166944888e+01 +6.166944888e+01 +3.593994489e+02 +3.593994489e+02 -2.1563e-01 +3.5799e+00 +1.2430e+00 +3.9924e-01 -3.7254e-02 -3.3244e+00 +9.7312e-01 -2.6009e-01 +1.5347e+00 -2.0285e+00 +8.7349e-01 +1.2594e+00 +1.4801e+00 -1.3576e+00 +3.3953e+00 +2.5029e+00 -3.7580e-01 -2.5965e+00 -3.4300e+00 +9.5369e-01
1600 +3.950084270e+01 +3.950084270e+01 +3.372308427e+02 +3.372308427e+02 -6.8015e-01 +3.7105e+00 +7.1204e-01 -1.8656e-01 +7.9167e-01 -2.9765e+00 +8.9538e-01 -3.7923e-02 +1.3073e+00 -2.2712e+00 +4.0607e-01 +1.1846e+00 +1.4159e+00 -1.2750e+00 +3.4414e+00 +1.4719e+00 -9.2888e-02 -2.3160e+00 -3.2175e+00 +9.7861e-01
3119 +2.475808473e+01 +2.475808473e+01 +3.224880847e+02 +3.224880847e+02 -6.5145e-01 +3.4825e+00 +5.2724e-01 -8.2891e-01 +1.2828e+00 -3.1403e+00 +6.5019e-01 -2.0598e-01 +1.3133e+00 -2.6367e+00 +6.1736e-01 +1.4353e+00 +1.2173e+00 -1.1385e+00 +3.3461e+00 +1.3549e+00 +1.1044e-01 -1.7699e+00 -3.3752e+00 +1.2674e+00
4266 +1.579675629e+01 +1.579675629e+01 +3.135267563e+02 +3.135267563e+02 -9.1900e-01 +3.7469e+00 +3.5186e-01 -1.1313e+00 +1.6915e+00 -2.8538e+00 +5.2565e-01 +1.8970e-01 +1.2568e+00 -2.6947e+00 +2.8783e-01 +1.2942e+00 +8.8705e-01 -1.5154e+00 +3.1117e+00 +1.5716e+00 +4.3839e-01 -1.3216e+00 -3.5710e+00 +1.4580e+00
5386 +9.705272764e+00 +9.705272764e+00 +3.074352728e+02 +3.074352728e+02 -9.2210e-01 +3.9249e+00 +6.0571e-01 -1.2372e+00 +2.1507e+00 -2.7818e+00 +3.3800e-01 +2.9591e-01 +1.4324e+00 -2.7752e+00 +7.8522e-02 +1.4917e+00 +1.0214e+00 -1.3745e+00 +3.4321e+00 +1.4914e+00 +8.3422e-01 -1.0089e+00 -3.5808e+00 +1.7701e+00
6773 +6.124020730e+00 +6.124020730e+00 +3.038540207e+02 +3.038540207e+02 -1.1566e+00 +3.7607e+00 +5.9529e-01 -1.7082e+00 +2.5586e+00 -2.9146e+00 +2.4919e-01 +4.0061e-01 +1.3811e+00 -3.0405e+00 -2.5412e-02 +1.7087e+00 +6.5119e-01 -1.2285e+00 +3.3077e+00 +1.3943e+00 +7.7696e-01 -6.5460e-01 -3.5270e+00 +1.8793e+00
7305 +3.935224979e+00 +3.935224979e+00 +3.016652250e+02 +3.016652250e+02 -1.2501e+00 +3.8194e+00 +3.8803e-01 -1.8458e+00 +2.6427e+00 -2.7315e+00 +1.6730e-01 +5.9874e-01 +1.5610e+00 -3.1533e+00 -4.1115e-01 +1.5501e+00 +3.2911e-01 -9.3954e-01 +3.3618e+00 +1.1870e+00 +8.1949e-01 -6.6070e-01 -3.7028e+00 +1.9370e+00
8037 +2.497647659e+00 +2.497647659e+00 +3.002276477e+02 +3.002276477e+02 -1.4063e+00 +3.8318e+00 +3.3158e-01 -1.9997e+00 +2.7461e+00 -2.7422e+00 +2.7543e-01 +5.5868e-01 +1.5882e+00 -3.2966e+00 -6.1561e-01 +1.4750e+00 +4.4336e-01 -7.8998e-01 +3.4872e+00 +1.2139e+00 +7.5223e-01 -3.8784e-01 -3.7756e+00 +2.0479e+00
9676 +1.546367799e+00 +1.546367799e+00 +2.992763678e+02 +2.992763678e+02 -1.8548e+00 +3.5898e+00 +4.7466e-01 -2.2210e+00 +3.1249e+00 -2.7992e+00 +1.5646e-01 +6.0335e-01 +1.3371e+00 -3.2219e+00 -5.2704e-01 +1.6314e+00 +3.8681e-01 -4.4439e-01 +3.4430e+00 +1.1235e+00 +8.7522e-01 -7.2069e-02 -3.6129e+00 +2.6274e+00
10642 +9.998522961e-01 +9.998522961e-01 +2.987298523e+02 +2.987298523e+02 -2.1161e+00 +3.6888e+00 +5.2275e-01 -2.4024e+00 +3.3265e+00 -2.8214e+00 -1.0407e-01 +4.9556e-01 +1.3827e+00 -3.3785e+00 -6.4336e-01 +1.7703e+00 +4.9858e-02 -5.0228e-01 +3.2277e+00 +1.0902e+00 +9.0246e-01 +4.8801e-02 -3.5213e+00 +2.9360e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.564369475e+01 +8.564369475e+01 +1.372136948e+02 +1.372136948e+02 -3.9099e+00 +8.8716e-01 -6.9634e-01 +1.4644e+00 -2.1154e-01 +3.5995e+00 +3.5619e-01 -1.3661e-01 -3.2094e+00 -3.1292e-01 -2.3016e+00 +2.6622e+00 -3.9311e+00 +4.9095e-01 +1.2997e+00 -3.5504e-01 -6.6079e-01 +3.7108e+00 -7.4374e-01 -3.0370e+00
3572 +6.265215200e+01 +6.265215200e+01 +1.142221520e+02 +1.142221520e+02 +3.1009e+00 +2.8635e+00 -8.3209e-01 +1.0168e+00 -7.2674e-01 -1.2785e+00 +2.2079e+00 +1.0093e-01 +1.2477e+00 -1.1426e+00 -1.3872e-01 -2.0245e+00 -1.6669e+00 +1.5363e+00 +2.5014e+00 -1.0266e-02 -2.5946e+00 +4.8144e-01 +1.2530e+00 -2.9754e+00
6587 +3.953122404e+01 +3.953122404e+01 +9.110122404e+01 +9.110122404e+01 +3.4595e+00 +2.6434e+00 -3.8654e-01 +1.2066e+00 -6.3685e-01 -4.2887e-01 +2.3905e+00 +1.3095e-01 +4.8062e-01 -1.3615e+00 +1.5253e-02 -2.2659e+00 -1.7450e+00 +2.5215e-02 +2.5928e+00 +2.0423e-01 -2.6818e+00 +9.2429e-01 +1.2436e+00 -3.4142e+00
