% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
74 +1.563960861e+01 +1.563960861e+01 +2.887896086e+02 +2.887896086e+02 -2.7521e+00 +3.4254e+00 -1.6244e+00 +3.5754e+00 +3.3616e+00 -1.8617e+00 +1.1160e+00 -1.3143e+00 -5.9539e-01 +1.1856e+00 -2.8528e+00 +8.0894e-01 +2.3699e+00 +2.2179e+00 +3.5099e+00 +1.9072e+00 +2.3315e+00 -9.1248e-01 +2.4747e+00 -2.3392e+00
23774 +9.620916379e+00 +9.620916379e+00 +2.827709164e+02 +2.827709164e+02 -3.0668e+00 +2.9351e+00 -1.2635e+00 +3.6587e+00 +3.5016e+00 -1.4248e+00 +1.8320e+00 -2.1471e+00 -8.5615e-01 +1.6293e+00 -2.5795e+00 +1.5657e+00 +2.0100e+00 +1.7870e+00 +3.6352e+00 +2.2267e+00 +2.5833e+00 -9.6188e-01 +2.9559e+00 -2.9393e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.792566869e+01 +3.792566869e+01 +7.510566869e+01 +7.510566869e+01 +2.5594e+00 -1.8944e+00 +2.4110e+00 +3.4937e+00 -2.0770e+00 -3.3854e+00 -2.4871e-01 -3.9988e+00 -2.5343e-01 +1.8147e+00 +2.2517e+00 -3.0228e+00 +3.7615e-01 -1.7645e+00 -3.5551e+00 +1.2940e+00 +1.3785e+00 +3.4308e-01 -1.9517e+00 +3.4054e-02
2 +1.492337202e+01 +1.492337202e+01 +5.210337202e+01 +5.210337202e+01 +3.4439e+00 +4.7903e-01 +2.4996e-01 -7.6135e-01 +2.0060e+00 -2.4458e+00 +8.8958e-01 +1.5365e+00 -4.0683e-01 +3.2144e+00 -2.2990e+00 -4.8353e-02 +1.6843e+00 -6.1660e-01 +4.3542e-01 +3.4824e+00 +3.4332e+00 +1.7737e+00 -3.3015e+00 -2.0556e+00
97 +8.668096603e+00 +8.668096603e+00 +4.584809660e+01 +4.584809660e+01 -4.7410e-01 +2.3653e+00 +1.6734e+00 -1.7160e+00 -2.7232e+00 -1.5987e-01 +9.5468e-02 +7.6077e-02 +3.0397e-01 +5.1305e-01 -2.0424e+00 -2.7771e+00 -1.2097e+00 +9.8298e-01 -6.2401e-01 -8.2384e-01 -1.3537e+00 +1.3517e+00 -2.2707e+00 -1.7064e+00
1119 +6.184701725e+00 +6.184701725e+00 +4.336470173e+01 +4.336470173e+01 -4.5811e-01 +2.3930e+00 +1.6671e+00 -1.5117e+00 -2.8812e+00 +9.3164e-02 -2.4202e-01 +8.9234e-03 +2.3908e-01 +7.2494e-01 -1.9283e+00 -2.8653e+00 -1.2008e+00 +6.7019e-01 -7.6917e-01 -6.5715e-01 -1.1663e+00 +1.2058e+00 -2.3193e+00 -1.6375e+00
28034 +3.889151626e+00 +3.889151626e+00 +4.106915163e+01 +4.106915163e+01 -8.9492e-01 +1.4153e+00 +2.0705e+00 -1.7098e+00 -1.7189e+00 -3.9503e-02 -4.2193e-01 -1.4136e-01 +1.0158e+00 +8.5068e-01 -1.8282e+00 -2.8116e+00 -1.4195e+00 +3.1755e-01 -7.5956e-01 +2.7833e-01 -6.3457e-01 +6.3238e-01 -2.2155e+00 -1.3264e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.904325397e+01 +2.904325397e+01 -1.188567460e+02 -1.188567460e+02 -1.8972e+00 +3.9969e+00 +1.4844e+00 -4.1286e-01 +2.2706e+00 +3.3665e+00 -2.0618e+00 -2.0129e+00 -3.7583e+00 -2.5526e+00 +3.9223e+00 +2.4508e+00 -1.1491e+00 -1.4010e+00 -2.8571e-01 +3.9250e+00 +2.5864e+00 +2.4598e+00 +1.3946e-01 +1.6576e+00
2 +2.282836180e+01 +2.282836180e+01 -1.250716382e+02 -1.250716382e+02 -2.4289e-01 +4.1752e-01 +3.5306e+00 -1.0640e+00 +2.7381e+00 -1.4835e+00 -3.0387e+00 +3.9961e+00 -1.5162e+00 +3.6783e-01 -3.2969e+00 +2.0423e-01 -2.0473e+00 +9.3245e-01 +3.0722e-01 -3.7100e+00 -1.8847e+00 +1.2728e+00 -2.0966e+00 -1.6900e+00
10 +1.075534714e+01 +1.075534714e+01 -1.371446529e+02 -1.371446529e+02 -3.8446e+00 -5.2008e-01 -2.3740e+00 -6.9565e-01 +3.7556e-01 -1.1094e+00 -1.2187e-01 -1.4986e+00 -1.2865e+00 -2.6561e+00 -4.6638e-01 +1.9714e+00 +3.5973e-01 -1.0006e+00 -2.1724e+00 +4.8954e-01 -3.8477e+00 -2.2496e+00 +1.3955e+00 +1.2967e+00
294 +9.786096225e+00 +9.786096225e+00 -1.381139038e+02 -1.381139038e+02 -3.7220e+00 -5.8557e-01 -2.4745e+00 -6.7163e-01 +2.6634e-01 -1.1594e+00 -3.6833e-02 -1.5565e+00 -1.1568e+00 -2.6851e+00 -5.1184e-01 +2.0140e+00 +3.8211e-01 -9.6411e-01 -2.2862e+00 +6.0683e-01 -3.9124e+00 -2.3328e+00 +1.3783e+00 +1.3424e+00
6510 +6.245740225e+00 +6.245740225e+00 -1.416542598e+02 -1.416542598e+02 -3.5110e+00 -2.7283e-01 -2.7198e-01 +2.8936e+00 -1.4375e+00 +8.3701e-01 -1.4487e+00 -1.9907e+00 -1.9199e+00 +3.1552e+00 -3.8042e+00 +3.0043e+00 +2.6479e+00 -1.7718e+00 -1.9788e+00 +8.3388e-01 -1.2149e+00 +1.1583e+00 -2.4275e+00 -1.6312e+00
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.144582830e+01 +4.144582830e+01 +1.577058283e+02 +1.577058283e+02 +3.9160e-01 -1.4808e+00 +2.6832e+00 -6.0418e-01 +3.4295e+00 -1.7284e+00 -2.3836e+00 +1.7053e+00 +8.2393e-01 +2.7545e-01 +2.4126e+00 +1.1542e-01 -1.8130e+00 +3.7509e+00 +1.7130e+00 +2.2586e+00 +5.5893e-01 -2.2029e+00 +2.8394e+00 -2.2311e+00
3 +2.796101469e+01 +2.796101469e+01 +1.442210147e+02 +1.442210147e+02 -3.3026e+00 -3.5130e+00 -1.0071e+00 -2.6601e+00 +2.5226e+00 +6.7411e-01 +3.8517e+00 -2.4547e+00 +3.0628e+00 +5.1532e-02 +8.0050e-01 +9.2565e-01 -2.0500e+00 +3.5922e+00 -2.9052e+00 -3.8721e+00 -7.4839e-01 +3.8628e+00 +1.5634e+00 -1.1018e+00
13 +2.211358632e+01 +2.211358632e+01 +1.383735863e+02 +1.383735863e+02 +2.3068e+00 +3.1462e+00 -1.0101e+00 +6.6035e-01 -3.9568e+00 +2.0523e-01 +1.5396e-01 -5.4287e-01 -2.3882e-01 +1.1572e+00 +2.5165e+00 +1.7538e-01 +3.8550e+00 +3.2968e-01 +8.1591e-01 +9.7467e-01 +2.2131e+00 -2.2055e+00 -1.6348e+00 +1.3735e+00
72 +1.507732587e+01 +1.507732587e+01 +1.313373259e+02 +1.313373259e+02 -2.4275e+00 -3.6541e+00 -1.6169e+00 +3.6634e-01 +3.5815e+00 +9.9093e-01 +4.3467e-01 -2.1575e+00 -1.2269e+00 -2.6718e+00 -1.7482e+00 -2.8598e+00 +3.1416e+00 +2.0613e+00 +2.2728e+00 -1.0333e+00 +5.9969e-01 +1.5270e+00 +3.2478e+00 -1.8380e+00
617 +9.752232549e+00 +9.752232549e+00 +1.260122325e+02 +1.260122325e+02 -2.0466e+00 -3.5428e+00 +1.9217e+00 -1.2733e-02 +2.3787e+00 +2.1319e+00 +1.8437e+00 -2.1602e+00 -7.2314e-01 -2.3187e+00 -1.2414e+00 -2.0094e+00 +1.0730e+00 -5.6274e-01 -9.9815e-02 -1.1877e+00 +2.7594e+00 +1.2879e+00 +2.3629e+00 -1.9315e+00
3638 +6.163040989e+00 +6.163040989e+00 +1.224230410e+02 +1.224230410e+02 -1.9321e+00 -3.7016e+00 +1.9019e+00 -9.8395e-02 +2.6254e+00 +2.0166e+00 +2.1360e+00 -2.1958e+00 -8.4652e-01 -2.8329e+00 -1.2395e+00 -1.4631e+00 +7.9054e-01 -6.0593e-01 -7.0562e-01 -1.2150e+00 +2.6598e+00 +6.9471e-01 +2.2665e+00 -2.1474e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.011439254e+02 +1.011439254e+02 -8.988560746e+02 -8.988560746e+02 +3.4185e+00 +3.4193e+00 -2.6743e+00 -2.7877e+00 -8.3658e-01 +9.5787e-01 -2.5681e+00 +3.4707e+00 +1.4170e+00 +2.3168e+00 +1.1992e-01 -3.5969e+00 +1.5430e+00 -1.0589e+00 -3.8783e+00 -2.8649e+00 +1.1354e-01 +9.9333e-01 -2.7919e+00 +3.2960e+00
2 +2.519219160e+01 +2.519219160e+01 -9.748078084e+02 -9.748078084e+02 +3.3807e+00 -3.5695e+00 -6.4791e-01 -2.8557e+00 -1.1910e+00 -2.8639e+00 -3.0380e+00 +2.8702e+00 +9.0097e-01 +2.1371e+00 +2.4952e+00 -2.0875e+00 +3.9978e+00 -2.3433e+00 +2.3840e+00 +2.1265e+00 -3.6276e+00 +1.9086e+00 +8.4068e-01 -3.5377e+00
3 +1.999197082e+01 +1.999197082e+01 -9.800080292e+02 -9.800080292e+02 +3.2960e+00 -3.3810e+00 -2.4260e+00 -9.9672e-01 +6.4830e-01 -2.3405e+00 -2.9276e+00 -3.5945e-01 -2.4760e-01 +3.6260e-01 -3.3097e+00 +1.8514e+00 -3.3397e+00 +2.7784e+00 -2.0830e+00 +3.9226e+00 -3.6480e+00 -1.3871e-01 +5.5871e-01 +3.1382e+00
6 +1.315492984e+01 +1.315492984e+01 -9.868450702e+02 -9.868450702e+02 -3.8709e+00 +2.5363e+00 -2.8045e+00 +9.3610e-01 +3.4003e+00 -2.3905e+00 -1.9722e+00 -2.2494e+00 +8.6432e-01 +3.6158e+00 -3.0943e+00 +1.9741e+00 +6.4905e-02 -2.7376e+00 -3.9223e+00 +2.3572e+00 +2.2702e+00 -2.3027e+00 +2.9259e+00 +3.9136e+00
615 +8.380058681e+00 +8.380058681e+00 -9.916199413e+02 -9.916199413e+02 -1.4536e+00 -2.4411e+00 -1.4559e+00 +8.3976e-01 +1.9550e+00 -1.2741e+00 -1.1534e+00 -1.2267e+00 +9.3313e-01 +2.6777e+00 -1.7469e+00 +5.3300e-01 -7.3353e-01 +1.2303e+00 -5.8995e-01 -8.3150e-01 +2.6188e+00 -3.4058e-01 +8.6605e-01 +2.0880e+00
2251 +6.236464743e+00 +6.236464743e+00 -9.937635353e+02 -9.937635353e+02 -1.4473e+00 -2.6540e+00 -1.7173e+00 +7.6363e-01 +1.9365e+00 -1.3864e+00 -1.2777e+00 -1.1913e+00 +7.9077e-01 +2.6432e+00 -1.8544e+00 +6.9609e-01 -7.7385e-01 +1.2604e+00 -4.0032e-01 -6.4016e-01 +3.0077e+00 -5.1868e-01 +1.2761e+00 +2.0166e+00
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.352299592e+01 +6.352299592e+01 -2.840700408e+01 -2.840700408e+01 -3.6324e+00 +2.1628e+00 +3.0492e+00 -2.7645e-01 +1.8592e+00 +1.0072e+00 +3.6692e+00 -3.5577e+00 -2.7872e+00 +2.5860e+00 +3.1058e-02 +3.1592e+00 -2.3913e+00 +1.8880e+00 -2.1105e+00 +1.9678e+00 -8.6586e-01 +2.1338e+00 -1.6133e+00 -6.0630e-01
2 +2.608251276e+01 +2.608251276e+01 -6.584748724e+01 -6.584748724e+01 -7.4086e-01 -1.1217e+00 -3.6052e+00 +2.7248e+00 +1.5925e+00 -2.4361e+00 +9.8034e-01 +1.3456e+00 +2.5868e+00 -1.0071e+00 +7.9379e-01 +2.1075e+00 -2.1821e+00 -3.5467e+00 +3.9114e+00 +1.4325e+00 -3.1364e+00 -2.2521e+00 +1.4494e+00 +1.4981e+00
12 +2.406267656e+01 +2.406267656e+01 -6.786732344e+01 -6.786732344e+01 +2.4550e+00 +2.3498e+00 -1.7749e+00 +3.4621e+00 -2.0184e+00 -3.1332e+00 +3.5768e+00 +2.8375e+00 +1.8239e+00 -2.8362e+00 -1.7281e+00 -1.2431e+00 -2.8994e+00 -3.8861e-01 -3.7888e+00 -3.7992e+00 -1.0310e+00 -9.9667e-01 -1.0612e+00 +2.1290e+00
331 +1.535722609e+01 +1.535722609e+01 -7.657277391e+01 -7.657277391e+01 +2.1409e-01 -1.1538e+00 -1.2635e+00 +2.7730e+00 -1.6920e+00 +2.6831e+00 +2.8087e-01 +2.4809e+00 +1.0652e+00 -1.8125e+00 -1.1913e+00 +2.0015e+00 -2.5510e+00 +9.2347e-01 -1.0029e+00 -9.3002e-01 -2.6425e+00 -1.0959e+00 +2.9085e+00 +1.3864e+00
2624 +9.873545557e+00 +9.873545557e+00 -8.205645444e+01 -8.205645444e+01 +3.3227e-01 -1.1314e+00 -1.0259e+00 +2.7531e+00 -1.2613e+00 +2.1674e+00 +5.1052e-01 +2.7235e+00 +1.4977e+00 -1.7525e+00 -1.5613e+00 +1.8068e+00 -2.1621e+00 +1.0775e+00 -7.7965e-01 -1.1272e+00 -2.5947e+00 -8.7933e-01 +2.8098e+00 +1.2203e+00
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.290969914e+01 +4.290969914e+01 +1.916596991e+02 +1.916596991e+02 -1.9365e+00 -3.0495e+00 +1.9833e-01 -3.2744e+00 -3.7862e-01 +5.7031e-01 -7.6159e-01 +2.9388e+00 -2.2447e+00 -9.2251e-01 +3.6927e-02 -2.5528e+00 -1.4253e+00 +3.4696e+00 -2.0127e+00 +8.7322e-01 +2.1160e-01 +1.5190e+00 -3.1683e-01 +9.9820e-01
3 +3.140032110e+01 +3.140032110e+01 +1.801503211e+02 +1.801503211e+02 +1.8933e+00 -2.8740e-01 +8.2136e-01 +1.5360e+00 +3.9009e+00 +3.2975e+00 +3.8388e+00 +3.8384e+00 -3.6237e+00 +3.8579e+00 +2.5441e+00 +2.5165e+00 -2.7867e+00 -2.0875e+00 -2.0135e+00 +3.8948e+00 -2.4242e+00 +2.4288e+00 -1.4398e+00 +5.3883e-01
16 +2.358981165e+01 +2.358981165e+01 +1.723398117e+02 +1.723398117e+02 -3.8342e+00 +1.8791e+00 -1.3295e+00 -8.4952e-02 -1.3727e+00 -3.1581e+00 -1.5663e+00 -2.8475e+00 -2.3025e+00 +2.8905e+00 -5.6839e-01 +2.8838e+00 -1.2274e+00 -4.5467e-01 -2.9446e+00 +3.1331e+00 -7.7858e-01 -1.3883e+00 -1.7854e+00 -2.2408e+00
21 +1.173523966e+01 +1.173523966e+01 +1.604852397e+02 +1.604852397e+02 +4.4424e-01 -1.1147e+00 +2.1524e+00 +6.9229e-01 -1.6620e+00 -5.5657e-01 -4.2730e-01 -7.2905e-01 -2.7024e+00 +1.3252e+00 +3.2316e+00 +2.0880e+00 -1.2009e+00 +3.4562e+00 -1.9943e+00 +1.1145e+00 +3.1295e+00 -9.4513e-01 +8.4833e-01 -2.1832e+00
170 +9.921080425e+00 +9.921080425e+00 +1.586710804e+02 +1.586710804e+02 +5.0493e-01 -1.1670e+00 +2.0769e+00 +7.2601e-01 -1.7403e+00 -5.5596e-01 -3.6226e-01 -6.9098e-01 -2.6939e+00 +1.4241e+00 +3.1339e+00 +2.1438e+00 -1.1771e+00 +3.4092e+00 -1.9423e+00 +1.1668e+00 +3.2191e+00 -8.6862e-01 +8.8336e-01 -2.2703e+00
5511 +6.288342390e+00 +6.288342390e+00 +1.550383424e+02 +1.550383424e+02 +7.2556e-01 -2.0076e+00 -2.6978e+00 +2.1734e+00 +9.3725e-01 +4.1002e-01 -8.0325e-01 +2.9156e+00 -2.4580e+00 +1.4191e+00 -1.8672e-01 -1.4449e+00 -3.2451e-01 +1.1216e+00 -1.8746e+00 +8.2678e-01 +1.8069e+00 -7.6210e-01 +4.4349e-01 -4.9323e-01
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.863864293e+01 +3.863864293e+01 -1.096613571e+02 -1.096613571e+02 -1.4081e+00 +3.1936e+00 +1.5920e+00 +3.9613e+00 -6.1558e-01 +8.6919e-01 -8.6749e-01 +2.0143e+00 -1.8221e+00 -6.1683e-01 +3.5817e+00 -2.5864e+00 -4.0476e-01 -2.9227e-01 -8.7068e-01 -1.1149e+00 +3.5160e+00 -3.0076e+00 -1.7357e+00 +1.2291e+00
12 +2.497292484e+01 +2.497292484e+01 -1.233270752e+02 -1.233270752e+02 +4.0705e-01 -3.4460e+00 +1.0088e+00 +9.9785e-01 +2.3201e+00 +3.2793e+00 -3.2209e+00 -3.1653e+00 -1.6139e+00 +3.9875e+00 -1.3770e+00 -3.4217e+00 -3.6906e+00 +2.4075e+00 +1.3915e-01 -3.4807e+00 +3.8124e+00 -1.7150e+00 +2.6796e+00 -2.4567e+00
52 +1.582964032e+01 +1.582964032e+01 -1.324703597e+02 -1.324703597e+02 +4.5707e-01 -1.8251e+00 -8.9617e-01 -1.4267e-01 +3.2718e+00 +1.8112e-01 +3.9179e+00 +1.8615e+00 +2.7141e-01 +2.1649e+00 -2.5755e+00 -3.4085e+00 -2.0990e+00 -1.7423e+00 -2.2346e+00 -6.1674e-01 +3.6225e+00 -2.1368e+00 -1.9562e+00 -1.5746e+00
1724 +9.587244154e+00 +9.587244154e+00 -1.387127558e+02 -1.387127558e+02 +3.4953e+00 +1.2487e+00 -2.4657e+00 +3.6081e+00 +1.7906e+00 -1.3535e+00 +9.1133e-01 -1.3823e+00 -2.8680e-01 +6.6248e-01 -9.3241e-01 -2.7846e+00 +1.7290e+00 -3.0916e+00 +1.8027e+00 +7.1803e-01 -1.4453e+00 -7.1370e-01 -6.1649e-01 +4.7177e-01
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.729461648e+01 +4.729461648e+01 +6.431461648e+01 +6.431461648e+01 +9.3603e-01 +3.1981e+00 -5.1042e-01 +1.9640e-01 -4.0084e-01 -1.3810e+00 -2.3340e+00 +1.5703e+00 +1.7241e+00 +1.7512e+00 -8.8484e-01 -1.4774e-01 +6.9535e-01 +1.0999e+00 +3.2339e+00 -1.6198e+00 +2.5986e+00 -2.2816e+00 +2.8669e+00 +1.6961e+00
2 +2.076829318e+01 +2.076829318e+01 +3.778829318e+01 +3.778829318e+01 -3.8434e+00 -2.5406e+00 +1.9210e+00 -1.4252e-01 -1.6252e+00 +2.7242e+00 +1.4205e+00 -2.3893e-01 +2.7145e+00 -2.0379e+00 +2.6892e+00 +3.1665e+00 -1.4795e+00 +2.3436e+00 +6.7627e-01 -3.9760e-01 -2.1086e+00 +3.4566e+00 +5.9665e-01 +8.2922e-01
8 +1.409806298e+01 +1.409806298e+01 +3.111806298e+01 +3.111806298e+01 +1.9501e+00 +7.3382e-01 +3.8347e+00 -2.8876e+00 +1.6288e+00 -3.8472e+00 +1.3770e+00 -7.2868e-01 -2.5579e+00 -6.6237e-01 +3.4089e+00 -9.9430e-01 -5.6319e-03 -1.0581e+00 +2.5484e+00 +3.3583e+00 -1.3457e-01 -4.1751e-01 +2.1964e+00 +1.2634e+00
215 +8.013946531e+00 +8.013946531e+00 +2.503394653e+01 +2.503394653e+01 +1.3561e+00 -1.7132e+00 -9.4011e-01 -1.6805e+00 -5.7916e-01 -2.3079e+00 +1.6356e+00 +3.2863e-01 -3.3596e+00 +1.5181e+00 +2.1794e+00 +1.8521e+00 -1.9927e+00 +3.7828e+00 +7.1686e-01 -1.3024e+00 +2.8787e+00 +2.5082e-01 +1.3052e+00 +5.6687e-01
1114 +6.222337265e+00 +6.222337265e+00 +2.324233726e+01 +2.324233726e+01 +1.2136e+00 -1.6804e+00 -1.1157e+00 -1.9968e+00 -5.0206e-01 -2.3811e+00 +1.4731e+00 +2.6468e-01 -3.4505e+00 +1.4633e+00 +2.3776e+00 +1.6884e+00 -1.9418e+00 +3.8071e+00 +3.5640e-01 -1.5560e+00 +3.0425e+00 +8.1263e-02 +1.1658e+00 +7.1512e-01
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.062190551e+01 +3.062190551e+01 -1.895780945e+02 -1.895780945e+02 +3.0791e+00 -8.8860e-01 -3.6833e+00 +2.1544e+00 +2.0453e+00 -7.1268e-01 -2.1790e+00 +3.1542e+00 -1.2367e+00 -3.3594e+00 +5.2518e-01 -2.0505e+00 +3.9445e+00 -2.6314e+00 -1.7992e+00 +3.9659e+00 -2.4319e+00 -1.8080e+00 -3.5396e+00 -2.7628e+00
5 +1.894528056e+01 +1.894528056e+01 -2.012547194e+02 -2.012547194e+02 +1.4237e+00 +3.3901e+00 -1.2227e-01 -8.7910e-01 +9.5672e-01 +1.0599e+00 +3.5837e+00 -2.3293e+00 -3.3305e+00 +1.0595e+00 +5.2902e-01 +2.4671e+00 +1.6700e+00 -1.9257e+00 -9.1772e-01 +7.0627e-01 -7.7228e-01 +3.7913e+00 -1.7146e+00 -5.2207e-01
