% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.867741207e+02 +3.867741207e+02 +6.451441207e+02 +6.451441207e+02 +4.6033e+00 +4.7072e+00 +2.3500e+00 +3.2393e+00 -3.8130e+00 +2.4945e+00 -2.2483e+00 -2.0309e+00 -2.3712e+00 -2.3748e+00 -4.7479e-01 -4.8264e+00 -2.4656e+00 +3.7793e+00 +4.5054e+00 -1.4646e+00 +8.4446e-01 +5.2224e-01 +2.5617e+00 -8.2911e-01
33 +2.320389342e+02 +2.320389342e+02 +4.904089342e+02 +4.904089342e+02 -4.2131e+00 +1.0472e+00 -3.3243e+00 +3.6240e+00 +2.9020e+00 +4.0543e+00 -3.9294e-01 -2.5080e+00 +2.9173e+00 -1.4066e+00 -4.1737e+00 +2.6989e+00 +3.2418e+00 +4.3205e+00 +4.0586e+00 -8.2518e-01 +2.7936e+00 -1.3512e+00 -4.6580e+00 -1.1954e+00
% function evaluation | noise-free fitness - Fopt (-7.520000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.348073867e+02 +3.348073867e+02 +3.272873867e+02 +3.272873867e+02 +2.2439e+00 +2.3392e+00 +3.6669e+00 -3.6458e+00 -2.0039e+00 -3.9063e+00 +2.9047e+00 +8.4429e-01 +3.7791e-01 +4.8791e+00 -3.7620e-01 +2.7870e+00 +3.7979e+00 +5.6646e-01 +3.1485e+00 -3.5387e+00 -4.2916e+00 -4.4574e+00 -5.1007e-01 -2.1462e+00
% function evaluation | noise-free fitness - Fopt (2.477800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.323302543e+02 +3.323302543e+02 +5.801102543e+02 +5.801102543e+02 +4.1436e+00 +2.6814e+00 -1.1662e+00 +2.7626e+00 -4.9444e+00 +2.1394e+00 -2.8413e+00 -3.2583e+00 -2.6830e+00 -3.8315e+00 +3.9126e+00 +4.9569e+00 -2.8581e+00 +4.6569e+00 -3.4499e+00 -5.2766e-01 -3.3110e+00 -5.3898e-01 +2.9196e+00 +1.6059e+00
75 +2.342802638e+02 +2.342802638e+02 +4.820602638e+02 +4.820602638e+02 -2.3868e+00 +3.0172e+00 +6.8204e-01 -2.2771e+00 -4.6101e+00 +1.4681e+00 +4.6964e+00 -3.5158e+00 +2.7783e+00 -3.4798e-01 -3.1989e+00 -4.5181e+00 +3.0416e+00 +2.7060e+00 -1.3228e-01 -2.6992e+00 +3.9340e+00 -8.2440e-02 +2.8269e+00 +3.1665e+00
% function evaluation | noise-free fitness - Fopt (-1.722000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.515235567e+02 +4.515235567e+02 +4.343035567e+02 +4.343035567e+02 -5.4998e-01 +1.8569e+00 +3.6022e+00 -3.5732e+00 +2.9508e+00 -3.5118e+00 +4.8927e+00 -3.0135e-01 +1.5311e+00 +8.2493e-01 -1.8449e+00 +2.1529e+00 +2.2128e+00 -4.6303e+00 +2.4406e-01 -2.3251e+00 -2.1004e+00 +7.8330e-01 +3.8648e+00 -2.8160e-01
2 +3.673855800e+02 +3.673855800e+02 +3.501655800e+02 +3.501655800e+02 +1.2571e-01 +2.8488e+00 +3.9005e+00 +3.9891e+00 -3.2524e+00 -4.0388e+00 +3.6475e+00 +3.8027e+00 +1.8675e+00 +2.6770e+00 +4.6993e+00 -4.3905e-01 +2.5765e+00 +1.8031e+00 -1.9452e+00 +1.7926e+00 -4.3598e+00 +4.7634e+00 +3.1597e+00 -1.0568e+00
17 +2.415097346e+02 +2.415097346e+02 +2.242897346e+02 +2.242897346e+02 +3.3039e+00 +1.1581e+00 -2.6142e+00 -1.2361e+00 +2.0413e+00 +2.7151e+00 -2.1135e+00 +3.2444e+00 +4.9426e+00 -2.5518e+00 +2.1085e+00 -4.8875e+00 +4.6836e+00 -2.9533e+00 -3.5578e+00 -2.5651e+00 -3.0324e+00 +3.4931e-01 -4.8314e+00 +4.9439e+00
% function evaluation | noise-free fitness - Fopt (-6.010200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.969669405e+02 +3.969669405e+02 -2.040530595e+02 -2.040530595e+02 -3.0503e+00 +4.1112e+00 -1.2894e+00 +4.8879e-01 +1.3095e+00 +4.1663e+00 +1.8106e+00 +2.0912e+00 -1.5080e+00 +2.6053e+00 -1.0865e+00 +1.8677e-01 -3.5284e+00 -4.7563e+00 -3.2627e+00 +4.0482e+00 +1.0060e+00 -1.6145e+00 -1.0687e+00 +4.2433e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.288878841e+02 +4.288878841e+02 -5.711121159e+02 -5.711121159e+02 -7.7005e-01 +4.2709e+00 +6.4216e-01 -7.1066e-01 -7.1326e-01 +3.3862e+00 -1.1678e+00 -4.4955e+00 -1.4624e+00 -4.4319e-01 +6.8589e-01 +3.9674e+00 +2.9353e-01 +1.1376e+00 -4.4198e+00 -1.3397e+00 +2.9433e+00 -1.2258e+00 -4.9383e+00 +1.1576e+00
2 +3.869537688e+02 +3.869537688e+02 -6.130462312e+02 -6.130462312e+02 +3.5365e+00 +6.4658e-01 -3.4961e+00 +2.4766e+00 -2.7633e+00 -4.9086e+00 -3.6741e+00 +1.3875e+00 +4.7886e+00 -3.3488e+00 +3.2423e+00 -1.1040e+00 -2.2547e+00 -1.9964e-01 +4.5859e-01 +4.7357e+00 -7.7272e-01 -3.1899e+00 -3.4635e+00 +8.1115e-01
185 +2.366631117e+02 +2.366631117e+02 -7.633368883e+02 -7.633368883e+02 +3.4069e+00 +1.9871e+00 +1.8778e+00 -1.4444e+00 -1.6427e+00 +3.5333e+00 -1.7390e+00 +1.6812e+00 +2.4285e+00 +1.7125e+00 +1.5290e-01 -1.7894e+00 +3.1111e+00 -3.2244e+00 -2.0068e+00 +4.5744e+00 +4.0945e+00 +2.7920e+00 +4.8725e+00 -3.6889e+00
