% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
30 +3.861220188e+03 +3.861220188e+03 +3.874880188e+03 +3.874880188e+03 -1.7158e+00 -5.8688e-01 -1.1185e-01 -3.0030e+00 -1.8076e+00 -1.7219e+00 -1.8880e+00 -2.4067e+00 +4.8511e+00 +4.4188e+00 +4.6259e+00 +2.1863e-01 +3.6962e+00 +2.5040e+00 +1.9371e+00 +3.0421e+00 +4.1748e+00 +4.6000e+00 +4.0144e+00 +3.7079e+00
109 +2.002908263e+03 +2.002908263e+03 +2.016568263e+03 +2.016568263e+03 -8.4225e-01 +1.0904e+00 -4.9586e+00 +2.5912e+00 -7.8371e-01 +3.3273e-01 +2.5717e+00 +4.8937e+00 +4.3131e+00 -3.6191e+00 +2.2149e+00 +1.5288e+00 -7.7967e-01 -6.0287e-01 +1.6542e+00 +1.9022e+00 +3.0091e+00 -6.9847e-01 +1.0470e+00 -1.5832e+00
183 +1.388307631e+03 +1.388307631e+03 +1.401967631e+03 +1.401967631e+03 -2.4456e+00 +1.6772e+00 -1.4080e+00 -3.3223e+00 +3.1169e+00 +9.2775e-01 +2.7473e-01 +4.4879e+00 +4.0325e-01 +2.8846e+00 +3.5085e+00 -1.2183e+00 -1.8682e+00 +4.0900e+00 +1.8930e+00 +1.6490e+00 -2.2976e+00 -3.4560e+00 +4.2266e+00 +4.4579e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.187465199e+07 +2.187465199e+07 +2.187558983e+07 +2.187558983e+07 +4.7994e+00 +3.7098e+00 +1.7631e+00 +1.4583e+00 +1.7050e+00 -3.7588e+00 +9.5822e-01 +1.1095e+00 +4.4247e+00 +3.3741e+00 +4.6094e+00 -1.9260e+00 +4.2881e+00 +1.6004e+00 -4.8732e-01 -3.4389e+00 +1.9638e+00 +1.3283e+00 +2.9794e+00 +3.9200e+00
2 +3.112245199e+02 +3.112245199e+02 +1.249064520e+03 +1.249064520e+03 -8.8063e-01 +2.4893e+00 +3.3633e+00 +3.6597e+00 -2.8802e+00 -3.3757e+00 -3.8247e+00 -1.5597e+00 +3.4765e+00 +3.4973e+00 +5.9894e-02 +3.2933e+00 -3.8719e+00 -3.5162e+00 +1.2660e+00 +3.3719e+00 +3.1624e+00 -4.6132e+00 +2.1020e+00 +2.2462e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.717632590e+06 +5.717632590e+06 +5.717553870e+06 +5.717553870e+06 -1.8115e+00 +1.5288e+00 +9.8342e-01 +3.6876e+00 +1.5823e+00 +4.6633e-01 -3.0498e-01 -3.4012e+00 +4.9591e+00 +1.5889e+00 -2.6827e+00 -2.3260e+00 -3.4047e+00 +1.8838e+00 -1.3463e+00 -1.4796e+00 -4.4100e-01 -2.3824e+00 +1.5470e+00 -4.8208e+00
4 +3.689915805e+06 +3.689915805e+06 +3.689837085e+06 +3.689837085e+06 -1.8757e+00 +1.0255e+00 -8.2608e-01 +4.9550e+00 +5.4209e-01 +3.7375e+00 +2.4666e-01 -8.2147e-01 -2.6528e+00 +2.4104e+00 -2.2510e+00 -4.3376e+00 +3.5727e+00 +6.3437e-01 +1.0285e+00 -7.2525e-01 +3.1444e+00 +3.6584e+00 -4.9790e+00 -2.0860e+00
10 +1.583228795e+06 +1.583228795e+06 +1.583150075e+06 +1.583150075e+06 +4.8190e+00 +4.3689e+00 +3.1732e+00 +1.9588e-01 +2.8816e+00 -1.0013e+00 -3.1642e+00 +3.2584e+00 +6.6056e-01 +1.9320e+00 -6.7498e-01 +6.6417e-01 -3.0804e+00 -5.0766e-01 +1.1613e+00 -2.6657e+00 -1.1761e+00 -2.6479e+00 +2.3481e+00 -4.4973e+00
11 +2.104159937e+05 +2.104159937e+05 +2.103372737e+05 +2.103372737e+05 +1.2016e+00 +4.9559e+00 -4.4290e-01 +1.7341e+00 -5.3665e-01 -2.8282e+00 -4.0658e+00 -1.6155e+00 +1.6919e+00 +6.8766e-01 +6.7895e-01 -4.5424e+00 +4.9671e+00 -2.6864e+00 +2.0468e+00 +1.6527e+00 +3.9068e+00 -2.1807e+00 -2.3161e+00 -1.1344e+00
36 +2.676267058e+04 +2.676267058e+04 +2.668395058e+04 +2.668395058e+04 -2.0484e+00 -3.4250e+00 +2.5370e-01 +2.4415e+00 -4.5501e+00 -3.8605e+00 +4.4918e-01 -8.5709e-01 -2.3633e+00 -4.9273e+00 -2.2305e+00 -1.6547e-01 +3.6818e+00 +3.4347e+00 +2.6128e+00 -1.7280e+00 -2.8877e+00 -3.1236e+00 -1.6386e+00 -3.2910e+00
105 +1.365111181e+04 +1.365111181e+04 +1.357239181e+04 +1.357239181e+04 -4.1279e+00 -6.7599e-02 -4.6520e+00 +3.0745e+00 -2.6253e+00 -7.6861e-01 +6.0353e-01 +3.9191e+00 +4.7183e-01 +4.4390e-01 -3.2585e+00 -4.7405e+00 +7.8813e-02 +2.5603e-02 -2.5242e+00 -4.4642e+00 +3.9555e+00 +2.1277e+00 +3.3771e+00 +1.1260e+00
149 +2.239982774e+02 +2.239982774e+02 +1.452782774e+02 +1.452782774e+02 -1.7682e+00 -4.0649e+00 +3.7531e-01 -3.1539e+00 -1.2750e+00 -4.8752e+00 +5.7458e-01 -1.4493e+00 +1.8361e+00 +3.7888e+00 -2.9195e+00 +1.9198e+00 +1.7962e+00 -2.7951e+00 +3.6273e+00 +3.4544e+00 -2.4140e-01 -3.7110e+00 +1.6777e+00 -3.4898e+00
% function evaluation | noise-free fitness - Fopt (6.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.268882158e+05 +7.268882158e+05 +7.269581858e+05 +7.269581858e+05 +1.2795e+00 +4.6065e+00 +2.7235e+00 -5.6384e-01 -4.5508e+00 +1.7019e+00 +1.0124e+00 -1.2943e+00 -5.1870e-02 -3.5597e+00 +2.6130e+00 -4.5117e+00 -1.3418e+00 -3.7773e+00 -3.2900e+00 -3.1300e+00 +4.6764e+00 +2.0107e+00 -4.2750e+00 -2.1068e+00
4 +1.575105043e+04 +1.575105043e+04 +1.582102043e+04 +1.582102043e+04 +2.7186e+00 -4.7798e+00 -4.0090e+00 -2.9909e+00 -3.2375e+00 +2.4534e+00 -1.8582e+00 -2.8382e+00 +4.8751e+00 -3.4299e+00 +3.0872e+00 +9.8498e-01 +2.7466e+00 +2.9539e+00 -3.1699e+00 -1.9408e+00 +1.8756e+00 -4.3874e+00 +2.8029e+00 +4.4708e+00
64 +1.145325987e+03 +1.145325987e+03 +1.215295987e+03 +1.215295987e+03 -4.1571e+00 +3.1832e+00 -4.3385e+00 +3.3492e-01 +2.3940e-01 -2.0687e+00 +4.6064e+00 +1.7180e+00 -4.8511e-01 -9.7923e-01 +1.3126e+00 -3.0950e-01 -3.4742e+00 +1.2444e+00 -3.9935e+00 -3.9663e+00 -1.5101e+00 -4.6670e-01 +4.8708e+00 +4.1217e+00
179 +8.036854529e+02 +8.036854529e+02 +8.736554529e+02 +8.736554529e+02 -6.5380e-01 -3.9100e+00 -2.5956e+00 +2.7081e+00 +1.7754e+00 +4.1072e+00 +1.1080e+00 +6.5226e-01 +2.3845e+00 -8.9829e-01 +3.9561e+00 -4.0308e+00 -4.2210e+00 -1.6919e+00 -1.5472e-01 -3.3574e+00 +2.9596e-01 +2.9549e-01 +4.3890e+00 +4.7667e+00
181 +5.552237249e+02 +5.552237249e+02 +6.251937249e+02 +6.251937249e+02 -3.7976e+00 -4.5863e+00 -4.6281e+00 -4.0464e+00 -2.3365e+00 +7.4758e-02 +4.1181e+00 -9.1295e-01 +2.7682e-01 -2.6325e+00 -2.0649e+00 -4.7581e+00 -1.5010e+00 -3.3365e+00 +3.4793e+00 -4.9979e+00 +4.8814e+00 -2.9066e+00 -2.2557e+00 -1.8416e+00
% function evaluation | noise-free fitness - Fopt (9.791400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.317170727e+07 +5.317170727e+07 +5.317268641e+07 +5.317268641e+07 +4.1925e+00 -2.7477e+00 -4.5743e+00 +4.2579e+00 -3.7180e+00 -1.1388e+00 +4.0188e+00 +4.6961e+00 +4.2568e+00 +6.7254e-01 +3.2093e+00 -4.0334e+00 +2.4268e+00 +3.4519e+00 -7.8506e-01 +2.8784e+00 -2.9787e+00 +9.0237e-01 -1.7061e+00 +3.0792e+00
2 +2.181711516e+07 +2.181711516e+07 +2.181809430e+07 +2.181809430e+07 +3.7156e+00 -1.3367e+00 +4.7039e+00 -1.0665e+00 -3.1909e+00 +4.7763e+00 -2.0962e+00 +2.6054e+00 -2.5761e+00 +2.2568e-01 +4.4684e-01 +2.2447e+00 -2.2593e+00 +2.5069e+00 -4.8464e+00 +3.8892e+00 +2.4826e+00 -2.2681e+00 +3.3497e+00 +4.9563e+00
3 +8.235615818e+06 +8.235615818e+06 +8.236594958e+06 +8.236594958e+06 +3.6879e+00 +2.9048e+00 +1.4655e+00 -1.5170e+00 +4.0957e+00 -9.0611e-01 +2.9517e+00 +3.4866e+00 -7.9314e-01 +1.1638e+00 -4.2122e+00 +3.7461e-01 +9.5891e-01 -8.0923e-01 -3.0467e+00 -3.3721e+00 -1.7895e+00 -4.2389e+00 -4.3600e+00 -3.4530e-01
4 +1.179538889e+06 +1.179538889e+06 +1.180518029e+06 +1.180518029e+06 -2.3618e+00 -2.1754e+00 -2.3642e-01 -1.5368e+00 +1.0640e+00 -4.1037e+00 +4.5782e+00 -4.0221e+00 +2.1544e+00 +4.4808e+00 +3.0543e+00 -7.4229e-01 +2.3039e+00 +4.2493e+00 +3.5241e+00 -2.2042e+00 -3.8132e+00 +4.0989e+00 -3.1780e+00 +3.4389e+00
10 +5.843823825e+04 +5.843823825e+04 +5.941737825e+04 +5.941737825e+04 -3.2594e+00 -3.6337e+00 -2.9340e+00 -9.4860e-01 -2.0173e+00 -4.9515e+00 -5.0188e-01 -7.6647e-02 +4.7363e+00 -2.3456e+00 +3.0079e+00 +2.4615e+00 -1.5548e+00 +1.2410e+00 -3.5978e+00 +2.8269e-01 +7.5322e-01 +3.3652e+00 +2.0142e+00 +4.1068e+00
36 +1.784594937e+04 +1.784594937e+04 +1.882508937e+04 +1.882508937e+04 -1.5789e+00 -1.0876e-01 +9.5347e-01 -4.7756e+00 -1.9458e+00 +1.5361e+00 +2.0172e+00 -3.6544e+00 -2.1464e+00 -4.2660e+00 -2.3648e+00 +1.8158e+00 -2.2516e+00 +3.7219e+00 -3.5656e+00 +2.3467e+00 +1.4255e+00 -3.4837e+00 -4.7542e+00 +4.8321e-01
65 +6.493844367e+02 +6.493844367e+02 +1.628524437e+03 +1.628524437e+03 -1.3695e+00 +3.8280e+00 +1.5220e+00 -3.4338e+00 +2.7249e-01 -2.4499e+00 +3.5827e+00 +9.5279e-01 -2.8071e+00 +1.3767e+00 -3.5877e+00 +3.7792e+00 -5.7392e-01 +3.3640e+00 -4.1358e+00 +2.7436e+00 -3.0775e+00 +3.1599e+00 +2.1559e+00 -3.6915e+00
% function evaluation | noise-free fitness - Fopt (-8.900000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.423765217e+05 +5.423765217e+05 +5.423756317e+05 +5.423756317e+05 +1.2010e+00 +1.5169e+00 +1.6805e+00 +2.1500e+00 -1.4472e+00 -3.2904e-02 +2.6316e+00 -1.0114e-01 -2.0120e+00 +1.7915e+00 -7.8522e-01 -7.6398e-01 -4.4458e+00 -2.2580e+00 -3.2494e-01 +4.5454e+00 -2.9330e+00 +3.8964e+00 -1.0583e+00 +4.6446e+00
3 +2.223882273e+05 +2.223882273e+05 +2.223873373e+05 +2.223873373e+05 +4.0235e+00 +1.9901e+00 +3.6761e+00 -1.6226e-01 -4.8711e+00 +5.3775e-01 -4.1251e+00 +4.2902e+00 +3.9069e+00 +4.0228e+00 +9.5634e-01 -2.0699e+00 +3.7511e+00 -3.9174e-01 +1.4532e+00 +1.1310e+00 -4.6363e+00 -1.4196e+00 +2.5014e+00 -1.8832e-01
12 +3.178435088e+04 +3.178435088e+04 +3.178346088e+04 +3.178346088e+04 -4.0525e-01 +2.3068e+00 +8.2043e-01 -3.3745e+00 -2.7651e+00 -3.0865e+00 -4.0123e+00 -2.7006e+00 +4.5353e+00 -2.9313e+00 +1.4303e+00 -3.7104e+00 -4.0858e+00 -1.8469e+00 -4.2970e+00 -3.8758e+00 -1.3503e+00 -2.0189e+00 +1.6196e+00 -1.3131e+00
18 +1.916792128e+03 +1.916792128e+03 +1.915902128e+03 +1.915902128e+03 +4.1638e-01 -2.0158e-01 -1.9016e+00 +3.3151e+00 -2.0618e+00 -2.4483e+00 +4.4094e+00 +2.8230e+00 -1.4269e+00 -2.8915e+00 +2.9092e+00 +3.6569e+00 +3.5868e+00 +4.6154e+00 +3.5113e+00 -3.4206e+00 -3.4117e+00 -2.2596e+00 +4.7674e+00 +1.5492e+00
93 +6.663164772e+02 +6.663164772e+02 +6.654264772e+02 +6.654264772e+02 -4.7587e+00 -2.4780e+00 +1.3163e+00 +3.4868e+00 +4.2549e-01 -9.0166e-01 -4.3816e+00 -1.2799e+00 -2.3354e+00 +4.3713e+00 -6.3097e-01 +2.2071e+00 -3.1738e+00 +4.3255e+00 +3.4743e+00 -4.6744e+00 +3.4114e+00 +2.7093e+00 -1.0317e+00 +4.0780e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.541408137e+06 +3.541408137e+06 +3.541386077e+06 +3.541386077e+06 +4.8492e+00 +2.1326e+00 -4.1498e+00 -2.5475e+00 -3.9222e+00 -4.3389e+00 -3.4276e+00 +3.3105e+00 +4.0768e-01 -3.1266e+00 +1.5440e-01 -4.9224e+00 +2.5934e-01 -4.6293e-01 +4.8962e-01 +2.2424e+00 -2.8327e+00 +2.6927e-01 -3.9022e+00 -4.2297e+00
19 +2.902583022e+05 +2.902583022e+05 +2.902362422e+05 +2.902362422e+05 -2.0288e+00 -2.1739e+00 -4.0347e+00 -4.5993e+00 +1.2596e+00 -1.1901e+00 -2.8074e+00 -2.9326e-01 +4.5982e+00 +1.4655e+00 +1.2727e+00 +4.2897e+00 +2.0194e+00 +4.8508e+00 -6.6197e-01 +1.7685e+00 -3.0193e-01 -1.7741e+00 -4.6980e+00 +1.4473e+00
22 +1.435637986e+05 +1.435637986e+05 +1.435417386e+05 +1.435417386e+05 +8.2428e-01 +2.6447e+00 -7.6898e-01 -2.7111e+00 -3.5815e+00 -1.6514e+00 +1.2843e+00 -1.5675e-01 +3.2740e+00 +2.2678e+00 -3.5094e-01 -1.6632e+00 +4.4889e+00 +6.8551e-01 -8.0139e-01 -4.1412e+00 -1.3486e+00 -1.4900e+00 -4.2193e+00 +4.5097e+00
47 +9.668941020e+04 +9.668941020e+04 +9.666735020e+04 +9.666735020e+04 -3.2384e+00 +4.7542e+00 +1.7564e+00 -4.1463e+00 +2.8586e+00 -4.6696e+00 -2.7167e+00 -7.9982e-01 -3.9798e+00 -3.8693e+00 +9.5473e-01 -1.7782e+00 +4.4853e+00 -4.4195e+00 +3.5239e+00 -1.5844e+00 -4.0775e+00 +1.2783e+00 +1.3245e+00 -1.2385e+00
53 +4.647412307e+04 +4.647412307e+04 +4.645206307e+04 +4.645206307e+04 +1.5031e+00 +2.5216e+00 -2.8990e+00 -2.7610e+00 -1.0795e+00 +2.5489e+00 -2.4627e+00 -4.8718e-01 -2.5942e+00 -1.3959e+00 -2.9444e+00 +6.0483e-01 +8.7954e-01 -2.7275e+00 -3.2473e+00 -4.5460e+00 -4.7134e+00 +4.8635e+00 -4.6260e+00 +4.8563e+00
82 +3.002763037e+04 +3.002763037e+04 +3.000557037e+04 +3.000557037e+04 -2.4209e+00 -3.5441e+00 -2.8543e+00 +1.4783e+00 -1.1064e+00 -3.3590e+00 -4.8812e+00 +2.7249e+00 +3.1705e+00 -1.6835e+00 -2.7249e+00 -2.2266e+00 +3.3207e+00 -3.4596e+00 +4.0757e+00 -3.6204e+00 +4.9426e+00 -2.1669e-01 -8.4423e-01 -2.0623e+00
142 +8.921984473e+02 +8.921984473e+02 +8.701384473e+02 +8.701384473e+02 +8.4876e-01 -3.6750e+00 -2.3858e-01 +1.8670e-01 -3.3398e+00 -4.3587e+00 -4.7804e+00 +3.9865e-01 +1.6035e+00 +4.3689e+00 +4.0026e-01 -4.6860e+00 +2.5443e+00 +4.8331e-01 -4.2854e+00 +4.8159e+00 -1.0448e-01 +4.6951e+00 +7.3218e-01 -3.9106e+00
% function evaluation | noise-free fitness - Fopt (1.632800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.161518010e+07 +2.161518010e+07 +2.161534338e+07 +2.161534338e+07 +2.7160e+00 -2.9407e+00 +8.4929e-01 +6.4761e-01 +9.2262e-01 +1.8869e+00 +2.6214e+00 +4.5754e+00 +4.3634e+00 -3.8733e+00 -1.8468e+00 +3.8126e+00 +1.9325e+00 +3.7739e+00 -2.9136e+00 +3.7713e+00 -1.0857e+00 +2.4771e+00 +1.0599e+00 -3.0812e+00
2 +1.657648790e+05 +1.657648790e+05 +1.659281590e+05 +1.659281590e+05 +9.6720e-02 +2.2910e+00 -5.6494e-01 -4.6980e+00 -3.1853e+00 +4.1563e+00 -1.0500e+00 +2.7147e+00 -2.5728e-01 +2.4556e+00 +3.8861e+00 +3.3600e+00 -2.3589e+00 +9.6980e-01 +1.4080e+00 +3.6809e+00 -1.7957e+00 -2.3252e+00 +1.1873e+00 +3.9809e+00
26 +9.967141772e+02 +9.967141772e+02 +1.159994177e+03 +1.159994177e+03 -1.2820e+00 +2.0529e+00 -4.9785e+00 -3.9844e+00 +4.4077e+00 -6.5342e-01 -1.2263e+00 +1.6035e+00 -5.1954e-02 +4.2617e+00 +2.7433e+00 +2.0844e+00 +1.8120e+00 +4.4916e+00 +1.1199e+00 -1.9877e+00 -1.0919e+00 -4.0378e+00 +4.1586e+00 +2.9790e+00
77 +6.153595984e+02 +6.153595984e+02 +7.786395984e+02 +7.786395984e+02 +3.7947e+00 +4.6128e+00 -3.2699e+00 -3.9094e-01 +3.1372e-01 +3.2251e+00 -3.4802e+00 -6.2057e-02 -4.4835e+00 +4.1793e+00 +4.2683e+00 +3.5311e+00 -4.0696e+00 -4.6476e+00 +3.2804e+00 +3.7883e+00 +2.6717e+00 +9.5214e-01 -3.4826e+00 +4.1150e+00
122 +3.072006576e+02 +3.072006576e+02 +4.704806576e+02 +4.704806576e+02 +7.4207e-01 -2.7541e+00 -2.8951e+00 -4.0902e+00 +9.2247e-01 -1.3859e+00 -1.9267e+00 +1.2480e+00 +4.4784e+00 +7.6484e-01 +3.6947e+00 -1.6655e+00 +4.1778e+00 -4.0780e+00 -4.8862e+00 +1.5613e+00 -3.2845e+00 +4.1275e+00 -2.3746e+00 +3.8151e+00
132 +1.964781985e+02 +1.964781985e+02 +3.597581985e+02 +3.597581985e+02 +2.5955e+00 +5.3159e-01 -7.7862e-01 -1.4539e+00 -4.3146e-01 +4.0455e+00 +1.1647e+00 +1.2143e+00 +1.8690e+00 -3.6499e-01 +6.3430e-01 -4.7708e+00 +1.0848e+00 +2.1564e-01 +1.4125e+00 -3.7679e+00 -1.5768e+00 +4.1176e+00 +1.9039e+00 -2.0359e+00
% function evaluation | noise-free fitness - Fopt (3.349000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.469684255e+06 +1.469684255e+06 +1.469717745e+06 +1.469717745e+06 +3.0433e+00 +1.6427e+00 +4.4330e+00 -1.9611e+00 +1.4591e+00 -4.6206e+00 +4.7768e+00 +4.7172e+00 +9.9457e-01 -1.9956e+00 +1.5500e+00 +3.9232e+00 -2.6883e+00 -4.3403e+00 +3.5625e+00 +1.5698e+00 -2.0139e+00 +3.1953e+00 -5.3467e-01 -1.8190e+00
2 +1.752661880e+05 +1.752661880e+05 +1.752996780e+05 +1.752996780e+05 -1.8285e-01 -1.3187e+00 -1.7915e+00 -4.5968e-01 -1.8872e+00 +8.0877e-01 -1.1199e+00 +5.3867e-01 -2.5695e+00 +4.8765e+00 -2.2533e+00 +3.3207e+00 -4.3000e-02 -1.5026e+00 +2.6754e+00 +4.7413e+00 -4.3825e+00 -2.5542e+00 +6.6120e-01 +1.8310e+00
7 +1.842264810e+04 +1.842264810e+04 +1.845613810e+04 +1.845613810e+04 -1.6248e+00 -3.6449e+00 +1.9790e+00 -4.6960e+00 -4.2640e+00 +2.4386e+00 +2.1971e+00 -4.6145e+00 +1.0743e+00 -3.3911e+00 +3.9204e+00 -3.4168e+00 +3.2113e+00 +4.0748e+00 +1.2232e+00 +3.9954e+00 +4.9872e+00 +3.2449e-02 -2.7773e+00 -4.8970e+00
56 +5.251494979e+02 +5.251494979e+02 +5.586394979e+02 +5.586394979e+02 -4.5482e+00 -3.6227e+00 -1.6751e+00 -2.4739e+00 -2.4615e+00 -4.3791e+00 -1.7771e+00 +2.1118e+00 +4.8521e+00 -4.1618e+00 +2.3870e-01 +1.3828e+00 +1.6325e+00 -6.4938e-01 -4.0989e+00 +4.8496e+00 +1.0278e+00 +4.3053e+00 +2.8391e+00 -9.3475e-01
% function evaluation | noise-free fitness - Fopt (-3.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.096162339e+07 +3.096162339e+07 +3.096161969e+07 +3.096161969e+07 +2.5790e+00 -4.5614e+00 -3.7184e+00 -2.8982e+00 +3.1112e+00 +2.7945e+00 -1.3082e+00 -4.2618e+00 +4.9013e+00 -4.9985e+00 +1.4251e+00 -4.4555e+00 -1.7418e+00 +7.5891e-01 +2.5465e+00 -4.2569e+00 +9.9481e-01 +4.0413e+00 -4.6898e+00 +6.0218e-01
2 +1.876785104e+07 +1.876785104e+07 +1.876784734e+07 +1.876784734e+07 +1.1170e+00 +3.3356e+00 -4.8796e+00 +5.8295e-01 +2.1202e+00 -4.9531e+00 +2.3833e+00 -3.8720e-01 -2.0650e+00 +1.9428e+00 -1.1770e+00 +4.7290e+00 -4.0480e+00 +3.8084e+00 +2.4645e+00 -1.2925e-01 +3.7281e+00 +4.7513e+00 -2.9429e+00 -1.1871e-01
