% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3 +6.237120813e+01 +6.237120813e+01 +1.615412081e+02 +1.615412081e+02 +3.0004e-01 +1.6735e+00 -2.8901e+00 +3.3419e+00 +1.8345e+00 -3.9383e+00 +2.4992e+00 -9.7668e-01 -4.7092e+00 +3.0593e-02 +3.0516e+00 -8.5928e-02 -2.1311e+00 +6.1582e-01 -2.0197e-01 -2.6546e+00 -3.6115e+00 -3.5755e+00 +1.7386e+00 +1.8287e+00
134 +3.952516462e+01 +3.952516462e+01 +1.386951646e+02 +1.386951646e+02 +4.2769e-01 +8.9889e-01 +4.7170e+00 -7.0526e-02 +3.8157e+00 +3.7246e+00 -6.0945e-01 -3.2428e+00 -4.4812e+00 -1.3742e+00 +4.9385e+00 +4.1827e+00 +3.7764e+00 +3.6755e+00 -3.0514e+00 -4.8802e+00 -2.0231e+00 -3.7510e-01 +6.0898e-01 +2.0900e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.241448585e+01 +4.241448585e+01 -4.754955141e+02 -4.754955141e+02 -1.2846e+00 +1.1694e+00 +4.0758e+00 +4.9730e+00 -7.1088e-01 -7.5463e-01 +5.0564e-01 +2.5840e+00 -2.9025e+00 -2.7039e+00 -1.3359e+00 +6.2360e-02 +2.4860e+00 -2.3441e+00 -2.3650e+00 +4.2635e+00 -4.3430e+00 -3.5272e+00 -3.0428e+00 +4.9910e+00
73 +3.802762879e+01 +3.802762879e+01 -4.798823712e+02 -4.798823712e+02 -3.0531e+00 +2.0096e+00 +2.6626e-01 -3.4206e+00 -4.2700e+00 -3.8863e+00 +1.1667e+00 -4.5110e+00 -4.4394e-01 +3.5221e+00 -4.3545e+00 -3.4813e-01 -2.1120e+00 -4.0961e+00 -1.0551e+00 +1.6748e+00 +3.3818e+00 +9.1677e-01 +2.0225e+00 +2.9631e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.588941085e+01 +6.588941085e+01 +8.679410853e+00 +8.679410853e+00 -3.0283e+00 +4.1201e+00 +3.9004e+00 -3.2233e+00 -1.9941e+00 +1.7736e-02 +3.5471e+00 +3.9365e+00 +7.5480e-01 +4.9520e+00 -4.7094e-01 -3.8807e+00 -4.6776e-01 -4.0420e+00 +4.4358e+00 +3.3014e-02 +2.8938e+00 +1.7969e+00 +4.9423e+00 -4.0519e+00
4 +6.254118184e+01 +6.254118184e+01 +5.331181838e+00 +5.331181838e+00 +3.3270e+00 -3.6479e-01 +4.2726e+00 +2.1992e+00 -1.5977e+00 -4.3306e+00 -2.3809e+00 +6.4662e-01 +4.2037e+00 +1.6553e+00 +4.2148e+00 -1.4210e+00 -2.4864e+00 -1.6926e+00 +2.4072e-01 +3.3544e+00 +5.9460e-01 -2.5701e+00 -8.4090e-01 -1.2934e+00
56 +3.303314381e+01 +3.303314381e+01 -2.417685619e+01 -2.417685619e+01 -1.8418e+00 -1.6881e+00 -9.2687e-01 -3.1940e+00 +4.4168e+00 -1.8370e+00 -1.6227e+00 -3.4452e+00 +2.0350e+00 +3.1249e+00 +1.3622e+00 -1.6308e+00 -4.8251e+00 +9.2782e-01 +9.7531e-01 +3.7721e+00 -4.0052e+00 -4.7286e+00 -3.3694e+00 +4.9462e-01
% function evaluation | noise-free fitness - Fopt (6.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.639036925e+01 +7.639036925e+01 +8.316036925e+01 +8.316036925e+01 +1.4339e+00 +2.4595e-01 -3.2055e+00 -4.6370e+00 -4.2455e+00 -4.3456e-01 -7.4773e-01 -4.9462e+00 +3.3709e+00 +2.2302e+00 +4.9514e+00 -3.2969e-01 +2.2547e+00 +4.0846e+00 +3.9753e+00 +5.0089e-01 -6.3083e-01 +2.4529e+00 -2.1019e+00 +3.8057e+00
11 +5.897671063e+01 +5.897671063e+01 +6.574671063e+01 +6.574671063e+01 -1.9708e+00 -4.4047e+00 +2.7871e+00 -1.1267e+00 +4.9936e+00 +3.7829e+00 +4.0760e+00 +1.0436e+00 +1.6160e-01 +3.0513e+00 +1.9350e+00 +3.3613e+00 +1.5085e+00 +7.9073e-01 -8.5333e-01 -2.4665e+00 -4.6743e+00 +3.4823e+00 +1.5759e+00 -2.3663e+00
20 +3.687666960e+01 +3.687666960e+01 +4.364666960e+01 +4.364666960e+01 -3.4421e+00 -4.7958e+00 +1.2657e+00 +3.2358e+00 -4.6177e+00 -2.0597e+00 +3.9501e+00 -3.5988e+00 +8.4826e-01 +2.6559e+00 -2.7878e+00 -4.2976e+00 +1.5757e+00 -3.7043e+00 +2.9791e+00 +3.8046e-01 +3.8992e+00 +5.4617e-01 +2.5259e+00 +2.3112e+00
% function evaluation | noise-free fitness - Fopt (-1.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.565763822e+01 +5.565763822e+01 +4.487763822e+01 +4.487763822e+01 -2.6859e+00 +2.6813e+00 +2.1596e+00 -5.2003e-02 -3.9732e-01 +1.8931e+00 -3.5370e+00 -4.9227e+00 +1.2599e+00 +1.0134e+00 -3.0128e+00 +2.6385e+00 +3.0987e-01 +3.7695e-01 -1.1533e+00 +2.0058e+00 +3.7526e+00 -9.8809e-01 -2.3573e+00 -4.4890e+00
54 +3.869908943e+01 +3.869908943e+01 +2.791908943e+01 +2.791908943e+01 +2.9407e+00 +1.3316e+00 -3.3030e+00 -2.9737e+00 +6.4133e-01 +4.3237e+00 -4.4971e+00 -4.3430e+00 +3.1024e+00 +7.4336e-01 +1.5026e+00 +2.2264e+00 -2.8629e+00 -1.6960e+00 +1.8543e+00 -3.2300e+00 -6.0613e-01 -1.5909e-01 +4.4971e+00 -2.2612e+00
% function evaluation | noise-free fitness - Fopt (-1.645900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.251239097e+01 +8.251239097e+01 -8.207760903e+01 -8.207760903e+01 +1.8246e+00 +1.5565e+00 +4.4473e+00 +1.3241e+00 -1.0669e+00 -4.8036e+00 -1.5682e+00 -3.8430e+00 -2.0365e+00 -1.1905e+00 -1.4677e+00 -4.3098e+00 +8.0724e-02 -1.0170e-01 -2.0664e+00 +1.5766e+00 -9.3958e-01 -3.3294e+00 -2.4301e+00 +4.7146e+00
3 +4.600002308e+01 +4.600002308e+01 -1.185899769e+02 -1.185899769e+02 +1.5843e+00 +4.1194e+00 +4.6156e+00 +2.9814e+00 -1.6249e+00 +1.3737e+00 +4.5434e+00 -3.4198e+00 -2.5063e+00 -2.2467e+00 +4.8705e-01 -3.7804e+00 -5.1120e-01 +8.4454e-02 -3.2962e+00 +3.9507e+00 +1.0520e+00 -3.6261e+00 +4.6316e+00 +3.9534e+00
163 +3.493392715e+01 +3.493392715e+01 -1.296560728e+02 -1.296560728e+02 +4.8527e+00 +4.2649e+00 -2.7316e+00 +1.6811e+00 +3.0870e+00 +1.1864e+00 +2.0914e+00 +4.6723e+00 -1.0170e+00 -2.8017e+00 +4.1219e+00 -2.2587e+00 +1.6260e+00 -3.6567e+00 +2.2099e+00 +4.1849e+00 -8.8017e-02 +1.2062e+00 -2.6853e+00 +2.2492e+00
% function evaluation | noise-free fitness - Fopt (-1.429800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.342332674e+02 +1.342332674e+02 -8.746732593e+00 -8.746732593e+00 -1.2818e+00 -4.2312e+00 +2.7003e+00 +3.7412e+00 +9.8511e-01 -4.5228e+00 -5.7977e-01 +3.0992e+00 +3.0199e+00 -4.2339e+00 +2.0957e+00 -1.4792e+00 -3.3591e+00 +2.3432e+00 -4.6309e+00 +4.6849e+00 +7.6809e-01 +3.1335e+00 -3.3767e+00 +1.3658e+00
3 +3.990404813e+01 +3.990404813e+01 -1.030759519e+02 -1.030759519e+02 -2.6818e+00 -7.9900e-01 +3.7896e+00 +4.5034e+00 -2.5046e+00 +4.3170e+00 -2.5645e+00 -4.2144e+00 -3.4001e+00 +2.2764e-02 -1.8242e+00 -3.6654e+00 +1.5635e+00 -8.9804e-01 +2.9910e+00 +2.3076e+00 +1.5933e+00 -4.4099e+00 +1.9638e+00 -4.7114e+00
95 +3.246494474e+01 +3.246494474e+01 -1.105150553e+02 -1.105150553e+02 -2.4268e+00 +4.8244e+00 -3.6523e-01 -3.3574e-01 -4.2890e+00 -2.0893e+00 +2.7723e+00 -1.2446e+00 +4.4081e-01 -2.5664e+00 +4.9610e+00 +1.1859e+00 +4.9753e+00 +2.0104e+00 -1.8369e+00 -8.0872e-01 -1.7208e+00 -8.0502e-01 +4.6419e+00 -4.5147e+00
% function evaluation | noise-free fitness - Fopt (2.468600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.665900791e+01 +7.665900791e+01 +3.235190079e+02 +3.235190079e+02 -1.3456e+00 -5.0971e-01 +3.4512e+00 +3.6047e+00 -3.5575e+00 +2.4413e+00 -3.8748e+00 -6.6349e-01 +3.6759e+00 -4.3753e-01 -4.7902e+00 -1.2165e+00 +3.5870e+00 -1.7518e+00 -1.8102e+00 +2.7920e-01 +2.3995e+00 -4.5054e+00 +4.2590e+00 +8.7160e-01
6 +4.238873280e+01 +4.238873280e+01 +2.892487328e+02 +2.892487328e+02 -8.6389e-01 +4.1839e-01 +6.5320e-01 -4.7675e+00 -2.0828e+00 +3.2040e+00 +1.1778e+00 +2.5812e+00 +1.7241e+00 +3.5044e+00 +3.8631e+00 +3.2156e+00 -2.5631e+00 -1.8077e+00 +2.4623e-01 +1.7138e-01 +6.9953e-01 -2.9100e+00 -3.4291e+00 +1.4389e+00
77 +3.641930353e+01 +3.641930353e+01 +2.832793035e+02 +2.832793035e+02 -2.3529e+00 -4.2508e+00 +4.5199e+00 -2.2077e+00 -6.6132e-01 +3.4494e+00 -4.2339e+00 -3.8651e+00 +3.4947e+00 +5.7198e-01 -3.0776e+00 +3.1787e+00 -3.1406e+00 +3.1425e+00 -7.8039e-01 -1.4636e+00 +2.7010e+00 -3.9724e-02 +3.3775e+00 -2.7183e-01
% function evaluation | noise-free fitness - Fopt (1.392300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.005060136e+02 +1.005060136e+02 +2.397360136e+02 +2.397360136e+02 -1.2546e+00 -1.9588e+00 +1.4918e+00 +2.3904e+00 +1.0437e+00 +7.6489e-01 +2.4595e+00 -1.4964e-01 +3.8941e+00 +3.9776e+00 +2.5092e+00 -2.8672e+00 +4.9855e+00 -9.1806e-01 -3.3023e+00 +4.3818e+00 -1.5328e-01 -1.4837e+00 +1.0300e+00 +1.6673e+00
2 +9.226382583e+01 +9.226382583e+01 +2.314938258e+02 +2.314938258e+02 +3.5862e+00 +3.7772e-01 -2.4458e+00 -4.2811e+00 -1.7376e+00 -3.8307e+00 +2.6032e+00 +4.4239e+00 +4.7635e+00 -2.7548e+00 -2.6887e+00 +1.3046e+00 +1.1072e+00 -2.0940e+00 -1.8979e+00 -1.6726e+00 -3.8121e+00 +4.8827e-01 -1.4427e+00 +2.4037e+00
3 +5.870944239e+01 +5.870944239e+01 +1.979394424e+02 +1.979394424e+02 +2.9221e+00 +1.1552e+00 +3.2375e+00 -4.5746e+00 +3.4570e+00 +3.1155e+00 +1.4881e+00 -6.1582e-02 -3.6544e+00 -4.2455e+00 +4.8910e+00 -4.7132e+00 +2.2708e+00 +3.6180e+00 -4.2956e-01 -2.5318e+00 +6.2531e-01 +4.7521e+00 +1.2873e+00 -3.7551e+00
32 +3.179097122e+01 +3.179097122e+01 +1.710209712e+02 +1.710209712e+02 +1.1961e+00 -2.2593e+00 -2.3833e+00 -5.5869e-01 -3.6020e+00 -3.6250e+00 -2.4863e+00 +1.4301e+00 +1.1481e+00 +9.5927e-01 +3.4421e+00 -1.2362e+00 -1.4753e+00 +4.7468e+00 +1.1361e+00 -4.1208e+00 -6.5060e-01 +4.7668e+00 -3.2089e+00 -3.3804e-01
% function evaluation | noise-free fitness - Fopt (-1.838000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.667360719e+01 +6.667360719e+01 +4.829360719e+01 +4.829360719e+01 +4.2214e-01 +1.0883e+00 +3.8497e+00 -1.6071e-01 +7.7130e-01 +1.8191e+00 +1.6636e-01 -3.2489e+00 +1.7656e+00 -6.2206e-01 -4.1537e+00 +3.3688e+00 +4.0462e+00 -4.1987e+00 -1.8827e+00 -2.6710e+00 +3.1791e+00 -1.8462e+00 -1.0948e+00 -2.5013e+00
8 +5.347648783e+01 +5.347648783e+01 +3.509648783e+01 +3.509648783e+01 +1.1737e-03 -2.5808e+00 +3.5419e+00 -2.5592e+00 -4.7299e+00 +1.2450e+00 +2.2179e+00 +9.0859e-01 -2.4180e+00 +3.4648e+00 -9.8680e-02 -3.4753e+00 +9.3397e-01 -2.8388e+00 +8.5201e-01 +2.1905e+00 +1.8666e+00 -3.9753e+00 +1.9933e+00 -2.6537e+00
11 +3.312257084e+01 +3.312257084e+01 +1.474257084e+01 +1.474257084e+01 +8.5287e-01 +2.7566e+00 -1.1664e+00 +3.4791e+00 -4.9611e+00 +1.9175e+00 +5.7847e-01 -3.3644e+00 -5.8307e-02 -1.7167e+00 +1.1662e+00 -1.1771e+00 +8.1220e-01 +2.0116e+00 -1.8630e+00 +3.6518e+00 -2.1908e+00 +4.8084e+00 -3.2298e+00 -3.5350e+00
% function evaluation | noise-free fitness - Fopt (-3.928400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.203194557e+01 +7.203194557e+01 -3.208080544e+02 -3.208080544e+02 +5.1433e-01 +3.7690e+00 -4.4333e-01 -6.4420e-01 +6.3885e-01 -2.5712e+00 -3.8177e+00 -1.1348e+00 +2.0550e+00 +1.1196e+00 +1.9236e+00 +3.6499e+00 -2.6358e+00 +2.9720e+00 +8.4534e-01 +1.5594e+00 -2.1468e+00 +2.2954e+00 -3.4880e+00 -2.2868e+00
2 +5.345809371e+01 +5.345809371e+01 -3.393819063e+02 -3.393819063e+02 +4.3324e+00 +8.5225e-01 +2.3687e+00 +1.3862e+00 -3.3698e+00 -3.9752e+00 -4.5667e+00 -2.5091e-01 -1.9770e+00 +2.3955e+00 -2.0397e+00 +4.2135e+00 -4.9481e+00 +4.1077e+00 +7.6381e-01 -2.5865e+00 +2.6659e+00 +4.6674e+00 -3.0030e+00 +4.3880e-02
172 +3.967200476e+01 +3.967200476e+01 -3.531679952e+02 -3.531679952e+02 +1.1375e+00 -1.1668e+00 +2.5511e+00 +1.6268e+00 -4.7382e+00 -4.7520e+00 -2.2634e+00 -1.1358e-01 -1.6287e+00 -2.0564e+00 +3.5084e+00 +4.4456e+00 +3.1192e+00 -2.4870e-01 -3.6335e-01 +5.4582e-01 -4.1580e+00 +2.8256e+00 -3.7643e+00 -3.9116e+00
% function evaluation | noise-free fitness - Fopt (2.292200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.870418998e+01 +7.870418998e+01 +3.079241900e+02 +3.079241900e+02 +3.4576e-01 +1.5014e+00 +1.4933e+00 -2.5808e+00 +4.7567e+00 -3.4873e+00 -4.6155e+00 +4.7746e+00 -4.8610e+00 +2.7959e+00 -3.9203e-01 +1.0338e+00 -4.0118e+00 +3.0731e+00 -4.3712e+00 +4.8180e-01 +4.8437e+00 -1.5576e+00 +6.9231e-01 -2.0948e+00
4 +4.726989370e+01 +4.726989370e+01 +2.764898937e+02 +2.764898937e+02 +4.2558e+00 -4.2251e+00 +2.1089e+00 +2.5728e+00 -4.7167e+00 -3.0536e+00 -4.9515e+00 -4.3277e-01 +2.5094e+00 +4.8252e-01 +1.7343e+00 -1.9295e+00 -3.4496e+00 -2.8387e-01 +6.8549e-02 +2.1886e+00 -4.9573e+00 +6.1468e-01 -4.5726e+00 +4.1694e+00
83 +3.674897616e+01 +3.674897616e+01 +2.659689762e+02 +2.659689762e+02 +1.8695e-01 +4.8425e+00 +4.6181e+00 +5.9026e-01 -2.0827e+00 -2.6670e+00 +2.5975e+00 -8.0891e-02 +4.3534e+00 +9.6094e-01 +1.8572e+00 -1.3196e+00 +3.6462e+00 +1.0149e+00 -4.7503e+00 +3.7030e-01 -2.1003e+00 +2.8025e+00 -8.8876e-02 +5.5395e-01
% function evaluation | noise-free fitness - Fopt (-2.444600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.659984160e+01 +6.659984160e+01 -1.778601584e+02 -1.778601584e+02 +1.7334e+00 -4.1016e+00 -3.7379e+00 +3.8676e+00 +6.0550e-01 +2.0710e+00 -1.4104e+00 +2.5700e+00 -4.0494e+00 +1.1768e+00 -5.3086e-01 +4.9524e+00 -4.6444e+00 +2.8655e+00 +3.6272e-01 -2.5270e+00 +2.7035e-01 -4.6396e+00 -1.9438e+00 -3.1823e+00
5 +5.422475169e+01 +5.422475169e+01 -1.902352483e+02 -1.902352483e+02 -8.6645e-01 +2.9434e+00 +2.5169e+00 -1.9173e+00 +9.0472e-01 -2.9755e-01 +1.6369e+00 +1.8822e+00 +3.2359e+00 -3.4191e+00 +1.6772e+00 +4.6054e+00 +3.2334e+00 -7.5336e-01 -2.9729e+00 +2.2428e+00 +4.5745e-01 +2.1073e+00 +1.4282e+00 +2.4189e+00
25 +3.640625350e+01 +3.640625350e+01 -2.080537465e+02 -2.080537465e+02 -1.4396e+00 -2.2987e+00 +4.7840e+00 +2.2890e+00 +3.7733e+00 +2.0542e+00 +4.8628e+00 -4.7409e+00 -3.9703e+00 -2.0454e+00 -3.1098e-01 -2.9999e+00 +1.4094e+00 +2.4589e+00 -1.9606e+00 +1.1141e+00 -7.7699e-02 +2.5256e+00 +8.8501e-01 +1.7210e+00
