% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
24 +1.498079660e+01 +1.498079660e+01 +8.667079660e+01 +8.667079660e+01 -7.4073e-01 +7.9334e-01 +1.2789e+00 -9.0727e-01 +1.5311e+00 +1.9222e+00 -1.6417e+00 -3.8698e-01 -3.2705e+00 -1.1543e+00 +2.1775e+00 -5.3459e-01 +2.0624e+00 -1.6241e-01 -3.6127e+00 +1.1225e+00 +1.5688e+00 -1.2175e+00 +4.7085e-01 -4.9306e-01
223 +9.860156495e+00 +9.860156495e+00 +8.155015649e+01 +8.155015649e+01 +1.3203e+00 +8.0885e-01 -1.6015e+00 -1.3414e+00 -4.2100e-01 +2.6234e+00 -6.4953e-01 +1.3864e+00 +2.9540e+00 -3.7458e-01 +6.7620e-03 -2.5137e+00 -4.1818e-01 -1.8063e-02 +1.9133e+00 -9.0971e-01 -3.0178e+00 -1.7393e+00 -9.8410e-02 -1.0988e+00
8689 +6.116012123e+00 +6.116012123e+00 +7.780601212e+01 +7.780601212e+01 +1.8504e+00 +2.3588e-01 -1.5945e+00 -1.8111e+00 -2.1301e-01 +2.2470e+00 -7.6707e-03 +1.0479e+00 +2.6879e+00 +1.2768e-01 -2.8900e-01 -1.7399e+00 -8.8792e-01 -4.1644e-01 +1.5756e+00 -7.4829e-02 -2.2031e+00 -5.6991e-01 -2.1041e-01 -4.0874e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.982290617e+01 +2.982290617e+01 +2.438329062e+02 +2.438329062e+02 -1.8098e+00 -3.8159e+00 -3.1755e+00 -1.8734e-02 -2.0813e-01 +1.4638e+00 +3.7372e+00 -4.4479e-01 -1.8383e+00 +1.7059e+00 -2.3348e+00 +3.5795e+00 +1.5887e+00 -3.5179e+00 -1.5003e-01 +2.2617e-01 -2.7430e+00 -5.8726e-01 -7.3828e-01 +2.5791e+00
7 +2.450243174e+01 +2.450243174e+01 +2.385124317e+02 +2.385124317e+02 +1.2088e+00 +1.4885e+00 -3.4491e-01 +3.3218e+00 -2.1392e+00 -3.4430e+00 +8.0082e-01 +3.1667e+00 -2.5946e+00 -3.2818e+00 +1.0027e+00 -7.3955e-01 -4.6677e-01 -1.8085e+00 -1.8639e+00 +3.5542e+00 +8.7240e-01 -1.3748e+00 -1.3049e+00 +2.2838e+00
20 +1.168713319e+01 +1.168713319e+01 +2.256971332e+02 +2.256971332e+02 -3.0013e+00 +2.9304e+00 -1.9697e+00 -2.2064e+00 -1.4821e+00 -5.8158e-01 -6.5792e-01 -6.2190e-01 +2.4361e+00 +6.3359e-03 +4.1695e-01 -2.2726e+00 +5.8627e-02 -2.6087e+00 +1.7864e+00 +1.3460e+00 -1.2847e+00 +2.6952e-01 -3.8731e+00 +1.1752e+00
201 +8.519115501e+00 +8.519115501e+00 +2.225291155e+02 +2.225291155e+02 +1.4220e+00 +6.3585e-01 +2.2458e+00 +5.5342e-01 -1.0880e+00 -1.6640e+00 +3.4426e+00 -1.0336e-01 +1.2139e+00 +1.5492e+00 -6.6002e-01 -9.0243e-01 -1.8327e+00 +2.0687e+00 +1.4476e+00 -1.3215e+00 -2.0202e+00 +2.9763e+00 +3.3926e+00 -1.1300e+00
1723 +6.061819501e+00 +6.061819501e+00 +2.200718195e+02 +2.200718195e+02 +1.0983e+00 +8.1984e-01 +1.2830e+00 +4.7683e-01 -8.7310e-01 +3.8455e-01 +3.3231e+00 +2.2115e-01 -6.5305e-01 -8.4555e-01 -7.5993e-01 -1.1219e-01 -1.4423e+00 +5.6628e-01 +1.5339e+00 -1.2767e+00 -2.0509e+00 +1.8433e+00 +3.5969e+00 -9.3262e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.922460241e+01 +1.922460241e+01 -3.925539759e+01 -3.925539759e+01 -1.4780e+00 +1.8833e-01 -3.6376e+00 +3.1298e+00 -1.9272e-01 -3.6440e+00 +1.9412e+00 -2.9738e+00 +1.4087e+00 +5.8776e-01 +1.5370e+00 +8.2952e-01 +6.5810e-01 +2.8136e+00 -2.2912e+00 +1.1475e-01 +5.7190e-01 -1.8396e+00 -4.2990e-01 -1.8845e-01
21 +1.250643620e+01 +1.250643620e+01 -4.597356380e+01 -4.597356380e+01 -2.0573e+00 +7.1984e-01 +1.0997e+00 +1.6552e+00 +5.9245e-01 +1.2042e+00 +6.5942e-03 +2.6327e+00 -2.5102e-01 +1.5762e+00 -1.1015e+00 -6.1579e-01 -3.2470e+00 -4.9843e-01 -9.7834e-02 -1.9942e-01 +5.2193e-01 +3.5053e-01 -1.3868e+00 +1.0943e+00
26 +9.436115455e+00 +9.436115455e+00 -4.904388454e+01 -4.904388454e+01 -1.9204e+00 -1.5182e+00 +9.8891e-01 -8.9142e-01 -1.0295e+00 +1.8191e+00 -6.3511e-01 -1.5446e+00 +1.7681e+00 +5.8389e-01 +1.7337e+00 +8.6047e-01 -3.2078e+00 -7.8316e-01 +5.9184e-01 +4.0653e-01 +7.7033e-01 -1.9461e-02 -1.2632e-01 +1.2322e+00
14397 +5.672176398e+00 +5.672176398e+00 -5.280782360e+01 -5.280782360e+01 -1.6789e+00 -7.3353e-01 +1.2816e+00 -9.2062e-02 -1.1266e+00 +2.2696e+00 -7.9261e-01 -7.9263e-01 +1.5578e+00 +1.2394e+00 +1.3299e+00 +1.1094e+00 -2.5232e+00 -1.2594e+00 +7.9790e-01 +6.5278e-01 +7.7884e-01 -3.3404e-01 -6.1674e-01 +9.8798e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.748971840e+01 +1.748971840e+01 -5.955902816e+02 -5.955902816e+02 -8.5539e-01 -4.1860e-01 +8.4888e-01 +3.0942e+00 -1.4949e+00 +5.0462e-01 +8.5384e-01 +5.3759e-01 +1.2050e-01 -3.3631e+00 -1.1981e+00 +3.5827e+00 -1.8523e+00 -1.6966e+00 -1.5656e+00 +2.1935e+00 +4.3317e-01 +4.6789e-01 -1.1875e+00 -4.7189e-01
23 +1.487808237e+01 +1.487808237e+01 -5.982019176e+02 -5.982019176e+02 -8.3233e-01 -3.8947e-01 +8.2684e-01 +3.0975e+00 -1.5277e+00 +5.4632e-01 +8.1669e-01 +5.1085e-01 +4.4054e-02 -3.2707e+00 -1.1765e+00 +3.5728e+00 -1.8634e+00 -1.7301e+00 -1.4888e+00 +2.0958e+00 +4.2723e-01 +3.7228e-01 -1.1049e+00 -5.1672e-01
348 +9.781859589e+00 +9.781859589e+00 -6.032981404e+02 -6.032981404e+02 -1.0351e-01 -2.5409e+00 +1.1745e+00 +1.4856e+00 +1.3076e+00 -3.8003e+00 -1.4781e+00 -1.4055e+00 -3.6135e-01 +3.6194e-01 -1.4215e+00 +2.0656e+00 -5.7870e-01 -1.7302e-01 -4.9949e-01 +2.1596e+00 -8.2167e-01 -3.4572e-01 -3.3659e-01 +2.7512e+00
3093 +6.207024671e+00 +6.207024671e+00 -6.068729753e+02 -6.068729753e+02 -6.1388e-01 -6.0232e-01 +1.3599e+00 +1.0792e+00 +4.1941e-01 -8.8872e-01 -1.0527e+00 -1.1639e+00 -6.0077e-01 -8.9300e-02 -1.2366e-01 +1.8162e+00 +2.0419e+00 -4.0876e-01 -7.3050e-02 +4.3463e-01 +1.8359e-02 +8.9000e-01 -1.3017e+00 +1.0894e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.755618819e+01 +3.755618819e+01 -9.624438118e+02 -9.624438118e+02 +3.4250e-01 +2.6958e+00 +4.8272e-01 +9.2757e-01 -3.4443e+00 +1.7112e+00 +3.4594e+00 +2.9119e+00 -1.0025e+00 +3.3305e-01 +3.5162e-03 -2.5950e+00 -3.8213e-02 -1.0780e+00 -5.0607e-01 -2.8564e+00 +2.2889e+00 -2.7220e+00 +2.8694e+00 -3.7828e+00
7 +1.653594089e+01 +1.653594089e+01 -9.834640591e+02 -9.834640591e+02 +5.1993e-01 -8.3235e-01 +4.9074e-01 +1.2943e+00 +3.3383e+00 -1.3301e+00 -2.2294e+00 -2.7891e+00 +1.2676e+00 +6.6095e-01 -2.4200e-01 -3.7145e+00 -2.9996e+00 +6.0256e-01 -9.9500e-02 -1.0064e+00 +1.6502e+00 +2.0119e+00 +2.2988e+00 +3.2986e+00
27 +1.356666423e+01 +1.356666423e+01 -9.864333358e+02 -9.864333358e+02 +1.1445e+00 -4.7880e-01 -2.2796e+00 +2.9680e-01 +7.2185e-01 -2.0380e+00 +3.1353e+00 -3.4237e+00 -7.9168e-02 +7.4492e-01 -1.5294e+00 -2.6275e+00 -3.6246e-01 -3.5351e+00 -2.6384e+00 +2.2349e+00 -2.0397e+00 -8.6083e-01 +4.6153e-01 +2.7181e+00
423 +9.357684277e+00 +9.357684277e+00 -9.906423157e+02 -9.906423157e+02 +1.1629e+00 -4.3611e-01 -2.1628e+00 +5.5701e-01 +8.8406e-01 -1.9935e+00 +3.0944e+00 -3.5749e+00 +3.2933e-02 +7.0839e-01 -1.7508e+00 -2.7924e+00 -4.4674e-01 -3.6006e+00 -2.6465e+00 +2.0307e+00 -2.0174e+00 -8.7201e-01 +4.5778e-01 +2.5817e+00
18721 +6.111615556e+00 +6.111615556e+00 -9.938883844e+02 -9.938883844e+02 -2.3925e+00 +1.8387e+00 -7.0083e-01 -1.1372e+00 +6.7738e-01 +3.0428e+00 -7.7976e-01 -1.1495e+00 +1.9073e+00 -6.2788e-01 +1.1852e+00 -1.1568e-01 -3.3925e-01 +4.6621e-01 +1.5954e-01 +8.5879e-01 -9.2986e-01 -1.2930e+00 -1.1177e+00 -1.0123e+00
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.303617633e+01 +2.303617633e+01 -4.611438237e+02 -4.611438237e+02 -2.0766e+00 -2.3431e+00 +3.0119e-01 -1.4899e+00 -1.3277e+00 -3.5363e+00 +3.0038e-01 -1.7559e-01 -3.5296e+00 -3.3228e+00 +2.2796e+00 +2.2345e+00 +4.7821e-01 -6.1619e-01 +3.5003e+00 -3.6474e+00 -6.9949e-01 -7.4619e-02 +9.8714e-01 -1.0895e+00
23 +1.255159475e+01 +1.255159475e+01 -4.716284053e+02 -4.716284053e+02 +1.2653e+00 -1.5946e+00 -4.4124e-01 -1.3919e+00 +1.6959e+00 -5.1839e-01 +2.6723e+00 +2.4976e+00 +1.7173e+00 -4.1167e-01 +1.9318e+00 +1.1826e-01 -7.0607e-01 -1.1824e-02 -1.1671e+00 -2.0781e+00 -2.6276e-01 -1.3757e+00 +2.3798e+00 -3.6883e+00
73 +8.729696205e+00 +8.729696205e+00 -4.754503038e+02 -4.754503038e+02 -2.3151e+00 -1.1032e+00 +1.5809e+00 +4.8573e-01 -5.2828e-01 -1.1972e+00 +5.5942e-01 -1.4615e+00 +9.4959e-01 +2.9524e-02 -3.3095e-01 +2.6259e+00 +1.8673e+00 -1.3498e+00 -1.1586e+00 -2.1691e-01 +2.3477e+00 -1.7197e-01 -2.8175e+00 +1.6992e+00
2504 +5.917760743e+00 +5.917760743e+00 -4.782622393e+02 -4.782622393e+02 -8.0330e-01 -8.7602e-01 +1.2960e+00 +5.8174e-01 +3.0961e-01 -3.3517e-01 +3.5418e-01 -1.6353e+00 +8.8538e-01 -2.6896e-02 +1.9613e+00 +6.4974e-01 +9.9432e-01 -1.4366e+00 -3.8422e-01 -9.8141e-01 +1.0937e+00 +4.1290e-01 -4.2528e-01 +1.5813e+00
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.573840196e+01 +3.573840196e+01 +1.069840196e+01 +1.069840196e+01 -2.3788e+00 -5.8819e-01 +1.9514e+00 +2.0175e+00 -3.8230e+00 -1.0003e+00 -2.6676e-01 -1.4865e-01 +2.4484e+00 -2.5006e-01 -1.8539e+00 -1.2329e+00 +3.9488e+00 +1.1213e+00 +1.3636e+00 +1.5020e+00 +1.5333e+00 -3.8478e+00 -1.1602e+00 -3.3107e+00
2 +1.669254873e+01 +1.669254873e+01 -8.347451268e+00 -8.347451268e+00 +1.9571e-01 -1.3055e-01 -1.0842e+00 -1.8145e+00 -1.3269e+00 +2.1468e+00 -9.0603e-01 -4.6518e-01 +8.2594e-01 +1.4670e+00 +1.1643e+00 -2.6313e+00 -1.2736e+00 -8.0054e-01 -2.9277e+00 -3.7430e+00 -2.7089e+00 +2.7070e+00 -1.2220e+00 -3.2682e+00
24 +1.455777969e+01 +1.455777969e+01 -1.048222031e+01 -1.048222031e+01 +3.8336e+00 +1.0663e+00 -9.9537e-01 +3.4232e-01 +3.0469e+00 -2.0084e-02 +4.6796e-01 -1.8929e+00 +1.3874e+00 +1.2748e+00 -1.1007e+00 +5.0924e-01 +1.4635e+00 +1.6798e+00 +8.8636e-01 -1.5824e+00 +1.0578e+00 -2.0260e+00 +3.9710e-01 +1.5715e+00
155 +9.966482918e+00 +9.966482918e+00 -1.507351708e+01 -1.507351708e+01 +1.3145e+00 -7.6497e-01 -4.0609e-01 +9.7537e-01 +2.4163e+00 -4.8816e-02 +1.0341e+00 +1.7614e-01 -1.1448e+00 -4.7544e-01 -1.0577e-01 -6.3243e-01 +1.7407e+00 -2.4828e+00 +6.8880e-01 +6.9103e-01 +2.8111e+00 -1.3293e+00 +5.2809e-01 +2.7926e+00
2493 +6.076623165e+00 +6.076623165e+00 -1.896337683e+01 -1.896337683e+01 -6.9765e-01 +9.3609e-01 +1.5649e-02 -2.4176e-01 +3.1167e-01 -1.3373e+00 +1.9604e-01 +5.2073e-01 -8.2553e-01 -6.1819e-01 -1.1549e+00 +4.0019e-01 -2.8421e+00 -2.0399e-01 -7.9705e-02 -6.8402e-01 -2.7831e-01 -3.3833e-02 -4.9568e-01 -4.2376e-01
% function evaluation | noise-free fitness - Fopt (-1.411900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.357470436e+01 +2.357470436e+01 -1.176152956e+02 -1.176152956e+02 -1.7008e+00 +1.5699e+00 -3.2615e+00 +1.2292e+00 +2.4725e-01 -4.3667e-02 +3.0145e-01 -1.2192e+00 +2.5750e+00 +2.8117e+00 +9.0194e-01 -1.8809e+00 -3.9730e+00 +9.8563e-01 -9.5670e-01 -1.5727e+00 -3.0985e+00 +1.2079e+00 -3.4772e+00 +1.4086e+00
13 +1.343721562e+01 +1.343721562e+01 -1.277527844e+02 -1.277527844e+02 -3.1188e+00 -1.3502e+00 +8.7193e-01 -1.6536e+00 +1.2777e+00 -3.2702e+00 +1.2659e+00 -2.3635e-01 -3.2193e+00 -3.8730e+00 -2.3917e-01 +1.8726e+00 +7.0589e-01 -8.1643e-01 +6.5069e-01 -3.0338e+00 +1.3884e-01 +9.8922e-01 +1.3551e-01 -1.5119e+00
210 +9.169033609e+00 +9.169033609e+00 -1.320209664e+02 -1.320209664e+02 -3.3335e+00 -7.0079e-01 -2.3003e+00 +6.9511e-01 +1.8223e+00 -2.6827e+00 +1.6821e+00 +1.4981e+00 +2.3434e+00 +4.7179e-01 +1.5829e+00 -9.1581e-01 -6.5662e-01 +1.3188e+00 -9.2746e-01 -2.3737e-01 +1.2933e+00 +2.4516e+00 +4.3475e-01 -2.1468e+00
4135 +6.227247005e+00 +6.227247005e+00 -1.349627530e+02 -1.349627530e+02 -3.3575e+00 -8.9662e-01 -2.5087e+00 +3.2961e-01 +1.6472e+00 -3.0176e+00 +1.8361e+00 +1.9245e+00 +2.2768e+00 +3.3438e-02 +1.6907e+00 -6.8612e-01 -8.3691e-01 +1.4671e+00 -7.7904e-01 -4.3863e-01 +1.4540e+00 +2.6174e+00 +2.5514e-01 -2.0965e+00
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.350025668e+01 +2.350025668e+01 +5.124002567e+02 +5.124002567e+02 -1.5032e+00 +2.9852e+00 -1.8233e+00 +1.0198e+00 -2.9842e+00 +2.0694e+00 +3.2974e-01 -2.4766e+00 -1.2871e+00 +2.4489e+00 +3.0876e+00 -3.2461e+00 -3.5200e+00 +1.1003e-01 +2.7213e+00 -1.8360e+00 +1.3468e+00 -1.9370e+00 -5.4520e-01 +2.2967e+00
21 +1.513674620e+01 +1.513674620e+01 +5.040367462e+02 +5.040367462e+02 +2.3277e+00 -1.3897e+00 +2.0162e+00 +1.4455e-01 +2.0144e+00 -3.3755e+00 -6.3719e-01 -2.8158e-01 +1.0118e+00 -1.0481e+00 -3.7769e+00 +3.6185e-01 +1.1883e+00 +1.6439e+00 -3.3658e+00 +5.7465e-01 -1.6236e+00 -2.6211e+00 -1.2423e+00 -9.4330e-01
206 +9.730846658e+00 +9.730846658e+00 +4.986308467e+02 +4.986308467e+02 -3.0280e-01 +4.7181e-01 -6.8258e-01 +3.0813e-01 -8.8013e-01 +1.1800e+00 +3.7322e+00 -1.6502e+00 -1.9327e+00 -5.4547e-01 -8.4318e-01 +3.8502e-01 -1.4559e+00 -8.4244e-01 -1.9595e+00 -1.8613e+00 +2.3425e+00 -1.7807e+00 +5.7942e-01 -1.8228e-01
3116 +6.155183112e+00 +6.155183112e+00 +4.950551831e+02 +4.950551831e+02 -1.4844e-01 +1.6768e+00 -7.9263e-01 +7.0698e-01 -5.9233e-01 +1.5140e+00 +1.8752e+00 +3.3695e-01 -1.1395e+00 +1.7809e-01 -9.4979e-01 -1.5487e+00 +2.3682e-02 +3.3455e-01 -6.1827e-01 -2.1997e+00 -2.7415e-01 -1.2752e+00 +6.8824e-01 +2.6255e-01
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.758455248e+01 +4.758455248e+01 +4.877455248e+01 +4.877455248e+01 +3.9425e+00 -3.3720e+00 -2.9725e+00 -2.0308e+00 +2.8014e+00 -2.9916e+00 -2.0688e+00 +2.7650e+00 -3.6774e+00 +2.6046e+00 -2.4942e+00 +1.3124e-01 +4.2852e-01 +9.7787e-02 -3.3648e+00 +1.3455e-01 +1.0834e+00 -2.9308e+00 -7.8957e-01 +9.6875e-01
2 +3.793585919e+01 +3.793585919e+01 +3.912585919e+01 +3.912585919e+01 +1.8616e+00 +1.8758e+00 +1.4066e+00 -1.1860e+00 -3.2685e+00 -5.8605e-02 -3.1941e+00 -1.7349e+00 +3.2265e+00 +1.7483e+00 -1.2196e-01 -3.6622e+00 +3.9353e+00 -3.9281e+00 +9.5327e-01 +1.4954e+00 +3.3953e+00 -3.7350e+00 +1.3624e+00 +7.8817e-01
3 +2.506357895e+01 +2.506357895e+01 +2.625357895e+01 +2.625357895e+01 +1.5979e-03 -3.8204e-01 +3.6061e+00 -2.2043e+00 +1.2893e+00 +3.9126e+00 -1.9935e-01 -2.0922e+00 +3.6520e+00 -3.7613e+00 +1.9534e+00 -1.0059e+00 +2.4476e+00 -8.8143e-01 -1.0124e+00 +9.6970e-02 -2.0163e+00 +3.5723e+00 +7.0777e-01 +2.1839e+00
21 +1.583839192e+01 +1.583839192e+01 +1.702839192e+01 +1.702839192e+01 +7.8991e-03 -2.4313e+00 +3.4387e+00 +3.2954e+00 -7.9755e-01 +6.3606e-01 -2.6934e+00 -2.4054e+00 +3.5018e+00 +1.7511e-03 -2.7992e+00 -6.6110e-01 +1.5680e-01 -2.2113e-01 -8.0239e-01 -9.5094e-01 -1.1169e+00 -2.1439e+00 -2.0473e+00 +2.0861e+00
461 +8.192983727e+00 +8.192983727e+00 +9.382983727e+00 +9.382983727e+00 -2.1037e+00 +6.2546e-02 +3.1138e+00 +1.0346e+00 -8.8309e-01 +1.3380e+00 -2.0532e-01 -1.0777e+00 -1.0635e+00 +5.0580e-01 -1.3554e+00 -1.8264e-01 -1.0920e-02 -2.0592e+00 -2.5543e-01 -2.2278e+00 +3.1531e+00 +2.3674e+00 +8.8642e-01 +1.5718e+00
7769 +6.188954017e+00 +6.188954017e+00 +7.378954017e+00 +7.378954017e+00 -5.2015e-01 +2.8725e-01 +2.6023e+00 +2.4537e-01 +1.1327e-01 +7.7842e-01 -5.4334e-01 -1.1059e+00 -7.2991e-01 +7.9313e-01 -1.3450e+00 +5.4453e-01 -2.9702e-02 -1.5076e+00 -1.2113e+00 -1.7859e+00 +2.9893e+00 +7.8165e-01 +1.1635e+00 +2.1430e+00
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.489188006e+01 +8.489188006e+01 +2.392188006e+01 +2.392188006e+01 +5.6362e-01 +1.6617e+00 +1.1069e+00 -1.7769e+00 +3.6662e+00 -2.1801e+00 +3.6077e+00 +3.9433e+00 -3.3984e+00 -1.6363e+00 -2.5951e+00 +3.2415e+00 +2.6191e+00 -3.5859e+00 -3.7075e+00 +9.9954e-01 +2.9613e+00 +2.7131e+00 -2.5092e+00 -1.5907e+00
2 +1.702469776e+01 +1.702469776e+01 -4.394530224e+01 -4.394530224e+01 -1.1548e+00 -1.6866e+00 +2.8588e+00 +3.3763e+00 -2.3064e+00 +2.5115e+00 -1.6926e+00 +1.1841e+00 -1.7815e+00 -1.3701e+00 -1.7421e+00 +6.4609e-01 +4.1961e-01 +8.0435e-01 +1.6502e+00 +4.3117e-01 -5.2361e-01 +1.1546e+00 +2.7628e+00 -3.0391e+00
86 +1.269203880e+01 +1.269203880e+01 -4.827796120e+01 -4.827796120e+01 -1.5583e+00 -8.0985e-01 -9.4766e-01 -2.5688e+00 -1.9104e+00 +9.0437e-01 -2.0744e+00 -1.5515e+00 -5.3312e-01 +5.1939e-01 -1.8223e+00 -5.5030e-01 +3.3431e+00 -3.2315e-01 -2.5112e+00 -1.3151e+00 +4.4624e-02 +1.4230e-01 -2.5967e+00 +1.3877e+00
1849 +9.966128191e+00 +9.966128191e+00 -5.100387181e+01 -5.100387181e+01 -1.6746e+00 -6.7880e-01 -9.9607e-01 -2.7117e+00 -1.8092e+00 +9.1652e-01 -1.9091e+00 -1.3503e+00 -7.0579e-01 +4.3571e-01 -1.7894e+00 -6.6452e-01 +3.1009e+00 -5.5929e-01 -2.2838e+00 -1.4671e+00 +7.2862e-02 +3.2552e-01 -2.7058e+00 +1.2968e+00
21232 +5.999325107e+00 +5.999325107e+00 -5.497067489e+01 -5.497067489e+01 -1.8117e+00 -1.1577e+00 -9.8913e-01 -1.2770e+00 -1.5932e+00 +7.7802e-01 -1.9433e+00 -1.2704e+00 -5.4447e-01 +8.0408e-01 -9.9913e-01 -6.9197e-01 +2.3951e+00 -9.6687e-01 -1.4733e+00 -3.1780e-01 +7.3381e-01 -3.4646e-01 -2.8276e+00 +1.5788e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
