% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.649420350e+07 +1.649420350e+07 +1.649411561e+07 +1.649411561e+07 +6.9878e-01 -2.7249e+00 -2.4117e+00 +4.1884e+00 +1.8198e+00 +4.9733e+00 +2.9160e+00 -4.8552e+00 +2.9240e+00 -3.8245e+00 +1.9224e+00 +2.4551e+00 -2.0429e+00 -3.1070e+00 +8.0907e-01 +1.0007e+00 -4.8086e+00 -5.3307e-01 -3.4534e+00 +2.5364e-01
4 +1.441930546e+07 +1.441930546e+07 +1.441921757e+07 +1.441921757e+07 -2.7254e+00 -4.4217e+00 +1.3686e+00 -3.9489e+00 +1.6526e-01 +4.1830e+00 +5.7034e-01 +2.6337e+00 +1.4083e+00 +6.7836e-01 -9.1486e-01 +3.1391e+00 +3.3139e+00 +2.8098e+00 -3.2790e+00 -6.7555e-01 -4.6555e+00 +4.3878e+00 -4.7830e+00 +7.8710e-01
9 +8.909291424e+06 +8.909291424e+06 +8.909203534e+06 +8.909203534e+06 +2.8626e+00 -1.6898e+00 -1.0563e+00 +3.0160e+00 +4.5505e+00 +3.1787e+00 -5.0880e-01 -7.7378e-01 +1.9304e-01 -1.5781e+00 +4.0278e+00 -2.1559e+00 +3.4929e+00 -1.6944e+00 +4.9944e+00 -3.8345e+00 +2.2084e-01 +4.7565e+00 +1.5227e+00 +1.1241e+00
11 +5.816355265e+06 +5.816355265e+06 +5.816267375e+06 +5.816267375e+06 +4.4493e+00 +2.0007e+00 -1.0464e+00 -1.0350e+00 +4.5104e-01 +4.9150e+00 -4.1120e+00 +2.4060e+00 -2.4407e+00 +3.8633e+00 +4.2105e+00 +1.2335e+00 +3.1705e+00 -8.1825e-01 +2.1973e-01 +9.4513e-01 +2.2173e+00 +2.9803e-01 +9.8563e-01 +3.8618e+00
26 +2.248633325e+06 +2.248633325e+06 +2.248545435e+06 +2.248545435e+06 +2.5529e+00 +3.7717e+00 -3.5387e-02 -2.2504e+00 -3.4240e+00 -3.5105e+00 -3.8776e+00 +5.9557e-01 +3.7320e+00 -5.0025e-01 +1.7777e+00 +1.7753e+00 -1.5817e+00 -2.9365e+00 +3.4640e+00 +2.4203e-01 +9.0955e-01 +1.2670e+00 -7.7170e-01 +2.9982e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.149359731e+07 +4.149359731e+07 +4.149391750e+07 +4.149391750e+07 -1.6386e+00 -4.1775e+00 -3.3906e+00 +2.2289e-01 -4.5202e+00 -4.5491e+00 +8.0250e-01 +2.7986e+00 +4.4073e+00 -3.0812e+00 -7.5441e-01 +1.4516e+00 -8.9199e-01 +1.6772e+00 -4.0567e+00 -4.8365e+00 +1.6559e+00 -2.1249e+00 +3.8880e+00 -4.9008e+00
2 +3.927034763e+07 +3.927034763e+07 +3.927066782e+07 +3.927066782e+07 +4.1058e+00 +2.5691e+00 -3.3627e+00 -4.3784e+00 +5.8997e-01 +4.9762e+00 -8.3684e-01 -1.2185e-01 +4.5626e-01 -1.2304e+00 -2.4644e+00 -9.5554e-02 +2.4638e+00 -1.2163e+00 +4.0754e+00 -3.3558e+00 -1.4440e+00 -4.6227e+00 +3.1896e+00 -4.1693e+00
3 +1.568892914e+07 +1.568892914e+07 +1.568924933e+07 +1.568924933e+07 -3.9925e+00 +3.9970e+00 +3.5621e+00 -2.1011e+00 -3.7156e+00 -1.0825e+00 -2.8964e+00 -3.9676e+00 +7.0300e-01 +2.3191e+00 -4.1773e+00 -3.9190e+00 -4.8070e+00 +1.2983e+00 -3.7871e+00 +1.8152e+00 +4.1857e+00 -2.7873e+00 -1.3010e+00 +3.4202e+00
8 +3.247073678e+06 +3.247073678e+06 +3.247393868e+06 +3.247393868e+06 +2.0017e+00 -3.2823e+00 +2.0918e+00 -1.2868e-01 -4.7684e+00 -4.2158e+00 +3.0314e+00 -1.9911e+00 +3.5916e+00 -3.8878e+00 -4.4233e+00 -4.0113e+00 +6.7634e-01 +1.5729e+00 +1.7190e+00 +4.2952e+00 +1.8387e+00 +2.3496e+00 +4.2051e+00 +2.2841e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.280148102e+06 +8.280148102e+06 +8.280043862e+06 +8.280043862e+06 -4.9233e-01 -2.6304e+00 +4.5745e+00 -2.4908e+00 -3.0124e+00 -4.3959e-02 -2.2417e+00 -2.2139e+00 -4.5696e+00 -2.2973e+00 +6.8987e-02 +4.6223e+00 -4.9861e+00 -2.0791e+00 -4.9621e+00 -1.4077e+00 +2.6842e+00 +2.4903e+00 +2.6914e-01 -3.9199e+00
29 +3.163488494e+06 +3.163488494e+06 +3.163384254e+06 +3.163384254e+06 -2.2278e-01 +3.3814e+00 -3.8249e+00 +2.5853e+00 -2.1280e+00 -7.4382e-01 -2.4197e-01 -4.1879e-01 -4.7794e+00 +5.0885e-01 -1.5380e+00 +3.2764e-02 +4.1837e+00 -3.8650e+00 -6.5264e-01 -3.5646e+00 -3.9477e-01 -3.2701e+00 +3.0690e-01 -3.8041e+00
53 +1.534894079e+06 +1.534894079e+06 +1.534789839e+06 +1.534789839e+06 +3.3304e+00 -3.0561e+00 +7.9068e-01 +2.0824e+00 +2.8158e+00 -4.7006e+00 +6.8632e-01 +1.5513e-01 +1.9396e-01 +3.3616e+00 -3.9751e+00 +9.6622e-02 -4.3089e+00 -1.4005e+00 -1.7577e+00 -1.5394e+00 +3.0521e+00 -2.9351e+00 +3.0072e-01 -3.3658e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451113799e+07 +1.451113799e+07 +1.451013799e+07 +1.451013799e+07 -4.5283e+00 -8.1106e-01 -2.2445e+00 -1.9320e+00 -1.4876e-01 -2.4480e+00 +3.8359e+00 +1.2775e+00 -4.8812e-01 -3.8960e-01 +4.4961e+00 +2.4950e+00 -1.4372e+00 +1.8198e+00 -1.1019e+00 -2.5110e+00 +2.9876e+00 +2.2367e+00 +3.6940e+00 +1.1202e+00
5 +3.702866168e+06 +3.702866168e+06 +3.701866168e+06 +3.701866168e+06 -4.3760e+00 -1.9976e+00 +1.5023e+00 +8.7243e-01 -1.0896e-01 +1.3190e+00 +2.0652e+00 +3.3836e+00 -2.7301e+00 -7.7287e-02 -2.0329e-02 +1.0268e+00 -1.6482e+00 -3.0880e+00 +3.7409e+00 +4.9125e+00 +2.6051e+00 -2.3505e+00 -1.3752e+00 +1.6128e+00
98 +1.728320270e+06 +1.728320270e+06 +1.727320270e+06 +1.727320270e+06 -1.3796e+00 -4.2245e+00 -2.6539e+00 +1.9617e+00 -1.7936e+00 -3.4199e-03 -3.2937e+00 +8.3916e-01 -2.9617e+00 -2.0692e+00 +4.4052e-01 +1.2059e+00 +2.5500e+00 +1.7179e+00 +1.5282e+00 +2.1363e+00 -1.8203e+00 -4.5846e+00 -1.1466e-02 +6.0589e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.944103819e+07 +1.944103819e+07 +1.944100190e+07 +1.944100190e+07 +2.3385e+00 +2.8702e+00 -3.3797e+00 +2.9318e+00 -1.9003e+00 -1.0176e-02 +2.3002e+00 -7.0447e-01 +7.6612e-01 +3.5476e+00 +2.8852e+00 +4.7329e-02 -9.8510e-01 -2.5995e+00 +4.1717e+00 -2.6161e+00 -4.4040e-01 +1.3504e+00 +4.3113e+00 -1.5246e+00
2 +7.326048634e+06 +7.326048634e+06 +7.326012344e+06 +7.326012344e+06 -2.2889e+00 +2.8265e+00 +4.9864e+00 -1.1582e+00 +4.9547e+00 -7.9365e-01 -6.7096e-01 -4.1908e+00 -4.9816e+00 +3.9400e+00 +3.6527e+00 +3.9789e+00 -3.9953e+00 +1.8195e+00 +4.4544e+00 +3.9243e+00 +3.1225e+00 +4.9341e+00 +1.4663e+00 +7.7660e-01
23 +5.127751532e+06 +5.127751532e+06 +5.127715242e+06 +5.127715242e+06 -3.2638e+00 +2.6147e+00 -1.8825e+00 -3.2151e+00 +2.8052e+00 +4.4779e-01 +2.7956e-01 -4.0581e+00 +4.4977e-01 -2.8589e+00 +2.4491e+00 -3.9607e+00 +4.2838e+00 -4.2584e+00 +1.5712e+00 +3.1651e+00 -2.2830e+00 +1.5744e+00 -2.7084e+00 -3.6445e-01
96 +3.465232326e+06 +3.465232326e+06 +3.465196036e+06 +3.465196036e+06 +1.3119e-02 -1.3192e+00 +3.4339e+00 -4.8056e+00 -4.5834e+00 -3.0673e+00 +4.0041e+00 +3.9833e+00 +1.2899e+00 -4.1585e+00 +4.2830e+00 -1.9566e+00 -1.8054e+00 -2.3377e-01 -3.4161e+00 +2.1717e+00 -1.1377e+00 +4.8177e+00 -4.1249e-01 +4.1635e-02
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.365833911e+07 +3.365833911e+07 +3.365829071e+07 +3.365829071e+07 +2.1641e+00 +4.3902e+00 -4.1014e-01 +3.6113e+00 +9.7389e-02 +1.1639e+00 +3.0275e+00 +7.8149e-01 -1.8474e+00 +4.8008e-01 -4.4527e+00 +3.6989e+00 +1.5974e+00 +4.7750e+00 +3.7532e+00 -4.3487e-01 -1.2770e-01 +3.2246e+00 -5.2016e-01 -4.9226e+00
3 +1.012843837e+07 +1.012843837e+07 +1.012838997e+07 +1.012838997e+07 +8.7658e-01 +2.9627e+00 +1.9780e+00 +3.4063e+00 +1.3794e+00 -1.0612e+00 -3.1442e+00 +4.8693e-01 +8.1431e-01 +4.5085e+00 +1.6235e+00 -3.4133e-01 +3.8711e+00 -2.5234e+00 -2.5648e+00 +2.1237e+00 +3.2824e-01 +2.6384e+00 -1.2997e-01 +8.7387e-01
19 +8.250715685e+06 +8.250715685e+06 +8.250667285e+06 +8.250667285e+06 -4.2164e+00 +4.9017e+00 +4.4529e+00 +4.2901e+00 +3.8122e+00 +4.0088e+00 -9.7698e-01 +4.8593e+00 +3.0408e+00 +1.7852e+00 -2.0409e+00 +2.0372e-01 -3.4335e+00 +7.5077e-01 -3.3288e+00 -2.3618e+00 -3.1862e-01 +1.1117e+00 +9.9019e-01 +6.0320e-01
23 +6.219588180e+06 +6.219588180e+06 +6.219539780e+06 +6.219539780e+06 -2.4455e+00 -2.4095e-01 -2.1000e+00 -5.9873e-01 +5.8847e-02 +2.8217e+00 -4.4287e+00 +4.0811e+00 +3.4250e+00 +2.6177e+00 -2.7740e+00 +3.6590e+00 -3.0127e+00 +1.4526e+00 +3.8783e+00 -1.7298e+00 +2.2242e+00 -3.1113e+00 -6.5160e-01 +8.6070e-01
36 +3.625656530e+06 +3.625656530e+06 +3.625608130e+06 +3.625608130e+06 -2.4319e-01 -1.9925e+00 -3.7175e+00 +2.2552e+00 +2.2147e+00 -3.7417e+00 -3.5767e+00 +2.0879e+00 +6.8708e-01 +1.5750e+00 +4.7787e+00 -3.2256e+00 +1.2531e+00 +1.2008e+00 +4.8033e+00 -9.1492e-01 -4.1845e+00 +1.7581e-01 -1.7293e+00 -1.3713e-01
155 +1.635748888e+06 +1.635748888e+06 +1.635700488e+06 +1.635700488e+06 -4.4214e+00 -3.0775e+00 -2.1568e+00 -4.9825e+00 -3.8152e+00 +1.2202e-01 -2.7524e+00 +1.6986e+00 +2.7239e+00 +2.2006e+00 +6.5017e-01 +4.5827e+00 +2.2471e+00 +2.6815e+00 +1.0886e+00 -4.0490e-01 -3.4055e+00 -3.4883e+00 -5.8736e-01 +3.7200e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.952552664e+07 +1.952552664e+07 +1.952652664e+07 +1.952652664e+07 -3.7771e+00 -9.0256e-01 +1.1580e+00 -1.3707e-01 -4.8894e+00 +2.1907e+00 +4.3792e+00 +3.5941e+00 +1.6643e+00 +3.5257e+00 -3.8071e+00 +2.1382e+00 -4.9215e+00 -7.9982e-01 -3.3607e+00 -3.0014e+00 -1.8317e+00 +2.4631e+00 -3.5230e+00 +6.9098e-02
2 +5.317388078e+06 +5.317388078e+06 +5.318388078e+06 +5.318388078e+06 +2.3619e+00 -2.2320e+00 +1.7829e+00 +2.3625e+00 -3.9363e+00 -3.1260e+00 -2.8744e+00 -1.7419e+00 +4.7616e+00 -5.3886e-01 +1.5885e+00 -1.1174e+00 -6.8512e-01 +3.3022e+00 -7.0121e-01 -3.9440e-01 +2.8388e-01 +2.9571e+00 +1.8262e+00 +3.3420e-01
18 +2.929955849e+06 +2.929955849e+06 +2.930955849e+06 +2.930955849e+06 -2.8383e-01 -1.5105e-01 -2.6285e+00 +1.3076e+00 -1.7952e+00 +4.6408e+00 +2.0403e+00 +2.9164e+00 +1.2688e+00 +3.3451e+00 -2.4790e+00 +3.1781e+00 -1.1088e-01 +4.7457e+00 +1.1509e-01 +4.4594e+00 +4.0426e+00 -3.0749e-01 +2.8936e+00 +1.7043e+00
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.009152438e+06 +9.009152438e+06 +9.009478548e+06 +9.009478548e+06 +4.4970e+00 -7.0147e-01 -5.1150e-01 -2.4838e+00 -4.2217e+00 +2.4962e+00 +1.2603e+00 -3.3919e+00 +4.7055e+00 -3.5230e+00 +2.1877e+00 -9.1514e-01 +2.3764e+00 -1.6697e+00 -2.0288e+00 +4.7408e+00 +4.2851e+00 +1.8818e+00 -4.0912e+00 -3.4197e+00
10 +4.076088027e+06 +4.076088027e+06 +4.076414137e+06 +4.076414137e+06 +2.1548e-01 +1.7731e+00 +3.6866e+00 +2.0786e-01 +1.3668e+00 -6.0065e-01 +1.0174e+00 +3.1620e-02 -2.0182e+00 +4.9952e+00 +3.9560e+00 +7.8342e-01 +9.3559e-01 +1.7867e+00 -3.9839e+00 +2.4271e+00 -4.7538e-01 +4.7040e+00 -1.7896e+00 -2.4905e+00
56 +3.142335204e+06 +3.142335204e+06 +3.142661314e+06 +3.142661314e+06 -1.3184e+00 -2.9358e+00 -2.1194e+00 +4.0496e+00 -2.6054e+00 -4.2073e+00 +4.6151e+00 +4.7508e-01 -2.3088e+00 +3.6877e+00 -9.3295e-01 -1.1079e+00 -3.2056e+00 +1.4562e+00 +1.7809e+00 +2.2773e-01 -2.5775e+00 +3.2789e+00 -2.3276e+00 -4.2232e+00
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.590531689e+07 +5.590531689e+07 +5.590527007e+07 +5.590527007e+07 +2.9547e+00 +3.1199e+00 -1.9572e+00 -1.5179e+00 -4.4481e+00 -3.8983e+00 -4.5672e+00 +1.9939e+00 +8.1057e-01 +2.1460e+00 -1.3037e+00 +1.1212e+00 -3.1395e+00 +1.5345e+00 +1.1786e+00 +4.6118e+00 +9.2937e-01 +2.6706e+00 +3.8760e+00 +4.2138e+00
2 +1.693191827e+07 +1.693191827e+07 +1.693187145e+07 +1.693187145e+07 -1.2911e-02 +6.6602e-01 +4.0062e+00 +2.0701e+00 +4.8594e+00 -4.9730e+00 -1.8162e+00 +7.2214e-01 -4.4711e+00 -3.1120e+00 -2.8436e+00 -1.9285e+00 +2.2326e+00 +3.4134e+00 +2.2109e+00 -3.7418e+00 -2.9279e+00 -4.6565e+00 -4.5119e+00 -1.3158e+00
4 +8.904406063e+06 +8.904406063e+06 +8.904359243e+06 +8.904359243e+06 -4.5017e+00 -1.2088e+00 -3.8638e-01 -4.1748e+00 -1.0080e-01 -3.7480e+00 +1.1283e+00 +1.5786e-01 +3.0053e+00 +1.3830e+00 +7.0585e-01 -3.8533e+00 -1.8171e-01 +2.6969e+00 -9.9195e-01 -1.8515e+00 +2.7999e+00 -2.8731e-01 -1.3294e+00 +4.7225e-03
5 +4.985090007e+06 +4.985090007e+06 +4.985043187e+06 +4.985043187e+06 -4.4526e+00 +2.1330e+00 +3.4648e+00 +4.0569e+00 +3.1175e+00 -3.1407e+00 -4.6934e+00 -3.7940e-01 -4.0487e+00 -1.6437e+00 -1.8286e+00 -6.1909e-01 +4.4738e+00 +2.0416e+00 +1.6894e+00 +2.1844e-01 -3.7984e+00 -1.8835e+00 -4.5929e-01 -2.9499e+00
16 +2.990345940e+06 +2.990345940e+06 +2.990299120e+06 +2.990299120e+06 +4.9747e+00 -4.1651e+00 +1.6602e+00 -1.9605e+00 +4.0633e+00 -2.0754e+00 +4.0543e+00 -1.0801e+00 -2.6998e+00 -4.9195e+00 +2.9181e+00 +2.7060e+00 -3.6999e+00 -1.4465e+00 +1.1646e+00 -9.8015e-01 +1.9219e+00 -3.2687e+00 -1.8252e+00 -2.2498e+00
% function evaluation | noise-free fitness - Fopt (-5.563000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.398089896e+06 +8.398089896e+06 +8.398034266e+06 +8.398034266e+06 -3.0372e+00 -4.8605e+00 -1.7525e+00 -3.3942e+00 -3.3500e+00 +9.1210e-02 +1.2085e+00 -2.8943e+00 -2.5031e+00 -4.8788e+00 +4.7948e+00 -1.0649e+00 -3.0437e+00 -4.7630e-01 +1.8663e+00 +9.4383e-01 -3.9169e+00 -1.7911e+00 -1.5453e-01 -1.3967e-01
9 +5.563912056e+06 +5.563912056e+06 +5.563856426e+06 +5.563856426e+06 +4.5766e+00 +3.0725e+00 -4.2201e+00 -2.0058e+00 +2.8779e+00 +2.9714e+00 +3.2885e+00 -7.8402e-01 -1.9869e+00 +3.3378e+00 +2.5528e+00 +2.2332e+00 -4.2065e+00 -2.6790e-01 -3.3526e+00 -2.1282e+00 -3.3167e+00 -2.3154e+00 +1.1429e+00 +3.3233e-01
14 +3.871903718e+06 +3.871903718e+06 +3.871848088e+06 +3.871848088e+06 +2.6279e+00 +4.1833e+00 +3.8989e+00 -2.4618e-01 -3.6474e+00 +2.8160e+00 -9.4152e-01 -4.2276e+00 +1.2451e+00 +4.9481e+00 -3.6737e+00 -2.7830e-01 +3.9093e+00 -3.6220e+00 +4.6571e+00 +4.7740e-01 +4.3056e+00 -2.6943e+00 +2.9186e+00 +1.3434e+00
% function evaluation | noise-free fitness - Fopt (3.460000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.282334162e+07 +2.282334162e+07 +2.282337622e+07 +2.282337622e+07 -4.7885e+00 -3.1694e+00 -2.7715e+00 +2.6826e+00 +1.5381e-01 +1.2030e+00 -1.4566e+00 +1.0133e+00 +3.0295e+00 -2.1663e+00 -2.9372e+00 -1.1571e+00 -7.0226e-01 +1.1917e+00 -4.0941e+00 -4.3302e+00 -4.2419e+00 -7.7860e-01 -4.0124e+00 -2.8388e-01
3 +1.292084398e+07 +1.292084398e+07 +1.292087858e+07 +1.292087858e+07 +4.9814e+00 -4.7640e+00 -3.4046e+00 +3.9806e+00 +4.0136e+00 -3.3256e+00 +8.7012e-01 -1.3939e+00 -2.9541e+00 +4.4328e+00 +3.4083e+00 +2.7293e+00 -1.3182e+00 +3.0896e+00 -2.5347e+00 +3.5977e+00 +2.7165e+00 -1.4549e+00 +6.9418e-01 +5.2189e-01
4 +8.557730156e+06 +8.557730156e+06 +8.557764756e+06 +8.557764756e+06 -4.9758e+00 -4.0114e+00 +1.5497e+00 -2.8668e+00 -4.0004e+00 -1.7781e-01 +2.9253e+00 +4.5405e+00 +2.8574e+00 +4.0889e+00 -2.2849e+00 -5.6965e-01 +4.4165e+00 +3.5905e+00 +4.5377e+00 -3.6546e+00 +4.6360e+00 -1.8579e+00 +2.8224e-01 +2.0174e+00
12 +5.577641296e+06 +5.577641296e+06 +5.577675896e+06 +5.577675896e+06 +2.9492e+00 +3.8785e+00 -7.3211e-01 +4.1946e+00 -6.2687e-01 -2.1395e+00 +2.0920e+00 +2.4210e+00 -4.2781e+00 +1.2912e+00 -4.7023e+00 +4.4337e+00 -2.9081e+00 -2.4100e+00 -4.5514e+00 +2.3331e+00 +3.9399e+00 +4.3063e+00 -1.4567e+00 +4.9382e+00
22 +3.577463836e+06 +3.577463836e+06 +3.577498436e+06 +3.577498436e+06 +1.3807e+00 -3.0859e-01 +4.6501e+00 -2.0020e+00 -4.1631e+00 +1.3145e+00 -9.9956e-01 +1.5346e+00 -4.5346e+00 -5.7397e-01 -1.1451e+00 +1.8991e+00 -4.2067e+00 -3.1747e+00 -3.6784e+00 -3.4384e+00 -7.2186e-01 +2.0673e+00 -2.5299e+00 +2.7153e+00
33 +1.293184008e+06 +1.293184008e+06 +1.293218608e+06 +1.293218608e+06 +2.9451e+00 +7.0701e-01 +2.6403e+00 +4.7384e+00 +2.4606e-01 +2.9843e+00 +1.4834e+00 +1.0977e+00 +4.0334e+00 -3.2636e+00 +2.8167e-01 -1.8848e+00 +2.4998e-01 -3.6446e+00 -3.9303e+00 -1.0557e+00 +3.4405e+00 +7.0364e-01 -8.9055e-01 +3.2167e+00
% function evaluation | noise-free fitness - Fopt (8.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.263055826e+06 +8.263055826e+06 +8.263143986e+06 +8.263143986e+06 -4.1261e+00 +4.0093e+00 +3.7077e+00 -2.2823e+00 +4.9224e+00 +4.5973e+00 +1.4955e+00 -4.7352e-01 +1.8195e-01 +4.2342e+00 +4.7260e+00 +4.3032e+00 +4.7292e+00 -2.4699e+00 +3.0728e+00 +2.3832e+00 +3.2240e+00 -9.4669e-01 +3.9261e+00 -1.2223e+00
