% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
856 +3.973251295e+02 +3.973251295e+02 +4.749851295e+02 +4.749851295e+02 -2.9078e+00 +6.4553e-02 -1.2023e+00 +2.4103e+00 -1.7940e+00 -1.2311e+00 -6.9276e-01 +1.8810e-01 -2.2594e+00 -1.4009e+00 +3.1398e+00 +2.3617e-01 +2.3934e+00 +7.6221e-01 +4.6597e-01 +3.2939e+00 -2.6135e+00 -3.1041e+00 +3.1905e+00 -3.0654e+00
10189 +2.371605666e+02 +2.371605666e+02 +3.148205666e+02 +3.148205666e+02 -2.4881e+00 +1.4822e-01 -1.2502e+00 +2.4807e+00 -1.6723e+00 -1.3997e+00 -6.8274e-01 +6.7328e-03 -2.3568e+00 -1.4506e+00 +2.9909e+00 +9.2553e-02 +2.1495e+00 +2.1885e-01 -7.0207e-01 +2.8636e+00 -2.5096e+00 -2.7327e+00 +3.1722e+00 -2.7499e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.384811269e+03 +2.384811269e+03 +2.500491269e+03 +2.500491269e+03 +2.5730e+00 -2.9042e+00 -1.8439e+00 +2.4692e+00 +3.5727e+00 -3.4184e+00 +3.0223e+00 -3.8406e-01 -1.6972e+00 +3.7403e-01 +3.0240e+00 -2.1938e+00 +1.6329e+00 +3.6938e+00 -2.2134e+00 -8.8107e-01 -3.9418e+00 -3.6909e+00 -3.1781e+00 +3.3338e+00
2 +1.350810584e+03 +1.350810584e+03 +1.466490584e+03 +1.466490584e+03 +3.1560e+00 +2.7534e+00 -2.9402e+00 -1.6252e+00 +3.1360e-01 +9.5935e-01 -3.4204e+00 +5.8644e-01 -2.6097e+00 +1.1280e-01 +2.1369e+00 +2.4421e+00 +1.6250e-01 -3.5647e+00 +6.9192e-01 +8.9357e-01 +2.4429e+00 +1.7952e+00 -2.7231e+00 +6.3390e-01
7 +7.601387294e+02 +7.601387294e+02 +8.758187294e+02 +8.758187294e+02 -3.6991e+00 -2.3294e-01 -3.6159e+00 -2.4438e+00 -3.0754e+00 -3.0465e+00 -3.4339e-01 +1.9425e+00 +1.9907e+00 -2.4179e+00 -8.0858e-01 -2.6468e+00 -1.9725e+00 +1.8411e+00 +1.3966e-01 +9.3236e-01 +1.6055e+00 +3.0918e+00 +3.5686e-01 +1.9088e-01
219 +5.169429646e+02 +5.169429646e+02 +6.326229646e+02 +6.326229646e+02 -6.8951e-02 +1.5556e+00 -2.7799e+00 -1.0376e+00 -4.5335e-02 -2.1522e+00 +1.1137e+00 -4.1765e-01 -3.0695e+00 +6.8424e-01 +2.6544e+00 -2.2476e+00 -1.8178e+00 +1.1185e+00 -7.4626e-01 -1.1108e+00 +2.6273e-01 +1.4946e+00 +3.4844e-01 -8.5199e-02
1125 +3.972116780e+02 +3.972116780e+02 +5.128916780e+02 +5.128916780e+02 -2.0786e-01 +1.4841e+00 -2.6023e+00 -9.5490e-01 +3.9341e-02 -2.3444e+00 +9.7061e-01 -3.8413e-01 -3.3168e+00 +7.1328e-01 +2.7797e+00 -2.3359e+00 -2.0684e+00 +1.1877e+00 -8.6359e-01 -1.1656e+00 +3.7759e-01 +1.7179e+00 +4.1929e-01 -1.9265e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.614424498e+03 +2.614424498e+03 +2.610714498e+03 +2.610714498e+03 +1.1958e+00 -2.2959e+00 -4.3946e-01 -1.0126e+00 -1.4507e+00 +2.5383e+00 -1.6220e+00 +2.6553e+00 +2.7941e+00 +3.0213e+00 -3.5817e+00 +2.1755e-01 +1.3818e+00 +6.0466e-01 -2.7619e+00 +1.9563e+00 +1.8120e+00 -1.3591e-01 -2.7397e+00 +1.7117e+00
2 +1.403031931e+03 +1.403031931e+03 +1.399321931e+03 +1.399321931e+03 +4.8767e-01 -2.9288e+00 +3.7017e+00 +2.2393e+00 -3.9298e+00 -3.1935e+00 +8.1227e-01 +2.0982e+00 +7.8510e-01 +1.2910e+00 -3.7831e+00 -2.2569e+00 +3.3386e+00 +2.1628e+00 -5.5541e-01 -1.4279e+00 -1.7085e-01 -8.8685e-02 -3.9390e+00 -1.5553e+00
42 +8.278542250e+02 +8.278542250e+02 +8.241442250e+02 +8.241442250e+02 -2.0882e-01 -3.1400e+00 +9.7928e-01 +1.1643e+00 -3.0101e-01 -1.8517e+00 +2.6631e+00 -3.8400e+00 +1.6525e+00 -3.3766e+00 +9.7268e-02 -1.8077e+00 -1.1665e+00 -1.2503e+00 +3.6028e-01 -8.9592e-01 +1.8868e+00 -1.1616e+00 +2.4035e-01 -1.4892e+00
51 +5.578867092e+02 +5.578867092e+02 +5.541767092e+02 +5.541767092e+02 -1.2746e+00 +2.9992e+00 +1.8418e+00 +3.0896e+00 -2.8938e+00 +1.3900e+00 -1.8649e+00 -1.4036e-01 -2.4167e+00 -2.4785e+00 +5.5098e-01 -2.1312e+00 +4.0242e-01 +7.4205e-01 +1.3091e-01 -3.1311e+00 +3.0790e+00 +1.0233e+00 +3.6556e+00 -1.4000e+00
1286 +3.938461602e+02 +3.938461602e+02 +3.901361602e+02 +3.901361602e+02 +3.1029e-02 -8.9536e-01 +8.7765e-01 +1.4864e+00 -8.8384e-01 +2.8026e+00 +2.5253e+00 -2.2153e-01 -2.4331e+00 +1.4105e+00 +3.2179e+00 +1.1823e+00 +1.2256e+00 -1.2436e+00 +3.0931e+00 -1.6190e+00 +3.8874e-01 -1.4342e+00 +1.1144e+00 -2.4314e+00
29726 +2.471801128e+02 +2.471801128e+02 +2.434701128e+02 +2.434701128e+02 +1.4874e-01 -2.3080e+00 +9.0941e-01 +1.2061e+00 -7.8971e-01 +2.7790e+00 +2.0526e+00 -1.2251e+00 -2.3027e+00 +1.5008e+00 +3.1634e+00 +1.0470e+00 +1.1647e+00 -1.2662e+00 +2.2098e+00 -2.8167e+00 +6.7331e-01 -1.0925e+00 +1.1371e+00 -2.9099e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.043839171e+03 +2.043839171e+03 +2.176019171e+03 +2.176019171e+03 -3.2179e+00 +9.6851e-01 +2.4499e+00 +3.7291e+00 +3.1699e+00 +3.2768e+00 +1.7406e+00 -3.8204e+00 -2.1428e+00 -1.6028e-01 +1.4596e+00 +2.5374e+00 +2.8149e+00 +1.1094e+00 +2.7127e+00 -5.6102e-01 -4.6355e-02 -3.0468e+00 +1.6450e+00 +1.4691e+00
5 +5.638568922e+02 +5.638568922e+02 +6.960368922e+02 +6.960368922e+02 -3.3532e+00 +2.0743e+00 -3.0855e+00 -2.5545e-01 -2.4444e+00 -3.2118e+00 -1.6775e+00 -3.0787e-01 -3.6715e+00 +3.4456e+00 -3.5984e+00 +9.3205e-01 -1.8360e+00 +1.0615e+00 -1.0713e+00 -2.0485e-01 +3.0849e+00 +3.4592e+00 -2.2134e+00 -6.2874e-01
1063 +3.944002810e+02 +3.944002810e+02 +5.265802810e+02 +5.265802810e+02 -3.0372e+00 +2.4308e+00 -3.1084e+00 -6.5588e-01 -2.4747e+00 -2.7314e+00 -1.0409e+00 +1.2832e+00 -2.7076e+00 +2.7723e+00 -3.4235e+00 +8.4659e-01 -1.4346e+00 +1.7384e+00 -2.4416e+00 -1.5892e-01 +3.1603e+00 +3.5269e+00 -1.7321e+00 +1.3908e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.255471832e+03 +2.255471832e+03 +2.213731832e+03 +2.213731832e+03 +1.1199e+00 +2.2046e+00 -3.2726e+00 -7.3003e-01 +5.5225e-01 -1.2207e+00 +2.3864e+00 +1.8051e-01 -2.1154e+00 -3.5111e+00 +8.2607e-01 +3.6988e+00 +1.7238e-01 +3.2246e+00 -3.9914e-01 -2.9344e+00 -2.1916e+00 -2.4701e+00 +2.7766e+00 +3.4601e+00
2 +1.176126977e+03 +1.176126977e+03 +1.134386977e+03 +1.134386977e+03 +4.8662e-01 -1.8804e+00 +1.3904e+00 +3.3969e+00 -7.9071e-01 +9.1000e-02 -1.6468e+00 +6.0389e-01 -3.6295e+00 +3.5298e+00 +8.8637e-01 +1.7887e-02 +3.0765e+00 -1.8476e+00 -2.9323e+00 -2.6779e+00 +3.4907e+00 +2.7631e+00 -4.4915e-01 -3.0600e-01
10 +7.677909365e+02 +7.677909365e+02 +7.260509365e+02 +7.260509365e+02 +2.7895e+00 +2.6026e+00 +8.9869e-01 +1.7546e+00 +1.6882e+00 +9.7740e-01 +1.7976e+00 +3.6716e+00 +1.6911e+00 -1.6766e+00 -8.9684e-01 +6.3145e-02 -3.5695e+00 -1.6707e+00 -8.6160e-01 -9.8783e-01 -1.2907e+00 +1.1969e+00 -3.9201e-01 +3.2891e+00
76 +6.297036112e+02 +6.297036112e+02 +5.879636112e+02 +5.879636112e+02 -1.2702e+00 +3.5231e+00 +1.9113e+00 -2.0451e+00 +3.1051e+00 +5.8828e-01 +1.0824e+00 +1.5499e+00 -3.2502e+00 +3.0550e+00 -2.3492e+00 -1.5156e+00 +3.1783e+00 +5.2258e-01 -2.8746e+00 +2.2906e-01 +3.2154e-01 +2.8704e+00 -1.2211e+00 +3.2463e+00
1862 +3.957106800e+02 +3.957106800e+02 +3.539706800e+02 +3.539706800e+02 -7.0744e-01 +2.6845e+00 +1.7403e+00 -5.3153e-01 +3.1398e+00 +5.7219e-01 +9.2915e-01 +1.1667e+00 -2.5427e+00 +2.8953e+00 -2.4620e+00 -1.1599e+00 +1.7834e+00 +7.5598e-02 -3.2014e+00 +8.8918e-03 -1.5399e-01 +2.7068e+00 -7.6902e-01 +2.8997e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.963458776e+03 +2.963458776e+03 +2.468598776e+03 +2.468598776e+03 -3.9409e+00 -1.8364e+00 -3.1832e+00 -1.7539e+00 +2.4039e-01 -8.2725e-01 -2.5265e+00 -1.2288e+00 +9.3817e-01 -2.7083e-01 -8.8396e-01 +3.8585e+00 +2.3567e-01 -1.1790e+00 +2.4771e+00 +3.5682e+00 +1.3784e+00 -9.5981e-02 -1.2246e+00 -2.4947e+00
2 +1.043168594e+03 +1.043168594e+03 +5.483085939e+02 +5.483085939e+02 -3.3422e+00 -9.9570e-01 -2.5204e+00 +1.4072e+00 -1.9455e+00 +2.6325e+00 -3.6773e+00 +2.3717e+00 +4.5453e-01 +1.8982e+00 -4.0268e-01 -8.7672e-01 +2.5908e+00 -1.8525e-01 +2.9400e+00 -3.8148e+00 +2.6920e+00 +5.5245e-01 +3.3433e+00 -3.5303e+00
3 +7.426218900e+02 +7.426218900e+02 +2.477618900e+02 +2.477618900e+02 +3.1864e-01 -3.0525e+00 +3.8506e+00 +2.8567e+00 -2.7413e+00 -2.9998e-01 -5.3536e-01 -2.1167e-01 -2.7921e+00 +1.6637e+00 -6.8476e-01 +3.9412e+00 +9.1332e-01 -2.9068e+00 -1.7634e+00 -7.3857e-01 +1.8701e+00 +2.3535e+00 -3.0176e-01 +3.7332e+00
91 +5.919971420e+02 +5.919971420e+02 +9.713714202e+01 +9.713714202e+01 +3.7834e-01 -3.1464e+00 -3.3099e-01 +1.1847e+00 -1.6759e-01 -3.6533e+00 -2.0063e-02 -3.4972e+00 +2.9223e-01 -2.4402e+00 -1.3573e+00 -6.4714e-01 -2.6680e+00 -2.1880e+00 -3.4951e-01 -2.4775e+00 +4.7052e-01 +1.7657e+00 +4.6630e-01 +2.4303e+00
722 +3.929631754e+02 +3.929631754e+02 -1.018968246e+02 -1.018968246e+02 +3.0019e-01 -2.7280e+00 -6.5324e-01 +1.1932e+00 -6.6798e-01 -1.9200e+00 -4.5132e-01 -2.4430e+00 -1.3346e-01 -1.8458e+00 -1.8439e-01 -1.0903e+00 +2.4304e+00 -2.5296e+00 -1.4957e-01 -2.3004e+00 +3.7592e-01 +2.3779e+00 +4.9356e-01 +3.1630e+00
13321 +2.472451561e+02 +2.472451561e+02 -2.476148439e+02 -2.476148439e+02 +3.3354e-01 -2.8390e+00 -7.1593e-01 +1.2069e+00 -8.5406e-01 -1.8554e+00 -4.3165e-01 -2.0925e+00 -6.6667e-02 -1.8389e+00 -2.6480e-01 -8.9907e-01 +2.4414e+00 -2.6455e+00 -7.9270e-01 -2.5427e+00 +6.5080e-01 +2.5680e+00 +1.3050e+00 +2.4623e+00
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.718829590e+03 +2.718829590e+03 +3.067229590e+03 +3.067229590e+03 -3.6329e+00 -1.1751e+00 -1.9744e+00 -3.7596e+00 +2.3439e+00 -3.8825e-01 +1.4230e+00 -2.3233e+00 +3.9047e-01 -8.5853e-01 +4.8025e-01 +3.3670e-01 +8.4288e-01 +2.9850e+00 +2.8808e+00 +1.3278e+00 +3.5725e+00 -2.3399e+00 -1.1942e+00 -3.4989e-03
3 +1.193025114e+03 +1.193025114e+03 +1.541425114e+03 +1.541425114e+03 -1.6435e+00 -7.3643e-01 +2.5699e-01 +7.6294e-01 +1.9993e+00 +1.6812e+00 -4.5014e-01 -8.2521e-01 +2.0838e+00 -1.6537e+00 +4.0250e-01 -7.0282e-01 -2.7713e+00 -2.4451e+00 -7.3028e-01 +3.1114e+00 +7.5502e-01 -1.4065e+00 -6.8334e-01 -6.5104e-01
9 +8.483327061e+02 +8.483327061e+02 +1.196732706e+03 +1.196732706e+03 -3.6328e+00 +3.4376e+00 +9.1736e-01 -1.0004e+00 +2.1667e+00 +3.2632e+00 +1.1445e+00 -7.1561e-01 +2.6823e+00 -2.3908e-01 +3.4091e+00 -2.3781e+00 -1.5798e+00 +1.9310e+00 -1.8771e+00 +2.1090e+00 -1.2159e+00 +2.0276e+00 -2.8491e+00 -1.2379e-01
28 +5.822128721e+02 +5.822128721e+02 +9.306128721e+02 +9.306128721e+02 -1.9325e+00 +2.9023e-01 +7.1902e-01 -3.6709e-01 +1.6008e+00 +2.9267e+00 +7.8733e-01 +1.3415e-01 +3.2412e-01 +1.7372e+00 +5.6544e-03 -2.2870e+00 +1.7037e+00 +1.4305e+00 -6.6981e-01 -1.3572e+00 -1.5332e+00 +7.3251e-01 -2.2285e+00 -2.4773e-01
430 +3.951738116e+02 +3.951738116e+02 +7.435738116e+02 +7.435738116e+02 -3.2926e+00 +5.3802e-01 +1.0905e+00 -6.9361e-01 +1.1467e+00 +8.9779e-01 +7.9020e-01 +1.8624e-01 +1.0317e+00 +1.0407e+00 -8.1621e-01 -9.3478e-02 +5.2588e-01 +9.5930e-01 -1.0582e-01 +4.8230e-01 -1.5658e+00 +1.2073e+00 -2.8057e+00 -3.7383e-01
7961 +2.509317621e+02 +2.509317621e+02 +5.993317621e+02 +5.993317621e+02 -3.0466e+00 +5.4088e-01 +7.3928e-01 -4.4322e-01 +4.7930e-01 +1.2439e+00 +7.5632e-01 +3.9580e-01 +1.1533e+00 +1.0420e+00 -1.0827e+00 -2.3040e-01 -8.4034e-02 +1.0165e+00 -3.9201e-01 +5.4210e-01 -1.4203e+00 +1.2405e+00 -3.0982e+00 -6.7366e-02
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.823018895e+03 +2.823018895e+03 +2.826788895e+03 +2.826788895e+03 +2.1914e+00 -9.0609e-01 -2.1485e+00 +2.4391e+00 -1.8891e+00 +8.6120e-01 -2.8669e+00 -2.0854e+00 +2.8980e+00 -2.9156e+00 -1.6430e+00 -3.7292e+00 -5.1783e-01 -1.2490e+00 +3.6254e+00 +1.1324e+00 -2.1918e+00 +2.4778e+00 -3.3218e+00 +9.6951e-01
3 +7.388986776e+02 +7.388986776e+02 +7.426686776e+02 +7.426686776e+02 -3.0372e+00 +4.3988e-01 -2.1022e+00 +7.3739e-01 +1.5888e+00 -1.0987e+00 +2.5986e+00 -7.7528e-02 +3.4177e-01 +1.4545e+00 -3.4747e+00 +3.1745e+00 +2.0667e+00 -3.8172e+00 -3.3923e+00 +2.7274e+00 +1.3355e+00 -4.8907e-01 +1.1407e+00 -1.4114e-01
72 +6.063742869e+02 +6.063742869e+02 +6.101442869e+02 +6.101442869e+02 +4.0885e-01 -2.5431e-01 +3.4789e+00 +2.5088e+00 -6.6593e-01 -5.1720e-01 -2.8447e+00 +5.3898e-01 -1.1033e+00 -3.1794e+00 +1.1524e+00 +2.4220e+00 +1.7236e+00 -1.4781e+00 -1.0089e+00 +2.5707e+00 -9.8794e-02 -4.1900e-01 +1.3286e+00 +8.4583e-02
1249 +3.889344262e+02 +3.889344262e+02 +3.927044262e+02 +3.927044262e+02 +8.7381e-01 -1.2720e+00 +3.3404e-01 -1.4035e+00 +2.0339e-01 +4.6273e-02 +1.2374e+00 -3.5598e-01 -2.2217e-01 -2.9789e+00 +4.6425e-01 -1.5396e-01 +1.3831e+00 -2.8513e+00 -1.1637e+00 +3.5084e+00 +6.2898e-01 -1.6586e+00 +2.3385e+00 +2.5002e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.340575143e+03 +1.340575143e+03 +1.378275143e+03 +1.378275143e+03 +3.9026e+00 +1.2604e+00 +3.7087e-01 -1.5061e+00 +9.1880e-01 +3.0620e+00 -5.0631e-01 -3.6481e+00 -3.8699e+00 -2.6477e+00 -1.6356e+00 +3.1848e+00 -1.1558e+00 -1.9186e+00 -3.7300e+00 -2.2565e+00 -5.4894e-01 +1.1626e+00 -9.7742e-01 +1.7427e+00
7 +8.895060322e+02 +8.895060322e+02 +9.272060322e+02 +9.272060322e+02 -4.0135e-01 +2.5710e+00 -1.3349e+00 -1.0819e+00 +2.3337e+00 -1.3527e+00 +3.0218e+00 -3.2449e+00 -3.6385e+00 -3.0627e+00 -3.0680e+00 -2.8371e+00 +1.8699e+00 +3.9783e+00 +1.9808e+00 +2.8737e+00 -2.8212e+00 +2.0468e+00 -3.3355e-01 -2.9059e-01
54 +6.170862626e+02 +6.170862626e+02 +6.547862626e+02 +6.547862626e+02 -3.3913e+00 -1.0003e+00 +3.5095e+00 +2.3701e+00 +3.4686e+00 -3.4539e+00 -2.3181e+00 -2.0149e+00 +3.9855e+00 -3.3695e-01 -3.6543e+00 -1.8097e+00 +7.4025e-01 +7.7596e-01 +1.8586e+00 +4.2597e-01 -4.8663e-01 -1.2684e+00 +3.5704e+00 +7.2010e-02
1112 +3.952533342e+02 +3.952533342e+02 +4.329533342e+02 +4.329533342e+02 -2.8488e+00 +2.2300e+00 +2.1359e+00 +2.6902e+00 +3.1320e+00 -2.2975e+00 -1.4492e+00 -1.0788e+00 +3.8103e+00 +4.4088e-01 -1.6769e-01 -1.0507e+00 +1.1600e+00 +6.4810e-01 +2.1845e+00 -9.9687e-02 -9.9628e-01 -8.4723e-01 +3.7386e+00 -6.8267e-01
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.559211231e+03 +2.559211231e+03 +3.254901231e+03 +3.254901231e+03 -3.8225e+00 +1.5541e+00 -5.2244e-01 +2.2039e+00 -1.6266e+00 +2.9594e+00 -2.8561e+00 +3.2538e+00 -3.4549e+00 -8.5291e-01 -3.2019e+00 -3.8182e+00 +1.6029e+00 -3.9849e+00 -2.8921e+00 +2.5637e+00 -2.5782e+00 +2.0915e+00 +2.0752e+00 -2.0665e+00
2 +1.916684348e+03 +1.916684348e+03 +2.612374348e+03 +2.612374348e+03 +2.3764e-01 -3.0010e+00 +3.5128e+00 -1.6660e+00 +3.8609e+00 -1.5834e+00 +1.1902e+00 +3.5785e+00 +9.4407e-01 -1.3504e-01 -2.9379e+00 -7.7124e-01 +3.4441e+00 -3.2072e+00 -2.4348e+00 +1.5951e+00 +1.5305e+00 +1.9135e+00 -1.0210e+00 +2.6358e+00
4 +7.583077752e+02 +7.583077752e+02 +1.453997775e+03 +1.453997775e+03 -1.1843e+00 -3.0438e+00 -3.1377e+00 +3.4488e+00 +3.7379e+00 -2.0572e+00 +3.1367e+00 +9.1447e-01 -3.4328e-01 -3.6804e+00 -3.0391e+00 +3.0268e+00 +2.7278e+00 +3.6802e+00 +1.6135e+00 -3.7814e+00 +3.9805e+00 +9.2865e-01 -2.6466e+00 -3.1753e+00
28 +4.678103294e+02 +4.678103294e+02 +1.163500329e+03 +1.163500329e+03 -1.2500e+00 -2.8618e+00 +1.7019e+00 +2.0872e-01 +2.4457e+00 -1.3687e+00 +6.0734e-01 -1.4144e+00 +1.0735e+00 -1.9355e+00 -1.6654e+00 -3.2402e+00 +1.2654e+00 +1.2873e+00 -1.2694e-01 -1.9587e+00 +3.0691e+00 +1.0088e+00 -1.3245e+00 -2.5318e+00
151 +3.887048869e+02 +3.887048869e+02 +1.084394887e+03 +1.084394887e+03 -1.2506e+00 -2.8086e+00 -1.9390e+00 +2.0087e+00 +2.4391e+00 -1.7830e+00 +1.9049e+00 +4.1869e-01 +1.3937e+00 -2.5240e+00 -2.1808e+00 -3.4786e+00 +1.8153e+00 +2.6111e-01 -7.2817e-01 -1.0813e+00 +1.1106e+00 -1.1129e+00 -2.3026e+00 -3.1687e+00
9217 +2.425946592e+02 +2.425946592e+02 +9.382846592e+02 +9.382846592e+02 -1.2955e+00 -3.4327e+00 -1.4365e+00 +2.2335e+00 +2.4221e+00 -1.6831e+00 +2.2978e+00 +3.6295e-01 +1.6909e+00 -2.3187e+00 -1.7855e+00 -3.1824e+00 +1.7505e+00 +5.0978e-01 -6.0342e-01 -1.0842e+00 +1.3466e+00 -1.1063e+00 -1.9497e+00 -2.9489e+00
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.431664289e+03 +1.431664289e+03 +1.313634289e+03 +1.313634289e+03 -3.8278e+00 -1.4984e+00 +2.9703e+00 -3.7233e+00 -4.4831e-01 -2.0984e+00 -2.5168e+00 +3.0533e+00 -6.6960e-01 -7.5186e-01 +1.1749e+00 -3.5924e+00 -3.6074e+00 -2.3656e+00 -1.9285e+00 +2.1284e+00 -7.3563e-01 -5.5217e-01 +2.4577e-01 +1.1603e+00
13 +7.649516003e+02 +7.649516003e+02 +6.469216003e+02 +6.469216003e+02 -2.5204e+00 +2.3214e+00 -1.3502e+00 -9.3447e-01 +8.2126e-01 -1.8962e+00 -3.0884e-01 +1.0128e-01 -1.5034e+00 -2.7308e+00 -3.4726e+00 +2.5687e+00 -3.2691e+00 -2.6484e+00 +2.5332e+00 -2.0056e+00 +3.7918e+00 +9.5719e-01 +2.5816e+00 -9.9488e-02
69 +5.721993681e+02 +5.721993681e+02 +4.541693681e+02 +4.541693681e+02 -2.1842e+00 +2.0929e+00 -3.7484e+00 -2.0829e+00 -2.2902e+00 -3.1979e+00 -3.6356e+00 -2.2862e+00 -3.2649e+00 -2.6199e+00 -1.5423e+00 +2.6488e+00 -1.7468e+00 -3.1632e+00 -1.5316e+00 -3.1823e+00 +3.6296e+00 +2.4527e+00 -6.0481e-01 -3.6723e+00
