% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +3.233782823e+03 +3.233782823e+03 +3.269132823e+03 +3.269132823e+03 +1.6539e+00 -7.4629e-01 +3.1242e+00 -1.1450e+00 +4.4330e-01 -2.1337e+00 +1.4767e+00 -9.8619e-01 -6.8783e-01 +2.9481e+00 -3.8181e+00 -1.1537e+00 +2.6237e+00 +4.6072e-01 +8.6698e-02 +1.4202e+00 -3.9040e+00 -3.9822e+00 +1.8862e+00 +3.6519e+00
5 +2.429852113e+03 +2.429852113e+03 +2.465202113e+03 +2.465202113e+03 -8.4987e-01 +2.0493e+00 +1.6141e+00 -2.4701e+00 -1.1919e+00 +3.3191e-01 +1.5958e+00 -1.6347e+00 -1.3359e+00 +3.4989e+00 +3.0285e+00 +3.3730e+00 +1.6143e+00 +2.3639e+00 -8.1635e-01 +1.3156e+00 -1.8009e+00 -2.4046e-01 +3.2011e+00 -2.7773e+00
28 +1.584760170e+03 +1.584760170e+03 +1.620110170e+03 +1.620110170e+03 -9.2071e-01 -8.1854e-01 -6.0618e-01 -1.3995e+00 -3.5361e-01 -1.7433e+00 +3.2855e+00 -1.2289e+00 +1.1715e+00 +2.0850e+00 -2.6358e+00 -1.2176e+00 -1.5896e-01 +3.8863e+00 -1.7468e+00 -2.6214e+00 +1.0915e+00 +2.7205e+00 +1.1483e-01 +2.1440e+00
343 +8.984705892e+02 +8.984705892e+02 +9.338205892e+02 +9.338205892e+02 +1.1352e+00 -2.9074e+00 -8.6083e-01 +1.5515e+00 -1.4397e+00 -1.1477e+00 +3.4870e-02 -1.3379e+00 -2.2772e+00 -2.1965e+00 +9.3977e-01 -2.2287e+00 -5.9717e-01 +8.4956e-01 -2.2931e+00 -1.0677e+00 +3.1182e+00 -8.4397e-01 +2.6916e+00 +2.9634e+00
2186 +6.131635053e+02 +6.131635053e+02 +6.485135053e+02 +6.485135053e+02 -1.1718e+00 -1.1113e+00 +3.1575e-01 +2.1204e+00 -2.8309e+00 -2.1038e+00 +3.4554e+00 -1.6180e+00 +1.0941e+00 -1.1329e+00 -2.7779e+00 -1.4367e+00 -3.8006e-01 +4.4256e+00 -2.3821e+00 -1.4775e+00 +1.5043e+00 +2.8043e+00 +9.3118e-02 +1.6326e+00
4941 +3.968842088e+02 +3.968842088e+02 +4.322342088e+02 +4.322342088e+02 -9.7342e-01 -1.2886e+00 +9.9045e-01 +2.1887e+00 -2.7427e+00 -2.0710e+00 +3.6817e+00 -1.5670e+00 +1.3868e+00 -9.5197e-01 -2.7626e+00 -1.8043e+00 +2.7820e-01 +4.6621e+00 -2.6369e+00 -1.4969e+00 +1.7600e+00 +2.7762e+00 +6.8532e-01 +1.3698e+00
6711 +2.481686641e+02 +2.481686641e+02 +2.835186641e+02 +2.835186641e+02 -9.1499e-01 -1.2926e+00 +1.2103e+00 +2.3029e+00 -2.7626e+00 -2.1880e+00 +3.5361e+00 -1.5548e+00 +1.4030e+00 -1.3038e+00 -2.7621e+00 -1.9470e+00 +4.3321e-01 +4.7892e+00 -3.3360e+00 -1.4255e+00 +2.2800e+00 +2.8135e+00 +1.1028e+00 +1.4696e+00
10607 +1.525726673e+02 +1.525726673e+02 +1.879226673e+02 +1.879226673e+02 -5.9849e-01 -1.2722e+00 +1.2058e+00 +2.6434e+00 -2.3146e+00 -1.7615e+00 +3.6492e+00 -1.2898e+00 +1.4144e+00 -1.3671e+00 -3.2953e+00 -1.9493e+00 +1.2442e+00 +5.2503e+00 -3.9253e+00 -1.3783e+00 +3.1055e+00 +3.0004e+00 +1.6891e+00 +1.3441e+00
17411 +8.871855924e+01 +8.871855924e+01 +1.240685592e+02 +1.240685592e+02 -8.0086e-01 -1.2253e+00 +1.3900e+00 +3.1527e+00 -1.7066e+00 -1.2791e+00 +3.3945e+00 -1.2039e+00 +1.3481e+00 -6.8172e-01 -3.0225e+00 -2.7319e+00 +1.3694e+00 +4.9292e+00 -3.6504e+00 -1.1736e+00 +3.0355e+00 +3.4976e+00 +2.6064e+00 +1.9710e+00
21877 +6.210910200e+01 +6.210910200e+01 +9.745910200e+01 +9.745910200e+01 +1.3393e+00 -1.3917e+00 +7.3097e-01 +2.3625e+00 -3.1114e+00 -1.7747e+00 +3.9042e-01 +1.1835e+00 -5.4607e-01 -2.0550e+00 +3.3842e-01 -3.3745e+00 +8.4993e-01 +3.9059e+00 -1.3155e+00 +1.1864e-01 +4.7117e+00 +1.1721e+00 +3.4037e+00 +2.9487e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899956655e+03 +1.899956655e+03 +1.903776655e+03 +1.903776655e+03 -8.4649e-01 -3.8931e+00 +1.8307e+00 +2.0043e+00 -2.0734e+00 +5.7155e-01 -3.4219e-01 -3.1632e+00 -8.4572e-01 -3.3842e+00 +1.4406e+00 +1.2307e+00 -3.3006e+00 +2.4137e+00 +3.9269e+00 -1.5192e+00 -2.2304e+00 -2.9534e+00 -6.3330e-01 +2.7321e+00
3 +7.999125152e+02 +7.999125152e+02 +8.037325152e+02 +8.037325152e+02 +3.6718e+00 +1.9336e+00 +2.0320e+00 -2.8440e+00 -2.5475e+00 +3.0640e+00 +3.8399e+00 -1.2012e+00 -3.5410e+00 -1.6954e+00 -1.7728e+00 +1.2674e+00 -2.1729e-01 -3.0335e+00 +2.7622e+00 +7.8216e-01 +2.9306e+00 -1.9878e+00 +1.0200e-01 +2.8599e+00
73 +6.178209146e+02 +6.178209146e+02 +6.216409146e+02 +6.216409146e+02 +3.9112e+00 +3.2627e+00 +1.2756e+00 -2.9444e+00 -2.3621e+00 +3.6808e+00 -2.7455e+00 +1.8644e+00 +3.1667e+00 -6.5716e-01 +1.7151e+00 -1.9487e+00 -1.8587e+00 -1.2361e+00 -2.6681e-01 -3.3113e+00 -3.2075e-01 +1.6908e+00 +2.1970e+00 -8.8197e-01
127 +3.206616599e+02 +3.206616599e+02 +3.244816599e+02 +3.244816599e+02 -1.6029e-01 +3.1868e-01 +1.2711e+00 -2.3923e+00 +2.7150e+00 +8.3977e-02 +1.0066e+00 +1.8223e+00 -1.7561e+00 -3.0973e+00 +2.3343e+00 -2.6485e-01 +1.1273e+00 -2.1724e+00 +2.3760e+00 +3.6474e-01 +3.4857e-01 -4.9852e-01 -1.3664e+00 +1.7806e+00
510 +2.376622317e+02 +2.376622317e+02 +2.414822317e+02 +2.414822317e+02 -9.1110e-02 -9.0228e-01 +1.3171e+00 -2.3425e+00 +2.6557e+00 -8.8946e-02 +1.2396e+00 +1.9148e+00 -9.6289e-01 -2.7713e+00 +2.4371e+00 -3.1930e-01 +5.4391e-01 -2.2198e+00 +2.3944e+00 +6.2536e-01 +7.1880e-01 +2.2220e+00 -1.4406e+00 +1.6996e+00
2536 +1.538188831e+02 +1.538188831e+02 +1.576388831e+02 +1.576388831e+02 -1.1259e-01 -1.1476e+00 +1.1471e+00 -2.5659e+00 +2.2748e+00 -2.5304e-01 +9.1040e-01 +1.9289e+00 -1.1770e+00 -2.9546e+00 +2.0388e+00 +3.2740e-01 +3.6748e-01 -2.4460e+00 +2.0315e+00 +4.7854e-01 +3.6068e-01 +2.0474e+00 -9.8319e-01 +1.7741e+00
8743 +9.846046359e+01 +9.846046359e+01 +1.022804636e+02 +1.022804636e+02 +2.0234e+00 +7.6687e-01 +2.2359e+00 -3.0613e+00 -8.0031e-01 +1.8267e+00 +2.7584e+00 -1.0223e+00 -1.2377e+00 -1.6391e+00 +1.8802e+00 -2.4367e+00 -6.8920e-01 -2.2222e+00 +9.9553e-01 +2.5543e+00 -1.8843e-01 +1.7539e-01 +5.0673e-01 +2.2778e+00
16640 +6.083657823e+01 +6.083657823e+01 +6.465657823e+01 +6.465657823e+01 +2.1850e+00 +5.5780e-01 +2.0395e+00 -3.9353e+00 -6.0779e-01 +1.4033e+00 +2.8541e+00 -1.3875e+00 -7.2975e-01 -1.7202e+00 +1.3551e+00 -1.3080e+00 -5.2388e-01 -1.6132e+00 +1.9921e-01 +2.8331e+00 -8.9358e-01 -2.1863e-01 +7.6274e-01 +2.1167e+00
22086 +3.908503556e+01 +3.908503556e+01 +4.290503556e+01 +4.290503556e+01 +2.8894e+00 +3.0566e-01 +2.0621e+00 -4.0987e+00 -9.9534e-02 +1.0065e+00 +2.7951e+00 -2.1999e+00 -2.6055e-01 -1.2695e+00 +1.5078e+00 -8.3013e-01 -9.1848e-01 -1.6991e+00 +9.4361e-02 +2.2091e+00 -1.0691e+00 -5.6161e-01 +1.0915e+00 +1.8451e+00
28119 +2.466328721e+01 +2.466328721e+01 +2.848328721e+01 +2.848328721e+01 +3.0529e+00 -4.8367e-01 +2.1479e+00 -3.8022e+00 +4.8842e-01 +1.2896e+00 +2.0226e+00 -2.6034e+00 -2.0411e-01 -1.2780e+00 +1.7982e+00 -3.9723e-01 -7.0113e-01 -1.6467e+00 -4.5148e-01 +2.3263e+00 -1.2932e+00 -7.8785e-01 +9.5753e-01 +1.7310e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831975122e+03 +1.831975122e+03 +1.853725122e+03 +1.853725122e+03 +2.5250e+00 +2.3441e+00 -1.0616e+00 +1.1345e+00 +1.1429e+00 -1.2832e+00 +1.3414e+00 -1.2978e+00 +3.6035e-01 -3.5437e+00 +2.6727e+00 +3.0218e+00 +1.9454e+00 +2.9725e+00 -1.9521e+00 -7.3475e-01 +8.3576e-01 -9.8965e-01 +3.2623e+00 +3.9901e+00
3 +1.395461088e+03 +1.395461088e+03 +1.417211088e+03 +1.417211088e+03 -1.2593e+00 +2.4290e+00 -3.7062e-01 -4.2479e-01 +1.7580e+00 +1.5441e-01 +1.4785e+00 +2.3816e+00 +1.3842e+00 -2.4964e+00 +2.9793e+00 -1.2872e+00 +1.6982e+00 -2.4070e+00 -2.5753e+00 +8.4384e-01 -9.7223e-01 +3.0258e+00 -3.8469e+00 +6.9731e-01
35 +8.663901642e+02 +8.663901642e+02 +8.881401642e+02 +8.881401642e+02 -3.1036e+00 +5.5605e-01 +1.2497e+00 -9.4968e-01 -6.4557e-01 -6.6091e-02 +2.5551e+00 +1.6652e+00 -3.1423e-01 +8.4738e-01 +1.2158e-01 -3.6804e-01 -5.2169e-02 -2.2880e-01 -2.4470e+00 -1.1735e+00 -1.8783e+00 +6.3008e-01 -2.4288e+00 +1.3574e-01
97 +5.035049408e+02 +5.035049408e+02 +5.252549408e+02 +5.252549408e+02 +3.4067e-01 -1.5732e+00 -5.8122e-01 -8.1814e-01 -9.0036e-01 +1.6506e-01 +2.3433e+00 +8.3547e-01 +9.9352e-01 +2.2022e+00 +1.9182e+00 +1.5350e+00 -1.0093e+00 +2.2759e+00 -2.9535e+00 -2.9025e+00 -3.4132e+00 -1.3582e+00 -1.7511e+00 -1.6951e-01
858 +3.928312076e+02 +3.928312076e+02 +4.145812076e+02 +4.145812076e+02 +4.1170e-01 -1.6996e+00 -5.8893e-01 -8.9347e-01 -9.2421e-01 +2.2668e-01 +2.3769e+00 +5.9472e-01 +7.0285e-01 +2.2771e+00 +1.8838e+00 +1.1851e+00 -8.2971e-01 +1.9008e+00 -2.7395e+00 -2.9450e+00 -3.6683e+00 -1.1984e+00 -1.9602e+00 -5.4391e-01
2496 +2.503352454e+02 +2.503352454e+02 +2.720852454e+02 +2.720852454e+02 +3.9457e-01 -1.1841e+00 -2.5196e-01 -6.4740e-01 -9.1316e-01 +1.0199e-01 +2.5416e+00 +3.1423e-01 +7.4810e-01 +2.6816e+00 +1.9244e+00 +1.3649e+00 -6.2544e-01 +1.9486e+00 -2.3763e+00 -3.1286e+00 -3.7557e+00 -1.1567e+00 -2.2745e+00 -4.4852e-01
5788 +1.567765047e+02 +1.567765047e+02 +1.785265047e+02 +1.785265047e+02 +6.4565e-01 -1.5496e+00 -7.6185e-03 -4.5421e-01 -7.1410e-01 -1.0973e-01 +2.7432e+00 -1.0637e-01 +1.3343e+00 +3.0736e+00 +1.9737e+00 +1.0565e+00 +5.7379e-02 +1.9446e+00 -2.5494e+00 -3.2928e+00 -3.9701e+00 -8.8777e-01 -2.7764e+00 -8.6106e-01
10311 +9.217061859e+01 +9.217061859e+01 +1.139206186e+02 +1.139206186e+02 +7.4082e-01 -8.4794e-01 +9.9504e-01 +3.8198e-02 -4.6289e-01 -3.9571e-01 +2.8022e+00 +3.2881e-01 +1.2315e+00 +3.2676e+00 +2.0048e+00 +1.5624e+00 +6.3441e-01 +1.8846e+00 -1.4389e+00 -3.4728e+00 -3.6295e+00 -4.6910e-01 -3.4103e+00 -4.5678e-01
17074 +6.239039191e+01 +6.239039191e+01 +8.414039191e+01 +8.414039191e+01 +1.5086e+00 -6.9071e-01 +8.3161e-01 +2.2101e-01 -9.7371e-01 -9.0306e-01 +2.2659e+00 +2.7412e-01 +8.1033e-01 +3.5496e+00 +2.2072e+00 +2.3488e+00 +1.0422e+00 +1.4340e+00 -3.1603e-01 -3.8110e+00 -2.8455e+00 -1.0086e-01 -3.6495e+00 -1.6108e-01
20752 +3.963609510e+01 +3.963609510e+01 +6.138609510e+01 +6.138609510e+01 +1.5579e+00 -5.9913e-01 +6.4710e-01 +2.2676e-01 -1.0607e+00 -1.4475e+00 +2.6472e+00 +9.0915e-01 +9.0618e-01 +3.5526e+00 +2.1679e+00 +1.9981e+00 +1.1591e+00 +1.0153e+00 -6.6165e-02 -4.2738e+00 -2.0258e+00 +3.6335e-01 -4.3059e+00 +8.6556e-02
27650 +2.505861252e+01 +2.505861252e+01 +4.680861252e+01 +4.680861252e+01 +1.5645e+00 -9.5328e-02 +5.5329e-01 +8.3781e-01 -1.2701e+00 -1.7247e+00 +3.0951e+00 +1.3878e+00 +1.3700e+00 +3.5329e+00 +2.0225e+00 +1.5309e+00 +1.4345e+00 +2.6540e-01 +1.7998e-01 -4.9526e+00 -1.6563e+00 +1.2201e-01 -4.0894e+00 -1.5445e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.168865700e+03 +2.168865700e+03 +2.233655700e+03 +2.233655700e+03 -3.2357e+00 -4.9894e-01 -2.5822e+00 +2.9946e+00 +2.7966e+00 -9.9020e-01 -3.9781e+00 -2.8325e+00 -3.3273e-01 -2.9667e+00 +1.1769e+00 -1.7840e+00 -3.2708e+00 -3.4049e+00 +1.3537e+00 +3.6057e+00 +2.1706e+00 +1.5531e+00 +2.6235e+00 -3.5369e-01
2 +1.427599200e+03 +1.427599200e+03 +1.492389200e+03 +1.492389200e+03 -1.7924e+00 +3.6398e-01 +3.7883e+00 -2.3238e+00 -5.1703e-01 +3.9782e+00 -2.8471e+00 -3.2413e+00 -1.7800e+00 +1.1560e+00 +2.1815e+00 -3.0061e+00 -3.2658e+00 +3.6601e+00 +3.9263e+00 -1.2388e+00 +6.9766e-01 -5.7479e-01 -2.9189e+00 -2.9347e+00
3 +8.547121672e+02 +8.547121672e+02 +9.195021672e+02 +9.195021672e+02 -1.8603e+00 +1.0996e+00 -7.8767e-01 -1.6880e+00 +3.7826e+00 -2.9255e+00 -2.1868e+00 -1.5094e+00 +3.1413e+00 +3.5153e+00 +2.3731e+00 +2.0947e+00 -3.9213e+00 +3.9537e+00 -2.8864e+00 +5.6666e-02 +4.0172e-01 -3.5435e-01 -5.6585e-01 +3.3091e+00
24 +5.894435887e+02 +5.894435887e+02 +6.542335887e+02 +6.542335887e+02 -2.4189e-01 -4.2822e-01 -7.6626e-01 +7.9730e-01 +2.0746e+00 +1.7629e+00 -1.7523e+00 -3.5619e-01 -2.1192e+00 +2.8307e+00 +1.9876e+00 +3.0556e+00 -2.1888e+00 +3.8173e+00 -2.8001e+00 +3.7699e-01 -3.4115e+00 -9.9432e-01 +3.4577e-01 +3.2621e+00
122 +3.613994025e+02 +3.613994025e+02 +4.261894025e+02 +4.261894025e+02 -1.6848e+00 -3.1215e+00 +4.4344e-01 +1.0141e+00 +1.0346e+00 -2.3353e+00 -2.9376e+00 +2.1898e+00 -2.0813e+00 -9.5200e-01 +3.0649e+00 +1.3693e+00 -2.6226e+00 +1.4597e+00 -1.6349e+00 +1.2841e+00 +1.9541e+00 +2.5641e-01 -1.5739e+00 +3.9548e-01
2498 +2.511510375e+02 +2.511510375e+02 +3.159410375e+02 +3.159410375e+02 -1.0474e+00 -6.7857e-01 -1.4054e+00 +1.9649e+00 -1.5520e-01 -3.0120e+00 -2.5150e+00 +7.5394e-01 +4.2363e-01 -2.6602e-01 +1.9389e+00 +1.5634e+00 -8.6685e-01 +5.8097e-01 -1.5219e+00 -6.5603e-02 -2.2443e+00 -1.2074e+00 -2.0911e+00 +7.0159e-01
5824 +1.540227947e+02 +1.540227947e+02 +2.188127947e+02 +2.188127947e+02 -1.3183e+00 -2.6442e+00 +3.7926e-02 +8.6311e-01 +8.1037e-01 -2.2925e+00 -2.9624e+00 +2.1694e+00 -2.3435e+00 +4.7208e-02 +2.8888e+00 +8.5221e-01 -2.5800e+00 +2.0500e+00 -1.8265e+00 +1.5109e+00 +1.4732e+00 -1.1230e-01 -2.2444e+00 +6.1701e-01
9317 +9.978687344e+01 +9.978687344e+01 +1.645768734e+02 +1.645768734e+02 -1.2541e+00 -2.7471e+00 +2.3227e-01 +7.1752e-01 +4.9823e-01 -2.3684e+00 -3.1245e+00 +1.9075e+00 -2.2186e+00 +7.8905e-01 +2.3970e+00 +4.0767e-01 -2.2409e+00 +2.4306e+00 -1.8049e+00 +1.6381e+00 +1.5227e+00 +7.6538e-02 -2.0388e+00 +6.8654e-01
14493 +5.796031881e+01 +5.796031881e+01 +1.227503188e+02 +1.227503188e+02 -9.3403e-01 -2.2688e+00 +2.6294e-01 +7.7229e-01 +9.4452e-01 -2.1847e+00 -3.1775e+00 +1.7592e+00 -2.4352e+00 +1.6385e+00 +2.6638e+00 -1.8562e-01 -1.8373e+00 +2.7047e+00 -1.4141e+00 +1.5090e+00 +1.8679e+00 -2.5944e-01 -2.1095e+00 +9.2989e-01
16992 +3.949111888e+01 +3.949111888e+01 +1.042811189e+02 +1.042811189e+02 -1.0951e+00 -2.0388e+00 +2.9182e-01 +9.8722e-01 +9.0105e-01 -2.0523e+00 -3.4266e+00 +1.5023e+00 -2.5617e+00 +1.8783e+00 +2.8749e+00 -7.3408e-01 -1.6386e+00 +2.6523e+00 -1.6564e+00 +1.6127e+00 +2.0063e+00 -2.0272e-01 -1.6383e+00 +1.2496e+00
20795 +2.432324704e+01 +2.432324704e+01 +8.911324704e+01 +8.911324704e+01 -1.1906e+00 -1.5615e+00 +7.3429e-01 +1.0547e+00 +9.0261e-01 -1.9648e+00 -3.5064e+00 +1.5499e+00 -2.9994e+00 +1.8346e+00 +2.9017e+00 -8.5870e-01 -7.9349e-01 +2.6137e+00 -9.4594e-01 +1.2607e+00 +2.2884e+00 -1.5569e-02 -1.5339e+00 +1.9112e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.051230967e+03 +2.051230967e+03 +1.051230967e+03 +1.051230967e+03 +2.9189e+00 +3.9029e+00 +3.0027e+00 +7.0558e-01 -2.8773e+00 -1.5663e+00 -2.5216e+00 -3.0484e+00 -9.4592e-01 -3.1293e+00 -1.9263e+00 +3.6723e+00 -1.7053e+00 +3.3550e+00 +1.7740e+00 +3.4059e-01 +2.9646e-01 +2.4067e+00 +3.1391e+00 -5.7288e-01
2 +1.581420595e+03 +1.581420595e+03 +5.814205949e+02 +5.814205949e+02 +3.9625e-01 -3.4696e+00 -1.2615e+00 -2.3366e+00 +1.3160e-01 -6.7610e-01 +3.1368e+00 -1.3446e+00 -3.9226e+00 +9.0375e-01 -2.7152e-01 +4.9177e-01 +2.4557e+00 +4.1525e-01 -1.9960e+00 -1.2342e+00 +1.5337e+00 +3.1046e-01 -6.9381e-01 -9.7295e-01
4 +4.856682100e+02 +4.856682100e+02 -5.143317900e+02 -5.143317900e+02 -1.8833e+00 -6.4031e-01 +1.5872e+00 -1.5293e+00 +6.2836e-02 +2.1990e+00 -8.7794e-01 +1.4137e-01 +4.0267e-01 -2.5925e+00 -7.8100e-01 -3.7202e+00 +2.0747e+00 -3.3704e+00 +6.6525e-01 +1.9962e+00 -2.9307e+00 +1.7897e+00 -1.0146e+00 +1.7578e+00
128 +3.721140256e+02 +3.721140256e+02 -6.278859744e+02 -6.278859744e+02 -1.9424e+00 +2.6758e+00 -7.6323e-01 +1.4152e+00 +2.4415e+00 -5.6270e-01 -9.8636e-01 +3.4205e+00 +3.9092e+00 -2.9902e+00 -1.3916e+00 +1.3162e+00 +2.1473e+00 +2.2280e+00 +2.5979e+00 +3.1067e+00 -3.2853e+00 -3.5497e-01 -9.6994e-01 +1.4569e+00
2632 +2.497908795e+02 +2.497908795e+02 -7.502091205e+02 -7.502091205e+02 +1.7180e+00 +3.5533e+00 +4.9192e-01 -1.8629e+00 -3.1453e+00 +1.1197e-01 +6.1435e-01 -3.1226e+00 +2.2217e+00 -1.6082e+00 -3.0417e+00 -8.0009e-01 +2.2023e+00 +3.5717e+00 +5.5827e-01 +3.5570e+00 -2.2418e+00 -4.3691e+00 +4.9949e-01 +1.1957e+00
5010 +1.558189150e+02 +1.558189150e+02 -8.441810850e+02 -8.441810850e+02 +1.7476e+00 +3.5030e+00 +9.1316e-01 -2.0059e+00 -3.5402e+00 +4.2140e-01 +9.1243e-01 -3.1252e+00 +2.8805e+00 -1.4591e+00 -3.2881e+00 -5.1178e-02 +2.0288e+00 +3.5587e+00 +1.1743e+00 +3.5773e+00 -2.4742e+00 -4.6100e+00 +5.8789e-01 +1.7546e+00
11558 +9.756067525e+01 +9.756067525e+01 -9.024393248e+02 -9.024393248e+02 +1.6079e+00 +2.7265e+00 +1.1865e+00 -2.0751e+00 -3.3492e+00 +1.1460e+00 +1.6229e+00 -3.6510e+00 +3.0505e+00 -1.8802e+00 -3.0145e+00 +1.5347e-02 +1.6360e+00 +3.6060e+00 +1.3200e+00 +4.0777e+00 -2.4679e+00 -5.2242e+00 +2.5787e-01 +2.3800e+00
21650 +6.283375618e+01 +6.283375618e+01 -9.371662438e+02 -9.371662438e+02 -1.6990e+00 +1.6880e+00 +1.7614e+00 -7.3402e-01 +1.8780e+00 -1.5023e-01 +1.9308e+00 +8.9926e-01 +2.5047e+00 -1.4098e+00 -1.7404e+00 +1.1880e+00 +8.9980e-01 +1.8813e+00 +3.3639e+00 +3.1068e+00 -3.4059e+00 -6.8710e-01 -8.4771e-01 +1.1370e+00
27824 +3.804139244e+01 +3.804139244e+01 -9.619586076e+02 -9.619586076e+02 -1.8378e+00 +1.9869e+00 +1.5178e+00 -1.1288e+00 +1.8287e+00 +3.4218e-01 +2.1141e+00 +6.8034e-01 +1.9308e+00 -1.5360e+00 -1.9289e+00 +1.2470e+00 +8.2561e-01 +1.8236e+00 +2.8226e+00 +3.1603e+00 -3.0771e+00 -8.7716e-01 -7.5364e-01 +1.4714e+00
% function evaluation | noise-free fitness - Fopt (6.750100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
