% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6891 +2.504864349e+02 +2.504864349e+02 +3.743164349e+02 +3.743164349e+02 +1.6592e-01 +9.3322e-01 +5.3747e-01 +5.4448e-01 -7.0385e-01 +8.1972e-01 +1.4910e+00 -4.4981e-02 -5.9730e-01 -2.4017e-01 -8.0416e-01 +1.7419e-02 +6.1668e-01 -3.9665e-01 +8.0455e-01 -6.5139e-01 -1.3512e+00 +5.3253e-01 +5.8767e-02 -1.3087e-01
8533 +1.484463047e+02 +1.484463047e+02 +2.722763047e+02 +2.722763047e+02 +1.7789e-02 +4.4011e-01 +6.3586e-01 +3.2506e-01 -6.9477e-01 +7.2886e-01 +1.3154e+00 +1.0522e-01 -2.8593e-01 -3.7671e-01 -5.2643e-01 -1.0216e-01 +5.5448e-01 -4.0315e-01 +9.3598e-01 -1.0498e-01 -1.2434e+00 +3.2744e-01 -6.1061e-02 -2.5495e-02
10049 +9.985924916e+01 +9.985924916e+01 +2.236892492e+02 +2.236892492e+02 +1.0080e-02 +2.1933e-01 +6.4355e-01 +2.9284e-01 -6.1217e-01 +3.1441e-01 +1.0637e+00 +5.0987e-02 -2.4811e-01 -7.6921e-01 -4.8221e-01 -2.9948e-02 +4.0441e-01 -4.4703e-02 +9.4013e-01 +2.2594e-02 -1.2270e+00 +3.0520e-01 -1.2304e-01 +6.3968e-02
10777 +6.203918953e+01 +6.203918953e+01 +1.858691895e+02 +1.858691895e+02 +8.3098e-02 +9.2713e-02 +6.9249e-01 +1.5365e-01 -6.6673e-01 +3.3897e-01 +1.0367e+00 +2.3386e-01 -2.2224e-01 -8.5626e-01 -2.4731e-01 +2.3815e-01 +2.8035e-01 +8.6126e-02 +1.0776e+00 +2.5829e-01 -1.1827e+00 +3.0689e-01 -3.5890e-01 -4.4797e-02
11564 +3.829670784e+01 +3.829670784e+01 +1.621267078e+02 +1.621267078e+02 -1.1174e-01 +7.9214e-02 +8.2137e-01 +1.2035e-01 -6.3951e-01 +2.2442e-01 +8.1372e-01 +2.4692e-01 -9.5155e-02 -1.0924e+00 -1.2614e-01 +1.1863e-01 +8.2300e-02 +1.0290e-01 +1.0603e+00 +2.8473e-01 -9.8882e-01 +2.9647e-01 -3.1527e-01 +3.6005e-03
15382 +2.479989814e+01 +2.479989814e+01 +1.486298981e+02 +1.486298981e+02 -1.9394e-01 +5.3891e-01 +8.8862e-01 -1.0863e-01 -4.3016e-01 -1.4782e-01 +4.0940e-01 +7.2631e-02 +4.0473e-02 -7.7333e-01 -2.7568e-02 +3.2668e-01 -2.0994e-01 +2.5209e-01 +6.0942e-01 +5.3831e-01 -8.7746e-01 -2.7067e-01 +2.2445e-01 -9.5819e-03
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.090146485e+05 +2.090146485e+05 +2.090621585e+05 +2.090621585e+05 +1.2152e+00 -3.4521e+00 -3.4701e+00 +3.8440e+00 -3.4674e-01 -1.3874e+00 -1.8509e+00 -3.1338e+00 +1.9655e+00 +2.6120e+00 +1.2652e+00 +9.4704e-01 +1.6793e-01 +1.3431e+00 -3.6823e+00 -3.4902e-01 -2.0091e+00 -2.7213e+00 -1.5120e+00 -9.1671e-01
2 +1.360598334e+05 +1.360598334e+05 +1.361073434e+05 +1.361073434e+05 +6.6480e-01 +3.4848e+00 +3.2741e+00 +3.3867e+00 -1.8618e+00 +1.1533e+00 -3.0336e+00 -1.5830e+00 -8.5976e-01 -8.4697e-01 -6.9719e-01 +2.9437e+00 +2.7652e+00 -3.2195e+00 +2.1953e+00 +8.0200e-01 -1.3706e+00 +1.0694e+00 -1.6898e+00 -3.5103e+00
4 +6.968351731e+04 +6.968351731e+04 +6.973102731e+04 +6.973102731e+04 -2.0205e+00 -9.3059e-01 +2.4827e+00 -2.4640e-01 +1.9390e+00 +2.7964e+00 +6.0585e-01 +1.8284e-01 +2.0240e+00 -1.2703e+00 -2.9782e-02 +3.0610e+00 -2.6589e+00 +3.0112e+00 -7.7252e-01 -1.5882e-01 -2.3345e+00 +1.1984e+00 +7.0658e-01 +3.9955e+00
22 +1.713097375e+04 +1.713097375e+04 +1.717848375e+04 +1.717848375e+04 -2.4762e+00 -4.8443e-01 -4.5764e-01 -2.2937e+00 +8.6592e-01 +2.0182e+00 +9.4187e-01 +4.5793e-01 +2.5583e+00 +1.0051e+00 +1.2600e-01 +1.6184e+00 +6.4717e-01 -1.0468e+00 -8.3685e-01 +9.1186e-02 +2.5091e-01 -1.6749e+00 +2.4757e+00 +2.1795e+00
169 +1.539139515e+04 +1.539139515e+04 +1.543890515e+04 +1.543890515e+04 -2.4659e+00 -8.3779e-01 +1.3789e-01 -1.9633e+00 +8.3554e-03 +2.3880e+00 +7.2846e-01 +1.8801e-01 +2.2675e+00 -1.1243e+00 -3.6153e-01 +1.7553e+00 -2.0132e-01 -7.3814e-01 -7.2715e-01 -1.5370e+00 +2.2263e-01 -1.5279e+00 +1.0719e+00 +2.6528e+00
211 +9.361166583e+03 +9.361166583e+03 +9.408676583e+03 +9.408676583e+03 +1.1909e+00 -2.4322e-02 -1.0453e-01 +5.7080e-01 -1.1652e-01 -1.7085e-01 -7.6774e-01 +6.0431e-01 -6.8502e-03 +8.7813e-01 -3.8954e-01 -1.2378e+00 +1.0245e+00 +1.1828e+00 +5.7146e-01 +4.6636e-01 -2.4834e-01 +2.1476e+00 -2.2298e+00 +1.1248e+00
736 +6.274659237e+03 +6.274659237e+03 +6.322169237e+03 +6.322169237e+03 +9.7119e-01 +1.8080e-01 -1.5940e-01 +5.6879e-01 -1.7814e-01 -1.7758e-01 -7.4150e-01 +4.9226e-01 +1.8022e-01 +6.9209e-01 -2.0651e-01 -1.0104e+00 +1.2104e+00 +9.1339e-01 +4.4994e-01 +4.5191e-01 -1.4077e-01 +2.0074e+00 -2.1162e+00 +1.2686e+00
1724 +3.676792507e+03 +3.676792507e+03 +3.724302507e+03 +3.724302507e+03 +8.5337e-01 +1.7609e-01 -2.4723e-01 +3.5608e-01 -3.0246e-01 -3.2625e-01 -5.3334e-01 +4.1333e-01 +4.0859e-01 +5.2863e-01 +4.9204e-02 -8.7481e-01 +8.8131e-01 +7.3909e-01 +5.6368e-01 +4.9425e-01 -1.5388e-01 +1.9840e+00 -1.8724e+00 +1.1529e+00
2238 +2.454374381e+03 +2.454374381e+03 +2.501884381e+03 +2.501884381e+03 +6.1724e-01 +2.0625e-01 -2.3351e-01 +4.2657e-01 -2.4574e-01 -4.4128e-01 -7.2077e-01 +2.2711e-01 +2.9834e-01 +4.8778e-01 +2.5702e-01 -8.0561e-01 +9.4913e-01 +5.6421e-01 +4.8515e-01 +2.1712e-01 -1.6904e-01 +1.6801e+00 -1.8474e+00 +1.0747e+00
2753 +1.532622377e+03 +1.532622377e+03 +1.580132377e+03 +1.580132377e+03 +3.6090e-01 +3.6151e-01 -3.3618e-01 +1.9985e-01 -4.2897e-01 -2.7484e-01 -8.0096e-01 +2.7350e-01 +2.2913e-01 +3.4492e-01 +1.3944e-01 -7.0871e-01 +1.0393e+00 +3.0760e-01 +4.0924e-01 +1.8006e-01 +5.2574e-02 +1.5832e+00 -1.5396e+00 +1.0869e+00
3611 +9.912060785e+02 +9.912060785e+02 +1.038716079e+03 +1.038716079e+03 +3.6914e-01 +2.5856e-01 -4.3878e-01 +1.7214e-02 -5.2504e-01 -3.0916e-01 -1.0433e+00 +3.5088e-01 +6.1196e-02 +3.0980e-01 +1.8095e-01 -5.4533e-01 +1.0967e+00 +1.5818e-01 +3.6529e-01 -9.2042e-02 +5.3412e-02 +1.2906e+00 -1.2616e+00 +9.5622e-01
4015 +6.047572618e+02 +6.047572618e+02 +6.522672618e+02 +6.522672618e+02 +4.0716e-02 +3.5743e-01 -3.0295e-01 -5.6300e-02 -7.0757e-01 -5.0914e-01 -7.3504e-01 +1.4191e-01 +2.5528e-01 +3.4769e-01 +2.7703e-01 -5.7072e-01 +9.1613e-01 +1.5176e-01 +3.8826e-01 -3.3366e-02 +4.2986e-02 +1.2568e+00 -1.0306e+00 +9.1745e-01
4624 +3.907220067e+02 +3.907220067e+02 +4.382320067e+02 +4.382320067e+02 -2.0612e-02 +2.5235e-01 -3.3103e-01 +7.9303e-02 -8.9217e-01 -6.3480e-01 -8.7845e-01 +1.1973e-01 +1.3237e-01 +3.0775e-01 +2.5602e-01 -5.2052e-01 +8.1984e-01 +6.4241e-02 +4.9287e-01 -1.6725e-01 +5.5017e-02 +1.0346e+00 -8.0227e-01 +8.1061e-01
5274 +2.495329162e+02 +2.495329162e+02 +2.970429162e+02 +2.970429162e+02 +4.7410e-02 +1.6797e-01 -1.7735e-01 -1.4170e-01 -7.9484e-01 -5.2735e-01 -7.1932e-01 -1.1821e-02 +1.2797e-01 +1.7765e-01 +3.7365e-01 -5.2088e-01 +7.6336e-01 -1.9980e-01 +7.1497e-01 -2.7576e-01 -1.6967e-01 +6.6955e-01 -6.4619e-01 +7.5395e-01
6763 +1.516262759e+02 +1.516262759e+02 +1.991362759e+02 +1.991362759e+02 -9.5242e-02 -1.0621e-01 -3.6316e-02 -6.5164e-02 -8.2882e-01 -5.2490e-01 -5.2660e-01 -3.4260e-02 +4.6521e-02 +5.2564e-02 +5.8180e-01 -2.3173e-01 +5.0382e-01 -4.1580e-01 +5.8971e-01 -2.8083e-01 -1.4875e-01 +5.7123e-01 -5.2193e-01 +6.5278e-01
8559 +9.892759624e+01 +9.892759624e+01 +1.464375962e+02 +1.464375962e+02 +4.5390e-02 -2.1028e-01 -1.7801e-01 -1.5022e-01 -9.2038e-01 -2.5379e-01 -9.8864e-03 +8.3213e-02 -4.6840e-02 +1.8771e-02 +8.3854e-01 -2.3133e-01 +1.3346e-01 -4.5007e-01 +5.4505e-01 -4.9899e-01 -6.5953e-02 +4.2752e-01 -5.3490e-01 +4.3285e-01
11252 +6.234615299e+01 +6.234615299e+01 +1.098561530e+02 +1.098561530e+02 -5.1399e-01 +1.0498e-01 -3.9036e-01 -1.4492e-01 +3.0426e-01 +7.4997e-01 +8.3404e-01 +5.8259e-02 +3.6176e-01 +1.7199e-01 +4.6155e-01 +6.6199e-01 +1.2871e-01 -2.8577e-01 +5.6539e-01 +3.4058e-01 -4.1192e-02 +1.5937e-01 -6.6603e-02 +6.4226e-01
12885 +3.615478594e+01 +3.615478594e+01 +8.366478594e+01 +8.366478594e+01 -2.2796e-01 +2.8218e-01 -3.2119e-01 +9.9943e-03 +4.2991e-01 +8.8705e-01 +1.1658e+00 -2.0198e-01 +1.3763e-01 +7.4409e-02 +5.1644e-01 +6.4524e-01 +3.8449e-02 -3.5716e-01 +3.8877e-01 +5.6649e-01 -1.0745e-01 +2.1971e-01 +1.1856e-01 +4.7787e-01
17340 +2.456719996e+01 +2.456719996e+01 +7.207719996e+01 +7.207719996e+01 +4.3632e-01 +1.0552e-01 +1.4051e-01 -5.5327e-01 -2.9455e-01 +8.6394e-02 +1.0771e+00 -2.0196e-02 +4.8732e-01 +1.5858e-01 +6.7087e-01 +3.6585e-02 +7.3764e-01 -8.9099e-01 +3.9649e-01 +3.6115e-01 -3.5840e-01 +2.6854e-01 -4.2918e-02 -1.5357e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.016561091e+05 +1.016561091e+05 +1.017114491e+05 +1.017114491e+05 +2.8150e-02 -1.3696e+00 -3.5294e+00 -1.2366e-01 +8.0466e-02 +1.6083e+00 -1.3296e-01 -3.2065e+00 -1.1630e+00 -2.1797e+00 -5.1191e-01 -1.0057e+00 +6.5663e-01 +3.4978e+00 +1.0330e+00 +3.1278e+00 +9.6888e-01 +1.2389e+00 +1.5297e+00 +1.8823e+00
4 +9.989686088e+04 +9.989686088e+04 +9.995220088e+04 +9.995220088e+04 -1.1415e+00 +3.1504e+00 +1.2095e+00 -1.0441e+00 +1.5680e+00 +3.8784e-01 +1.0598e+00 -1.7379e-01 +2.0994e+00 +3.6874e+00 +2.1565e+00 +3.9396e+00 +3.6864e+00 -3.9787e+00 -2.4795e+00 -2.8039e+00 -3.9115e+00 +2.3928e+00 +8.0484e-02 -1.4658e+00
11 +4.230078357e+04 +4.230078357e+04 +4.235612357e+04 +4.235612357e+04 +1.8499e+00 -1.2801e-01 +2.6244e+00 -1.0420e+00 -1.8278e+00 -1.5668e+00 -2.2016e+00 -3.1923e+00 -2.2087e+00 +1.2568e+00 +4.4025e-01 -3.2888e-01 -9.3178e-01 +9.1233e-01 +1.5290e+00 +1.6499e+00 +2.5751e+00 +2.2814e+00 +2.6123e-01 -2.5644e+00
25 +2.068084473e+04 +2.068084473e+04 +2.073618473e+04 +2.073618473e+04 -6.8210e-01 +2.6620e+00 +1.6969e+00 -1.0970e+00 -1.7162e+00 +1.3342e-01 -3.1651e-01 -6.1654e-01 -5.2298e-01 +2.9627e+00 +1.1993e+00 +3.6425e+00 -3.1066e-01 -1.6658e+00 -1.7065e-01 +8.5211e-01 +2.3368e+00 +2.4375e+00 +1.4530e-01 -1.9843e+00
117 +1.079564866e+04 +1.079564866e+04 +1.085098866e+04 +1.085098866e+04 -1.2656e+00 +3.0935e-01 +4.2770e-01 +2.6861e+00 -3.1692e-01 +1.4688e+00 -2.8860e-01 -3.1657e-01 -2.4094e-01 -1.6898e-01 +2.0482e+00 -2.7211e+00 -3.1819e-01 -1.8335e+00 -1.1086e-01 -9.5385e-01 +4.7024e-02 +2.3787e+00 -1.9552e-01 -1.5956e+00
376 +9.904365559e+03 +9.904365559e+03 +9.959705559e+03 +9.959705559e+03 -1.2474e+00 +3.5659e-01 +3.1930e-01 +2.5728e+00 -3.7692e-01 +1.4809e+00 -4.1334e-01 -3.3790e-01 -2.5629e-01 -1.4905e-01 +1.8634e+00 -2.6396e+00 -4.0620e-01 -1.8413e+00 -1.8555e-01 -9.1818e-01 -5.2687e-02 +2.4417e+00 -1.9380e-01 -1.6244e+00
1294 +6.293419125e+03 +6.293419125e+03 +6.348759125e+03 +6.348759125e+03 -1.0471e+00 +3.1444e-01 +3.9902e-01 +2.1898e+00 +4.0799e-02 +1.5109e+00 -6.7136e-01 -5.1608e-01 -3.9979e-01 -1.2705e-01 +1.8867e+00 -2.3661e+00 -2.5280e-01 -1.5949e+00 +1.7013e-01 -8.8299e-01 +2.5709e-01 +2.5619e+00 -2.8555e-01 -1.2639e+00
2410 +3.933403413e+03 +3.933403413e+03 +3.988743413e+03 +3.988743413e+03 -1.0906e+00 +4.2879e-01 +5.0952e-01 +1.9385e+00 -2.0965e-02 +1.4192e+00 -6.7723e-01 -4.7699e-01 -3.5838e-01 +3.5599e-02 +1.9273e+00 -2.1172e+00 +1.2372e-01 -1.1569e+00 +2.8855e-01 -4.8844e-01 +1.2039e-01 +2.1238e+00 -5.9816e-01 -1.2066e+00
3527 +2.506348262e+03 +2.506348262e+03 +2.561688262e+03 +2.561688262e+03 -8.1895e-01 +6.0747e-01 +6.0735e-01 +1.8758e+00 -1.1240e-01 +1.3094e+00 -4.3605e-01 -3.4850e-01 -4.3795e-02 -1.0773e-01 +1.8342e+00 -1.6159e+00 +2.1960e-01 -9.1668e-01 +2.8745e-01 -3.6758e-01 -5.9550e-02 +1.8705e+00 -3.2115e-01 -9.7364e-01
4178 +1.557476241e+03 +1.557476241e+03 +1.612816241e+03 +1.612816241e+03 -8.7425e-01 +5.7039e-01 +5.9552e-01 +1.6034e+00 -2.2050e-01 +1.1161e+00 -6.0678e-01 -2.6643e-01 -3.4908e-01 +1.2486e-01 +1.8745e+00 -1.2956e+00 +1.0574e-01 -6.4587e-01 +2.4948e-01 -2.9805e-01 +7.8561e-02 +1.7946e+00 -4.0958e-01 -8.2257e-01
5426 +9.701898914e+02 +9.701898914e+02 +1.025529891e+03 +1.025529891e+03 -1.1078e+00 +6.8192e-01 +3.2981e-01 +1.1227e+00 -4.5489e-01 +1.1362e+00 -7.5965e-01 -3.7489e-01 -4.7040e-01 +3.7914e-01 +1.6370e+00 -9.0714e-01 +2.7600e-01 -5.6747e-01 +3.0859e-01 -2.3568e-01 +3.2381e-01 +1.6994e+00 -3.7210e-01 -6.5080e-01
6290 +6.252785303e+02 +6.252785303e+02 +6.806185303e+02 +6.806185303e+02 -9.9633e-01 +6.3633e-01 +3.3966e-01 +8.6889e-01 -4.5604e-01 +1.0887e+00 -5.5289e-01 +5.0783e-02 -4.8848e-01 +3.1079e-01 +1.3423e+00 -7.8204e-01 +3.0781e-01 -4.6313e-01 +2.2775e-01 -6.5762e-02 +3.1195e-01 +1.4611e+00 -1.9990e-01 -4.9265e-01
7673 +3.901637497e+02 +3.901637497e+02 +4.455037497e+02 +4.455037497e+02 -9.6824e-01 +7.5475e-01 +2.9531e-01 +9.8917e-01 -5.5752e-01 +9.6176e-01 -6.7478e-01 +1.1363e-01 -3.3345e-01 +4.8278e-01 +1.2664e+00 -4.9716e-01 +4.4960e-01 -1.6320e-01 -8.4281e-02 -1.0596e-01 +5.0269e-01 +1.1328e+00 -2.0215e-01 -3.6818e-01
8662 +2.456582327e+02 +2.456582327e+02 +3.009982327e+02 +3.009982327e+02 +6.0982e-01 -8.7759e-03 +2.6076e-01 -3.4048e-01 +3.0583e-01 -1.2915e+00 +6.1115e-01 +1.0656e+00 -5.8509e-01 -3.0540e-01 +9.8347e-01 +9.2728e-01 -3.3356e-01 -4.0131e-01 +2.1230e-01 +7.4806e-01 +3.9932e-02 -6.9069e-01 +8.2243e-01 -5.1293e-01
9957 +1.578607769e+02 +1.578607769e+02 +2.132007769e+02 +2.132007769e+02 -5.9700e-01 +4.4933e-01 +2.6794e-01 +5.1453e-01 -7.9285e-01 +9.8279e-01 -5.2777e-01 +2.0192e-01 -5.1840e-01 +6.0063e-01 +1.1490e+00 -1.5211e-01 +3.4654e-01 -4.5530e-01 -1.7966e-02 +8.0427e-02 +4.1978e-01 +4.2162e-01 -1.0118e-02 +4.7841e-02
11599 +9.742506850e+01 +9.742506850e+01 +1.527650685e+02 +1.527650685e+02 -6.6985e-01 +3.9524e-01 +6.3022e-02 +5.1203e-01 -8.4482e-01 +7.7433e-01 -5.2237e-01 +3.1618e-01 -5.4945e-01 +6.3005e-01 +9.2611e-01 +3.8366e-02 +1.7399e-01 -3.2300e-01 +1.0978e-01 +4.2676e-02 +8.1044e-01 +1.7583e-01 -4.0511e-02 -6.1757e-02
12854 +5.812559756e+01 +5.812559756e+01 +1.134655976e+02 +1.134655976e+02 -6.3724e-01 +2.1344e-01 +6.2089e-03 +3.8537e-01 -1.1038e+00 +5.0894e-01 -2.7107e-01 +3.6503e-01 -1.4653e-01 +7.0337e-01 +8.1034e-01 +1.1810e-01 +1.3780e-01 -2.9814e-01 +1.8586e-01 +1.0830e-01 +7.5434e-01 -1.6679e-01 +1.1133e-01 -1.4559e-02
13370 +3.821448488e+01 +3.821448488e+01 +9.355448488e+01 +9.355448488e+01 -5.9035e-01 +4.4343e-01 -6.5981e-02 +3.9689e-01 -1.0728e+00 +3.5526e-01 -4.6352e-01 +4.7232e-01 -1.2813e-01 +8.0695e-01 +5.5538e-01 +1.5061e-01 +1.3528e-01 -4.2387e-01 +1.1921e-01 -4.3284e-02 +7.6034e-01 -2.2283e-01 +1.1213e-01 -1.2120e-01
15483 +2.227186281e+01 +2.227186281e+01 +7.761186281e+01 +7.761186281e+01 -7.1604e-01 +4.2078e-01 -1.2779e-01 +3.6834e-01 -1.1695e+00 +5.3886e-01 -2.2635e-01 +5.2308e-01 -3.3080e-01 +7.7502e-01 +3.9368e-01 +1.4976e-01 +1.7515e-01 -3.6616e-01 +1.4278e-01 +1.1649e-02 +5.8998e-01 -3.5828e-01 +2.9400e-01 -1.8118e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.489184905e+04 +8.489184905e+04 +8.480151905e+04 +8.480151905e+04 +7.6910e-02 +1.7451e+00 +2.5870e+00 +3.2737e+00 +2.1357e+00 +3.2880e+00 +2.4004e+00 +1.4963e+00 +1.6001e-01 +1.7385e+00 +5.0042e-02 -2.3659e+00 -3.3930e+00 +1.6104e+00 -1.7314e+00 +1.9812e+00 -1.4365e+00 +2.6935e+00 -7.7638e-01 +2.8907e+00
21 +4.223074365e+04 +4.223074365e+04 +4.214041365e+04 +4.214041365e+04 -1.0609e-01 -2.0738e-01 +2.5771e+00 +3.0901e+00 +2.0934e+00 -6.2970e-03 -1.4067e+00 +1.7074e+00 -2.5491e+00 +3.9704e-01 +6.4773e-01 -7.0139e-01 -3.4059e+00 +9.0221e-01 -1.8616e+00 -4.0456e-01 -1.4841e+00 +2.0981e+00 +4.6051e-01 +2.5312e+00
26 +3.554143225e+04 +3.554143225e+04 +3.545110225e+04 +3.545110225e+04 -1.0751e-01 +1.8189e+00 +2.1840e+00 +2.8711e+00 -2.0100e+00 -2.1704e+00 +2.1950e+00 +2.5696e+00 +8.9821e-02 +1.4755e+00 -3.0890e-02 -6.9826e-01 -4.1569e-01 -3.4450e-01 +8.1839e-01 +3.3833e+00 +1.0642e+00 +2.2488e+00 -1.2645e+00 +7.6709e-01
84 +2.506965174e+04 +2.506965174e+04 +2.497932174e+04 +2.497932174e+04 +2.6110e+00 +1.6663e+00 +1.6891e-01 -1.7027e+00 -2.8351e+00 -2.0349e+00 +2.1904e+00 -1.2225e+00 +3.0217e-01 +1.8440e-02 -1.0485e+00 -6.1572e-01 -5.9928e-01 +6.3474e-01 -6.8127e-02 +2.0486e+00 -9.4076e-02 -1.6874e+00 -2.1900e+00 -1.3784e+00
