% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.040804125e+03 +1.040804125e+03 +9.494441249e+02 +9.494441249e+02 +3.5847e+00 +8.2196e-01 +2.6585e+00 +1.9463e+00 +4.0410e+00 +4.1865e+00 -8.5008e-01 -1.8696e+00 +4.0095e+00 -3.7670e+00 -2.8522e+00 -4.9922e+00 -1.2569e+00 -4.7269e+00 +1.7609e+00 -8.8495e-01 +2.7567e-01 +4.2284e+00 +2.8108e+00 +2.2002e+00
6 +9.114994682e+02 +9.114994682e+02 +8.201394682e+02 +8.201394682e+02 -1.8010e+00 +3.7171e+00 -2.4302e+00 -1.2066e+00 -4.8181e+00 +1.9261e+00 +3.8362e+00 -2.4054e+00 -3.7625e-01 +6.8717e-01 -7.1785e-01 -4.7586e+00 -2.8840e+00 +3.4595e+00 +1.2916e+00 -1.7609e+00 +3.8110e+00 +2.0328e+00 +2.2309e+00 +3.0844e+00
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.651329496e+03 +1.651329496e+03 +1.882859496e+03 +1.882859496e+03 -1.8288e+00 +4.2941e+00 -2.1522e-01 -2.6889e+00 +3.9956e+00 -3.7002e+00 +9.2690e-01 -2.0094e+00 +8.8046e-01 +3.0703e+00 -6.8981e-01 -3.5517e+00 +3.2678e+00 -3.6591e+00 -2.2279e+00 +2.7252e+00 +2.5465e+00 +1.6984e+00 +2.2415e+00 -1.0567e+00
3 +1.478946013e+03 +1.478946013e+03 +1.710476013e+03 +1.710476013e+03 -1.0806e+00 +2.1774e+00 -3.6064e+00 -4.6188e+00 +7.1488e-01 -8.1952e-01 +2.4634e+00 -8.0838e-01 +2.0952e+00 +1.6186e+00 +1.8086e+00 -2.1228e+00 -3.0885e+00 +4.7009e-01 -4.3524e+00 +4.4091e+00 -1.7501e+00 -2.1689e+00 -3.4457e+00 +9.0669e-01
4 +7.713153885e+02 +7.713153885e+02 +1.002845388e+03 +1.002845388e+03 -2.3672e+00 -2.6318e+00 -2.9057e+00 +6.2324e-01 -2.2368e+00 +1.0875e+00 +1.5497e-01 +4.3423e+00 +3.1930e+00 +8.2927e-01 +1.3663e+00 -3.7424e+00 +1.3589e+00 +7.4336e-01 +3.1242e+00 +4.1551e+00 -3.0877e-02 -1.6847e+00 +3.3627e+00 +2.9976e-01
110 +5.244753986e+02 +5.244753986e+02 +7.560053986e+02 +7.560053986e+02 -2.9553e+00 -3.9205e+00 +1.1595e+00 +3.1575e+00 +1.9235e+00 -1.7916e+00 -2.5166e+00 +3.3654e+00 +3.7833e+00 +3.0523e+00 -9.3286e-01 +1.0227e+00 -2.2505e+00 +1.0800e+00 +3.4704e+00 +1.7398e+00 +4.1903e+00 -2.8546e+00 +6.5259e-01 +2.8431e+00
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.897930412e+03 +4.897930412e+03 +4.758160412e+03 +4.758160412e+03 +3.9165e+00 -1.9788e+00 +1.0246e+00 -2.0487e+00 +3.3084e+00 -4.7978e+00 -2.6590e+00 -2.3289e+00 +4.6659e+00 -1.8186e+00 +5.6563e-01 +8.4955e-01 -3.0065e+00 -2.4871e+00 +4.2735e+00 +2.3547e+00 +4.2008e+00 +2.1532e+00 -2.1126e+00 +3.8469e+00
2 +3.959205305e+03 +3.959205305e+03 +3.819435305e+03 +3.819435305e+03 -3.6941e+00 -3.4192e+00 +3.4121e+00 -3.4328e+00 -2.5030e+00 -2.5613e+00 -4.8292e+00 +3.3455e+00 -1.2034e+00 +9.2534e-01 +4.3087e+00 -1.1526e+00 +4.3931e+00 +1.2669e+00 -3.8172e+00 -3.5391e+00 -2.3477e+00 +1.4579e+00 -1.9310e+00 +5.0983e-01
3 +2.372721606e+03 +2.372721606e+03 +2.232951606e+03 +2.232951606e+03 +1.8244e+00 +3.1196e+00 -3.4500e+00 -1.3668e+00 -9.8154e-01 -1.1533e-01 +2.7878e+00 +3.4066e+00 -2.9244e+00 -1.2630e+00 +4.4700e+00 +2.7993e+00 -2.4762e+00 +4.4240e+00 -4.1207e+00 -3.6680e+00 -2.4413e+00 +1.7118e+00 -7.1314e-01 +3.5639e+00
12 +1.123279619e+03 +1.123279619e+03 +9.835096188e+02 +9.835096188e+02 +3.0380e+00 +1.9042e-01 +2.6184e+00 +2.8771e+00 -4.8146e-01 -2.1713e+00 +1.9948e+00 +8.7845e-01 -2.3363e+00 -6.6142e-01 -3.1243e+00 -4.8956e+00 -3.4787e+00 -2.3366e+00 +1.9759e+00 -9.4447e-01 -4.3974e-01 -3.1556e-04 -6.1756e-01 -2.7298e-01
24 +5.866578095e+02 +5.866578095e+02 +4.468878095e+02 +4.468878095e+02 -3.3055e+00 +2.8493e+00 -2.6182e+00 +3.9623e+00 +1.1217e+00 -2.8495e+00 +7.4780e-01 -2.1114e+00 -4.8928e+00 +1.8571e+00 -2.3126e+00 +2.0161e+00 +6.8809e-01 -2.2997e+00 -2.0627e+00 -3.9725e+00 -3.0395e+00 +2.9942e+00 -1.8544e+00 +4.3221e+00
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.505158916e+03 +1.505158916e+03 +1.514988916e+03 +1.514988916e+03 +3.7662e+00 -2.0832e+00 +3.9687e+00 +3.1801e+00 +3.6483e+00 +4.5491e+00 -2.6333e+00 -4.2217e+00 +1.8134e+00 +1.8246e+00 -4.8852e+00 -7.1842e-01 +5.2055e-02 +3.4540e+00 -1.3734e+00 +1.9691e+00 -7.3754e-01 +4.9372e+00 -4.9066e+00 +3.0136e+00
35 +6.723132376e+02 +6.723132376e+02 +6.821432376e+02 +6.821432376e+02 +1.4469e+00 +1.2308e+00 +2.6290e+00 -4.4401e+00 -1.3552e+00 +4.8161e+00 -1.7729e+00 -2.9795e+00 -3.4855e+00 -5.6440e-01 +1.4768e+00 -6.5909e-01 +1.8474e+00 +3.4458e-01 -2.4033e+00 +1.6463e+00 -6.6790e-01 +2.3840e+00 +1.8667e+00 -4.8003e+00
198 +5.858389121e+02 +5.858389121e+02 +5.956689121e+02 +5.956689121e+02 -1.0985e+00 +3.9545e+00 -2.7474e+00 -2.0490e+00 -3.0293e-01 +1.2081e+00 +1.7776e+00 -4.9289e+00 -3.8268e+00 +1.2669e+00 -2.6616e+00 +1.2293e-01 -2.5916e+00 +1.9253e-01 +3.1007e+00 +7.1560e-01 -3.3633e+00 -2.6056e+00 -2.8606e+00 +1.3386e+00
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.308327763e+03 +1.308327763e+03 +1.375537763e+03 +1.375537763e+03 +2.6109e+00 -3.4823e+00 -1.4717e+00 +3.8333e+00 -4.3367e+00 -1.0024e+00 +3.7372e+00 -9.6582e-01 +2.4276e+00 +4.5257e+00 +2.3845e+00 +3.0267e+00 +2.3988e+00 +4.8950e+00 -6.7762e-01 -3.5652e+00 -3.9536e+00 +4.5253e+00 -3.1604e+00 +1.8466e-01
27 +6.427114604e+02 +6.427114604e+02 +7.099214604e+02 +7.099214604e+02 +3.5127e+00 +2.8384e-01 -2.1227e-01 -1.5047e+00 +1.5264e+00 +4.7461e+00 -1.1763e+00 +3.9052e-01 -2.9207e+00 +3.2666e+00 -5.1274e-01 +4.3406e+00 +4.3982e+00 -1.0927e-01 +3.4943e+00 +2.1891e+00 -2.7404e-01 +1.2473e-01 -3.1675e+00 -3.1984e+00
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.592828759e+03 +2.592828759e+03 +2.539868759e+03 +2.539868759e+03 +1.2039e+00 +4.9941e+00 -4.7348e+00 -2.8050e+00 +3.2229e+00 +4.7344e+00 -3.2834e+00 -2.5496e+00 -9.6153e-01 -3.8176e+00 +2.2358e+00 -1.4204e+00 +2.5344e+00 -4.0401e-02 +3.9751e+00 -5.3081e-01 +6.6229e-01 +2.2146e+00 +2.4698e+00 -2.9518e-02
2 +1.183874145e+03 +1.183874145e+03 +1.130914145e+03 +1.130914145e+03 +7.8960e-01 -4.9924e+00 +3.9833e+00 -1.6130e+00 +1.5981e+00 -1.7970e+00 +2.2626e+00 +3.6105e+00 +8.5856e-01 +1.9430e+00 -5.1609e-01 -2.6888e+00 +3.0192e+00 +2.9682e+00 +2.8197e+00 +4.5516e+00 +4.0583e-01 +2.6125e+00 +5.7723e-01 +2.4114e+00
7 +7.470047328e+02 +7.470047328e+02 +6.940447328e+02 +6.940447328e+02 +3.9550e+00 -3.2345e+00 -1.4737e+00 +3.2350e+00 +3.9607e+00 -5.1897e-01 -2.4053e+00 +3.4205e-02 -1.6910e+00 +3.8909e+00 -1.3304e+00 +4.3349e-02 -9.1181e-01 +2.0069e+00 -4.0532e+00 +4.0161e+00 -4.0345e+00 -3.8713e+00 -2.2251e+00 -1.2115e-02
157 +6.171752473e+02 +6.171752473e+02 +5.642152473e+02 +5.642152473e+02 +4.1795e+00 -3.0209e+00 +1.8807e+00 +7.3336e-01 -1.9074e+00 -4.0626e+00 -1.4791e+00 +3.7180e+00 -4.0660e+00 -2.2537e+00 -2.1982e+00 -2.4117e+00 +1.7066e-01 -2.0346e+00 +7.7375e-01 -6.8460e-01 -9.4954e-01 +4.4090e+00 -4.5623e+00 +1.7433e+00
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.491957772e+03 +1.491957772e+03 +1.580017772e+03 +1.580017772e+03 +4.4660e+00 +9.8221e-01 -3.3122e+00 -1.9986e+00 +4.6604e+00 +2.9229e+00 +3.3681e-01 -2.9089e-01 -3.9553e+00 -2.4443e+00 -4.8768e+00 +4.3719e+00 +7.6348e-01 +1.4680e+00 -3.4979e+00 -4.3191e-01 +4.8406e+00 +2.5916e+00 -2.4756e+00 -1.5511e+00
2 +7.109177201e+02 +7.109177201e+02 +7.989777201e+02 +7.989777201e+02 -3.8634e+00 +1.8962e+00 -8.3156e-01 +1.4766e+00 +2.0378e+00 +3.4536e+00 -3.5466e+00 -3.1675e+00 -3.6125e-01 -3.0243e+00 -3.1644e+00 +4.3593e+00 +2.1669e+00 -2.1133e+00 +1.0960e+00 +1.7785e+00 +2.9995e+00 -3.9275e+00 -3.1051e+00 +1.5967e+00
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.047820862e+03 +2.047820862e+03 +2.126350862e+03 +2.126350862e+03 +3.3587e+00 +3.2546e+00 +1.7589e+00 +2.8137e+00 -3.2726e+00 +9.5475e-01 +2.3498e+00 +2.1073e+00 -1.4556e+00 +3.2200e+00 -3.5696e+00 -1.1370e+00 -4.4999e+00 +3.6112e+00 +1.0132e+00 +1.8565e+00 +4.8140e+00 +3.0446e-01 +1.2870e+00 +3.2523e+00
3 +1.000253569e+03 +1.000253569e+03 +1.078783569e+03 +1.078783569e+03 -1.1583e+00 -2.7087e+00 +1.0053e+00 +3.1536e+00 -1.7828e+00 -7.2165e-01 +4.0203e-01 -3.0120e+00 -9.5984e-01 +3.0417e+00 +4.9650e+00 +1.7933e+00 -3.7870e+00 -3.3414e+00 -2.1695e+00 +1.2627e+00 +3.0726e+00 -2.0397e+00 +3.2044e+00 -2.2489e+00
52 +9.133813790e+02 +9.133813790e+02 +9.919113790e+02 +9.919113790e+02 +4.6466e+00 -4.4120e+00 +3.1446e+00 -7.0354e-01 +3.7273e+00 -2.2267e+00 +8.2623e-01 +2.1134e+00 +4.3243e+00 +2.4744e+00 +3.6834e+00 -4.5186e+00 -1.8475e+00 +3.0058e-01 +1.5793e+00 -8.8722e-01 -4.4224e-02 +4.4954e+00 +4.3693e+00 +3.9774e+00
54 +6.132377454e+02 +6.132377454e+02 +6.917677454e+02 +6.917677454e+02 +3.0587e+00 -4.9037e+00 -1.6267e+00 -1.4808e+00 +2.6362e+00 +1.5145e+00 -1.6720e+00 -1.1656e+00 -4.9077e+00 +2.5042e+00 +3.1039e+00 -4.9752e+00 +4.2402e+00 -3.2234e+00 -3.3658e+00 +2.4525e+00 -1.7050e+00 -2.0537e+00 -2.5919e+00 +3.6749e+00
