% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.807011467e+02 +1.807011467e+02 +2.866114665e+01 +2.866114665e+01 -1.0382e+00 -3.0892e+00 +7.8581e-01 +9.9408e-04 +1.6522e-01 +2.0749e+00 +1.4931e+00 +1.2662e+00 +2.0503e+00 -1.5012e+00 +2.4291e+00 -4.5744e+00 -4.0728e+00 +1.5599e+00 +3.2084e+00 -2.8583e+00 +4.9149e+00 -2.5395e+00 +2.8654e+00 +5.8240e-01
52 +1.458312698e+02 +1.458312698e+02 -6.208730195e+00 -6.208730195e+00 +1.3689e+00 -6.2469e-01 -2.6218e+00 +2.8357e+00 +4.2749e+00 +2.5849e+00 +1.9958e+00 +1.3929e+00 +1.3181e+00 +1.8240e+00 -2.6292e+00 -9.5736e-01 +4.2782e-01 -2.7730e+00 -4.0397e+00 +4.4717e+00 +1.7444e+00 -1.4164e+00 -6.7705e-01 +6.8208e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.258535546e+02 +3.258535546e+02 +3.006035546e+02 +3.006035546e+02 -3.9901e+00 +1.7927e+00 +3.9620e+00 -1.6684e+00 -3.6338e+00 +4.4667e+00 -4.5966e+00 +2.6720e+00 -1.7730e+00 -4.2691e+00 +4.2069e-01 +1.3618e+00 +4.8399e+00 +1.1801e+00 +2.2018e+00 +4.5212e+00 +2.4994e-01 -2.6447e+00 +4.9889e+00 +4.2254e+00
3 +2.450416267e+02 +2.450416267e+02 +2.197916267e+02 +2.197916267e+02 +4.2427e+00 -1.4484e+00 +2.0055e+00 -2.0046e+00 -4.9741e+00 +2.8515e+00 +4.5220e+00 +3.3370e+00 +9.8612e-01 -3.4392e-01 +1.8714e+00 -7.0641e-01 +2.7723e+00 -5.2019e-01 +2.7106e+00 -1.3163e+00 +4.0973e-01 -2.1962e+00 +7.5101e-01 +4.5414e+00
8 +1.494628889e+02 +1.494628889e+02 +1.242128889e+02 +1.242128889e+02 +9.9207e-01 +1.5406e+00 -3.8368e-01 -3.3740e+00 +1.7710e+00 +3.6554e+00 -2.1267e+00 +5.6480e-01 +3.5166e+00 +2.7911e+00 -5.0701e-01 -2.3942e+00 -1.6989e-01 -2.0423e+00 +4.3999e-02 -6.7781e-01 -2.4908e+00 +4.6031e+00 +1.8407e+00 -3.2337e+00
58 +9.666862023e+01 +9.666862023e+01 +7.141862023e+01 +7.141862023e+01 -1.1953e+00 +5.9219e-01 +4.5600e-01 -2.5465e+00 +1.6807e+00 -2.7141e+00 -2.5422e-02 -4.4950e+00 -3.6845e+00 -1.7069e+00 +2.0117e+00 -1.0650e+00 -1.2334e+00 -4.8186e-01 +3.9379e+00 -2.0826e+00 +6.2938e-01 -1.4681e-01 +1.0615e-01 +1.6622e-01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.732757868e+02 +2.732757868e+02 +2.755057868e+02 +2.755057868e+02 +4.4835e+00 -4.4729e+00 -1.5050e-02 -1.1697e+00 -4.7783e+00 -9.5142e-01 -2.7123e+00 +1.5827e+00 -3.2947e+00 -2.0711e+00 +3.5146e+00 +2.2176e+00 -8.2442e-01 +2.2996e+00 +2.9884e+00 -1.4399e+00 -3.5109e+00 -1.3938e+00 +2.6138e+00 -2.2324e+00
7 +1.680603486e+02 +1.680603486e+02 +1.702903486e+02 +1.702903486e+02 +3.4477e+00 -1.9329e+00 -1.6122e+00 +2.3636e+00 -6.8252e-01 -8.1003e-01 +1.7056e+00 -3.6650e+00 -2.2977e+00 +3.8033e+00 +4.5056e+00 -6.4734e-01 +1.0039e+00 -3.3751e+00 +4.6102e+00 -2.0816e+00 +1.9462e+00 +1.3188e+00 -2.1057e+00 +1.8963e+00
14 +1.513097236e+02 +1.513097236e+02 +1.535397236e+02 +1.535397236e+02 +2.3805e+00 +4.3243e+00 -5.0388e-01 -3.6743e+00 -6.9248e-01 -3.2399e+00 -3.0549e+00 -6.8357e-01 -2.2931e+00 +2.6218e+00 +3.5043e+00 +7.2469e-01 +3.4717e+00 +3.2730e+00 -2.2621e+00 -3.4418e+00 +6.8903e-01 -2.1753e+00 +8.9613e-01 +4.2334e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.741921213e+02 +1.741921213e+02 +1.611121213e+02 +1.611121213e+02 -1.8992e+00 -1.6853e+00 +1.5559e-01 +1.8421e+00 -1.8832e+00 -3.7705e+00 -2.3737e+00 +2.3163e+00 +3.8814e+00 -1.0028e+00 -2.9947e+00 +3.7402e+00 +3.0321e+00 -2.1470e+00 +3.5917e+00 -3.3202e+00 +4.7140e-01 -2.8916e+00 +2.8481e+00 +4.4592e+00
2 +1.426567374e+02 +1.426567374e+02 +1.295767374e+02 +1.295767374e+02 +1.5629e+00 +1.6061e+00 +4.0125e+00 +2.4456e+00 -3.5506e+00 +2.5620e+00 -2.6654e+00 -4.1566e+00 +8.2553e-01 -3.4099e+00 -2.4383e+00 -2.6182e+00 -1.0495e+00 +3.0739e+00 -2.5278e+00 +4.2810e-01 -1.4027e+00 +9.2639e-01 +1.9030e-01 -1.0272e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.700923099e+02 +2.700923099e+02 +5.372523099e+02 +5.372523099e+02 -4.2838e+00 -2.7190e-01 -2.1037e+00 -8.5128e-01 -2.0536e+00 -4.1804e+00 -3.5492e+00 +4.6142e-01 -4.1525e+00 +4.2202e+00 +3.1961e+00 -2.5637e+00 -4.8264e+00 -1.5940e+00 +4.9719e+00 +3.7363e+00 +3.0440e+00 +4.8274e+00 -4.6327e+00 -2.8514e+00
3 +2.317799391e+02 +2.317799391e+02 +4.989399391e+02 +4.989399391e+02 +3.2447e+00 -1.8653e+00 -2.1914e+00 -3.7946e+00 +4.8089e+00 +1.6519e+00 +2.8857e+00 -3.6025e-01 -4.0514e+00 -4.3744e+00 +4.9196e+00 -6.3929e-01 -4.6483e+00 -2.9033e+00 -1.5604e+00 +9.7702e-01 -2.6745e+00 +3.0381e+00 -4.3288e+00 +2.6135e+00
27 +1.539578692e+02 +1.539578692e+02 +4.211178692e+02 +4.211178692e+02 -2.3055e+00 -9.8786e-01 -1.0114e+00 -1.9232e+00 +1.4553e+00 -4.0709e+00 -4.1639e-01 -2.2576e+00 +7.3462e-01 +1.1915e+00 +5.7412e-01 -4.4104e+00 -3.2516e+00 -4.0168e+00 +3.2887e+00 -5.0415e-01 -4.5676e+00 +1.6365e+00 -1.6338e+00 -4.1334e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899323368e+02 +1.899323368e+02 +1.936423368e+02 +1.936423368e+02 +3.0497e+00 -2.6066e+00 +4.0877e+00 +4.0888e+00 -2.0194e+00 +3.5497e+00 +4.7084e+00 +4.9531e+00 -3.5293e+00 -2.9310e+00 +1.8107e+00 -1.5800e+00 -3.1264e+00 +1.5598e+00 -6.7807e-01 -2.6821e+00 -4.8006e+00 -1.3112e+00 -2.6647e-01 -3.0914e+00
32 +1.484125695e+02 +1.484125695e+02 +1.521225695e+02 +1.521225695e+02 +4.4849e+00 +1.5488e+00 +3.1360e+00 +3.3992e+00 -3.9797e+00 +3.2445e+00 +2.3554e-01 +9.3183e-01 -1.4976e+00 -1.2606e+00 +1.3167e+00 -3.5775e+00 -2.3292e+00 -1.5797e+00 -3.8050e+00 -3.3499e+00 -1.8267e+00 -2.2875e+00 +2.0163e+00 -2.5974e-01
106 +9.106470806e+01 +9.106470806e+01 +9.477470806e+01 +9.477470806e+01 +4.3029e+00 -3.2851e+00 +8.8697e-01 +1.2185e+00 -1.7630e+00 -2.3522e-01 -2.7092e+00 +4.7620e+00 +3.2420e+00 -1.9934e+00 -2.3929e+00 -4.8817e+00 -2.7410e+00 +2.2246e+00 -2.6242e+00 +5.4090e-01 -1.7212e+00 +3.2070e+00 -4.9634e+00 +7.0360e-01
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.739430846e+02 +2.739430846e+02 +3.687230846e+02 +3.687230846e+02 -4.7459e+00 +9.9838e-01 +2.3581e+00 -3.0820e+00 -4.1181e-02 -4.1562e+00 -1.1094e+00 -4.2816e+00 +1.5400e+00 -2.7946e+00 -4.9665e+00 -2.3476e+00 -3.9927e+00 +3.9693e-02 +1.3105e+00 -1.3048e+00 -4.0498e+00 +2.3777e+00 -1.7753e+00 -3.6912e+00
3 +1.988231149e+02 +1.988231149e+02 +2.936031149e+02 +2.936031149e+02 +3.9527e+00 +1.0722e+00 +1.6126e+00 -1.5533e+00 +1.5823e+00 +2.4548e+00 +2.2940e+00 -1.9398e+00 -4.9916e+00 +3.3919e+00 +4.7853e+00 -7.3044e-01 +5.3826e-02 -4.8830e+00 +3.7750e+00 -1.5864e+00 +4.9864e-01 +4.1007e+00 -9.7912e-01 -1.4365e+00
6 +1.370442736e+02 +1.370442736e+02 +2.318242736e+02 +2.318242736e+02 +2.5789e+00 -1.1991e+00 +3.8628e+00 -3.4971e+00 -6.1446e-01 -1.0976e+00 +4.0320e+00 -2.2761e+00 +3.2419e+00 -1.0661e+00 +3.7348e+00 +6.8411e-01 +1.3070e+00 -5.3684e-01 +3.0504e+00 -2.6355e+00 +3.3757e+00 -2.2484e+00 -2.4591e+00 -2.0647e-01
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.459152979e+02 +3.459152979e+02 +5.798352979e+02 +5.798352979e+02 +1.5886e+00 -4.4324e+00 -2.7608e+00 +4.6553e+00 -3.1190e+00 -2.9947e+00 +4.7211e+00 +3.9532e+00 +2.9178e+00 +1.4218e+00 +2.6520e+00 -2.1116e+00 +4.2785e+00 -6.8705e-01 +1.1076e+00 +7.7389e-01 +4.3627e+00 +2.0465e-01 +4.7521e+00 -4.6228e+00
2 +2.279970903e+02 +2.279970903e+02 +4.619170903e+02 +4.619170903e+02 +1.2387e+00 +3.7049e+00 +3.2072e+00 -4.9509e+00 -1.3321e+00 +4.5820e+00 -3.9777e+00 -1.4231e+00 +2.9489e+00 -1.7748e+00 +3.2274e+00 -3.8266e+00 -1.6711e+00 +4.1960e+00 +2.3337e+00 +2.6506e+00 +1.7702e+00 +4.7541e+00 +9.4621e-01 +1.1754e+00
24 +1.474667283e+02 +1.474667283e+02 +3.813867283e+02 +3.813867283e+02 -4.5191e+00 -3.2234e+00 -1.4813e+00 -1.5507e+00 -1.0314e+00 -1.9463e+00 +3.4995e+00 +4.8536e+00 +1.9296e+00 +1.1072e+00 -8.8981e-01 +7.8977e-01 +3.6491e+00 +2.4714e+00 +5.5785e-01 +9.1102e-01 +3.0704e-01 +1.1038e+00 -1.2434e+00 -4.0218e+00
134 +9.968703721e+01 +9.968703721e+01 +3.336070372e+02 +3.336070372e+02 -4.7387e+00 +2.2160e+00 -4.0601e+00 -4.6387e+00 -4.2054e+00 +3.0906e-02 +3.9786e+00 +1.8766e-01 +2.1575e+00 +7.3841e-01 -2.0893e+00 -1.7669e+00 -4.0522e+00 +4.4084e+00 +8.0338e-01 +1.7353e+00 +4.6394e+00 +5.8998e-01 -7.1724e-01 +8.8646e-01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.422139860e+02 +1.422139860e+02 +8.129398599e+01 +8.129398599e+01 -1.5286e+00 -2.8823e+00 +8.8183e-01 -3.2371e+00 -3.0734e+00 +4.1318e+00 +3.8586e+00 +5.2364e-01 -3.4174e+00 -7.4439e-01 +1.5541e+00 +9.7239e-01 -2.1982e+00 -4.8236e+00 -3.9166e+00 -1.2363e+00 -1.2602e-01 +3.9996e+00 +3.2790e+00 -4.2125e+00
75 +9.551261655e+01 +9.551261655e+01 +3.459261655e+01 +3.459261655e+01 +1.0782e-01 -4.0632e+00 +4.8186e+00 -2.6119e+00 -2.4503e+00 +1.6129e+00 +9.8211e-01 +7.1571e-01 -3.8836e+00 +7.2867e-02 -3.9897e+00 -5.7319e-01 -3.1287e+00 +9.5443e-01 +1.9817e+00 -1.7049e-01 -1.4804e-01 +6.1847e-01 +1.4633e+00 -3.8017e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.715965285e+02 +2.715965285e+02 +2.521165285e+02 +2.521165285e+02 +1.6778e+00 -2.1263e+00 -4.7179e+00 +2.7646e+00 +1.9093e+00 -2.1486e+00 +3.2080e+00 -1.7031e+00 +4.3897e-01 -1.5816e+00 +3.3655e+00 +4.8124e+00 +4.2307e+00 +2.3285e+00 -3.8285e+00 -1.7452e+00 -9.6883e-02 +6.6363e-01 +4.5362e+00 +3.8921e-01
3 +2.120813032e+02 +2.120813032e+02 +1.926013032e+02 +1.926013032e+02 +3.4536e+00 -2.0965e+00 +8.7373e-01 +1.1357e+00 +3.9579e+00 +4.9523e+00 +1.6027e+00 -1.4497e+00 -2.5866e+00 +3.3732e-01 -3.7057e-01 -9.1345e-02 -2.5534e+00 +2.0990e+00 -8.5782e-01 +2.3303e+00 -4.9189e+00 +2.6460e+00 +3.6960e+00 +2.2198e+00
74 +1.331047702e+02 +1.331047702e+02 +1.136247702e+02 +1.136247702e+02 -1.4456e-01 +3.3244e+00 -3.0889e+00 +4.9740e+00 +4.8268e+00 -2.8852e+00 -1.8037e+00 +2.2639e+00 +9.7955e-01 -2.5676e-01 -3.6847e+00 -3.0277e+00 +1.8036e+00 +3.8400e+00 -3.2772e-01 +1.9767e+00 -9.2534e-01 -2.3222e+00 -5.7523e-01 -3.1328e+00
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.015125988e+02 +4.015125988e+02 +5.359825988e+02 +5.359825988e+02 +4.8125e+00 +1.9460e+00 +4.8541e+00 +2.1740e+00 +1.8738e+00 +2.4662e+00 -3.3799e+00 +4.2825e+00 +3.7493e+00 +2.6837e+00 -4.1713e+00 +1.0633e+00 +4.4574e+00 -4.6451e-01 +2.7651e+00 -8.1652e-01 -1.4044e+00 -2.4611e-01 -2.4349e+00 -7.1561e-01
2 +1.791335108e+02 +1.791335108e+02 +3.136035108e+02 +3.136035108e+02 -4.9565e+00 -5.3184e-01 +2.0634e+00 -3.1078e+00 +2.4376e+00 -3.0892e+00 -1.1112e+00 +1.0600e+00 +2.3168e+00 -2.7350e+00 -1.1454e+00 -3.9809e+00 +9.7186e-01 -2.8925e+00 +1.4615e-01 -1.5513e+00 -2.1402e+00 -2.8429e-02 -3.7761e+00 -1.2842e+00
113 +1.449227203e+02 +1.449227203e+02 +2.793927203e+02 +2.793927203e+02 +2.5065e+00 +1.8790e+00 +2.6425e+00 +3.9308e-01 -3.9516e+00 -7.7073e-01 -1.2070e+00 +3.9706e-01 -3.1062e+00 -2.8605e+00 -2.8294e+00 +1.3742e+00 +3.1726e+00 -1.4769e+00 -3.8977e+00 -4.2569e+00 +5.3118e-01 +1.5533e-01 -1.9945e+00 -3.1725e+00
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.000523441e+02 +3.000523441e+02 +7.454023441e+02 +7.454023441e+02 -1.6523e+00 +2.1176e+00 -7.8161e-01 -8.8119e-01 -3.6097e+00 +3.6993e-02 -2.6372e+00 +1.9212e+00 -4.5112e+00 -4.3761e+00 -1.4849e+00 -4.8314e+00 +1.4184e+00 +1.2753e+00 -1.1237e+00 +1.7441e+00 -1.3080e+00 +4.8230e+00 -1.3812e+00 -9.3451e-02
2 +2.055780876e+02 +2.055780876e+02 +6.509280876e+02 +6.509280876e+02 +2.1096e+00 +1.1623e-01 +3.3243e-01 +4.4663e-01 +2.0639e-01 -2.6711e+00 -1.8198e+00 +8.7122e-01 +2.7624e+00 +1.3184e+00 +1.6857e+00 -1.8910e+00 -6.4412e-01 +4.2245e+00 +1.8209e+00 -2.7737e+00 -8.4277e-01 -1.7840e+00 +8.9483e-01 -1.6061e+00
6 +1.360670227e+02 +1.360670227e+02 +5.814170227e+02 +5.814170227e+02 -1.9327e+00 +3.9345e+00 -2.4525e+00 +1.2708e+00 -2.7254e+00 +1.8769e+00 -2.1458e+00 +3.6389e+00 +4.0644e+00 +4.1466e+00 +2.9808e+00 +2.8916e+00 -2.9990e-01 -1.0979e+00 +2.8296e+00 -3.6264e-01 -4.0850e+00 +2.1248e+00 +3.4726e+00 -5.3729e-01
