% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
18990 +1.570354613e+02 +1.570354613e+02 +1.198554613e+02 +1.198554613e+02 +1.1881e+00 -2.5270e+00 +2.6828e-01 +1.3363e+00 -1.1867e+00 -1.2120e+00 -1.8408e+00 +4.4426e-01 -9.7038e-01 +2.0546e-01 -6.2104e-01 -6.5259e-01 -4.1837e-01 -4.5454e-01 -2.4720e-01 -1.1939e+00 -1.0628e+00 -7.8633e-01 +8.5612e-01 +4.5595e-01
% function evaluation | noise-free fitness - Fopt (2.275200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.000019111e+02 +5.000019111e+02 +7.275219111e+02 +7.275219111e+02 +1.8251e+00 +3.5185e+00 +1.9043e+00 -4.3952e-01 -9.9473e-01 +2.4261e+00 -2.3548e+00 -2.4308e+00 +9.6400e-02 -2.7112e-01 +1.7116e-02 +3.5054e+00 -3.5838e+00 +3.1872e-02 -3.4624e+00 -3.2109e+00 +3.2381e+00 +1.3498e+00 -1.6300e+00 +3.7869e+00
37 +3.590022307e+02 +3.590022307e+02 +5.865222307e+02 +5.865222307e+02 +1.4590e+00 -2.1157e+00 +2.9761e+00 +1.8134e+00 +7.7775e-01 -1.9984e+00 +2.3957e+00 +8.1830e-01 -5.3502e-01 -4.9044e-01 -1.3705e+00 +1.1979e+00 +3.7381e-01 -4.3422e-01 -1.4990e+00 +3.1612e+00 -2.8029e+00 +5.1469e-01 -1.1979e+00 +7.3314e-01
341 +2.505689109e+02 +2.505689109e+02 +4.780889109e+02 +4.780889109e+02 -1.9663e+00 -1.7941e+00 -1.2646e+00 +1.6220e-01 +8.4774e-01 -2.2853e+00 +1.3356e+00 +1.1117e+00 +1.5413e+00 +1.3754e+00 +1.3847e+00 -2.3314e+00 +1.1480e+00 -1.6099e+00 +3.0437e+00 +3.8582e-01 +9.6462e-02 +8.4002e-01 +6.7903e-02 -1.0580e+00
18193 +1.510181323e+02 +1.510181323e+02 +3.785381323e+02 +3.785381323e+02 -1.6107e+00 -1.8660e+00 +4.9798e-01 +8.2010e-01 +1.5483e+00 -8.2992e-01 +1.8566e+00 +1.2434e-01 +1.5285e+00 +1.1669e+00 -2.1425e+00 -6.4200e-01 +7.6808e-01 -1.6729e+00 +1.8815e+00 +8.8535e-01 -5.0523e-01 +4.8539e-01 +5.9493e-01 -7.1283e-01
% function evaluation | noise-free fitness - Fopt (6.370000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.791274371e+02 +6.791274371e+02 +6.854974371e+02 +6.854974371e+02 +3.7880e+00 +3.3500e-01 +1.5122e+00 -3.3550e+00 -4.8700e-02 -3.9885e+00 +2.8398e+00 +2.3520e+00 +3.4429e+00 -2.2080e-01 -7.0126e-01 +4.4369e-01 -1.6568e+00 +6.3906e-01 +3.0445e+00 -1.3101e+00 -3.6915e+00 -7.6189e-01 -2.8086e+00 +9.7365e-01
2 +5.210058480e+02 +5.210058480e+02 +5.273758480e+02 +5.273758480e+02 -9.4434e-01 -9.4834e-01 -3.3852e+00 +1.6719e+00 -1.7814e+00 +2.6142e+00 -2.9385e-01 +7.2045e-01 +2.6283e+00 -2.8541e+00 -3.2982e+00 -3.8577e-01 +3.1513e-01 -8.6331e-01 -6.7033e-01 -1.3343e+00 +2.8949e+00 +9.9391e-01 +2.9713e+00 -1.2170e+00
13 +3.867480911e+02 +3.867480911e+02 +3.931180911e+02 +3.931180911e+02 +2.5964e+00 +4.7951e-01 -8.3735e-02 +1.0154e+00 +1.6566e+00 +1.6955e+00 +2.2188e+00 -6.8764e-01 -2.5963e+00 -1.8516e-01 -2.7413e+00 -4.8175e-01 -1.3689e+00 -3.3850e+00 -1.7489e-01 -3.1813e+00 -1.9385e+00 -1.5888e+00 +8.1290e-01 -8.4639e-01
10092 +2.419532460e+02 +2.419532460e+02 +2.483232460e+02 +2.483232460e+02 -1.3740e+00 -2.6795e+00 +2.6552e+00 +2.8472e+00 +3.4004e+00 -1.9136e-01 -3.2682e-02 -3.1099e+00 -1.1992e+00 +1.5225e+00 -2.9160e+00 -1.9603e-02 -6.1829e-01 -1.8189e+00 +1.3379e+00 -8.6087e-01 -1.4526e+00 -5.9379e-01 -5.8320e-01 +4.2814e-01
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.990508523e+02 +6.990508523e+02 +5.907908523e+02 +5.907908523e+02 +2.9855e+00 +2.7964e+00 -3.7449e+00 +1.2423e+00 -9.8582e-01 -3.5948e+00 +2.3242e+00 -1.9949e+00 +1.1343e+00 -8.6956e-01 +3.2665e+00 +9.0194e-01 -6.9994e-01 +3.5086e+00 -2.3032e+00 -3.9868e+00 -8.9221e-02 +2.3157e+00 +8.8940e-01 -7.2063e-01
2 +5.688665228e+02 +5.688665228e+02 +4.606065228e+02 +4.606065228e+02 +1.5594e+00 +7.3002e-01 +1.4401e+00 +2.3989e+00 +1.8140e+00 +2.4730e+00 -1.7017e+00 -2.3740e+00 -1.8390e+00 +3.3308e+00 +2.3170e+00 +3.1644e+00 -2.7604e+00 -2.0443e+00 -3.0435e+00 +3.4552e+00 -3.2640e+00 -1.5691e+00 -1.3886e+00 +3.4608e+00
72 +2.980520082e+02 +2.980520082e+02 +1.897920082e+02 +1.897920082e+02 -1.2701e+00 -7.9638e-01 +4.0827e-01 +6.4922e-01 -2.1115e+00 -4.2451e-01 -5.7662e-01 +1.6315e+00 -1.3413e+00 -1.7955e+00 +9.5130e-01 -9.7457e-01 -8.3142e-01 -1.7977e+00 +3.5801e+00 +1.2220e+00 +1.1697e+00 +1.2500e+00 +3.1055e-02 -1.0368e+00
3115 +2.363890397e+02 +2.363890397e+02 +1.281290397e+02 +1.281290397e+02 -1.1081e+00 -6.0123e-01 +6.9898e-01 +8.7142e-01 -2.1001e+00 -6.8089e-01 -6.0382e-01 +1.9463e+00 -1.6909e+00 -1.9372e+00 +8.2249e-01 -1.2395e+00 -6.9631e-01 -1.7371e+00 +3.4505e+00 +1.3242e+00 +9.3370e-01 +1.2631e+00 -2.5746e-01 -9.6405e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.732247071e+02 +5.732247071e+02 -4.267752929e+02 -4.267752929e+02 +1.4749e+00 +2.6712e+00 -1.4369e+00 +2.8508e+00 +2.6532e+00 -1.4080e+00 -1.6448e+00 +3.9248e+00 +2.9732e+00 +1.5864e+00 -5.6820e-01 +3.0005e+00 +3.0546e+00 -2.7956e+00 -2.0074e+00 -1.1647e-02 -7.2924e-01 +8.4585e-01 +2.7142e+00 +2.0375e+00
203 +3.929124533e+02 +3.929124533e+02 -6.070875467e+02 -6.070875467e+02 +5.2520e-02 +2.4680e+00 +2.6851e+00 +4.7177e-01 -1.0205e+00 +1.7904e+00 +6.8921e-02 +1.5536e+00 +5.3777e-01 +3.5575e+00 +1.3942e+00 -1.4035e+00 -3.4472e-01 +3.1929e+00 +4.8238e-01 -2.1322e+00 +2.9911e+00 +3.7451e+00 -2.1955e+00 +3.4893e+00
6787 +2.189751212e+02 +2.189751212e+02 -7.810248788e+02 -7.810248788e+02 +7.4582e-01 +6.2020e-01 +1.0689e+00 +9.4033e-01 -1.4000e+00 +1.2783e+00 -4.3311e-01 +1.6283e+00 +1.2903e+00 -4.7359e-01 +1.5203e+00 +5.5635e-01 -1.0578e+00 +1.0894e+00 +4.4537e-01 -1.4711e+00 +2.1572e+00 +1.9675e+00 -1.8919e+00 +1.0950e+00
% function evaluation | noise-free fitness - Fopt (-8.434000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.261872915e+02 +7.261872915e+02 +6.418472915e+02 +6.418472915e+02 -3.2739e+00 -3.7374e+00 +2.7495e+00 -1.0421e+00 +4.8357e-02 -1.7571e-01 +2.0537e+00 -3.4122e+00 -8.5567e-01 -3.2374e-01 +7.6740e-01 -2.5633e+00 +1.1440e+00 -5.7052e-01 -3.5750e-01 -5.2253e-01 +2.8074e+00 -3.8946e+00 +3.9340e+00 -3.9638e+00
2 +5.220806036e+02 +5.220806036e+02 +4.377406036e+02 +4.377406036e+02 +1.7740e+00 +3.3440e+00 -3.4840e+00 -5.8321e-01 +3.8681e+00 -1.4402e+00 -3.4019e-01 -1.8540e+00 +1.8653e+00 -1.2661e+00 -3.9868e+00 -1.0556e+00 -2.4032e+00 +1.7160e-02 +8.2140e-01 -2.7369e+00 +3.6285e+00 +9.0826e-01 +1.3701e+00 -1.3922e+00
78 +3.973954410e+02 +3.973954410e+02 +3.130554410e+02 +3.130554410e+02 -2.1054e+00 -1.3009e+00 -1.7661e+00 +4.5397e-01 -6.9257e-01 -1.3259e+00 +1.2164e+00 +1.2006e+00 +2.6819e+00 +4.6407e-02 -4.1096e-01 -1.4115e-01 -2.0009e+00 -1.8147e+00 +2.1421e-01 -1.0260e+00 +5.2587e-01 +3.5266e+00 +1.9182e+00 -1.8787e+00
2105 +2.386837012e+02 +2.386837012e+02 +1.543437012e+02 +1.543437012e+02 -9.8697e-01 -1.6278e+00 -1.1027e+00 -2.5947e-01 -7.8566e-01 -1.3743e+00 +7.1670e-01 -8.6365e-01 +2.5044e+00 +8.3521e-01 -8.0981e-01 +1.2775e+00 -2.0510e+00 -1.4207e+00 +7.2459e-01 -1.2994e+00 +5.6107e-01 +3.3898e+00 +1.5906e+00 +1.3864e+00
% function evaluation | noise-free fitness - Fopt (7.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.188115291e+02 +7.188115291e+02 +7.909415291e+02 +7.909415291e+02 -3.6890e+00 +3.6249e+00 -8.9322e-01 -2.2987e-02 +3.2451e+00 -7.3902e-01 +3.9773e+00 -1.4472e+00 +1.7001e+00 +2.5082e+00 -3.9145e-01 -3.1085e+00 +2.2625e+00 +3.0804e+00 -4.1582e-01 +1.5529e+00 -3.0522e+00 +2.8689e+00 +2.9821e+00 +1.4252e+00
5 +4.805817625e+02 +4.805817625e+02 +5.527117625e+02 +5.527117625e+02 -1.0014e+00 +1.8992e-01 +3.2362e-01 -2.0067e+00 -2.1385e+00 +6.3542e-01 +6.9841e-01 +3.2801e-01 +8.2053e-01 +2.4472e-01 -9.3367e-01 +3.7487e+00 +3.9180e+00 -1.0663e+00 -3.5910e+00 +2.8023e+00 +2.7828e+00 +3.6503e+00 +1.6713e+00 +1.6238e+00
24 +3.628360382e+02 +3.628360382e+02 +4.349660382e+02 +4.349660382e+02 -1.0031e+00 -1.9849e+00 -3.6527e+00 +2.8661e+00 -3.0359e+00 -2.7127e+00 +2.3079e+00 -1.7540e+00 -2.0644e+00 -1.1648e+00 -2.6359e+00 +1.3099e-01 +7.6370e-01 -1.8560e+00 +7.5381e-01 +1.1351e+00 -2.2710e+00 +2.2841e+00 -7.8139e-01 -1.4978e+00
874 +2.462480163e+02 +2.462480163e+02 +3.183780163e+02 +3.183780163e+02 -2.0006e+00 -1.3253e+00 +1.1130e+00 -3.3868e+00 +2.8463e-01 +1.2496e-01 -8.8029e-01 -6.6743e-01 +1.7061e+00 -1.6422e+00 -1.9071e+00 +2.2376e+00 +9.4213e-02 -3.2388e-01 -3.1732e+00 -3.0187e+00 -1.2375e+00 -1.5241e+00 +1.9562e+00 +2.5410e+00
% function evaluation | noise-free fitness - Fopt (-1.338000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.810103714e+02 +5.810103714e+02 +4.472103714e+02 +4.472103714e+02 +1.9491e+00 +2.0475e+00 -2.7824e+00 +2.2199e+00 -2.4645e+00 +1.0114e+00 +3.6968e+00 +1.1015e+00 -1.0595e+00 -1.6868e+00 -3.1246e+00 +9.7527e-01 +3.6007e+00 +6.8560e-01 -8.5228e-01 -6.9102e-01 +1.7441e+00 +2.3401e+00 +2.3733e+00 +4.0016e-01
35 +3.454884417e+02 +3.454884417e+02 +2.116884417e+02 +2.116884417e+02 -2.3729e+00 -2.0267e+00 -1.1725e-01 +1.5974e+00 +2.3057e+00 -6.7326e-01 -1.2580e+00 -1.4731e+00 +9.7406e-01 +4.8910e-01 -7.2526e-03 +6.9829e-01 +1.6579e+00 -4.7274e-01 -2.1467e+00 +1.1054e+00 -2.1647e+00 +3.1645e+00 -2.4935e+00 -1.4977e+00
464 +2.509024426e+02 +2.509024426e+02 +1.171024426e+02 +1.171024426e+02 -5.0098e-01 +2.1781e+00 -5.5522e-01 +2.7802e-01 -6.4041e-01 -1.3807e+00 -1.0156e+00 +2.1710e+00 +1.2040e-01 -1.1559e-01 +6.1154e-01 +3.4679e-01 -1.2181e+00 -8.9642e-02 +1.3031e-01 +1.8216e+00 +8.5142e-01 +1.0748e+00 +3.6977e-01 -7.7113e-02
24755 +1.561844297e+02 +1.561844297e+02 +2.238442970e+01 +2.238442970e+01 -8.8214e-01 +2.3040e+00 -1.2503e+00 -8.6402e-03 -1.6762e+00 -1.3930e+00 -3.4432e-01 +2.0481e+00 +9.8996e-01 +5.8050e-02 +3.4158e-01 -1.3367e+00 -8.4423e-01 -2.2826e-01 +1.5838e+00 +1.2853e+00 +5.4529e-01 +4.4452e-01 +5.0810e-02 +6.3944e-01
