% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.303361367e+01 +6.303361367e+01 +1.002136137e+02 +1.002136137e+02 -1.1917e+00 -2.4326e+00 +4.9662e+00 -2.6126e+00 -1.0865e-01 -5.4567e-01 -2.7431e+00 -3.9929e+00 -1.1350e+00 -4.5407e+00 -1.0229e+00 -4.0443e+00 +3.4514e+00 +5.8825e-01 +3.2741e+00 -2.1099e+00 +1.4472e+00 -4.6982e+00 -4.4386e+00 -1.2984e+00
78 +3.432738708e+01 +3.432738708e+01 +7.150738708e+01 +7.150738708e+01 -1.6945e+00 +2.1541e+00 -3.4357e+00 -2.2290e-01 -2.2655e+00 +3.2052e+00 -4.6844e-01 -4.5251e+00 -3.9737e+00 +2.0902e+00 +1.9608e+00 +1.0725e+00 -2.3315e+00 +1.2667e-02 +1.0735e-01 -1.2504e+00 +1.4802e+00 -1.3735e+00 +1.3977e+00 -9.9911e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.023104146e+01 +5.023104146e+01 -9.766895854e+01 -9.766895854e+01 -3.5261e+00 -2.3576e+00 +4.8872e-01 -2.8686e+00 +1.3295e-01 +4.7561e+00 +2.0400e+00 -4.5239e-01 -2.8245e+00 -1.0357e+00 +2.7472e-01 -4.7590e-01 +9.4842e-03 +7.6385e-01 -2.7597e+00 +3.2775e+00 -2.5917e+00 -1.0246e+00 -3.9181e+00 +1.9795e+00
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.034457414e+02 +2.034457414e+02 +3.197057414e+02 +3.197057414e+02 -3.7349e+00 -8.8266e-01 +3.6792e+00 -6.0668e-01 -4.9855e+00 +4.4029e+00 +1.4674e-01 +2.1006e+00 +2.3023e+00 -1.5524e+00 +2.8531e+00 +3.6811e+00 +2.9829e+00 +2.0125e-01 +3.6612e+00 -4.7790e+00 -2.0043e+00 +3.1556e+00 -4.0988e+00 -4.4044e+00
3 +7.690825914e+01 +7.690825914e+01 +1.931682591e+02 +1.931682591e+02 -2.1975e+00 -2.6020e+00 -3.4585e+00 +3.5001e+00 -3.4678e+00 +2.7601e+00 +1.2053e+00 -2.8346e+00 +5.3320e-02 +2.3644e+00 -4.7176e+00 -1.4024e+00 +1.4072e+00 +4.5748e+00 -1.0554e+00 +3.5810e-01 +7.8044e-01 -2.2918e-01 -3.8000e+00 -4.7075e+00
4 +5.493879761e+01 +5.493879761e+01 +1.711987976e+02 +1.711987976e+02 -1.9080e+00 -2.4218e+00 -2.8368e+00 +2.0828e+00 +2.9787e+00 +4.2967e+00 -3.6323e+00 -1.3824e+00 -4.5634e+00 +3.2005e-01 -3.5510e-02 +3.7579e+00 +1.0174e+00 +5.1301e-01 -6.8699e-01 +2.9353e+00 -2.6591e+00 -1.8045e+00 +3.4553e+00 -4.9567e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.209520336e+02 +1.209520336e+02 -8.790479664e+02 -8.790479664e+02 -4.0970e+00 +5.7633e-02 +1.6666e+00 -2.8283e+00 +4.2158e+00 -3.8495e+00 -4.6083e+00 -2.9006e+00 -2.0093e-01 +1.3776e+00 +4.4942e+00 +1.9256e+00 -4.2311e+00 +3.7778e+00 +1.5678e+00 -2.2291e-01 +9.9254e-01 +4.5238e+00 -3.2843e+00 -1.0436e+00
3 +6.606689119e+01 +6.606689119e+01 -9.339331088e+02 -9.339331088e+02 +3.2379e+00 +4.2784e+00 -4.8943e+00 +2.8678e+00 +6.5502e-01 -1.7265e+00 +4.6067e+00 -4.3438e+00 +3.2893e+00 -4.0335e+00 -3.1242e-01 +2.4958e+00 -2.7173e-01 -1.9388e+00 +4.8339e+00 +3.9499e+00 +1.5420e+00 -2.8607e+00 -2.1219e+00 +2.5150e+00
78 +5.503639884e+01 +5.503639884e+01 -9.449636012e+02 -9.449636012e+02 -1.7624e+00 -1.3977e+00 -4.2466e+00 -3.5403e+00 -2.5023e-01 +8.2246e-01 -2.7935e+00 -3.3778e+00 +4.2570e+00 +4.3175e+00 +2.4344e+00 +4.3306e+00 +2.4458e+00 +7.2659e-01 -2.0403e+00 -2.1798e-01 +2.2674e+00 -4.4414e+00 -7.3528e-01 +3.3427e+00
178 +3.948823374e+01 +3.948823374e+01 -9.605117663e+02 -9.605117663e+02 -1.6427e+00 +3.3558e+00 -2.3838e+00 +1.3085e+00 +1.2824e+00 -1.4645e-02 +1.1060e+00 +3.8710e-01 -4.8707e+00 -1.2557e+00 -1.2665e+00 +3.1068e+00 -2.7254e+00 +1.6624e+00 +4.0234e-01 +1.2977e+00 +3.6064e+00 +9.2875e-01 +3.4409e+00 -1.9581e+00
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.785172095e+02 +2.785172095e+02 +1.865872095e+02 +1.865872095e+02 -4.8959e+00 +3.6235e-02 -4.6008e+00 -2.6315e+00 -3.1654e+00 +2.7526e-01 +3.6069e+00 -1.3043e-02 +1.8276e+00 +1.4004e+00 -2.6153e+00 +6.9378e-01 -4.5741e+00 -2.1332e+00 -2.7989e+00 +3.9619e+00 +3.6702e+00 -2.5669e+00 -3.9055e-01 -1.3152e+00
4 +2.293660894e+02 +2.293660894e+02 +1.374360894e+02 +1.374360894e+02 +2.8692e+00 +4.3167e+00 -5.4393e-01 +1.0039e+00 -2.4371e+00 -2.4084e-01 +7.9073e-01 -3.5676e+00 -8.2845e-01 -4.3010e+00 -4.0293e+00 +1.1711e+00 +2.0998e+00 +4.8156e+00 -3.4556e+00 +1.5887e+00 +2.6842e+00 +4.4926e+00 +2.0298e+00 -4.6107e+00
10 +1.372067086e+02 +1.372067086e+02 +4.527670859e+01 +4.527670859e+01 +3.2471e+00 -6.7073e-01 -4.3707e+00 -3.8140e+00 -1.7809e+00 -1.7154e+00 -4.2510e+00 -1.0995e+00 -3.4752e+00 -3.0745e-01 -2.2034e+00 +3.3679e+00 -5.3696e-01 +1.9715e+00 -4.4181e+00 -2.1209e+00 -2.8807e+00 +2.0153e+00 +4.0024e+00 -1.8894e+00
16 +4.834306284e+01 +4.834306284e+01 -4.358693716e+01 -4.358693716e+01 +3.5006e+00 -2.9744e+00 -3.4263e-02 +7.6029e-01 -4.9715e+00 -1.4522e+00 +1.0571e-01 -1.2920e+00 -1.1481e+00 -3.1118e+00 -1.1679e+00 +3.7902e+00 -4.1242e+00 -6.5337e-01 -4.2600e+00 +2.2216e-01 +4.2812e-01 +4.6980e+00 -2.0204e+00 -1.1916e+00
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.133691520e+02 +3.133691520e+02 +4.621191520e+02 +4.621191520e+02 +4.5683e+00 -1.5480e+00 +1.1493e+00 -3.9149e-01 -2.0266e+00 +3.9474e+00 +4.2911e-01 -2.8024e+00 -3.4935e+00 -2.1374e+00 -1.1278e+00 -1.3983e+00 -3.5768e+00 +2.0539e-01 -3.4957e+00 +4.1923e+00 +3.5693e+00 +3.9235e+00 +4.9267e+00 +3.1641e+00
3 +1.895536499e+02 +1.895536499e+02 +3.383036499e+02 +3.383036499e+02 -1.0854e-01 -4.8416e+00 +3.5868e+00 -2.7702e+00 -3.0280e+00 +8.3626e-03 -4.1028e-01 -1.3733e+00 -6.2886e-01 +3.9751e+00 -2.4499e+00 -2.4089e-01 -3.6630e-01 -5.4836e-01 +4.1477e+00 -4.6364e+00 +1.3438e+00 -3.5000e+00 -5.1819e-01 +1.7779e+00
5 +1.120049886e+02 +1.120049886e+02 +2.607549886e+02 +2.607549886e+02 +2.4845e+00 -2.2166e+00 +2.5656e+00 -4.6142e+00 -3.9766e+00 -2.8830e-01 -3.1261e-01 -2.8099e+00 +4.1801e-01 +3.3550e+00 +2.9153e+00 +2.6211e+00 +2.2573e+00 -3.7368e+00 +8.1270e-01 -4.3601e+00 -3.0076e+00 -2.9114e+00 -4.5844e+00 -3.2139e+00
23 +8.459264281e+01 +8.459264281e+01 +2.333426428e+02 +2.333426428e+02 -4.1080e-01 +5.9989e-01 -4.9843e+00 +4.5255e+00 -2.8522e+00 +3.5691e+00 +1.4900e-01 -9.9231e-02 +3.1658e+00 +1.9303e+00 +4.3767e+00 +2.2844e+00 -1.3021e+00 -2.9778e+00 -5.2656e-01 +4.0200e+00 +9.5913e-01 +9.6611e-02 -4.3976e+00 -3.5689e+00
55 +5.693963740e+01 +5.693963740e+01 +2.056896374e+02 +2.056896374e+02 +5.8867e-01 +4.4762e+00 +1.1125e+00 +4.9927e+00 -2.3152e+00 -6.3105e-01 -4.1694e+00 -7.6794e-01 -3.6825e+00 -3.4003e+00 +3.9018e+00 +7.9813e-02 +1.1714e+00 +3.7510e+00 -4.5829e+00 +1.1085e-01 -2.0423e+00 -3.8529e+00 -3.9783e+00 -4.2175e-01
88 +3.813738749e+01 +3.813738749e+01 +1.868873875e+02 +1.868873875e+02 +1.2733e+00 -3.4600e+00 -1.6548e-02 +2.1621e+00 +3.5468e+00 +1.7736e+00 -2.1786e+00 -3.8484e+00 -3.1190e+00 -1.5894e+00 +2.2294e+00 -3.1884e+00 +1.5827e+00 +3.8135e+00 -3.3880e-02 +4.8915e+00 +3.1595e+00 -1.3073e+00 -1.6771e+00 -3.1140e+00
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.758896626e+02 +1.758896626e+02 +2.758966256e+01 +2.758966256e+01 -2.3822e+00 +2.3353e-01 -3.0247e+00 +3.5069e+00 +4.4162e+00 +3.0684e+00 +2.5357e+00 -2.8502e+00 +2.1448e+00 -1.0240e+00 -3.5341e+00 +2.3002e+00 -2.5437e+00 +1.7827e+00 +9.2810e-01 +1.1920e+00 +1.5273e+00 +2.5071e+00 -1.0745e+00 -4.3135e+00
2 +9.705541237e+01 +9.705541237e+01 -5.124458763e+01 -5.124458763e+01 -4.6324e+00 -4.9385e+00 -3.2302e+00 +4.0474e+00 -4.6557e-01 +1.9377e+00 +5.1316e-01 -2.4844e+00 -1.5933e+00 +2.0864e+00 -5.9377e-01 -1.9158e+00 -3.0506e+00 +1.3012e+00 -1.2527e+00 -2.1089e+00 -4.4170e+00 +7.5528e-01 +2.4903e+00 -5.4142e-01
66 +6.210226535e+01 +6.210226535e+01 -8.619773465e+01 -8.619773465e+01 -7.5278e-02 -3.5569e+00 -4.7767e+00 +3.3747e+00 -4.7159e-01 -7.7040e-02 +2.9411e+00 -1.6751e+00 -4.2433e+00 +3.6394e+00 -1.7330e+00 -2.9258e+00 +3.4831e+00 +4.7364e+00 +1.2231e+00 -4.6772e-01 -3.4528e-01 +1.4239e+00 -2.3836e-01 -1.1026e+00
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.524077183e+02 +5.524077183e+02 +5.694277183e+02 +5.694277183e+02 -3.2806e-01 +3.5554e+00 -4.3839e+00 +3.8467e+00 -6.1714e-01 +1.9021e-01 +4.9960e+00 -1.7286e+00 -4.2161e+00 +1.1449e+00 -9.6225e-01 +7.0181e-01 +3.4499e+00 +1.1389e+00 +3.5940e+00 +2.2354e+00 -2.5479e+00 +4.1288e+00 -1.0558e+00 -2.9190e+00
2 +1.081438504e+02 +1.081438504e+02 +1.251638504e+02 +1.251638504e+02 +6.8981e-01 -4.1400e+00 +9.9017e-01 +4.2287e+00 -3.4734e+00 +4.5768e+00 +9.3786e-01 +3.5537e+00 -2.5561e+00 -3.9034e+00 +9.9227e-01 +8.3428e-01 -3.2158e+00 +1.0345e-01 -1.1736e+00 -1.7301e+00 +2.9199e+00 +3.8096e+00 +8.2997e-01 -4.1565e+00
32 +7.803191776e+01 +7.803191776e+01 +9.505191776e+01 +9.505191776e+01 -2.4507e+00 -7.7623e-01 +1.0408e+00 -4.0011e+00 -1.5685e+00 -1.6213e-01 +2.8991e+00 +7.0911e-01 -3.5490e+00 +2.4114e+00 +1.2769e+00 -8.2554e-01 +1.5598e+00 +2.3239e+00 +1.1502e+00 -5.8595e-01 +1.9887e+00 +2.2360e+00 -3.6194e+00 +1.6314e+00
47 +6.031474665e+01 +6.031474665e+01 +7.733474665e+01 +7.733474665e+01 +1.4370e+00 -9.8047e-01 +2.5133e+00 -2.3102e+00 -2.9638e+00 -1.0738e+00 +3.2756e+00 +1.3602e+00 +1.0438e+00 -1.9372e+00 +1.4121e-01 +5.6618e-01 +1.7162e+00 +4.4208e+00 -2.0910e-01 +2.3809e+00 +1.7973e+00 +3.8927e+00 -3.4789e+00 +1.3052e+00
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.175887321e+02 +2.175887321e+02 -2.611267880e+00 -2.611267880e+00 -3.8965e+00 -1.4297e-01 +1.2711e+00 -8.1399e-01 -1.2764e+00 +3.2393e-01 -9.5162e-01 +2.1895e+00 -2.2810e+00 -3.4531e+00 +1.5918e+00 +4.6093e-01 -3.2326e+00 -3.1622e+00 +3.4050e+00 -3.9956e+00 +3.3752e+00 +1.5735e+00 +4.3452e-01 -1.5796e+00
5 +1.147327773e+02 +1.147327773e+02 -1.054672227e+02 -1.054672227e+02 +2.9683e+00 -2.1039e-01 +1.6758e+00 -2.3601e-01 +4.4218e+00 +3.7028e+00 -3.6814e+00 -3.3315e-02 -3.2968e+00 +6.9084e-01 +2.5852e+00 -3.7808e+00 -1.3481e+00 -4.2687e+00 +2.2821e+00 +1.7659e+00 -1.8396e+00 +4.0288e+00 -1.3958e+00 -2.6069e+00
11 +7.225917886e+01 +7.225917886e+01 -1.479408211e+02 -1.479408211e+02 +9.4790e-01 +1.9246e+00 +4.4492e+00 +3.7102e+00 -2.9891e+00 -3.3278e+00 -3.3828e+00 +4.0002e+00 -4.8685e+00 +4.0972e+00 -1.8869e+00 +4.4892e+00 -9.4255e-01 -1.4018e-01 +3.0847e+00 +1.1385e-03 +3.9832e+00 +6.5556e-01 -3.6248e+00 +1.7752e-01
23 +5.365976753e+01 +5.365976753e+01 -1.665402325e+02 -1.665402325e+02 -1.1434e+00 -1.5486e+00 -4.7574e+00 +4.4969e-01 -4.2381e+00 +2.9123e+00 -4.1916e+00 -1.2061e+00 +1.2349e+00 -3.3117e+00 +1.7888e+00 +4.5036e+00 +4.6531e+00 -9.4269e-01 +3.4967e+00 +3.0103e-02 +1.8410e+00 +1.0380e+00 +1.4104e+00 +4.1973e+00
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.159042289e+02 +1.159042289e+02 +9.549422888e+01 +9.549422888e+01 +6.6356e-01 +2.8288e+00 +4.8951e+00 +1.2976e+00 +4.0044e+00 -9.1944e-01 +1.7240e+00 +3.9212e+00 -1.5791e+00 +7.4762e-01 +4.4847e+00 -6.1688e-01 -4.4861e+00 -9.5507e-01 +3.0499e+00 -2.9166e+00 +8.6999e-01 -4.7004e+00 -4.9349e+00 +9.4777e-01
3 +7.627966726e+01 +7.627966726e+01 +5.586966726e+01 +5.586966726e+01 -4.8609e+00 +2.2623e+00 +1.2927e+00 -8.3811e-01 +1.8257e+00 +4.4256e+00 +3.4583e+00 +8.8490e-01 +1.0146e+00 -1.7096e+00 +2.0237e+00 +3.1648e+00 -4.2383e+00 -1.8281e+00 -4.1690e+00 -4.7511e+00 -1.1912e+00 +1.0106e+00 +2.9334e+00 -1.9700e+00
16 +5.325740850e+01 +5.325740850e+01 +3.284740850e+01 +3.284740850e+01 +2.1162e+00 +3.5767e+00 -3.8132e+00 -3.6743e+00 -3.5191e-01 +2.5421e+00 +1.6949e+00 -1.1722e+00 -4.4443e+00 -7.7628e-02 -1.3411e+00 +4.5434e+00 -1.9550e+00 +5.5391e-01 -3.4464e+00 +2.5195e+00 -2.3409e+00 -1.2996e+00 -3.9637e+00 -2.7282e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.372559148e+02 +1.372559148e+02 +1.980659148e+02 +1.980659148e+02 -3.4544e+00 +3.8624e+00 -9.2057e-01 -1.8037e+00 +4.4020e+00 +7.6016e-01 +2.0878e+00 +4.0509e+00 -1.6462e+00 -3.6117e+00 +1.7625e+00 -2.8560e+00 -1.3034e+00 -1.5731e+00 -3.2793e+00 +2.4840e+00 -6.5082e-01 -5.4556e-01 -1.4540e+00 +2.9498e+00
3 +9.426256190e+01 +9.426256190e+01 +1.550725619e+02 +1.550725619e+02 +4.8482e+00 +2.4984e+00 -3.7695e+00 -1.5821e+00 -3.0143e+00 -8.5712e-01 -1.3808e+00 +2.5042e+00 -3.7062e+00 +1.9746e+00 +1.8784e+00 -4.9184e+00 -2.8729e+00 +4.2056e-01 -5.5087e-01 +2.0977e+00 -2.2648e+00 +9.7124e-01 -1.4762e+00 -3.2361e+00
9 +5.957657995e+01 +5.957657995e+01 +1.203865799e+02 +1.203865799e+02 -4.7537e+00 +1.3281e+00 +3.0963e+00 -2.7145e+00 +4.3947e+00 -3.9386e+00 -2.4847e+00 -1.9578e-01 -3.9377e-01 +2.7129e+00 +2.0080e-02 -4.4763e+00 -1.3126e+00 -1.4532e+00 +1.3499e+00 +6.5990e-01 -5.1348e-01 +1.6111e+00 -3.6237e+00 +4.9628e+00
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.360878964e+02 +2.360878964e+02 -3.815421036e+02 -3.815421036e+02 -4.3310e+00 +5.2820e-01 +2.9651e+00 -2.1448e+00 -1.2608e+00 -2.3288e+00 +3.8827e+00 +2.8725e+00 +1.6248e+00 +3.1014e+00 -1.9344e+00 +2.4386e+00 -7.6918e-02 -4.6820e+00 -2.5278e+00 -1.1559e+00 -1.9560e+00 +4.4204e+00 -2.2988e+00 +1.5610e+00
6 +1.212585508e+02 +1.212585508e+02 -4.963714492e+02 -4.963714492e+02 -1.9317e+00 +4.5146e+00 -3.6237e+00 -3.2243e+00 -9.0784e-01 +3.7612e-01 +3.6794e+00 -4.8633e+00 +4.8616e+00 -2.1651e+00 -6.9455e-02 +3.3501e+00 +4.1674e+00 -4.7058e-01 -1.6421e-01 +4.7828e+00 -8.2178e-02 -4.5100e+00 +3.6354e-01 -2.0193e+00
11 +9.297437229e+01 +9.297437229e+01 -5.246556277e+02 -5.246556277e+02 +1.4803e+00 +3.3823e-01 -3.5450e+00 -2.5930e+00 +4.3019e-01 -3.0958e+00 -3.5596e+00 +2.4788e+00 -3.0088e-01 +2.3492e+00 -4.9897e+00 -2.8305e+00 +2.9766e+00 -2.8704e+00 -1.0670e+00 -2.6111e+00 -4.4920e+00 +1.9493e+00 +8.2943e-01 +2.7925e-01
