% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3 +3.407447584e+05 +3.407447584e+05 +3.407222084e+05 +3.407222084e+05 +3.8515e+00 -3.9652e+00 +3.5117e+00 +3.8878e+00 -3.9264e+00 -1.5028e+00 -3.1569e+00 +3.0687e+00 -2.3225e+00 -1.2710e+00 +1.3829e+00 -9.1786e-01 -1.4695e+00 +8.3285e-02 +1.7479e+00 -6.6110e-01 -5.5286e-01 +2.4289e+00 +3.6394e+00 -2.8112e+00
5 +7.202370942e+04 +7.202370942e+04 +7.200115942e+04 +7.200115942e+04 +1.2800e+00 +2.3648e+00 -6.0586e-01 +3.4328e+00 +3.6368e+00 -3.5183e+00 +7.3338e-01 -4.1983e-01 -1.6957e-01 -1.4623e+00 +3.6779e-02 -1.3733e+00 -1.8393e-02 -9.0866e-01 -8.5331e-01 +3.8011e+00 +4.6938e-01 +4.1731e-01 -3.1706e+00 +3.0035e-01
12 +4.877832430e+04 +4.877832430e+04 +4.875577430e+04 +4.875577430e+04 +2.0697e+00 +1.3445e+00 -1.5430e+00 +1.7048e+00 -1.9411e-01 +1.4578e+00 -2.1165e+00 +3.6643e+00 -1.4125e+00 -1.3941e+00 +1.6515e-02 -2.1338e+00 +9.5751e-01 -7.6951e-01 -9.7049e-01 -1.0917e+00 -1.5996e-01 -2.8309e+00 -3.1361e-02 -3.2552e+00
25 +3.721377330e+04 +3.721377330e+04 +3.719122330e+04 +3.719122330e+04 +2.0020e+00 +1.2637e+00 -1.5332e+00 +1.7208e+00 -2.7221e-01 +1.5468e+00 -2.0510e+00 +3.5738e+00 -1.3702e+00 -1.3200e+00 +2.7394e-02 -2.1303e+00 +1.0015e+00 -6.8337e-01 -1.0347e+00 -1.1405e+00 -2.3646e-01 -2.9170e+00 -1.0501e-01 -3.3400e+00
28 +1.181119891e+04 +1.181119891e+04 +1.178864891e+04 +1.178864891e+04 +2.8769e+00 -6.3515e-01 -1.4090e+00 +3.4300e+00 +3.6189e+00 -2.3718e+00 +5.5792e-02 +1.2646e+00 +2.2341e-01 +9.8208e-01 +1.1290e+00 +1.3797e+00 -7.3249e-01 -2.7418e+00 -2.3114e+00 +3.7787e+00 -3.6186e-01 -1.0518e+00 -2.8283e+00 -1.0506e+00
70 +4.193971111e+03 +4.193971111e+03 +4.171421111e+03 +4.171421111e+03 +2.0755e+00 -9.5405e-01 +1.8272e+00 -5.1113e-01 -2.1525e+00 +8.0086e-01 +3.8674e-02 -1.9844e-01 -3.1552e+00 +4.8171e-01 +3.5874e+00 +6.4284e-01 +1.7854e+00 -4.5658e-01 +3.9131e+00 +7.4380e-01 +2.1651e+00 +1.3035e+00 +1.2408e+00 -3.4797e+00
80 +1.634301421e+02 +1.634301421e+02 +1.408801421e+02 +1.408801421e+02 +2.1328e+00 -9.2569e-01 +1.8875e+00 -5.9525e-01 -2.2458e+00 +8.0968e-01 +1.0627e-01 -1.7450e-01 -3.0879e+00 +4.7402e-01 +3.5349e+00 +5.4413e-01 +1.7379e+00 -4.0423e-01 +3.9517e+00 +7.5443e-01 +2.1696e+00 +1.3221e+00 +1.1626e+00 -3.5523e+00
227 +1.336989486e+02 +1.336989486e+02 +1.111489486e+02 +1.111489486e+02 +2.6269e+00 -1.7016e+00 +3.2495e+00 -1.9041e+00 +9.8049e-01 +1.2737e-01 +1.4148e+00 +6.1894e-02 -1.6674e+00 +3.9234e-01 +3.4333e+00 -2.7656e+00 +1.9489e+00 -8.9920e-01 -1.6876e+00 -1.3440e+00 +1.5200e+00 +1.9314e+00 +9.3511e-01 -1.1469e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.616629818e+06 +3.616629818e+06 +3.616643478e+06 +3.616643478e+06 +3.1979e+00 -8.6112e-01 -2.7660e+00 +1.8253e+00 -2.9699e+00 +8.0976e-02 -2.8250e+00 +2.1118e+00 +2.7117e+00 -1.6890e+00 -2.4375e+00 +3.4358e+00 +3.6812e-01 -2.4279e+00 +2.6685e+00 +1.1898e+00 -2.9839e+00 +7.8224e-02 +1.9206e+00 -3.8341e+00
2 +2.025335461e+06 +2.025335461e+06 +2.025349121e+06 +2.025349121e+06 -1.8190e-01 -3.8551e+00 -2.9106e-02 -1.8596e+00 +3.0630e+00 -3.1587e+00 +3.0860e-01 +4.5985e-01 +1.9307e+00 -3.2312e+00 +3.6036e+00 +9.1619e-02 +7.4464e-01 -2.0797e+00 -2.9790e+00 +2.5283e+00 +1.2711e+00 +1.3142e+00 -1.4625e+00 -1.9169e+00
5 +6.425123586e+05 +6.425123586e+05 +6.425260186e+05 +6.425260186e+05 +7.8981e-01 -9.8860e-01 -2.2059e+00 -3.9036e+00 -2.8488e+00 -2.5730e+00 +2.6557e+00 +1.8033e+00 -1.3452e+00 +1.6513e-02 +3.4894e+00 +2.0810e+00 +3.1550e+00 -6.7999e-01 +2.7130e+00 +7.7323e-02 -2.9054e+00 -3.8251e+00 -3.9882e-02 -3.2423e+00
13 +2.427396496e+05 +2.427396496e+05 +2.427533096e+05 +2.427533096e+05 +3.5736e+00 +3.8181e-01 +1.6693e+00 +2.1233e+00 -2.4719e+00 +1.8799e+00 +3.4163e-01 -4.4296e-01 -2.3588e+00 +2.3419e+00 +1.1592e+00 -1.5774e+00 -1.4846e+00 +1.9273e-01 -2.2316e+00 -2.1268e+00 +1.9652e+00 +1.8865e+00 -3.4009e+00 -1.8064e+00
25 +7.845412843e+04 +7.845412843e+04 +7.846778843e+04 +7.846778843e+04 +3.3866e+00 -3.4148e+00 +1.4408e+00 +1.6081e+00 -1.4669e+00 +1.2737e+00 +3.8463e-01 -4.0430e-01 -7.6020e-01 +3.5056e+00 +3.7983e+00 -2.1094e+00 -1.1465e+00 +1.6720e+00 -1.5862e+00 +1.0620e+00 -5.7515e-01 -8.9230e-01 -2.7162e+00 +7.7629e-01
38 +2.914095594e+04 +2.914095594e+04 +2.915461594e+04 +2.915461594e+04 +3.5680e+00 +1.7562e+00 -2.1102e+00 +2.5961e+00 -2.5031e+00 +1.0554e+00 +2.6790e+00 -5.6353e-01 +1.2747e+00 +3.8101e-01 +1.1603e+00 -1.0809e+00 -1.1434e+00 -7.7262e-01 -1.6002e+00 -1.9121e+00 -1.4570e+00 +1.6505e+00 +1.0495e+00 -1.7752e+00
66 +2.398575670e+04 +2.398575670e+04 +2.399941670e+04 +2.399941670e+04 +3.7306e+00 +2.1858e+00 -3.2121e+00 -3.2122e+00 -3.4412e+00 -1.4470e+00 -3.2401e+00 +2.3719e+00 -1.4315e+00 +2.0939e+00 -1.7700e+00 -2.5193e+00 +3.9914e+00 +2.5828e+00 +2.5509e+00 +2.9672e+00 -2.2762e-01 -2.7726e+00 +3.9621e+00 -2.3570e+00
69 +2.143578256e+02 +2.143578256e+02 +2.280178256e+02 +2.280178256e+02 -3.1283e-01 +1.5821e+00 -3.2773e+00 +1.9847e+00 +2.0734e+00 -3.0109e+00 -1.9831e+00 -1.8997e-01 +2.2430e+00 -2.7957e-01 -3.9846e+00 +1.0819e+00 +2.3346e+00 -3.7929e+00 +1.6913e+00 +3.4338e+00 +1.0351e+00 -7.7362e-01 +3.2973e+00 -3.4897e+00
3960 +1.566060884e+02 +1.566060884e+02 +1.702660884e+02 +1.702660884e+02 +3.3860e+00 +1.6114e+00 -2.0601e+00 +3.2593e+00 -2.6440e+00 +8.1090e-01 +2.7836e+00 -8.2189e-01 +1.3529e+00 -5.0065e-02 +1.1798e+00 -1.0007e+00 -8.3975e-01 -8.5964e-01 -1.3525e+00 -1.7399e+00 -1.7621e+00 +1.2509e+00 +1.6193e+00 -2.0758e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.550127601e+06 +7.550127601e+06 +7.551065441e+06 +7.551065441e+06 +1.7886e+00 +9.6872e-01 -1.4556e+00 +1.3264e+00 -7.9275e-01 +8.6759e-01 -2.8884e+00 +3.0143e+00 +3.4090e+00 -3.5714e+00 -2.3587e+00 -8.4145e-02 +6.8352e-01 -5.3170e-01 -2.6385e+00 -7.4585e-01 +3.5077e+00 -7.7514e-01 -6.3244e-01 -3.6727e+00
3 +2.645783629e+06 +2.645783629e+06 +2.646721469e+06 +2.646721469e+06 -5.9460e-01 +2.1133e+00 +3.7311e+00 +3.6682e+00 -6.5355e-02 -2.6699e+00 -9.0470e-01 -3.2563e-01 -1.3074e+00 +1.4157e+00 +3.2402e-01 +3.5059e+00 -1.5743e+00 -2.4452e+00 -1.8830e+00 -1.8051e+00 +2.2339e+00 +1.9018e+00 -2.3127e+00 +8.5978e-01
4 +3.390301900e+05 +3.390301900e+05 +3.399680300e+05 +3.399680300e+05 +1.9881e+00 +2.9504e+00 +3.4861e+00 +2.4880e+00 +3.3628e+00 -3.5115e+00 -1.9419e+00 +2.0343e+00 +5.6368e-01 +1.6585e+00 +1.5993e+00 +1.3101e+00 -2.0856e-02 +3.8493e-01 +2.5617e+00 -4.6403e-02 +9.6745e-01 +3.2267e-01 -3.5518e+00 -3.9813e+00
8 +2.079031360e+04 +2.079031360e+04 +2.172815360e+04 +2.172815360e+04 -8.5530e-03 -1.1680e+00 -2.9443e+00 +2.8796e+00 +3.0100e+00 +3.7378e-01 -2.1445e+00 +2.8168e+00 +3.3426e+00 -1.9180e+00 -6.3705e-01 +1.1133e+00 +1.8534e-01 +2.5982e+00 -1.1892e+00 +1.0339e+00 -3.0076e+00 +3.4272e+00 +1.4333e+00 +2.9146e+00
21 +7.275082610e+02 +7.275082610e+02 +1.665348261e+03 +1.665348261e+03 -7.6410e-02 -1.1387e+00 -2.9683e+00 +2.9172e+00 +3.0759e+00 +3.1196e-01 -2.2400e+00 +2.7421e+00 +3.3180e+00 -1.9574e+00 -7.1495e-01 +1.1765e+00 +1.2601e-01 +2.5361e+00 -1.2086e+00 +1.1239e+00 -2.9443e+00 +3.3679e+00 +1.4072e+00 +2.9030e+00
77 +3.182076762e+02 +3.182076762e+02 +1.256047676e+03 +1.256047676e+03 +1.8346e+00 +3.2410e+00 -3.8566e-01 -2.2664e+00 +3.4268e+00 -2.7797e+00 -6.9333e-01 +1.6498e+00 +1.8103e+00 -2.7407e+00 +3.3314e+00 -3.7701e+00 +3.8000e+00 +1.4891e+00 +2.9716e+00 -7.7913e-01 -8.9122e-01 +2.5368e+00 +3.1939e-01 -2.2093e-01
256 +1.352949033e+02 +1.352949033e+02 +1.073134903e+03 +1.073134903e+03 +2.0859e+00 +2.4884e+00 +3.4995e+00 -2.8990e+00 +6.6272e-01 +6.4593e-01 -3.5016e+00 -6.7148e-01 +3.7749e+00 +7.8547e-01 -3.4225e+00 -3.7684e+00 -1.2934e+00 +1.7646e-01 +9.3627e-01 +7.1489e-01 +2.0843e+00 +1.5386e+00 -2.4628e+00 +6.2745e-01
257 +9.304645300e+01 +9.304645300e+01 +1.030886453e+03 +1.030886453e+03 +2.0664e+00 +2.5619e+00 +3.5243e+00 -2.7528e+00 +5.8876e-01 +4.2287e-01 -3.3586e+00 -7.2352e-01 +3.6740e+00 +7.6060e-01 -3.4166e+00 -3.7192e+00 -1.2706e+00 +8.2375e-02 +9.0068e-01 +6.9664e-01 +1.9705e+00 +1.5256e+00 -2.4608e+00 +4.9789e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.148757316e+06 +4.148757316e+06 +4.148678596e+06 +4.148678596e+06 -1.2883e+00 +2.8389e+00 -2.6885e+00 -2.1585e+00 -2.7720e-01 -2.3740e+00 -8.4482e-01 +2.4484e+00 +1.6982e-01 -1.3011e+00 -1.2174e-01 -2.5039e+00 -3.7526e+00 -1.8755e+00 -2.5217e-03 +1.7051e+00 +6.3855e-01 +3.9426e+00 -1.6088e+00 -8.7879e-01
5 +3.675063584e+06 +3.675063584e+06 +3.674984864e+06 +3.674984864e+06 -2.3676e+00 -7.2173e-01 -1.0730e+00 +3.0731e+00 +2.9190e+00 -1.0256e+00 -1.1391e+00 -2.5186e+00 +6.9693e-01 +2.1026e+00 +7.8501e-01 -2.0184e+00 +8.2509e-01 -3.6246e+00 +3.0956e+00 -3.4583e+00 -2.9772e+00 -3.8311e+00 -3.1947e+00 +2.1617e-01
9 +4.724129175e+05 +4.724129175e+05 +4.723341975e+05 +4.723341975e+05 -1.3336e+00 +7.9235e-02 -1.7293e+00 -1.2946e+00 -1.9363e+00 -1.4775e+00 -1.2501e+00 +2.7260e+00 +2.1336e-01 +6.7950e-01 -1.9444e+00 +1.6340e-01 +1.1570e+00 -2.6985e+00 +3.8693e+00 +8.7347e-01 +1.3651e+00 -2.0782e+00 -1.8003e+00 -2.9303e+00
14 +1.062472121e+05 +1.062472121e+05 +1.061684921e+05 +1.061684921e+05 +3.8177e+00 -1.5188e+00 +2.0084e+00 +2.1271e+00 +1.1650e+00 +1.0211e-01 -1.0756e+00 +1.9248e+00 -1.1703e+00 +3.5453e+00 -2.4959e+00 -3.4187e+00 -1.7899e+00 -2.8935e+00 +3.8597e+00 -5.3750e-01 +2.4765e+00 -2.4981e+00 +2.4354e+00 +1.7319e+00
17 +3.897049712e+04 +3.897049712e+04 +3.889177712e+04 +3.889177712e+04 +1.7966e+00 +1.4061e-01 +8.5825e-01 +1.1956e+00 +2.1746e+00 -8.1840e-01 -7.5563e-02 +1.6569e+00 -1.7974e+00 +6.9511e-01 -3.1895e+00 -1.6010e+00 +3.6523e+00 +2.1057e+00 +2.4180e+00 +2.0522e+00 +4.1025e-01 -2.1071e+00 -3.5196e+00 -3.9462e+00
24 +3.853556635e+03 +3.853556635e+03 +3.774836635e+03 +3.774836635e+03 +1.7096e+00 +1.5255e-01 +8.4236e-01 +1.2644e+00 +2.1585e+00 -7.4908e-01 -1.1238e-01 +1.6799e+00 -1.7185e+00 +5.9809e-01 -3.2422e+00 -1.5064e+00 +3.6427e+00 +2.2056e+00 +2.3292e+00 +2.0959e+00 +4.3321e-01 -2.1012e+00 -3.5902e+00 -3.8596e+00
68 +3.836640254e+02 +3.836640254e+02 +3.049440254e+02 +3.049440254e+02 +8.6395e-01 +3.6189e+00 -3.7081e-01 +1.9234e+00 +3.2925e+00 -4.5445e-01 -1.5102e+00 +5.8441e-01 -2.1441e+00 -8.8309e-01 -2.7753e+00 +2.8608e-01 -2.4772e+00 -1.6564e-01 -1.5597e+00 +6.6397e-01 +1.1329e+00 -3.5113e+00 +2.8114e+00 -3.5718e+00
201 +1.825909448e+02 +1.825909448e+02 +1.038709448e+02 +1.038709448e+02 -9.7239e-01 -7.0247e-01 -3.6942e+00 -2.4507e+00 -3.7497e+00 -3.0057e+00 +3.8742e+00 -1.2821e-01 -3.1043e-02 +1.9713e-01 -3.9671e+00 -2.0116e+00 +4.6736e-01 +3.9247e+00 +3.3410e+00 -5.1797e-01 +2.4989e-01 -1.5714e+00 +2.8060e+00 -1.9262e+00
9133 +1.563343527e+02 +1.563343527e+02 +7.761435266e+01 +7.761435266e+01 -9.5071e-01 -8.4289e-01 -3.7085e+00 -1.8156e+00 -3.1988e+00 -2.3668e+00 +4.1175e+00 +9.3364e-02 +5.4599e-01 +3.3596e-01 -3.8957e+00 -2.0833e+00 +2.8809e-03 +3.7959e+00 +3.5834e+00 -1.2895e+00 -1.2125e-02 -1.0925e+00 +3.1627e+00 -2.7652e+00
% function evaluation | noise-free fitness - Fopt (6.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.088576604e+07 +2.088576604e+07 +2.088583601e+07 +2.088583601e+07 -3.5397e+00 -3.3512e+00 -1.5611e+00 -2.4391e+00 -4.4657e-01 -3.3686e+00 +1.4997e+00 +2.4929e+00 -3.1740e+00 +2.9722e+00 +1.5287e+00 -2.8796e-01 +3.0908e+00 -2.0793e+00 -1.7544e+00 -3.3240e+00 +7.5232e-01 +1.6520e+00 +6.1935e-01 +5.7618e-01
2 +8.230433370e+06 +8.230433370e+06 +8.230503340e+06 +8.230503340e+06 +1.0966e+00 -1.9106e+00 +1.3271e-01 -6.4449e-01 +3.6926e+00 -7.8266e-01 +2.0496e+00 -2.0657e+00 +1.9561e+00 -3.9413e+00 -7.4348e-01 +1.6637e+00 -3.6424e+00 +6.6479e-01 -1.8877e-01 -6.1291e-01 +3.4896e-01 +2.4362e+00 +1.6594e+00 +1.5105e-01
3 +1.981906790e+06 +1.981906790e+06 +1.981976760e+06 +1.981976760e+06 +3.5332e-01 +1.7063e+00 +1.6501e+00 +1.0712e+00 -3.0433e+00 -3.1754e+00 +2.6251e+00 -4.1207e-01 -2.5333e+00 -3.7048e+00 -1.0184e+00 -3.6542e-01 -5.9457e-01 -1.8054e+00 -9.0465e-01 +8.9732e-01 -2.0247e+00 -2.6301e+00 +3.3136e+00 -2.1216e+00
4 +2.205163783e+05 +2.205163783e+05 +2.205863483e+05 +2.205863483e+05 +3.7440e+00 -1.9834e+00 +3.9775e+00 +3.6553e+00 -1.5169e+00 -3.7314e+00 -4.4737e-01 +1.7102e+00 +3.1024e+00 -1.4794e+00 +1.3384e+00 -3.7132e+00 -3.6274e+00 +2.6267e+00 +1.3444e+00 +1.0670e+00 +1.1053e+00 -1.0562e+00 -4.4198e-01 -6.6512e-01
9 +1.131275780e+05 +1.131275780e+05 +1.131975480e+05 +1.131975480e+05 -3.2725e+00 -1.0240e+00 -3.8894e+00 +2.0075e+00 +1.7551e+00 +3.9973e+00 -3.9663e+00 +1.6529e+00 +1.2124e+00 -7.1268e-01 +8.1358e-01 -2.7663e-01 -2.2728e+00 +1.2159e-01 +1.5965e+00 -8.2180e-01 -1.1584e+00 -9.3471e-02 +1.3240e+00 -3.1735e+00
17 +2.289304087e+04 +2.289304087e+04 +2.296301087e+04 +2.296301087e+04 -3.7832e+00 +3.2973e+00 +4.9461e-01 +2.9169e+00 +7.0928e-01 -2.7093e+00 +2.2259e+00 +3.1889e+00 -2.1387e+00 -3.3121e-01 +4.0184e-01 -2.6632e+00 +7.3281e-01 +7.6925e-01 -1.0990e+00 -2.6891e+00 -3.7334e+00 -3.2664e+00 +6.2649e-01 -2.6430e+00
44 +1.413950128e+04 +1.413950128e+04 +1.420947128e+04 +1.420947128e+04 -3.1679e-01 +1.3362e+00 -5.2752e-01 -3.9532e+00 +1.9479e+00 -3.4448e+00 +2.0388e+00 -3.4409e-01 -8.3840e-01 -3.3295e+00 -2.4221e+00 -2.0386e+00 +3.3999e+00 -1.4912e+00 -2.3056e+00 -8.8614e-01 -3.8628e+00 -8.7491e-01 +1.5980e+00 -2.1603e+00
71 +8.736223193e+02 +8.736223193e+02 +9.435923193e+02 +9.435923193e+02 -3.2507e-01 +1.2628e+00 -5.8522e-01 -3.9787e+00 +2.0004e+00 -3.4240e+00 +1.9789e+00 -3.7486e-01 -8.1912e-01 -3.3389e+00 -2.3403e+00 -2.1281e+00 +3.3292e+00 -1.4658e+00 -2.3066e+00 -8.6050e-01 -3.9384e+00 -8.3519e-01 +1.6173e+00 -2.1627e+00
75 +3.355833303e+02 +3.355833303e+02 +4.055533303e+02 +4.055533303e+02 -2.5493e-01 +1.2559e+00 -5.5406e-01 -3.9277e+00 +1.8584e+00 -3.5014e+00 +2.1018e+00 -3.8977e-01 -9.0722e-01 -3.4272e+00 -2.3578e+00 -2.1352e+00 +3.4047e+00 -1.5316e+00 -2.3443e+00 -8.1319e-01 -3.9379e+00 -8.8123e-01 +1.6299e+00 -2.1514e+00
206 +1.965371969e+02 +1.965371969e+02 +2.665071969e+02 +2.665071969e+02 -4.1132e-01 +1.3532e+00 -6.2863e-01 -3.9161e+00 +1.9874e+00 -3.4735e+00 +1.9502e+00 -2.9276e-01 -9.0027e-01 -3.4270e+00 -2.3273e+00 -2.0927e+00 +3.3517e+00 -1.5571e+00 -2.2643e+00 -9.4617e-01 -3.8511e+00 -8.9759e-01 +1.5856e+00 -2.2447e+00
5005 +1.553066722e+02 +1.553066722e+02 +2.252766722e+02 +2.252766722e+02 -7.5543e-02 +1.1031e+00 +1.3087e-01 -3.8539e+00 +2.2246e+00 -3.9674e+00 +2.0006e+00 +5.1753e-02 -3.5707e-01 -2.8793e+00 -2.3135e+00 -2.5730e+00 +3.3301e+00 -1.1160e+00 -2.6321e+00 -5.9552e-01 -3.4872e+00 -1.1231e+00 +1.4376e+00 -2.3337e+00
% function evaluation | noise-free fitness - Fopt (9.791400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.720561428e+07 +1.720561428e+07 +1.720659342e+07 +1.720659342e+07 +3.0221e-01 +1.5515e+00 -2.9075e+00 +1.9475e+00 +3.7402e+00 +2.1742e+00 +2.1331e+00 -3.8975e+00 +3.8673e+00 +2.3340e+00 +3.9063e+00 -1.0859e+00 -9.0186e-01 +2.4243e-01 +3.9140e+00 +3.1635e+00 +2.2113e+00 +1.6690e+00 -1.9568e+00 -3.1788e+00
5 +5.309881180e+05 +5.309881180e+05 +5.319672580e+05 +5.319672580e+05 -9.1917e-01 -3.2750e+00 +2.8165e+00 -3.9258e+00 +2.6465e+00 +1.5548e+00 +2.4507e+00 +3.2380e+00 -9.9601e-01 -6.3043e-01 -3.5058e+00 +1.2957e+00 +6.8088e-01 -8.5954e-01 -3.2452e+00 -3.2643e+00 +2.2321e+00 +1.6613e+00 +1.5405e+00 +1.0272e+00
9 +3.940202034e+04 +3.940202034e+04 +4.038116034e+04 +4.038116034e+04 +1.8934e-01 +2.4654e+00 -8.0490e-03 -3.0029e+00 +1.2913e+00 -3.8705e+00 -4.7537e-02 +1.9119e-01 +7.9768e-01 +2.0537e+00 +3.0916e+00 +3.9209e+00 -4.8194e-01 +1.9104e+00 +1.7051e+00 +3.0682e+00 +2.9881e+00 +1.3214e+00 -5.4351e-01 -7.3089e-01
12 +2.426943022e+02 +2.426943022e+02 +1.221834302e+03 +1.221834302e+03 -2.7495e+00 -3.0864e+00 -1.4731e-01 +1.6067e+00 +2.8260e+00 +7.7937e-01 -3.8838e+00 +2.5752e+00 -2.3581e+00 +3.1472e+00 +1.4615e+00 +1.6063e-02 -1.3367e+00 -3.4490e+00 +3.5420e+00 +3.5561e+00 +3.1706e+00 +2.7367e+00 -2.7519e+00 +1.2993e+00
% function evaluation | noise-free fitness - Fopt (-8.900000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.798625659e+05 +3.798625659e+05 +3.798616759e+05 +3.798616759e+05 +3.6604e+00 -3.0275e+00 -2.0280e+00 +2.7843e-01 -1.5855e+00 -3.2303e+00 -2.2813e+00 +3.8057e-02 +8.6319e-01 +1.6672e+00 +9.8472e-01 -1.7392e+00 +1.5304e+00 +2.4165e+00 -3.7153e+00 +1.4539e+00 +2.8381e+00 +2.1088e+00 +3.2450e+00 +3.5356e+00
3 +7.479634716e+04 +7.479634716e+04 +7.479545716e+04 +7.479545716e+04 -6.2072e-02 -3.1973e+00 -2.5235e+00 -6.1947e-01 +2.9509e+00 +1.9359e+00 +2.1288e+00 -8.5648e-01 -3.0101e+00 +2.5592e+00 -1.9169e+00 -2.9373e+00 +1.9937e+00 -6.7642e-02 -2.5163e+00 -3.5138e+00 -3.5002e+00 -2.7031e+00 +3.6532e+00 +1.7093e+00
