% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
39 +3.006229044e+01 +3.006229044e+01 +1.073722904e+02 +1.073722904e+02 +6.7691e-01 -3.9489e+00 +3.1744e+00 +1.1386e+00 -4.4281e+00 -4.3837e-01 +6.6454e-01 -3.4537e+00 +1.3045e+00 +4.4637e-01 +2.4340e+00 +9.1533e-01 +5.7029e-01 -1.7612e+00 +3.3581e+00 +2.7357e+00 +1.0181e+00 -1.6656e+00 +3.4598e+00 -3.6349e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.313316571e+01 +8.313316571e+01 +1.230531657e+02 +1.230531657e+02 +2.0014e+00 -4.8609e+00 +4.6487e+00 -3.8126e+00 +1.2718e+00 +2.6373e+00 -4.4922e+00 +4.5800e+00 -2.4338e+00 +4.0886e+00 -3.8916e+00 -4.3231e+00 -3.2949e+00 -4.4194e-01 -3.5112e+00 -4.7019e-01 -2.1846e+00 +3.7502e+00 +5.0379e-01 -2.4654e+00
3 +4.787084671e+01 +4.787084671e+01 +8.779084671e+01 +8.779084671e+01 -5.2698e-01 +2.8085e+00 +4.5194e+00 +2.7639e+00 -2.3909e+00 +8.7623e-01 +2.4521e+00 -1.8180e+00 +2.1636e+00 +1.8525e+00 -4.1505e+00 +2.9371e+00 +4.1212e+00 +2.1282e+00 -1.7112e+00 +2.7498e+00 +3.8808e-01 +2.6263e+00 -2.5337e+00 +3.5710e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.278806652e+02 +4.278806652e+02 +3.712706652e+02 +3.712706652e+02 +3.5454e+00 +1.7935e+00 +2.4890e+00 +2.4889e+00 +1.2549e+00 +4.2627e-01 -4.6348e+00 +4.9180e+00 +4.1335e+00 -4.9057e+00 -2.1568e-01 -2.4001e+00 -4.5043e+00 +3.7861e+00 -3.7485e-01 -3.7514e-01 +4.9116e+00 +2.9315e-01 -3.5670e+00 +1.6086e+00
2 +2.759746798e+02 +2.759746798e+02 +2.193646798e+02 +2.193646798e+02 +3.0666e+00 +2.4008e+00 -2.7834e+00 +4.5629e-01 +2.6307e+00 +4.9696e+00 -2.9403e+00 -1.4140e+00 +1.7620e+00 -3.1643e+00 +2.3424e+00 +6.9874e-01 -4.5197e+00 -4.5823e+00 -4.3217e+00 +2.5569e+00 +5.5106e-02 -2.7701e+00 -4.9452e+00 -2.7684e+00
4 +6.832542360e+01 +6.832542360e+01 +1.171542360e+01 +1.171542360e+01 +6.4640e-02 +4.0833e+00 +2.4147e+00 -1.4329e+00 -3.4410e+00 +3.6806e+00 +1.8736e+00 -2.1914e+00 -1.1761e+00 +3.0793e+00 -1.3282e-01 -4.7699e+00 +3.9186e+00 +3.5394e-01 -3.8566e-01 -7.5535e-01 +3.1345e+00 -9.4041e-01 -4.4060e+00 +2.5878e+00
12 +6.262434945e+01 +6.262434945e+01 +6.014349452e+00 +6.014349452e+00 -8.7631e-02 -2.8438e+00 -3.6229e+00 +3.1433e+00 -1.4902e+00 -3.6404e+00 -2.9777e+00 -4.2416e+00 -4.3446e+00 -1.8463e+00 -2.9004e+00 +2.3218e-01 -1.0575e+00 +2.1030e+00 -8.9001e-01 -1.3474e+00 -4.8569e+00 +1.3533e+00 -2.6977e+00 -4.0113e+00
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.424519038e+01 +8.424519038e+01 +2.529051904e+02 +2.529051904e+02 -3.0941e+00 -3.8365e+00 -4.3835e+00 +2.0547e+00 -2.8934e+00 -2.7555e+00 -4.5016e+00 +1.4891e+00 +4.6905e+00 -1.2809e+00 -4.4619e+00 -4.4134e+00 +2.8056e+00 -1.0417e+00 -1.7038e+00 -4.2610e+00 +3.8013e+00 +4.0604e+00 -4.6400e-01 +4.3501e+00
26 +6.085390299e+01 +6.085390299e+01 +2.295139030e+02 +2.295139030e+02 -4.8575e+00 -4.3549e+00 -4.9848e+00 -4.0158e+00 -3.2074e+00 +5.8738e-01 +1.8639e+00 -6.7784e-01 -9.1931e-01 +3.5277e-02 -1.5924e+00 +9.4410e-01 -1.4727e+00 +2.2295e+00 -3.7704e+00 +3.3038e+00 +3.4068e+00 -1.2826e+00 +1.2187e+00 -1.6123e+00
31 +3.800967686e+01 +3.800967686e+01 +2.066696769e+02 +2.066696769e+02 -4.2289e+00 -1.9000e+00 -1.6172e+00 -4.4845e+00 +1.1892e+00 +1.2553e+00 +2.2073e+00 -2.2770e-01 +1.1214e+00 -3.1266e+00 -1.8878e+00 -1.0875e+00 +3.7743e+00 +4.3917e+00 -1.4313e+00 -1.8706e-01 -1.0609e+00 +5.7859e-01 +2.4597e+00 -4.7581e+00
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.155337885e+02 +4.155337885e+02 +8.232237885e+02 +8.232237885e+02 +1.3102e+00 +1.9491e-01 +1.9258e+00 -1.7992e+00 -5.6198e-01 -3.1864e-01 -1.9068e+00 -3.3632e+00 -2.1119e+00 +2.9620e+00 -4.2463e+00 -3.2575e+00 +1.6350e+00 +4.7453e+00 -3.8873e+00 -2.9791e+00 -1.2796e+00 -4.3659e+00 +2.0640e+00 +3.6819e+00
3 +2.163617704e+02 +2.163617704e+02 +6.240517704e+02 +6.240517704e+02 -4.8648e+00 -1.2518e+00 +2.9124e+00 -3.0196e+00 -7.5010e-01 +3.5619e+00 -1.5209e+00 +2.5786e+00 -4.0097e+00 +3.7857e+00 +1.5217e+00 +4.4095e+00 +1.9550e+00 +2.8839e+00 -2.3152e+00 -2.7530e+00 +3.1770e+00 +3.6818e+00 +8.8934e-01 -2.8552e-01
7 +1.504105091e+02 +1.504105091e+02 +5.581005091e+02 +5.581005091e+02 +4.9371e+00 -9.1332e-01 +4.0311e+00 +4.4533e+00 +2.7776e+00 +4.5006e+00 -4.7011e+00 +3.1091e+00 +2.4480e+00 +3.1511e+00 -4.8456e+00 -2.0063e+00 -2.2914e+00 -7.4001e-01 -5.5797e-02 -1.7712e+00 -4.9635e+00 +3.2429e+00 +2.4309e+00 -3.5535e+00
16 +7.946351391e+01 +7.946351391e+01 +4.871535139e+02 +4.871535139e+02 +2.4097e-01 -2.4554e+00 -2.6806e+00 -4.8463e+00 +4.3871e+00 -2.9606e+00 +5.5353e-01 +3.4057e+00 -1.5008e-01 +1.7402e+00 +2.8634e+00 +4.4180e+00 +1.8576e-01 -1.7885e+00 -5.5534e-01 -3.1527e+00 -3.9825e+00 +1.5856e+00 -1.2120e+00 -3.8303e+00
25 +5.986123769e+01 +5.986123769e+01 +4.675512377e+02 +4.675512377e+02 +1.1259e+00 +3.3918e+00 +3.2366e+00 -2.7164e+00 +3.6722e+00 -2.8420e+00 -4.4874e+00 +4.4074e+00 +3.7179e+00 -4.7393e+00 +3.5444e+00 -2.8950e+00 -1.6578e+00 -5.7778e-01 -2.0614e+00 -4.4922e+00 -9.8196e-01 +4.5729e+00 +5.0340e-01 +3.7856e-01
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.395143050e+02 +2.395143050e+02 +2.954343050e+02 +2.954343050e+02 -2.7764e+00 +3.5362e+00 -4.6517e+00 -4.9324e+00 +3.3498e+00 -1.0225e-02 +2.6278e+00 -2.5069e+00 +3.4958e-01 +3.8940e+00 +9.9470e-01 -1.0033e+00 -2.8301e-01 -3.7033e+00 +2.7159e+00 +2.7689e+00 +4.4978e+00 -7.5461e-01 +2.9122e+00 -3.7136e+00
6 +7.227098635e+01 +7.227098635e+01 +1.281909863e+02 +1.281909863e+02 +3.0701e+00 -3.4027e+00 +4.9211e+00 -1.2733e+00 +2.5740e+00 -4.8165e+00 -1.8203e-02 -2.6335e-01 +3.3743e+00 -3.8551e+00 +4.7045e+00 -5.2376e-01 +3.8940e+00 +6.3075e-01 -2.7999e+00 -7.4300e-02 +4.4138e+00 -6.6001e-02 -4.0344e+00 +1.3926e+00
12 +4.059299439e+01 +4.059299439e+01 +9.651299439e+01 +9.651299439e+01 +3.4410e+00 -2.3815e+00 +5.8334e-01 +2.7580e+00 +4.5424e+00 -1.3007e+00 -4.3691e+00 -1.9935e+00 +3.0812e+00 -1.0102e+00 +2.0827e+00 -3.9510e+00 +2.9246e+00 +5.9409e-01 +8.1127e-01 +4.6324e-02 -3.1073e+00 -4.0388e+00 +5.7283e-01 +2.1097e+00
79 +3.717422574e+01 +3.717422574e+01 +9.309422574e+01 +9.309422574e+01 +3.5531e+00 -4.7878e+00 +2.1199e+00 -9.3823e-01 -1.7924e+00 +1.7616e+00 +4.6935e+00 +3.8578e-01 +2.6948e+00 -2.9917e+00 +1.3974e+00 -3.2061e+00 -4.9643e+00 +2.7518e+00 -2.5462e+00 +2.4893e-01 +3.7615e+00 +1.1138e+00 +4.3450e+00 +6.9715e-01
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.903247050e+02 +1.903247050e+02 +2.365147050e+02 +2.365147050e+02 -4.2780e-02 +3.0448e+00 -4.8164e+00 -2.2604e+00 +2.0315e-01 +1.7020e+00 +3.5055e-01 +2.7264e+00 +3.4054e+00 -9.6777e-01 +2.8642e+00 +1.1816e+00 +3.6685e+00 +3.7732e+00 -8.8057e-01 +4.4494e+00 +3.9058e+00 +3.0327e+00 -3.7763e+00 -1.7571e+00
6 +1.358871596e+02 +1.358871596e+02 +1.820771596e+02 +1.820771596e+02 +2.5541e+00 +4.3166e+00 +4.2952e+00 +1.9660e+00 +1.7536e-01 +3.8411e+00 -1.9724e+00 -1.2423e-01 -3.5713e+00 +1.6080e+00 +4.8431e+00 +1.6596e-01 -1.2732e+00 -4.9128e-01 -2.3897e+00 -4.5769e+00 -1.8307e+00 -3.8709e+00 -9.0002e-01 +1.5519e+00
10 +3.314252395e+01 +3.314252395e+01 +7.933252395e+01 +7.933252395e+01 -1.6569e+00 +1.8846e+00 +3.2324e+00 +1.0925e+00 -4.1555e+00 -2.4248e+00 +1.1808e+00 -4.5478e+00 +5.9068e-01 +2.8801e+00 -1.8591e+00 -3.5039e-01 +3.0499e-01 +3.5785e-01 -1.4727e-01 +1.5145e+00 -3.3837e+00 +3.8132e+00 -1.4397e+00 +4.8074e-01
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.056839736e+02 +5.056839736e+02 +4.657439736e+02 +4.657439736e+02 -4.0933e+00 +3.2929e+00 -2.5349e+00 +4.5982e+00 -1.5100e+00 -3.0410e+00 +4.3502e+00 -3.2357e+00 +4.7163e+00 -2.2168e+00 +4.9115e+00 +2.9680e-02 +9.6562e-02 -3.3232e+00 -4.9715e+00 +1.2188e+00 +7.6701e-01 +2.0070e+00 -4.8153e+00 +3.8873e+00
2 +6.830601887e+01 +6.830601887e+01 +2.836601887e+01 +2.836601887e+01 -4.1577e+00 +7.5796e-01 -3.0560e+00 +3.9102e+00 +2.4383e-01 -7.7575e-01 +1.8258e+00 -9.5526e-01 +2.7384e+00 -1.5982e+00 +2.5687e+00 +2.6011e+00 -4.1776e+00 -8.1815e-02 +2.5023e+00 -8.2032e-01 -2.7994e+00 +1.6192e+00 +4.9855e+00 +2.9951e+00
6 +3.161387448e+01 +3.161387448e+01 -8.326125516e+00 -8.326125516e+00 -1.4200e+00 +2.2261e+00 -1.6960e+00 -4.1907e+00 -3.4945e+00 -1.0566e+00 +1.2356e+00 +1.4972e+00 -4.1074e+00 +2.3223e+00 -1.0879e+00 +9.5843e-01 -2.4888e+00 -1.1141e+00 +2.5669e+00 +1.4509e-01 +7.9461e-02 -9.3582e-02 +2.6536e+00 +2.6197e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.269554643e+02 +1.269554643e+02 -8.730445357e+02 -8.730445357e+02 +3.8317e+00 +2.9039e+00 +1.9104e+00 -3.5895e+00 +3.3581e+00 +4.7619e+00 -8.7192e-01 -3.1146e+00 +3.1892e+00 -2.6658e-01 +2.3659e+00 +8.6394e-01 -4.7409e-01 -3.7691e+00 -9.0496e-01 +3.2111e+00 -4.6241e+00 -6.8446e-01 -1.4817e+00 +4.5196e+00
11 +7.600992915e+01 +7.600992915e+01 -9.239900709e+02 -9.239900709e+02 +1.1301e+00 +4.7985e+00 -1.9738e+00 -4.7292e+00 -3.9331e+00 -4.6514e+00 +4.0866e+00 -1.2674e+00 -2.5401e+00 -1.8991e+00 +3.9422e+00 -3.4655e+00 -4.0077e+00 +4.2871e+00 -4.9472e+00 -1.7062e+00 -1.4381e+00 +1.8627e+00 +2.7343e+00 -1.8957e+00
15 +5.197409375e+01 +5.197409375e+01 -9.480259063e+02 -9.480259063e+02 -3.2425e+00 +2.6946e+00 +2.9547e+00 -1.1428e+00 +4.5723e+00 -1.1965e+00 +1.3086e-01 +2.6019e+00 -2.1190e+00 -8.2120e-01 +1.8603e+00 +2.1547e+00 -3.4244e+00 +2.4886e+00 -1.6016e+00 -2.9105e-01 +7.6794e-01 +1.9535e+00 -1.7203e+00 +7.3477e-01
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.118055033e+02 +1.118055033e+02 +6.141550333e+01 +6.141550333e+01 +1.2253e+00 -3.2517e+00 +1.9213e+00 +4.3491e+00 +3.8644e+00 +3.8855e-01 -4.4527e+00 -2.8708e+00 -3.1169e+00 +3.1891e+00 +1.2075e+00 -1.0329e+00 +7.0484e-01 -7.8621e-01 -1.7036e+00 -2.9179e+00 -1.8742e+00 -4.8168e+00 +4.0218e+00 -9.8525e-01
3 +9.436529089e+01 +9.436529089e+01 +4.397529089e+01 +4.397529089e+01 +3.0486e+00 -1.0677e+00 -2.5762e+00 +4.3066e+00 +1.6129e+00 +2.8244e+00 +4.4340e+00 -1.8988e+00 +9.3756e-02 -1.6137e+00 -2.7812e+00 -2.6023e+00 +1.5324e+00 +4.5621e+00 -1.4383e+00 -1.5008e+00 +1.2174e+00 +2.3494e+00 -1.2800e+00 -1.3480e+00
10 +5.666921682e+01 +5.666921682e+01 +6.279216818e+00 +6.279216818e+00 +2.0437e+00 -1.4525e+00 +5.8933e-01 +4.1684e-01 -1.2934e+00 -4.5925e+00 -3.1690e+00 -1.2816e+00 +2.5356e+00 -1.8106e-02 -2.1859e+00 +1.3491e+00 -4.8910e+00 +2.0950e+00 +1.7982e+00 -3.4936e+00 -8.7521e-01 +4.8101e+00 +3.1988e+00 -1.8276e+00
55 +3.300903648e+01 +3.300903648e+01 -1.738096352e+01 -1.738096352e+01 +3.9113e+00 -2.4664e+00 +8.3158e-01 +3.6693e+00 -1.4445e+00 -3.7773e-02 -3.0137e+00 +7.2244e-01 +4.6767e+00 -2.1202e+00 +4.8830e+00 +2.2471e+00 -3.7374e-01 -1.1395e+00 -4.9783e-01 +1.9398e+00 -3.8082e+00 -1.0683e+00 -2.7305e+00 -1.9755e+00
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.853466162e+02 +1.853466162e+02 +1.150766162e+02 +1.150766162e+02 +6.6732e-01 -1.1511e+00 +2.1923e+00 +2.5445e+00 -2.0783e+00 -3.2982e+00 -5.5124e-02 +4.7281e+00 -1.0113e+00 +4.1178e+00 +2.2947e+00 -3.2502e+00 +3.5236e+00 +2.2297e+00 -1.1701e-01 +4.0264e+00 -1.5837e-01 +2.4179e+00 -4.3037e-01 +4.3386e+00
6 +1.032798849e+02 +1.032798849e+02 +3.300988486e+01 +3.300988486e+01 -1.2679e+00 +3.8483e+00 -4.1402e+00 +1.3592e+00 +3.8702e+00 +1.5998e+00 -3.7511e-02 +3.9329e+00 -3.4320e+00 -1.6751e+00 +1.0160e+00 -4.6820e-01 -1.2364e+00 +3.8083e+00 +2.3583e+00 -9.5177e-01 +4.6385e+00 +1.2419e+00 +8.7427e-01 +1.0269e+00
25 +8.325050363e+01 +8.325050363e+01 +1.298050363e+01 +1.298050363e+01 -2.0574e+00 +1.5539e+00 -1.2998e+00 -3.9754e+00 +3.8302e-01 -4.8836e+00 +1.1916e+00 +1.6091e+00 +4.4596e+00 -2.4816e+00 +4.8800e+00 +3.5673e+00 -3.6303e+00 +3.0554e+00 -5.5013e-01 -3.4554e-02 -1.8696e+00 -4.1445e+00 +9.6522e-01 +2.5524e+00
40 +5.330658639e+01 +5.330658639e+01 -1.696341361e+01 -1.696341361e+01 -9.0707e-02 -3.2774e+00 -3.4047e+00 +3.5957e-01 -4.4499e+00 -1.5197e+00 +5.8068e-01 -2.1280e+00 -8.9532e-01 +2.0781e+00 +2.0710e+00 +2.6860e-01 -4.6721e+00 -7.4409e-01 -5.4253e-02 +2.4848e+00 -4.9169e-01 +3.0035e+00 -4.8916e+00 +4.3586e+00
142 +3.713676801e+01 +3.713676801e+01 -3.313323199e+01 -3.313323199e+01 -4.6082e+00 +2.0430e+00 +1.2497e+00 -8.3721e-01 -2.3032e+00 -6.1631e-01 -6.9116e-01 -3.2117e+00 +2.6032e+00 -1.7801e+00 -3.7087e+00 -2.5268e+00 -4.6465e+00 +2.4880e+00 +8.9193e-01 +2.2372e+00 +5.3562e-01 +2.9801e+00 +4.2258e+00 -3.5752e+00
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.752347551e+02 +1.752347551e+02 +1.057947551e+02 +1.057947551e+02 -3.2177e+00 +4.9437e+00 +4.2787e+00 +1.1345e+00 -4.6940e+00 +2.0105e-01 -1.0505e+00 -1.5143e+00 -4.9609e+00 +3.5798e+00 +2.4751e+00 +3.1538e+00 +3.9445e+00 +3.5252e-01 -4.3877e+00 +1.6724e+00 -3.7899e-01 +1.9431e+00 +3.9894e+00 +2.8178e+00
2 +8.454326761e+01 +8.454326761e+01 +1.510326761e+01 +1.510326761e+01 -1.4748e+00 +1.1833e+00 +5.0543e-01 +3.6645e+00 +2.8535e+00 -2.1690e+00 +1.5685e+00 -3.2070e+00 +1.6379e+00 +2.6767e+00 -4.0135e+00 -9.4149e-01 -3.5792e+00 -9.5516e-01 +2.1701e+00 -2.5151e+00 +4.3736e+00 -4.6612e+00 +3.9495e+00 -8.7845e-02
13 +3.915355614e+01 +3.915355614e+01 -3.028644386e+01 -3.028644386e+01 -1.1044e+00 -2.7757e+00 +3.9537e+00 -4.5386e+00 -1.5370e+00 +1.1733e+00 +6.2763e-01 +4.4440e+00 +4.0513e+00 -1.1825e+00 -2.1396e+00 -2.6921e-01 -1.3175e+00 -2.0900e+00 -8.8308e-01 -2.4447e+00 +2.9424e+00 +6.4638e-01 -2.0387e-01 -4.2503e+00
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.245755511e+02 +4.245755511e+02 +5.507655511e+02 +5.507655511e+02 -3.7706e+00 -3.3733e+00 +3.9870e+00 +3.2321e+00 -9.3200e-01 -2.3196e-01 +3.2588e+00 -2.5066e+00 +6.0455e-01 +2.0276e+00 +4.9398e+00 +2.8114e+00 +6.9682e-01 -4.4535e+00 -3.4480e+00 +3.5989e+00 -2.9226e+00 +2.7625e+00 +2.3404e+00 -1.7945e+00
2 +1.250918782e+02 +1.250918782e+02 +2.512818782e+02 +2.512818782e+02 -3.9343e+00 +2.3514e+00 +5.6772e-01 -1.7924e+00 -3.7380e+00 +4.0364e+00 -2.5403e+00 -3.1452e+00 -4.4289e+00 +4.4306e+00 +4.4204e+00 +1.8924e+00 -3.3812e+00 -4.2242e+00 -6.8754e-01 +1.3532e-01 +3.0518e+00 -3.5294e+00 -3.5495e+00 +1.1904e+00
5 +2.305342853e+01 +2.305342853e+01 +1.492434285e+02 +1.492434285e+02 +1.2970e+00 -8.0056e-01 -2.0339e+00 +2.5595e+00 -3.7231e+00 +1.5320e+00 +1.9071e+00 +1.5107e+00 -2.9425e+00 +2.3365e+00 -6.6496e-01 -2.8745e+00 +4.4656e+00 +6.9295e-01 +4.1772e+00 +1.2884e+00 -2.7380e+00 +1.9831e+00 -9.4517e-01 +2.6666e+00
