% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8057 +1.567735629e+02 +1.567735629e+02 +8.127635629e+02 +8.127635629e+02 +4.4372e-01 +3.8552e+00 -3.7714e+00 -3.4814e+00 -3.5120e+00 -4.4193e+00 -2.3856e+00 +5.2454e+00 +7.0816e-01 -1.8959e+00 +5.0874e+00 -9.1058e-01 -2.5169e+00 -2.1020e+00 +4.8452e+00 +3.4380e+00 -2.6687e+00 -5.1284e+00 +5.2660e+00 +5.0305e+00
13874 +9.980800264e+01 +9.980800264e+01 +7.557980026e+02 +7.557980026e+02 +4.1690e-01 -4.1202e+00 -2.3258e+00 -2.1252e+00 -1.6878e+00 -1.3338e+00 -3.5577e+00 +9.6630e-01 -2.6193e+00 -4.7877e+00 +2.6622e+00 +2.5739e+00 +4.5592e+00 -3.0384e+00 +5.0142e+00 +4.3161e+00 -4.4484e+00 -4.0652e+00 +5.0558e+00 +4.4644e+00
17552 +6.303935072e+01 +6.303935072e+01 +7.190293507e+02 +7.190293507e+02 +2.9921e-01 -4.7859e+00 -2.9901e+00 -1.7202e+00 -2.2748e+00 -1.7218e+00 -3.6832e+00 +1.4023e+00 -2.9334e+00 -5.0181e+00 +3.0283e+00 +3.1319e+00 +5.0702e+00 -3.9347e+00 +5.2301e+00 +5.0315e+00 -5.0336e+00 -5.2856e+00 +5.3047e+00 +5.4410e+00
21684 +3.946701331e+01 +3.946701331e+01 +6.954570133e+02 +6.954570133e+02 +6.7969e-01 -5.2642e+00 -3.2255e+00 -1.6619e+00 -2.6457e+00 -2.7105e+00 -4.8982e+00 +2.0823e+00 -4.2437e+00 -5.1465e+00 +4.3257e+00 +3.9459e+00 +5.4388e+00 -5.0164e+00 +5.2865e+00 +5.2881e+00 -5.3095e+00 -5.1779e+00 +5.4113e+00 +5.5496e+00
25223 +2.420959001e+01 +2.420959001e+01 +6.801995900e+02 +6.801995900e+02 +8.5124e-01 -5.6433e+00 -3.5222e+00 -1.1097e+00 -3.3105e+00 -3.5567e+00 -5.0873e+00 +3.3110e+00 -5.3049e+00 -5.1293e+00 +5.1159e+00 +5.0224e+00 +5.1834e+00 -4.9886e+00 +5.4626e+00 +5.2889e+00 -5.5440e+00 -5.3821e+00 +5.4081e+00 +5.7036e+00
28971 +1.583677559e+01 +1.583677559e+01 +6.718267756e+02 +6.718267756e+02 +1.8659e+00 -5.7256e+00 -4.5942e+00 -4.7051e-01 -4.0477e+00 -4.3792e+00 -5.1169e+00 +4.3012e+00 -5.4220e+00 -5.6060e+00 +5.0410e+00 +5.0018e+00 +5.3749e+00 -5.0818e+00 +5.3611e+00 +5.6760e+00 -5.5332e+00 -5.3683e+00 +5.3483e+00 +5.7002e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.022050667e+02 +4.022050667e+02 +4.689150667e+02 +4.689150667e+02 +3.7301e+00 +1.1054e-01 -8.5795e-01 +3.0702e+00 -2.2153e+00 -8.5683e-01 -9.0493e-03 +1.8402e+00 +1.7650e+00 +2.7360e+00 -2.7896e+00 +3.7898e+00 -4.6170e-01 -2.4763e+00 +2.2186e-02 +3.4046e+00 +2.8745e+00 -3.2571e+00 +2.0033e+00 -1.1186e+00
4 +3.602830040e+02 +3.602830040e+02 +4.269930040e+02 +4.269930040e+02 +3.5544e+00 +3.3008e+00 -1.5834e+00 -3.6461e+00 +2.1268e+00 -5.8834e-01 -3.8680e+00 -2.4731e+00 -3.3733e+00 +1.1388e+00 -3.1196e+00 -1.0874e+00 +3.8404e+00 -3.4163e+00 +3.0753e+00 +4.7624e-01 -8.0412e-01 +3.3734e-01 +1.7638e+00 -3.0971e+00
2233 +2.503969396e+02 +2.503969396e+02 +3.171069396e+02 +3.171069396e+02 -3.3736e+00 -1.2981e+00 -2.2616e-01 -2.3969e+00 +3.6821e-01 +4.3571e-02 -8.4962e-01 -1.3188e+00 -6.3118e-01 -3.1479e+00 -1.1009e+00 +1.0170e+00 +3.3360e+00 +2.8696e+00 +1.0452e+00 +1.2222e+00 -1.7528e+00 -2.5696e+00 -3.5310e+00 -3.0322e+00
8792 +1.568555048e+02 +1.568555048e+02 +2.235655048e+02 +2.235655048e+02 -3.1816e+00 -9.1419e-01 -7.7640e-01 -2.5395e+00 +9.1358e-02 +3.4085e-01 -1.0548e+00 -2.2254e+00 +2.3283e-01 -4.4843e+00 -1.2435e+00 -2.9002e-01 +4.6738e+00 +3.1574e+00 +1.9070e+00 +2.9823e+00 -3.0995e+00 -4.4009e+00 -5.0276e+00 -4.9359e+00
14596 +9.986080238e+01 +9.986080238e+01 +1.665708024e+02 +1.665708024e+02 -3.3623e+00 -1.3842e+00 -9.0241e-01 -2.1807e+00 -2.6477e-01 +1.2472e+00 -1.8800e+00 -2.4405e+00 +1.3449e+00 -5.2744e+00 -2.1973e+00 -1.2839e+00 +5.2240e+00 +4.2216e+00 +3.1294e+00 +4.3154e+00 -4.9628e+00 -5.0191e+00 -5.3710e+00 -5.5794e+00
20483 +6.301284375e+01 +6.301284375e+01 +1.297228437e+02 +1.297228437e+02 -3.7083e+00 -1.4283e+00 -1.6627e+00 -1.6169e+00 -6.0071e-01 +2.2445e+00 -2.9448e+00 -2.9974e+00 +1.9086e+00 -5.2764e+00 -3.6803e+00 -2.3082e+00 +5.4661e+00 +5.1909e+00 +5.0847e+00 +5.1607e+00 -5.4420e+00 -5.1473e+00 -6.2966e+00 -5.5384e+00
25405 +3.927629950e+01 +3.927629950e+01 +1.059862995e+02 +1.059862995e+02 -4.6270e+00 -1.8477e+00 -2.1954e+00 -9.8312e-01 -1.7086e+00 +3.1268e+00 -4.2460e+00 -4.2466e+00 +2.6687e+00 -5.5638e+00 -4.9958e+00 -3.7065e+00 +5.6676e+00 +5.3709e+00 +5.3617e+00 +5.3304e+00 -5.0240e+00 -5.5038e+00 -5.9582e+00 -5.0596e+00
29543 +2.510125224e+01 +2.510125224e+01 +9.181125224e+01 +9.181125224e+01 -4.9166e+00 -2.0835e+00 -2.2533e+00 -4.1292e-01 -2.2070e+00 +3.8045e+00 -4.9712e+00 -5.1626e+00 +3.6144e+00 -5.3045e+00 -5.3748e+00 -5.1489e+00 +5.4372e+00 +5.6419e+00 +5.3125e+00 +5.4659e+00 -5.1029e+00 -5.5345e+00 -5.8616e+00 -5.1768e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.991294108e+02 +3.991294108e+02 +1.340799411e+03 +1.340799411e+03 +1.3530e+00 +2.7269e+00 -2.6908e+00 +2.1471e-01 +2.0316e+00 +5.7552e-01 -1.5147e+00 +2.7642e+00 +2.5572e+00 -1.4007e+00 +2.2664e+00 +1.2050e+00 +3.8255e-01 -1.3559e+00 -2.6405e+00 -3.3724e+00 -1.7642e+00 +3.3062e+00 +8.7760e-01 -2.3447e+00
2 +3.468518153e+02 +3.468518153e+02 +1.288521815e+03 +1.288521815e+03 -5.0125e-02 +4.9613e-01 -1.4658e+00 +2.4295e+00 -6.9179e-01 -2.1503e+00 -7.6713e-01 +2.5185e+00 -3.3120e+00 +5.0692e-01 +9.3656e-01 -1.4086e+00 -3.6117e+00 +1.4104e-01 +2.4758e-01 +2.0920e+00 -2.3544e+00 +2.2382e+00 -2.0903e+00 +1.8545e+00
2701 +2.511170539e+02 +2.511170539e+02 +1.192787054e+03 +1.192787054e+03 +2.9764e+00 -2.9628e+00 -3.0392e-01 +1.5070e+00 -3.4269e+00 +1.1279e+00 -1.7407e+00 -1.7780e+00 +2.8542e+00 -2.1323e+00 +8.0799e-01 +6.2284e-01 -1.8645e+00 -2.4283e+00 +2.8599e-01 +1.8550e+00 -2.1257e+00 +8.0674e-01 +2.5632e+00 +3.9291e+00
10000 +1.576234784e+02 +1.576234784e+02 +1.099293478e+03 +1.099293478e+03 +2.1978e+00 -3.2755e+00 -1.0548e-01 +1.9381e+00 -3.5654e+00 +7.5044e-01 -2.3000e+00 -2.2006e+00 +3.8889e+00 -3.3247e+00 +1.6175e+00 +2.1597e+00 -2.7705e+00 -3.7364e+00 +1.0604e+00 +3.3113e+00 -3.4438e+00 +2.5465e+00 +4.4465e+00 +5.2398e+00
15251 +9.921597208e+01 +9.921597208e+01 +1.040885972e+03 +1.040885972e+03 +1.6041e+00 -3.4075e+00 -8.5658e-02 +2.4694e+00 -3.6376e+00 +1.6177e-02 -2.8861e+00 -2.3757e+00 +4.3985e+00 -4.3059e+00 +2.6282e+00 +2.3062e+00 -3.0708e+00 -4.6778e+00 +2.1915e+00 +4.5518e+00 -4.8515e+00 +3.9788e+00 +5.1346e+00 +5.0180e+00
20173 +6.304460034e+01 +6.304460034e+01 +1.004714600e+03 +1.004714600e+03 +1.1143e+00 -3.0827e+00 -3.6612e-01 +2.4421e+00 -4.0995e+00 -4.7707e-01 -3.7758e+00 -3.2430e+00 +5.4623e+00 -4.6269e+00 +3.3208e+00 +3.1038e+00 -4.1338e+00 -5.0309e+00 +3.1680e+00 +4.9656e+00 -5.3003e+00 +5.1509e+00 +5.0243e+00 +5.1755e+00
23842 +3.933761861e+01 +3.933761861e+01 +9.810076186e+02 +9.810076186e+02 +7.2230e-01 -3.6642e+00 -7.7044e-02 +2.9504e+00 -4.6009e+00 -1.0289e+00 -4.1994e+00 -3.6207e+00 +5.6877e+00 -5.1931e+00 +4.2074e+00 +4.0506e+00 -5.2955e+00 -5.3674e+00 +4.3364e+00 +5.2047e+00 -5.4631e+00 +5.7448e+00 +5.0704e+00 +5.7014e+00
26861 +2.502418956e+01 +2.502418956e+01 +9.666941896e+02 +9.666941896e+02 +4.9965e-01 -3.9489e+00 +2.4005e-01 +3.2935e+00 -4.9018e+00 -1.4054e+00 -4.5626e+00 -4.4218e+00 +5.4551e+00 -5.4473e+00 +5.1563e+00 +4.8677e+00 -5.3579e+00 -5.2565e+00 +5.1227e+00 +5.4020e+00 -4.9551e+00 +5.3984e+00 +5.3782e+00 +5.7086e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.415027724e+02 +3.415027724e+02 +3.040527724e+02 +3.040527724e+02 -6.5746e-01 -2.6386e+00 -2.5916e+00 +1.4109e+00 +3.6163e+00 +4.2180e-01 -1.2560e+00 -3.5418e+00 -2.3863e+00 +2.4020e+00 +2.2857e+00 +3.1439e+00 -4.5562e-01 -1.4140e+00 +1.7426e+00 -1.5739e+00 -5.7155e-01 +1.8594e+00 -1.5678e+00 -3.2431e+00
1111 +2.504705259e+02 +2.504705259e+02 +2.130205259e+02 +2.130205259e+02 -3.3167e+00 +3.6665e+00 +2.2349e+00 +3.8280e-01 +1.6605e+00 -2.9320e+00 -3.1647e+00 -3.9211e+00 +2.8524e+00 +3.6433e+00 +3.0718e-02 -1.2279e+00 -1.6349e+00 -1.3515e+00 +3.4215e+00 +3.7898e+00 -2.6989e-01 +3.3588e+00 +2.4685e+00 -3.1697e+00
8012 +1.570453349e+02 +1.570453349e+02 +1.195953349e+02 +1.195953349e+02 -3.1493e+00 +3.5258e+00 +2.2579e+00 +2.1242e-02 +1.3160e+00 -2.5420e+00 -2.7495e+00 -3.9736e+00 +3.5705e+00 +3.4525e+00 +1.1439e+00 -5.6471e-01 -3.3785e+00 -1.9925e+00 +4.4882e+00 +4.8681e+00 -1.8193e+00 +4.8632e+00 +4.6275e+00 -5.2358e+00
14705 +9.950142610e+01 +9.950142610e+01 +6.205142610e+01 +6.205142610e+01 -2.2352e+00 +3.7037e+00 +2.8834e+00 -5.9843e-01 +7.2197e-01 -2.1723e+00 -2.3599e+00 -4.6355e+00 +4.2935e+00 +5.1032e+00 +2.8095e+00 +6.7034e-01 -4.3149e+00 -3.2626e+00 +5.7426e+00 +5.1679e+00 -4.0963e+00 +5.1317e+00 +5.2484e+00 -5.1555e+00
20354 +6.296200907e+01 +6.296200907e+01 +2.551200907e+01 +2.551200907e+01 -1.7231e+00 +3.4147e+00 +3.3115e+00 -1.0402e+00 -5.4732e-01 -1.5033e+00 -1.7438e+00 -5.0787e+00 +5.0854e+00 +5.8789e+00 +3.9617e+00 +2.3610e+00 -5.0456e+00 -5.1531e+00 +6.0930e+00 +5.1160e+00 -5.2557e+00 +5.3128e+00 +5.6655e+00 -5.5254e+00
26393 +3.978089673e+01 +3.978089673e+01 +2.330896733e+00 +2.330896733e+00 -9.4023e-01 +3.7314e+00 +4.4934e+00 -2.3668e+00 -1.6977e+00 -8.7502e-01 +1.4322e-01 -5.5442e+00 +5.1129e+00 +6.2380e+00 +5.5383e+00 +4.5267e+00 -5.5764e+00 -5.0660e+00 +5.4439e+00 +5.3855e+00 -5.2414e+00 +5.0424e+00 +6.0758e+00 -5.4589e+00
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.231077765e+02 +4.231077765e+02 -2.194222350e+01 -2.194222350e+01 -1.8435e-01 -3.7169e+00 -2.9954e+00 -2.4397e+00 +2.6834e+00 -3.6346e-01 +3.0566e+00 +1.3607e+00 -1.1535e+00 -3.2060e+00 +9.6684e-01 -3.6704e+00 +1.4991e+00 +2.5601e+00 -3.5989e+00 +3.7005e+00 -1.5225e-01 +8.3638e-02 +3.3680e+00 -2.8495e+00
3 +3.349209562e+02 +3.349209562e+02 -1.101290438e+02 -1.101290438e+02 +3.0879e+00 +2.3519e-01 -1.7927e+00 +1.4875e+00 +1.8712e-01 +1.8507e+00 -3.4536e-01 +3.1381e+00 +2.2956e-01 -2.2274e+00 +3.0131e-01 +3.0973e+00 -1.6717e+00 +2.4756e+00 +3.8310e+00 +2.0712e+00 +3.3769e+00 -1.0328e+00 +2.1575e+00 +1.9869e+00
2623 +2.510511375e+02 +2.510511375e+02 -1.939988625e+02 -1.939988625e+02 +5.9201e-01 -7.5437e-01 -1.8653e+00 -2.6407e+00 -1.1209e+00 -5.8902e-01 -3.3093e-03 -2.6988e+00 +4.5475e-01 -6.7186e-01 +1.0399e-01 +3.0618e+00 -1.5422e+00 -2.6639e-01 +2.9426e+00 +1.7951e+00 -2.8388e+00 -3.7271e+00 +2.7299e+00 +2.4684e+00
9392 +1.584176543e+02 +1.584176543e+02 -2.866323457e+02 -2.866323457e+02 +3.0173e-01 -8.4401e-01 -9.7235e-01 -3.0951e+00 -1.6208e+00 -7.4097e-01 +1.2529e-01 -3.5137e+00 +7.0915e-02 +4.8776e-02 +3.1567e-01 +4.5216e+00 -2.8396e+00 +5.7914e-01 +3.7799e+00 +3.4545e+00 -3.9043e+00 -4.7384e+00 +4.4608e+00 +4.8098e+00
15709 +9.996960442e+01 +9.996960442e+01 -3.450803956e+02 -3.450803956e+02 +3.2973e-01 -1.0869e+00 -8.1172e-01 -3.4095e+00 -2.0344e+00 -1.5518e+00 -1.0049e-01 -4.6038e+00 +7.9070e-02 +6.0734e-01 +1.5002e+00 +5.3609e+00 -4.2727e+00 +1.9920e+00 +5.1801e+00 +5.0658e+00 -5.2439e+00 -5.7728e+00 +5.2545e+00 +5.2201e+00
22385 +6.296558109e+01 +6.296558109e+01 -3.820844189e+02 -3.820844189e+02 -5.4278e-01 -6.3756e-02 -3.2912e-01 -3.4028e+00 -2.9462e+00 -3.0038e+00 -1.0489e+00 -5.0579e+00 -1.0667e+00 +2.1087e+00 +3.4699e+00 +5.1723e+00 -5.2820e+00 +4.1098e+00 +5.4814e+00 +5.1488e+00 -5.5476e+00 -5.3734e+00 +5.3506e+00 +4.9885e+00
27528 +3.967551543e+01 +3.967551543e+01 -4.053744846e+02 -4.053744846e+02 -8.2107e-01 +8.1004e-01 +5.8059e-01 -3.9822e+00 -3.4228e+00 -4.3268e+00 -2.2373e+00 -5.1074e+00 -2.3415e+00 +3.0948e+00 +4.6373e+00 +5.2668e+00 -5.1677e+00 +5.0919e+00 +5.4422e+00 +4.9576e+00 -6.1361e+00 -5.1620e+00 +5.6725e+00 +5.1983e+00
% function evaluation | noise-free fitness - Fopt (9.513200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.266465124e+02 +4.266465124e+02 +1.377966512e+03 +1.377966512e+03 -2.4195e+00 +1.1426e+00 -1.0728e+00 -2.3199e-01 +3.7991e+00 -1.2323e-01 +2.6065e+00 +8.2147e-01 -3.1170e+00 -3.3877e+00 +3.0162e-01 -1.6311e+00 +1.2528e+00 +1.2086e+00 +3.2947e+00 +2.4665e+00 +1.9821e+00 -3.2126e+00 -2.8900e+00 +2.4345e+00
2 +3.501399377e+02 +3.501399377e+02 +1.301459938e+03 +1.301459938e+03 +2.2788e+00 -3.5233e+00 -1.7034e-02 -8.7382e-01 +2.3310e+00 +3.4348e+00 -2.9896e-01 -2.2275e-01 -2.8922e+00 -3.2201e+00 -1.1947e+00 +3.4629e+00 +3.2179e+00 +1.1574e+00 -3.0950e+00 -3.3809e+00 -3.3690e+00 +2.7539e+00 +1.9430e+00 -9.8695e-01
3098 +2.511853007e+02 +2.511853007e+02 +1.202505301e+03 +1.202505301e+03 -1.2521e+00 +2.2808e+00 +2.4322e+00 +2.7197e+00 -1.6405e+00 +2.1206e+00 +6.0092e-01 -5.3515e-01 -1.5754e-01 +1.4114e+00 -2.8005e+00 -1.5925e-01 +4.4030e-01 +3.6853e-01 -3.7923e+00 +2.4736e+00 -8.6247e-01 -3.3864e+00 +4.3622e+00 -3.9393e+00
10302 +1.568149396e+02 +1.568149396e+02 +1.108134940e+03 +1.108134940e+03 -1.4085e+00 +2.1617e+00 +2.4701e+00 +3.0737e+00 -1.3275e+00 +1.9171e+00 -2.1770e-02 +6.9811e-01 -1.3736e+00 +6.5146e-01 -4.2144e+00 +1.3078e+00 -9.6808e-01 +1.2133e+00 -5.0724e+00 +4.4645e+00 -2.9924e+00 -5.1876e+00 +5.1922e+00 -5.3462e+00
17464 +9.985997592e+01 +9.985997592e+01 +1.051179976e+03 +1.051179976e+03 -1.4760e+00 +1.9447e+00 +2.9701e+00 +3.6434e+00 -3.1795e-01 +1.6180e+00 -9.3238e-01 +1.4641e+00 -2.7339e+00 -5.9435e-01 -4.9724e+00 +2.8264e+00 -2.9634e+00 +2.8536e+00 -5.0183e+00 +5.3207e+00 -5.2148e+00 -5.4332e+00 +5.1184e+00 -5.4940e+00
23203 +6.292781853e+01 +6.292781853e+01 +1.014247819e+03 +1.014247819e+03 -3.2044e-01 -3.6262e+00 +1.8834e+00 +2.6490e+00 +4.9704e+00 -3.3952e-01 -2.4461e+00 +3.8839e+00 -5.0190e+00 -5.0309e+00 -4.1298e+00 +5.4393e+00 -1.9235e+00 +5.1623e+00 -5.2736e+00 +2.5737e+00 -5.3637e+00 -4.7675e+00 +6.2265e+00 -5.1723e+00
27464 +3.980143366e+01 +3.980143366e+01 +9.911214337e+02 +9.911214337e+02 -5.5392e-01 -4.0802e+00 +1.8342e+00 +2.8682e+00 +5.3138e+00 -1.1059e+00 -2.5093e+00 +4.4810e+00 -5.0387e+00 -5.1049e+00 -4.9152e+00 +5.5900e+00 -3.3363e+00 +5.2655e+00 -5.5473e+00 +3.9911e+00 -5.7350e+00 -4.9883e+00 +6.2369e+00 -5.3693e+00
% function evaluation | noise-free fitness - Fopt (-1.703300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.242884738e+02 +4.242884738e+02 +2.539584738e+02 +2.539584738e+02 +2.1751e+00 -1.3239e+00 +1.1461e+00 -3.9899e+00 -8.0955e-01 +1.7204e+00 +1.3819e+00 +3.6189e+00 -1.9163e+00 -9.6220e-02 +7.2720e-01 -3.0923e+00 +3.1324e+00 +3.3029e-01 +3.6205e+00 -9.1694e-01 -1.4923e+00 -1.0512e+00 -1.2209e+00 +9.9575e-01
2 +3.319899152e+02 +3.319899152e+02 +1.616599152e+02 +1.616599152e+02 -3.3320e+00 +3.0099e+00 -2.0721e+00 +3.4850e+00 +8.1629e-01 +2.1245e-01 +6.6841e-01 -2.9321e+00 +2.5630e+00 +3.6036e+00 +7.8021e-01 +3.2879e+00 -7.8514e-01 -3.0042e+00 +1.0128e+00 +3.3500e+00 +1.2846e+00 +6.3481e-01 -5.6279e-02 -3.1627e+00
3227 +2.497491150e+02 +2.497491150e+02 +7.941911497e+01 +7.941911497e+01 +1.2416e+00 -2.8275e+00 -2.1458e-01 -2.5972e+00 +1.3374e+00 -3.0007e+00 +1.0003e+00 -1.1713e+00 +3.0108e+00 -3.2965e+00 +4.1984e+00 +2.4211e-01 -4.9106e-02 +9.2249e-01 +4.3039e-02 +1.4623e+00 +3.4577e+00 -4.3806e-01 -5.0282e+00 -3.7347e+00
10217 +1.572827241e+02 +1.572827241e+02 -1.304727588e+01 -1.304727588e+01 -2.2178e+00 +1.4757e+00 -2.8700e+00 +3.9832e+00 +1.8986e+00 -1.9491e+00 -7.8109e-01 +1.8191e+00 +5.4577e-01 -3.5969e+00 +3.2874e+00 +2.2261e+00 -1.3515e+00 +3.5689e+00 +4.6873e+00 +1.2578e+00 +3.0026e+00 +5.1286e+00 -4.3064e+00 -5.0660e+00
16728 +9.946446694e+01 +9.946446694e+01 -7.086553306e+01 -7.086553306e+01 -2.5857e+00 +7.2509e-01 -2.5502e+00 +3.9009e+00 +9.0253e-01 -2.5343e+00 -1.4835e-01 +2.6581e+00 +1.0244e+00 -4.8540e+00 +4.0360e+00 +3.2436e+00 -2.3178e+00 +5.0729e+00 +5.2266e+00 +2.6909e+00 +4.6206e+00 +5.4258e+00 -5.3022e+00 -5.3218e+00
21369 +6.252825186e+01 +6.252825186e+01 -1.078017481e+02 -1.078017481e+02 +6.4212e-01 -3.0834e+00 +9.2751e-01 -9.1745e-01 -1.2324e+00 -3.0092e+00 +3.2294e+00 +1.2592e+00 +5.1367e+00 -5.2097e+00 +5.2792e+00 +4.2386e+00 -4.5157e+00 +3.9364e+00 +4.1757e+00 +5.2291e+00 +5.1794e+00 +4.4578e+00 -5.8846e+00 -5.6159e+00
24625 +3.923516070e+01 +3.923516070e+01 -1.310948393e+02 -1.310948393e+02 +2.6658e-01 -3.2606e+00 +1.3434e+00 -6.1127e-01 -1.8110e+00 -3.7472e+00 +3.2887e+00 +1.9196e+00 +5.1834e+00 -5.2062e+00 +5.5723e+00 +4.8778e+00 -5.0978e+00 +4.9048e+00 +4.9744e+00 +5.2785e+00 +5.2458e+00 +5.3363e+00 -5.5896e+00 -5.4019e+00
29426 +2.504639182e+01 +2.504639182e+01 -1.452836082e+02 -1.452836082e+02 -4.3361e-01 -3.9871e+00 +1.7167e+00 +6.7616e-01 -2.7415e+00 -4.3463e+00 +4.3540e+00 +3.8308e+00 +5.4365e+00 -5.1064e+00 +5.3843e+00 +5.1148e+00 -5.1305e+00 +5.1269e+00 +5.2953e+00 +5.3586e+00 +5.6415e+00 +5.2714e+00 -5.3143e+00 -5.6271e+00
% function evaluation | noise-free fitness - Fopt (4.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
