% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20306 +3.943605680e+01 +3.943605680e+01 +7.533605680e+01 +7.533605680e+01 +1.4931e+00 +2.6196e+00 +4.7150e+00 +2.9577e+00 -2.5372e+00 -2.9344e+00 -2.1377e+00 -3.3472e+00 -1.5848e+00 -3.0646e+00 -2.3466e+00 -1.2655e+00 -1.8337e+00 -4.7629e-01 +1.7498e+00 -3.4284e+00 -2.1116e-01 +4.4086e+00 -6.6491e-01 -2.0245e+00
22937 +2.510166719e+01 +2.510166719e+01 +6.100166719e+01 +6.100166719e+01 +1.7850e+00 +2.7264e+00 +4.4846e+00 +3.1074e+00 -2.2378e+00 -2.9927e+00 -1.9690e+00 -2.8541e+00 -2.0918e+00 -3.4292e+00 -2.4752e+00 -8.0489e-01 -1.6238e+00 -6.8791e-01 +1.4547e+00 -3.7732e+00 +1.0836e-01 +3.9146e+00 -6.7656e-01 -2.1246e+00
25227 +1.516903523e+01 +1.516903523e+01 +5.106903523e+01 +5.106903523e+01 +2.0638e+00 +2.0529e+00 +3.9143e+00 +3.4771e+00 -2.6053e+00 -3.0560e+00 -2.2410e+00 -2.5177e+00 -2.0932e+00 -3.1883e+00 -2.1764e+00 -2.9062e-01 -1.3734e+00 -6.0916e-01 +2.0216e+00 -3.8593e+00 +4.1447e-01 +3.7889e+00 -7.2462e-01 -2.5880e+00
27343 +8.481118007e+00 +8.481118007e+00 +4.438111801e+01 +4.438111801e+01 +2.5156e+00 +1.8257e+00 +3.5951e+00 +3.7099e+00 -2.3366e+00 -3.1497e+00 -2.5343e+00 -2.6980e+00 -2.1704e+00 -3.0584e+00 -1.9217e+00 +2.5130e-01 -1.3454e+00 -6.0700e-01 +1.6229e+00 -3.8152e+00 +5.0928e-01 +3.4766e+00 -9.4256e-01 -3.0396e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.100006700e+06 +1.100006700e+06 +1.100038070e+06 +1.100038070e+06 +5.5068e-01 +3.7406e+00 +3.4537e+00 -3.7724e-01 +2.4682e+00 +8.1535e-01 +6.8053e-01 +2.4168e+00 -2.5396e+00 -1.9536e+00 +2.7870e+00 +2.2015e+00 +1.2753e-01 +2.2509e+00 -1.2602e+00 -9.1987e-01 +2.2250e+00 +1.3140e+00 +3.4716e+00 -2.5328e+00
2 +5.748484146e+05 +5.748484146e+05 +5.748797846e+05 +5.748797846e+05 -9.9012e-01 +1.4477e+00 +2.0757e+00 +2.6025e+00 -1.1246e+00 -2.7047e+00 -2.0628e-01 -5.4797e-01 +2.2429e-01 -3.1426e+00 -2.1827e+00 -3.9491e+00 -1.9491e+00 -2.0730e+00 -2.0965e+00 +3.2836e+00 -3.3136e+00 +2.1151e+00 -2.4971e+00 -3.0961e+00
3 +3.589051930e+05 +3.589051930e+05 +3.589365630e+05 +3.589365630e+05 +1.8346e+00 +2.4277e+00 -1.2146e+00 +3.1139e+00 -3.7121e+00 -1.5238e+00 +1.7068e+00 +2.8070e+00 +3.0610e+00 -2.2074e+00 -3.1795e+00 +1.4815e+00 -3.4510e+00 +3.0171e-01 -4.7423e-02 -1.3946e-02 -3.1082e+00 -3.3581e-01 -2.1625e+00 +3.6451e+00
34 +1.948871484e+05 +1.948871484e+05 +1.949185184e+05 +1.949185184e+05 +3.0270e+00 -4.9947e-01 -6.4761e-01 +4.2331e-01 -1.2290e+00 -2.6006e+00 -2.2820e+00 +2.2152e+00 -1.9489e+00 -1.3045e+00 -2.4059e+00 +1.2009e+00 -1.2644e+00 -1.8986e+00 +3.1888e+00 +3.9544e+00 -7.6036e-01 +1.7654e+00 -1.7101e+00 -3.1677e+00
56 +1.500080846e+05 +1.500080846e+05 +1.500394546e+05 +1.500394546e+05 +1.7536e+00 -2.5416e+00 -3.5244e+00 +2.2303e+00 -5.5138e-01 -2.7795e+00 +3.2135e-02 +2.3045e+00 -3.4015e+00 +1.4182e+00 -3.3475e+00 +3.2744e+00 -1.2165e-01 -1.2585e-01 +6.0468e-01 +3.2051e+00 -1.2091e+00 +9.1092e-01 +5.4086e-01 -2.8300e+00
1246 +9.851010327e+04 +9.851010327e+04 +9.854147327e+04 +9.854147327e+04 +1.8259e+00 -2.2652e+00 -3.9241e+00 +2.5456e+00 -6.9095e-01 -2.7835e+00 -1.5621e-01 +2.1538e+00 -3.1282e+00 +1.3318e+00 -3.4351e+00 +3.2115e+00 +1.2599e-01 -1.6990e-01 +7.6809e-01 +3.1025e+00 -6.7964e-01 +6.1903e-01 +6.3347e-01 -2.9618e+00
2377 +6.302256594e+04 +6.302256594e+04 +6.305393594e+04 +6.305393594e+04 +2.1587e+00 -2.1640e+00 -4.1837e+00 +2.5005e+00 -9.5781e-01 -2.5945e+00 -5.2769e-02 +2.0999e+00 -2.9352e+00 +1.5199e+00 -3.0805e+00 +2.9981e+00 +2.2392e-01 -1.1641e-01 +9.2254e-01 +3.0646e+00 -2.7613e-01 +3.9373e-01 +7.1773e-01 -2.9539e+00
3250 +3.915505978e+04 +3.915505978e+04 +3.918642978e+04 +3.918642978e+04 +2.3743e+00 -2.1621e+00 -4.4095e+00 +2.4867e+00 -1.0677e+00 -2.6943e+00 -1.2959e-01 +1.9546e+00 -2.8042e+00 +1.5439e+00 -2.9923e+00 +2.7554e+00 +2.4188e-01 -2.2030e-01 +1.1293e+00 +3.0967e+00 -8.9001e-02 +1.8604e-01 +7.3249e-01 -2.8023e+00
4014 +2.464636500e+04 +2.464636500e+04 +2.467773500e+04 +2.467773500e+04 +2.3605e+00 -2.0250e+00 -4.5512e+00 +2.8305e+00 -1.1784e+00 -2.4995e+00 -5.9277e-01 +2.1055e+00 -2.7152e+00 +1.4962e+00 -2.8479e+00 +2.5886e+00 +1.8863e-01 +1.1117e-02 +1.4296e+00 +3.0078e+00 +5.3146e-02 +3.8484e-02 +5.9712e-01 -2.9781e+00
4861 +1.576719251e+04 +1.576719251e+04 +1.579856251e+04 +1.579856251e+04 +2.1594e+00 -2.4153e+00 -4.7936e+00 +2.6220e+00 -1.2936e+00 -2.7557e+00 -5.3194e-01 +1.8635e+00 -2.3476e+00 +1.7398e+00 -2.5355e+00 +2.4924e+00 +1.3493e-01 -2.3301e-01 +1.6817e+00 +2.8769e+00 +3.2141e-01 -1.2537e-01 +5.6268e-01 -3.1813e+00
5251 +9.150749858e+03 +9.150749858e+03 +9.182119858e+03 +9.182119858e+03 +2.3264e+00 -2.2003e+00 -4.9102e+00 +2.8589e+00 -1.4715e+00 -2.5086e+00 -9.0208e-01 +1.8295e+00 -2.3883e+00 +1.5137e+00 -2.9184e+00 +2.5788e+00 +8.0829e-02 -2.9065e-01 +1.7920e+00 +3.0436e+00 +5.5643e-03 -4.4489e-01 +5.7745e-01 -3.0424e+00
5645 +5.700229701e+03 +5.700229701e+03 +5.731599701e+03 +5.731599701e+03 +2.4506e+00 -2.1914e+00 -5.0160e+00 +2.7316e+00 -1.6075e+00 -2.6540e+00 -9.3103e-01 +1.8805e+00 -2.5766e+00 +1.1061e+00 -2.8219e+00 +2.4478e+00 +2.4439e-01 -7.1502e-02 +1.7995e+00 +2.9594e+00 +1.2804e-01 -4.6848e-01 +5.8685e-01 -3.1307e+00
5773 +3.888862462e+03 +3.888862462e+03 +3.920232462e+03 +3.920232462e+03 +2.4260e+00 -2.1441e+00 -5.0042e+00 +2.7648e+00 -1.4184e+00 -2.2965e+00 -9.0621e-01 +1.6887e+00 -2.4514e+00 +1.3621e+00 -2.8226e+00 +2.6519e+00 +3.4229e-02 -1.8583e-01 +2.0059e+00 +2.8011e+00 +2.4917e-01 -7.1395e-01 +6.0283e-01 -3.2002e+00
6263 +2.395010037e+03 +2.395010037e+03 +2.426380037e+03 +2.426380037e+03 +2.4541e+00 -2.3500e+00 -5.0202e+00 +2.9803e+00 -1.6000e+00 -2.3546e+00 -9.8953e-01 +1.6675e+00 -2.4149e+00 +1.2457e+00 -2.7735e+00 +2.7206e+00 +1.6203e-01 -2.4139e-01 +2.1235e+00 +2.6655e+00 +2.7766e-01 -8.2226e-01 +7.3942e-01 -3.3250e+00
6502 +1.481966350e+03 +1.481966350e+03 +1.513336350e+03 +1.513336350e+03 +2.4287e+00 -2.2770e+00 -5.0532e+00 +3.0857e+00 -1.5697e+00 -2.2845e+00 -1.1182e+00 +1.5135e+00 -2.4790e+00 +1.1224e+00 -2.8308e+00 +2.7282e+00 +1.4299e-01 -1.6666e-01 +2.1324e+00 +2.6774e+00 +3.4546e-01 -9.2721e-01 +6.5245e-01 -3.2735e+00
6658 +9.888491371e+02 +9.888491371e+02 +1.020219137e+03 +1.020219137e+03 +2.6290e+00 -2.4361e+00 -5.2056e+00 +2.8974e+00 -1.8225e+00 -2.3050e+00 -1.0931e+00 +1.6023e+00 -2.2588e+00 +1.2852e+00 -2.7740e+00 +2.5665e+00 +1.6704e-01 -2.3391e-01 +1.9054e+00 +2.5581e+00 +2.4418e-01 -7.1175e-01 +5.9473e-01 -3.2039e+00
6895 +4.837373604e+02 +4.837373604e+02 +5.151073604e+02 +5.151073604e+02 +2.7387e+00 -2.4194e+00 -5.0575e+00 +2.9070e+00 -1.7958e+00 -2.3912e+00 -9.6223e-01 +1.7469e+00 -2.3198e+00 +1.3474e+00 -2.8372e+00 +2.3618e+00 +3.6715e-01 -2.6230e-01 +1.9961e+00 +2.4540e+00 +2.8876e-01 -9.5609e-01 +5.7887e-01 -3.2130e+00
7037 +3.978712426e+02 +3.978712426e+02 +4.292412426e+02 +4.292412426e+02 +2.5640e+00 -2.3944e+00 -5.0656e+00 +2.9483e+00 -1.8598e+00 -2.1810e+00 -1.0986e+00 +1.6297e+00 -2.2290e+00 +1.2472e+00 -2.8987e+00 +2.4670e+00 +2.0940e-01 -2.4015e-01 +1.8825e+00 +2.5986e+00 +1.8391e-01 -8.8320e-01 +5.0924e-01 -3.3058e+00
7638 +2.167856925e+02 +2.167856925e+02 +2.481556925e+02 +2.481556925e+02 +2.7153e+00 -2.3112e+00 -5.2635e+00 +2.9064e+00 -1.9587e+00 -2.1903e+00 -1.0328e+00 +1.6833e+00 -2.1812e+00 +1.0612e+00 -2.8601e+00 +2.5824e+00 +2.5236e-01 -2.5150e-01 +2.0600e+00 +2.4972e+00 +1.0839e-01 -8.6196e-01 +4.1111e-01 -3.4346e+00
9803 +1.565361552e+02 +1.565361552e+02 +1.879061552e+02 +1.879061552e+02 +2.8865e+00 -1.7107e+00 -5.1057e+00 +2.7618e+00 -2.1259e+00 -1.8509e+00 -1.6099e+00 +1.9581e+00 -1.8946e+00 +6.3910e-01 -2.4735e+00 +2.6184e+00 +4.2304e-01 +1.6441e-01 +1.5781e+00 +2.7090e+00 +4.1991e-01 -1.1542e+00 -5.6571e-03 -3.2689e+00
12465 +9.901732407e+01 +9.901732407e+01 +1.303873241e+02 +1.303873241e+02 +3.7832e+00 +2.5356e+00 -4.5889e+00 +3.2010e+00 -2.4239e+00 +3.2659e-01 -1.8205e+00 +7.7083e-01 -2.8264e-01 -3.9809e+00 -6.7499e-01 +7.2141e-01 +2.3520e-02 +8.3016e-01 +1.3502e-01 +1.4667e+00 -8.1702e-01 -3.3357e+00 +6.5178e-01 +2.1557e+00
15173 +6.206419483e+01 +6.206419483e+01 +9.343419483e+01 +9.343419483e+01 +2.1209e+00 -8.8067e-01 -4.9911e+00 +2.9607e+00 -1.8526e+00 -1.1926e+00 -2.9580e+00 +1.6933e+00 -8.1881e-01 +6.5815e-03 -1.1238e+00 +2.8014e+00 -3.4644e-01 +6.1761e-01 +1.1403e+00 +2.9718e+00 +7.1925e-01 -2.2511e+00 +3.0740e-01 -2.5063e+00
16957 +3.949942369e+01 +3.949942369e+01 +7.086942369e+01 +7.086942369e+01 +1.9999e+00 -1.8143e-01 -4.7289e+00 +2.9925e+00 -1.8424e+00 -7.2549e-01 -3.2999e+00 +1.9342e+00 -7.9790e-01 -2.6546e-01 -6.9484e-01 +2.8775e+00 -7.5170e-01 +9.8856e-01 +1.0414e+00 +3.3836e+00 +1.0269e+00 -2.3127e+00 +6.3338e-01 -2.3274e+00
18198 +2.506270336e+01 +2.506270336e+01 +5.643270336e+01 +5.643270336e+01 +1.6537e+00 +3.3456e-01 -4.7309e+00 +3.1467e+00 -1.7595e+00 -3.7350e-01 -3.5363e+00 +2.0014e+00 -5.1085e-01 -3.2575e-01 -5.9325e-01 +2.8956e+00 -8.3041e-01 +1.0552e+00 +8.8719e-01 +3.2663e+00 +1.0317e+00 -2.4477e+00 +6.2242e-01 -2.0406e+00
20629 +1.552995944e+01 +1.552995944e+01 +4.689995944e+01 +4.689995944e+01 +1.4735e+00 +9.3360e-01 -4.6284e+00 +3.3688e+00 -1.8128e+00 +1.2693e-01 -3.6202e+00 +2.1748e+00 -4.9401e-01 -4.5576e-01 -4.6672e-01 +3.0184e+00 -1.0575e+00 +1.5389e+00 +4.2993e-01 +3.1608e+00 +9.4676e-01 -2.3284e+00 +7.2362e-01 -2.1473e+00
22997 +9.502217248e+00 +9.502217248e+00 +4.087221725e+01 +4.087221725e+01 +9.8492e-01 +1.3751e+00 -4.4766e+00 +3.5567e+00 -1.9435e+00 +7.0821e-02 -3.7736e+00 +2.5859e+00 -3.7548e-01 -4.6923e-01 -2.0410e-01 +2.7405e+00 -1.0807e+00 +2.1068e+00 +1.3205e-01 +3.0168e+00 +3.7064e-01 -2.8557e+00 +6.2632e-01 -1.8981e+00
24252 +6.039220389e+00 +6.039220389e+00 +3.740922039e+01 +3.740922039e+01 +7.8812e-01 +1.4774e+00 -4.1885e+00 +3.4867e+00 -2.0019e+00 +1.6226e-01 -3.5852e+00 +2.3763e+00 -1.2894e-01 -2.5277e-01 -2.9445e-01 +2.7194e+00 -1.2734e+00 +2.2200e+00 +1.3054e-01 +3.1425e+00 +2.9318e-01 -2.6368e+00 +7.6160e-01 -2.0766e+00
26272 +3.593699040e+00 +3.593699040e+00 +3.496369904e+01 +3.496369904e+01 +5.6517e-01 +1.4638e+00 -4.2586e+00 +3.5229e+00 -1.9632e+00 +1.7514e-01 -3.6574e+00 +2.0895e+00 +5.0292e-02 -3.5956e-01 -2.8858e-01 +2.6682e+00 -1.2623e+00 +2.4577e+00 -2.2072e-01 +3.1476e+00 +1.9476e-01 -2.6861e+00 +9.0719e-01 -1.8945e+00
28898 +2.341633470e+00 +2.341633470e+00 +3.371163347e+01 +3.371163347e+01 +4.4119e-01 +1.5744e+00 -4.1476e+00 +3.5697e+00 -1.8971e+00 +2.4269e-01 -3.4991e+00 +2.2016e+00 +1.2199e-01 -2.5112e-01 -4.7278e-01 +2.6087e+00 -1.4656e+00 +2.7537e+00 -1.5327e-01 +3.0027e+00 -2.4069e-02 -2.6662e+00 +1.1117e+00 -1.9510e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.325777547e+05 +3.325777547e+05 +3.315777547e+05 +3.315777547e+05 -1.6025e+00 -2.1739e+00 -2.4527e+00 -3.6047e+00 +1.6834e+00 -3.3482e+00 +9.5553e-01 +3.7738e-03 +2.0775e+00 -1.6816e+00 -5.5356e-01 -3.6832e+00 -7.6595e-01 -1.3614e+00 -2.4349e+00 +1.4680e+00 -3.6353e+00 +2.1736e+00 +1.5021e+00 +9.1852e-01
49 +1.794887629e+05 +1.794887629e+05 +1.784887629e+05 +1.784887629e+05 -3.9500e-01 -1.8671e+00 -3.8729e+00 -3.7082e+00 +1.8112e+00 -4.6233e-01 +3.0246e+00 -4.1764e-01 -1.5264e+00 +2.6698e+00 -5.5594e-01 +2.0201e+00 +1.2415e-01 -4.3401e-01 -3.5160e+00 -2.7089e+00 -1.1624e+00 +2.8401e+00 -1.6758e+00 +3.9681e+00
81 +1.457115311e+05 +1.457115311e+05 +1.447115311e+05 +1.447115311e+05 +4.0972e-01 +2.1179e+00 +2.3051e+00 -3.4661e+00 -2.8515e-01 -1.8098e-02 +1.9020e+00 -9.0048e-01 +2.8196e+00 +2.8614e+00 -1.5964e+00 -3.0273e+00 -9.6552e-01 -5.5155e-01 -2.9318e+00 -2.8174e+00 -2.2793e+00 +2.8331e+00 -1.5788e+00 +3.7273e+00
227 +9.035415697e+04 +9.035415697e+04 +8.935415697e+04 +8.935415697e+04 -2.8987e-02 +1.7864e+00 -3.1132e+00 -3.5853e+00 +1.0311e+00 -1.2043e-01 +2.1088e+00 -7.0962e-01 +2.0468e+00 +2.6703e+00 -9.8597e-01 +1.9799e+00 -7.3815e-01 -4.3449e-01 -3.0396e+00 -2.7640e+00 -1.9469e+00 +2.9316e+00 -1.7200e+00 +3.8999e+00
334 +6.003052533e+04 +6.003052533e+04 +5.903052533e+04 +5.903052533e+04 +3.4919e-02 +1.7832e+00 -2.0722e+00 -3.5512e+00 +7.9540e-01 -2.0401e-01 +2.1207e+00 -6.2556e-01 +1.6254e+00 +2.8109e+00 -1.3108e+00 +1.3736e+00 +7.7377e-03 -4.0356e-01 -3.3410e+00 -2.8283e+00 -1.7255e+00 +2.9359e+00 -1.6319e+00 +3.8228e+00
