% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.657659724e+02 +7.657659724e+02 +7.793959724e+02 +7.793959724e+02 +4.6488e+00 -1.4746e-01 -3.1742e-01 -4.5139e+00 -4.3364e+00 +2.5155e+00 +3.8449e+00 +1.4114e+00 -2.2162e+00 -1.2086e+00 +8.0462e-01 +2.0965e+00 -6.8600e-01 +4.9018e+00 +6.0632e-01 +4.8146e+00 -4.0085e+00 -3.4257e+00 -3.9804e-01 +2.9661e+00
2 +5.118084875e+02 +5.118084875e+02 +5.254384875e+02 +5.254384875e+02 +4.8741e-01 +1.0301e+00 +4.0909e+00 -1.1621e+00 +3.3791e-01 +9.3405e-02 -2.3226e+00 +1.9395e+00 +9.7312e-01 -3.8571e+00 +6.3350e-01 +2.8027e+00 -9.4336e-01 -4.3411e+00 -3.4961e+00 +1.5554e+00 -3.7966e+00 +8.6290e-01 +4.0229e+00 -1.0226e+00
% function evaluation | noise-free fitness - Fopt (-3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.927335415e+02 +8.927335415e+02 +8.555535415e+02 +8.555535415e+02 -4.3201e+00 -4.6692e-01 -1.7799e+00 +4.1870e+00 +2.7905e+00 -3.5035e+00 +4.2781e-01 -5.3588e-01 +3.9429e+00 +4.5908e+00 +1.4800e+00 +1.1948e+00 -4.7084e+00 +2.8448e+00 -2.8935e-02 -4.8905e+00 -3.4577e+00 -4.1654e-01 -3.0531e-01 -9.3895e-01
13 +6.193835722e+02 +6.193835722e+02 +5.822035722e+02 +5.822035722e+02 +2.5443e-01 -1.7078e+00 -2.3752e+00 -1.7041e-01 -2.0665e+00 +3.5662e+00 -7.0687e-01 +3.7055e+00 -3.7308e+00 +4.0157e+00 -2.4305e+00 -3.1723e+00 +2.9799e+00 +2.1232e+00 +3.9278e+00 +2.4797e+00 -1.9963e+00 -8.9740e-01 -7.9604e-01 -1.6483e+00
% function evaluation | noise-free fitness - Fopt (2.275200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.355814667e+02 +6.355814667e+02 +8.631014667e+02 +8.631014667e+02 +3.9801e+00 -2.9313e+00 +1.5413e-01 +1.4515e+00 -1.3854e+00 +4.6144e+00 -4.4117e+00 -1.4257e+00 -4.6235e-01 -4.4781e+00 +1.4966e+00 -3.5500e+00 -9.2531e-01 +1.5825e+00 +1.4097e+00 -4.8415e+00 +4.3870e-01 -3.6599e-01 -1.3478e+00 -8.5314e-01
24 +4.826342917e+02 +4.826342917e+02 +7.101542917e+02 +7.101542917e+02 -2.1662e+00 +9.2869e-01 +2.9718e+00 -9.6361e-02 +4.1916e+00 +2.8597e+00 +5.6828e-01 +3.9667e-01 +3.0205e+00 +4.0479e+00 -2.4056e+00 -2.6473e+00 -1.2818e+00 +2.1198e+00 +1.1082e+00 +3.6396e-01 -3.2994e+00 -2.8218e+00 -2.7387e+00 -1.9350e+00
% function evaluation | noise-free fitness - Fopt (6.370000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.596753356e+02 +8.596753356e+02 +8.660453356e+02 +8.660453356e+02 +1.3554e+00 -2.3005e+00 +1.9494e+00 +7.6629e-01 +3.7693e+00 -1.6449e+00 -2.0926e-01 -3.8783e+00 -1.0921e+00 +2.2068e-01 +6.2240e-01 +3.5469e+00 -4.3899e+00 -2.3305e+00 +1.3249e+00 +2.8532e+00 +6.0196e-02 +4.9421e+00 +4.7261e+00 -4.6635e+00
11 +5.879598543e+02 +5.879598543e+02 +5.943298543e+02 +5.943298543e+02 -4.0923e+00 -4.2034e+00 -3.1921e+00 +2.5822e+00 +1.6013e+00 +3.9966e+00 -1.5333e+00 -1.3897e+00 +1.6035e+00 +3.7859e+00 -1.6822e+00 +2.8579e+00 -5.4704e-01 +4.5046e-01 -1.2344e+00 -4.1206e+00 -2.8105e+00 -1.3340e+00 -1.1102e+00 +2.0547e+00
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.912404257e+02 +7.912404257e+02 +6.829804257e+02 +6.829804257e+02 -3.9377e+00 +4.0707e+00 +2.2962e+00 +2.0187e+00 +3.1956e+00 +1.2215e+00 +2.2320e+00 +6.5090e-02 +1.2912e+00 -4.6928e+00 -2.7415e+00 +1.3772e+00 -4.1669e+00 +3.2413e+00 +2.2582e+00 -4.9358e+00 -5.1959e-02 +2.2155e+00 -1.4449e+00 +1.7966e-02
4 +5.913354310e+02 +5.913354310e+02 +4.830754310e+02 +4.830754310e+02 +2.3160e+00 +1.8421e+00 +4.2934e+00 +2.3710e+00 -1.9678e+00 +1.3305e+00 +1.6913e+00 -4.4922e+00 +3.5403e+00 -6.0686e-01 +2.2068e+00 -2.7995e+00 -1.0011e+00 +7.7603e-01 +4.7783e+00 +4.3054e-01 +5.3546e-01 +3.6240e+00 +2.5467e+00 -5.0568e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.893072612e+02 +8.893072612e+02 -1.106927388e+02 -1.106927388e+02 +4.2730e+00 -4.4687e+00 -1.6704e+00 +2.6043e+00 -4.4022e+00 +1.9292e+00 -4.6406e+00 +3.8266e+00 +3.5278e+00 +1.9006e+00 -4.8207e+00 +8.4294e-01 +2.9640e+00 +3.2142e+00 +2.3885e+00 +1.6695e+00 +3.2366e+00 -2.8886e+00 -3.2679e-01 -1.9523e+00
5 +5.250682707e+02 +5.250682707e+02 -4.749317293e+02 -4.749317293e+02 -1.9164e-03 +3.3625e+00 +2.0938e+00 -1.0288e+00 -1.5947e+00 +8.3511e-01 -1.3040e+00 +2.8309e+00 -2.1246e+00 +2.4068e+00 -3.1141e+00 -4.8205e+00 +1.9154e+00 -1.3516e+00 -3.1214e+00 +2.4927e-01 +1.4837e+00 +2.0469e+00 -2.3463e+00 -5.1365e-01
% function evaluation | noise-free fitness - Fopt (-8.434000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.068182902e+02 +8.068182902e+02 +7.224782902e+02 +7.224782902e+02 +5.2552e-01 +1.2712e+00 +3.9062e-01 +4.5630e+00 -1.1475e+00 +4.8096e-01 -4.2255e+00 -1.0192e+00 +2.6730e-01 +3.6528e+00 -4.8422e+00 -7.1525e-01 -4.9757e+00 -3.1957e+00 +1.7288e+00 -3.2900e+00 +2.7884e+00 -1.2750e+00 -8.2655e-01 +3.8023e+00
13 +5.813089247e+02 +5.813089247e+02 +4.969689247e+02 +4.969689247e+02 +3.1663e+00 -3.3364e+00 -4.4004e-01 +2.6307e+00 -3.8811e+00 -2.7517e+00 +3.4151e+00 -4.1728e+00 +4.7029e+00 -3.5152e+00 -5.7475e-01 +1.5377e+00 -7.9617e-02 -3.7423e-01 +4.5824e+00 -6.8189e-01 -2.1343e+00 +4.6751e-01 +2.8091e+00 -2.4176e+00
% function evaluation | noise-free fitness - Fopt (7.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.266499623e+02 +8.266499623e+02 +8.987799623e+02 +8.987799623e+02 -1.8687e+00 +4.2838e+00 -4.2032e+00 +4.1426e+00 +6.9011e-01 +3.1042e+00 +2.7828e+00 +4.2204e-01 +2.3005e-01 +1.3110e+00 -1.8378e+00 +2.3543e+00 +3.9330e+00 +1.3025e+00 +4.2359e+00 +6.4213e-01 +4.1835e+00 +4.2521e-01 -7.7522e-01 +3.3102e+00
3 +5.538556402e+02 +5.538556402e+02 +6.259856402e+02 +6.259856402e+02 -1.4574e+00 +2.9275e+00 +3.4080e-01 +2.0328e+00 +9.4161e-01 +1.9873e+00 +7.0825e-02 +3.5988e+00 +4.0475e+00 -2.1976e+00 +8.6454e-01 +4.2060e-01 -2.1717e+00 -3.3481e+00 +4.0342e+00 -4.4594e+00 +2.1739e+00 -1.5209e+00 -2.6646e+00 -1.5870e-01
% function evaluation | noise-free fitness - Fopt (-1.338000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.721055645e+02 +6.721055645e+02 +5.383055645e+02 +5.383055645e+02 +2.0020e+00 +1.9515e+00 +2.7227e+00 -3.2308e+00 +2.1135e+00 -3.1001e+00 -2.7058e+00 +4.1730e-01 +3.9497e+00 -1.1913e+00 -1.6925e-01 +3.3480e+00 +4.2542e-01 +2.1165e+00 +1.6990e+00 -3.1972e-01 -2.4156e+00 -1.0398e+00 -7.0567e-01 -4.0020e+00
4 +5.106772393e+02 +5.106772393e+02 +3.768772393e+02 +3.768772393e+02 +1.8860e+00 -4.1002e-01 -2.6021e-02 -2.6830e+00 -2.1839e+00 -4.0646e-01 +3.2602e+00 -2.6244e+00 -1.2519e+00 +2.9376e+00 -1.6990e+00 -1.1302e+00 -1.2954e+00 -2.3386e+00 -6.5743e-01 +2.5769e+00 +2.5931e+00 -2.6387e+00 +2.5288e-01 -4.6004e+00
