% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.047524405e+02 +2.047524405e+02 +4.779024405e+02 +4.779024405e+02 +1.9212e+00 -2.8344e+00 +3.7298e+00 +1.8463e+00 -3.8429e-02 -4.2824e+00 +2.2886e+00 +3.1183e+00 -4.1374e+00 +1.1683e+00 -4.1153e+00 -2.5123e+00 +4.5922e-01 -2.5637e+00 -1.5993e+00 +4.5177e+00 +1.0707e+00 -4.9992e+00 +8.6745e-01 +2.1427e+00
2 +1.412835614e+02 +1.412835614e+02 +4.144335614e+02 +4.144335614e+02 +1.4199e+00 +2.7389e+00 +4.8544e+00 +7.7254e-01 +3.7946e+00 -4.8271e+00 +9.7341e-01 +5.8927e-01 +1.8511e+00 +2.2048e-01 -1.4919e+00 -5.8026e-01 +2.7338e+00 +4.1689e+00 -5.3724e-01 -3.9658e+00 -1.5430e+00 +4.7020e+00 +1.2904e+00 -8.8533e-01
4 +8.882408668e+01 +8.882408668e+01 +3.619740867e+02 +3.619740867e+02 -2.0508e+00 +1.3777e-01 +4.9467e+00 -4.8815e+00 -8.9238e-02 +2.6718e-01 +4.7902e-01 -3.3083e-01 -9.9112e-01 +1.4002e+00 +4.5300e+00 +4.3034e+00 -2.5955e+00 +2.6828e-01 -1.1255e+00 +4.8037e+00 -1.4184e+00 -2.5213e+00 +3.3378e-01 +2.5702e-01
5 +2.868921546e+01 +2.868921546e+01 +3.018392155e+02 +3.018392155e+02 -1.0716e+00 +4.3749e+00 +1.3670e+00 +1.4789e+00 -3.6200e+00 +4.4866e+00 +4.0928e+00 -2.7294e-01 -3.8462e+00 -4.3834e+00 +1.9005e+00 +3.8268e+00 -3.3198e-01 +3.8022e+00 +1.4828e+00 -4.8925e+00 +2.8307e+00 +9.2299e-01 +4.2216e+00 -2.8582e+00
8 +1.047372475e+01 +1.047372475e+01 +2.836237247e+02 +2.836237247e+02 -1.9926e+00 +4.4498e+00 +1.2842e+00 +3.8455e+00 +1.7234e+00 -3.4692e+00 -4.3812e+00 -4.7858e+00 -4.8286e+00 +4.5885e+00 +1.1023e+00 +1.1067e+00 -8.3360e-01 -8.2235e-01 -6.9242e-02 -2.6663e+00 +4.9671e+00 +1.2988e+00 -2.4031e-01 -3.9349e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.073746575e+01 +3.073746575e+01 +6.791746575e+01 +6.791746575e+01 -3.0178e+00 +4.5679e+00 -3.7683e+00 +4.0076e+00 +1.5518e+00 +9.6288e-01 -9.8377e-02 +4.2881e+00 +3.2223e+00 +2.6057e+00 -2.0967e+00 +2.6967e-01 -1.4995e+00 +2.7512e+00 -2.4626e+00 -1.1406e+00 +6.3696e-01 +7.5498e-01 -4.5527e+00 +2.7193e+00
2 +2.081641834e+01 +2.081641834e+01 +5.799641834e+01 +5.799641834e+01 -4.9281e+00 +2.7720e+00 -4.9388e+00 +2.5683e-02 +2.0304e+00 -9.5579e-01 +4.7202e+00 -3.3377e+00 -2.4517e+00 +1.8717e+00 -2.9193e+00 +1.1585e+00 -3.6938e+00 +1.5382e+00 +3.9821e+00 +1.8333e+00 +2.1838e+00 +3.7686e-01 +6.8892e-01 +1.6591e+00
13 +1.379256338e+01 +1.379256338e+01 +5.097256338e+01 +5.097256338e+01 +4.8497e+00 -1.9660e+00 +5.7282e-01 -1.4699e+00 -4.0489e+00 -1.4407e+00 -3.7749e+00 -3.2386e+00 -4.4120e-01 +8.0866e-01 -2.8045e+00 -3.1726e+00 +2.8354e+00 +3.5699e+00 -2.0356e+00 -2.8933e-01 -2.7448e+00 +2.5756e+00 -3.2582e+00 -4.4139e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.222582475e+02 +1.222582475e+02 -2.564175247e+01 -2.564175247e+01 +3.3712e+00 -2.4820e+00 -7.2975e-02 -4.1533e+00 -3.0498e+00 +4.1764e+00 -1.6896e+00 -3.7975e+00 -2.8579e+00 -1.6987e+00 -4.9197e-01 -2.3195e+00 -4.5222e+00 -3.8585e+00 -4.5885e+00 +2.5021e-01 -1.5906e+00 -4.6005e+00 -5.5137e-01 -2.0485e+00
2 +1.945826210e+01 +1.945826210e+01 -1.284417379e+02 -1.284417379e+02 -1.5836e-01 +3.6208e+00 +3.9968e+00 +2.2486e+00 +3.7734e+00 -2.5037e+00 -3.3291e+00 +4.2682e-01 -2.3190e+00 +2.2902e+00 +3.1325e+00 +2.9652e+00 -2.5610e+00 -4.4736e+00 +6.4559e-01 +3.7061e+00 +9.9026e-01 -3.7286e+00 -4.5800e+00 +4.7985e+00
73 +1.527678708e+01 +1.527678708e+01 -1.326232129e+02 -1.326232129e+02 -2.2345e+00 +1.7773e+00 +3.8467e+00 -1.7771e+00 +1.5268e-01 -6.4995e-01 -2.1721e-01 -3.7025e-01 -1.5066e+00 -1.2562e+00 -3.2194e+00 +2.0866e+00 +3.8309e-02 +1.9240e+00 -1.2920e+00 +3.0394e+00 -3.4229e+00 -4.2979e+00 -4.3567e+00 +3.3338e+00
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.756889415e+01 +4.756889415e+01 +1.638288941e+02 +1.638288941e+02 -3.4765e+00 +3.9489e+00 +3.4329e+00 -1.5101e+00 +4.6312e+00 +1.5144e+00 +2.9340e+00 +4.8379e+00 -3.5578e+00 +1.6740e+00 +2.8798e-01 +2.6653e-01 +4.8267e+00 -2.8582e+00 +3.4185e+00 -1.6079e+00 -3.7580e-01 +2.2394e+00 -1.6861e+00 +1.9257e+00
2 +3.824119898e+01 +3.824119898e+01 +1.545011990e+02 +1.545011990e+02 -5.7513e-01 +1.3672e+00 -1.0630e+00 -4.5670e-01 +2.1099e+00 +5.8169e-01 -3.9734e+00 -9.0938e-01 -2.9958e-01 +4.3933e+00 -2.7822e+00 +3.3599e+00 -1.0011e+00 +3.4210e-01 +3.1209e+00 -3.4032e+00 +1.3380e+00 +4.2923e+00 -4.2703e+00 -2.3816e+00
3 +1.693611738e+01 +1.693611738e+01 +1.331961174e+02 +1.331961174e+02 -3.5348e+00 -1.6324e+00 -5.5197e-01 +1.0857e+00 +4.3386e+00 -8.8144e-01 -9.8503e-01 -2.4736e+00 +2.3807e+00 +2.1779e+00 -3.5975e+00 -8.8724e-01 +3.9801e+00 +3.2988e+00 -4.7237e+00 -7.5036e-01 -3.4117e+00 -4.7355e+00 -3.2351e-01 +2.3662e+00
122 +1.550484592e+01 +1.550484592e+01 +1.317648459e+02 +1.317648459e+02 -3.0715e+00 -1.3176e+00 -3.2020e+00 +3.1921e+00 +4.1796e+00 -1.3467e+00 +1.7443e+00 +1.1188e+00 -2.4550e+00 -4.0957e-01 -3.9626e+00 -9.0048e-01 +1.9250e-01 -3.1604e+00 -2.2462e+00 +2.9583e+00 +2.4681e+00 +3.7683e+00 +3.8341e+00 -3.6478e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.760238489e+01 +1.760238489e+01 -9.823976151e+02 -9.823976151e+02 +3.0179e+00 -2.0503e+00 +4.1221e+00 +1.2299e+00 -4.5180e+00 -3.1339e+00 +7.9486e-01 +4.3533e+00 +2.5531e+00 -3.6258e+00 +1.1852e+00 -3.6426e+00 -5.9242e-01 -8.6794e-01 -1.5454e-01 -4.1917e+00 -4.3218e+00 +2.9036e+00 -4.6448e+00 +4.8050e+00
42 +1.281725913e+01 +1.281725913e+01 -9.871827409e+02 -9.871827409e+02 +1.9293e+00 +9.9390e-01 -3.6595e+00 +6.4430e-01 -3.4103e-01 -1.2954e+00 -2.6656e+00 -1.6302e+00 -1.8885e+00 +2.6898e+00 -2.8876e+00 +2.9339e+00 -1.0926e-01 +3.1578e+00 -6.5842e-02 +2.7988e-01 +2.0907e+00 +1.4242e+00 +2.1989e+00 +3.1122e+00
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.123975070e+01 +7.123975070e+01 -2.069024930e+01 -2.069024930e+01 -2.8638e+00 -1.1902e+00 -8.7270e-01 +1.6170e+00 -1.7016e-01 +2.7434e+00 -1.5825e+00 -3.2565e+00 -3.1744e+00 +3.9927e+00 -3.8758e-01 +1.7682e+00 -4.6488e+00 +2.8467e+00 +3.4056e+00 -1.3450e+00 +5.8410e-01 +9.2311e-01 -1.3080e+00 -3.0319e+00
2 +6.084091729e+01 +6.084091729e+01 -3.108908271e+01 -3.108908271e+01 +3.8932e+00 +8.4457e-01 +7.8850e-01 -1.1312e+00 +4.0846e+00 -2.1932e+00 -1.0861e+00 +3.8237e+00 -3.0999e+00 -3.3595e+00 +3.2528e-01 +4.8178e+00 +3.1294e+00 -1.9296e+00 -4.4283e+00 -1.5456e+00 +2.6572e+00 -6.3776e-01 -3.3886e+00 -2.2060e+00
9 +3.270857877e+01 +3.270857877e+01 -5.922142123e+01 -5.922142123e+01 +1.8132e+00 -4.0769e+00 -4.8130e+00 -3.2778e+00 -1.0584e+00 +6.7432e-02 -8.9093e-01 +1.8807e+00 -3.7549e+00 -2.4548e+00 +4.8363e+00 +3.3764e+00 -2.9370e+00 -3.7462e+00 -9.8478e-01 -1.6934e-01 -3.8806e+00 -1.0003e+00 +1.8683e+00 +4.9170e+00
26 +2.465898608e+01 +2.465898608e+01 -6.727101392e+01 -6.727101392e+01 +1.3078e+00 +1.7083e+00 +7.0840e-01 +3.5338e+00 +2.7115e+00 +2.4492e+00 -1.7475e+00 -1.0023e+00 +3.5689e-01 -9.9046e-01 +2.7941e+00 +1.5997e+00 -3.6703e+00 +3.2998e+00 -2.3676e+00 -4.6197e+00 +3.2031e+00 +3.3340e+00 -4.7412e+00 +1.9437e+00
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.852482895e+01 +6.852482895e+01 +2.172748289e+02 +2.172748289e+02 +2.7915e+00 +3.5737e+00 +2.0337e+00 -3.8427e+00 +1.7875e+00 +3.8329e+00 +9.3709e-01 -2.5533e+00 -2.6807e+00 -1.7350e+00 +3.3480e-01 +3.1626e+00 +2.0226e+00 +7.5787e-01 -1.8350e+00 -1.9703e+00 -4.0727e+00 +1.2472e+00 -4.5150e+00 -5.9336e-01
2 +3.244921908e+01 +3.244921908e+01 +1.811992191e+02 +1.811992191e+02 +8.6731e-01 -8.5593e-01 +1.0728e+00 +6.8120e-01 -7.3216e-01 +4.3565e-01 +4.8835e+00 +8.3039e-01 -2.7959e+00 +4.1416e+00 +4.7443e+00 +1.2582e+00 -1.8176e+00 +3.1227e-01 -3.8844e+00 -1.9249e+00 +3.4346e+00 +3.8938e-02 -2.7243e+00 +3.3144e+00
9 +2.161270933e+01 +2.161270933e+01 +1.703627093e+02 +1.703627093e+02 -1.9256e+00 -3.4168e+00 +1.6993e+00 +9.7113e-01 -3.4661e+00 +4.0372e+00 -1.4980e+00 +4.8482e+00 -3.0000e+00 -4.4561e+00 +3.8887e+00 +2.1730e+00 +4.0802e+00 +4.1935e-02 +4.3464e+00 +3.1503e+00 +1.1549e-01 -1.9104e+00 +1.2982e+00 -3.3576e+00
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.270560756e+01 +7.270560756e+01 -7.559439244e+01 -7.559439244e+01 -3.3460e+00 -3.6429e+00 +1.5265e+00 -4.6661e+00 +2.7348e+00 -3.2096e+00 +2.3235e+00 -1.9283e+00 +9.9355e-01 +3.6700e+00 +3.4748e+00 +2.6553e+00 -2.1440e+00 -1.9710e-01 +4.4042e+00 -1.6845e+00 -1.6384e+00 +3.2813e+00 -4.5125e+00 +3.1726e-01
2 +3.343553294e+01 +3.343553294e+01 -1.148644671e+02 -1.148644671e+02 -1.1466e+00 -1.5616e+00 +1.0773e+00 -1.6906e-01 +6.7001e-01 +4.2262e+00 +1.5673e+00 +4.3132e+00 +1.9797e-03 -2.2289e+00 +1.5851e+00 -4.1259e+00 -1.2433e+00 -2.1773e+00 -4.2008e+00 -1.4497e+00 +9.6419e-01 +2.3110e+00 +4.1498e+00 +2.9765e+00
5 +2.023858222e+01 +2.023858222e+01 -1.280614178e+02 -1.280614178e+02 +9.2132e-01 +1.1178e-01 -8.1048e-01 -3.3034e+00 +1.2583e+00 -2.7572e+00 +2.3115e-01 +7.1667e-01 -2.8401e+00 +8.1413e-01 -1.0617e+00 -1.9686e+00 +6.5697e-01 -4.0556e+00 -3.4458e+00 +3.9007e+00 -1.1698e+00 +1.8696e+00 +5.8816e-01 +1.5786e+00
38 +1.324254826e+01 +1.324254826e+01 -1.350574517e+02 -1.350574517e+02 +2.3711e+00 +2.7223e+00 -3.3542e+00 -3.4444e-01 +1.4679e+00 +1.5969e+00 +2.1974e+00 -3.1456e+00 +1.7740e+00 +4.3564e+00 -9.1194e-01 -2.7655e+00 +4.1845e+00 -2.7585e+00 +3.1407e+00 +7.7389e-01 +3.5418e-02 +4.3433e+00 +3.1097e+00 +2.7362e+00
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.302308415e+01 +3.302308415e+01 +5.004308415e+01 +5.004308415e+01 +4.6286e+00 -1.1211e+00 -2.0625e+00 +1.9574e+00 +4.4593e+00 -1.9388e+00 +1.7174e+00 +4.8721e+00 +3.4780e+00 +4.6589e+00 +4.0578e+00 +2.1701e+00 +1.4783e+00 +2.0329e+00 +1.4339e+00 -2.0628e-01 +4.7888e+00 -3.2306e+00 -2.5764e+00 -3.2122e+00
2 +2.416918862e+01 +2.416918862e+01 +4.118918862e+01 +4.118918862e+01 -3.3881e+00 -4.6403e+00 +2.1730e+00 -1.2450e+00 +6.5590e-01 +3.6986e+00 +1.5383e+00 +7.9902e-01 +4.6146e+00 -9.6296e-01 +4.7736e+00 -6.1983e-01 -3.5505e+00 -3.7131e+00 -2.8678e+00 -2.2084e-02 +3.7472e+00 -3.1220e-01 +1.1756e+00 -4.0725e-01
22 +1.121472536e+01 +1.121472536e+01 +2.823472536e+01 +2.823472536e+01 +5.7505e-01 +3.7623e+00 +5.2063e-01 -4.2815e+00 -4.3772e+00 -1.6684e+00 +9.4264e-01 -1.1290e+00 -2.2087e+00 +2.4542e+00 +1.6720e+00 +3.4060e+00 -2.4406e+00 +4.3553e+00 +1.4654e+00 -2.3761e+00 +4.5214e-01 +4.5808e-01 -4.4590e+00 +5.8494e-01
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.205279075e+01 +3.205279075e+01 -1.881472092e+02 -1.881472092e+02 -9.8666e-01 -4.0562e-02 -3.5989e+00 +7.3708e-01 -1.0232e+00 -6.2552e-01 +2.9999e+00 +3.9239e+00 +1.9188e+00 -3.4645e+00 +3.7017e+00 -2.7834e+00 +1.5769e+00 -4.9923e+00 -2.6966e+00 +3.4970e-01 +2.8947e+00 -2.0022e+00 -3.8221e+00 +4.7305e+00
4 +2.215385904e+01 +2.215385904e+01 -1.980461410e+02 -1.980461410e+02 -4.1664e-01 -3.5391e+00 -5.7652e-01 -4.7245e-01 +2.9115e+00 -1.1174e+00 +3.4218e+00 -1.3865e+00 +6.1567e-01 -4.1296e+00 -1.9155e-01 +2.8733e+00 -3.2031e+00 +1.0523e+00 +4.0114e+00 -2.3565e-01 +1.7264e+00 +2.7707e+00 -2.3432e+00 +3.8937e+00
51 +1.428183852e+01 +1.428183852e+01 -2.059181615e+02 -2.059181615e+02 -4.2490e+00 +1.2752e+00 -3.1853e+00 -8.7317e-01 -8.5975e-01 +4.6035e-01 -2.2459e+00 +2.1905e-01 -3.1263e+00 +6.0101e-01 +1.8237e+00 -4.9643e+00 +4.2370e+00 +1.8814e+00 +1.1322e+00 +4.8703e-01 +2.2248e+00 +1.9153e+00 +2.1588e+00 +1.3246e+00
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.112815153e+01 +3.112815153e+01 +1.071815153e+01 +1.071815153e+01 -3.9960e+00 -8.6986e-01 -3.7335e+00 +4.6387e+00 +1.3461e+00 +4.6418e+00 +6.5899e-01 +6.3000e-01 +2.7593e+00 +7.8567e-01 -4.6354e+00 +1.4096e+00 -8.4796e-01 +4.8695e+00 -1.6522e+00 -2.4255e+00 -4.6892e+00 -2.1087e+00 +4.0875e+00 +4.4115e+00
4 +1.880715698e+01 +1.880715698e+01 -1.602843025e+00 -1.602843025e+00 -2.1747e-01 -1.9559e+00 +4.8707e+00 -2.9789e+00 +4.9932e+00 -7.1345e-01 +4.9555e+00 +4.0695e+00 -2.8980e+00 +3.4996e+00 +3.9788e+00 +4.3615e+00 -2.8809e+00 +3.3122e+00 -2.5732e+00 -4.1683e+00 -2.6875e+00 +3.2931e+00 +7.4716e-02 +1.7076e+00
49 +1.522609135e+01 +1.522609135e+01 -5.183908652e+00 -5.183908652e+00 +1.6023e+00 +2.1306e+00 -1.6562e+00 +1.1488e+00 +1.9126e-01 -1.5090e+00 +1.1940e+00 -1.1000e+00 -3.4511e+00 +3.7928e+00 +1.3265e+00 +1.8153e-01 +7.0514e-01 +4.2585e+00 +1.7057e+00 -4.3613e+00 -2.7170e+00 -1.6974e+00 +1.5620e+00 -1.0548e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.843733552e+01 +2.843733552e+01 +8.924733552e+01 +8.924733552e+01 +3.1562e+00 -4.3634e+00 -4.4398e+00 +2.2138e+00 -6.4333e-01 +4.3688e-01 -4.6660e+00 +7.6164e-02 +3.6639e+00 -2.8940e+00 +3.7543e+00 -1.0895e+00 -9.0390e-01 +4.2422e+00 -4.5771e+00 +1.8525e+00 -5.0662e-01 +4.5662e+00 +3.5721e+00 -3.9061e+00
2 +2.363965816e+01 +2.363965816e+01 +8.444965816e+01 +8.444965816e+01 -3.7399e+00 +4.6448e+00 +3.1700e+00 +2.9748e+00 -1.9412e+00 -8.7114e-01 -7.4788e-01 +1.4012e+00 -2.2772e-01 -2.5392e+00 -4.4422e-01 +2.1888e+00 +4.3539e+00 -1.9740e+00 -2.2246e+00 -1.6206e+00 +1.4278e+00 +2.4297e+00 +3.0993e+00 -2.6114e+00
11 +1.474472550e+01 +1.474472550e+01 +7.555472550e+01 +7.555472550e+01 -1.5103e+00 +2.7706e+00 +4.3659e+00 +2.1497e+00 -1.9740e+00 +1.5628e+00 +2.1741e+00 +3.1518e+00 -2.1536e+00 +1.9101e+00 -1.1565e+00 +1.1374e+00 +2.9240e+00 -1.3114e+00 -1.2258e+00 -7.8494e-01 +4.6365e+00 +2.8638e+00 -3.8790e-01 -2.6464e+00
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.200196722e+01 +4.200196722e+01 -5.756280328e+02 -5.756280328e+02 +2.5054e+00 +3.8859e+00 +3.2553e+00 -2.9309e+00 -3.6222e+00 +3.2841e+00 -4.5985e+00 -2.0965e+00 +8.1086e-01 -4.5617e+00 -9.2620e-01 +4.0693e+00 -1.3928e+00 +2.6641e+00 -4.8565e+00 +2.3529e+00 -1.2216e+00 -4.2827e+00 -6.9662e-01 +2.7868e+00
17 +3.384897858e+01 +3.384897858e+01 -5.837810214e+02 -5.837810214e+02 -1.8704e+00 +3.3443e+00 -2.7940e+00 +5.0020e-01 -3.3490e+00 +3.9669e+00 +2.8198e-01 +8.8213e-02 +3.1181e+00 -2.7485e+00 -4.0314e+00 -2.0325e+00 -2.9155e+00 +1.0619e+00 -1.6997e+00 -3.9024e+00 +3.3088e+00 +2.1367e-01 +3.8740e+00 -3.2928e+00
20 +2.252784579e+01 +2.252784579e+01 -5.951021542e+02 -5.951021542e+02 -2.3187e+00 +3.4460e+00 -2.7752e+00 +2.5157e+00 -9.8297e-01 +3.3035e+00 -2.0268e-01 -1.0661e+00 -1.6364e+00 -2.5129e+00 -1.0259e+00 -2.4145e+00 +3.3712e+00 +4.8808e+00 +2.0703e+00 +1.3973e+00 -4.3800e+00 -3.1642e+00 +9.2227e-01 -4.1047e-01
